Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,BKN,1,Lin-Foye-LeVert-Hollis-Jefferson-Lopez,.460,.470,+31,29%,30%,49.0%,-1%
1617,BKN,2,Whitehead-Kilpatrick-Bogdanovic-Booker-Lopez,.490,.490,+16,35%,22%,46.0%,-2%
1617,BKN,3,Dinwiddie-Foye-Bogdanovic-Hollis-Jefferson-Lopez,.480,.450,+7,33%,26%,49.5%,-7%
1617,BKN,4,Dinwiddie-Whitehead-Kilpatrick-Booker-Acy,.500,.460,+7,26%,25%,47.0%,-3%
1617,BKN,5,Whitehead-Kilpatrick-Harris-Booker-Hamilton,.440,.440,-5,39%,25%,51.5%,-5%
1617,BKN,6,Dinwiddie-Foye-LeVert-Hollis-Jefferson-Lopez,.450,.460,+14,27%,22%,52.0%,+4%
1617,BKN,7,Whitehead-Kilpatrick-Harris-Booker-Lopez,.480,.400,+3,39%,22%,50.0%,-8%
1617,BKN,8,Dinwiddie-Foye-Bogdanovic-Booker-Lopez,.440,.530,+2,40%,29%,52.0%,-6%
1617,BKN,9,Lin-Kilpatrick-LeVert-Hollis-Jefferson-Lopez,.540,.420,+5,37%,23%,53.5%,-1%
1617,BKN,10,Dinwiddie-Harris-Bogdanovic-Booker-Lopez,.510,.490,+2,44%,21%,37.5%,-6%
1617,BKN,11,Lin-Whitehead-LeVert-Hollis-Jefferson-Lopez,.470,.440,-1,37%,34%,46.0%,0%
1617,BKN,12,Dinwiddie-Whitehead-McDaniels-Booker-Acy,.380,.340,-4,33%,25%,50.0%,+3%
1617,BKN,13,Whitehead-Bogdanovic-Hollis-Jefferson-Booker-Lopez,.500,.530,-8,26%,38%,46.5%,+2%
1617,BKN,14,Kilpatrick-Bogdanovic-Hollis-Jefferson-Booker-Lopez,.410,.480,+7,31%,32%,43.5%,+7%
1617,BKN,15,Whitehead-Harris-Bogdanovic-Booker-Lopez,.400,.380,-28,38%,27%,47.0%,-6%
1617,BKN,16,Foye-Whitehead-Bogdanovic-Hollis-Jefferson-Lopez,.490,.380,+8,41%,32%,43.5%,-7%
1617,BKN,17,Lin-Dinwiddie-LeVert-Hollis-Jefferson-Lopez,.420,.560,+2,41%,27%,52.5%,+4%
1617,BKN,18,Lin-Kilpatrick-Harris-Booker-Lopez,.440,.360,-9,39%,29%,46.5%,-3%
1617,BKN,19,Dinwiddie-Whitehead-Kilpatrick-Booker-Hamilton,.470,.380,0,30%,22%,40.5%,+8%
1617,BKN,20,Lin-Bogdanovic-Hollis-Jefferson-Booker-Lopez,.480,.530,+4,46%,31%,43.5%,0%
