Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1112,ORL,1,Nelson-J.Richardson-Turkoglu-Anderson-Howard,.463,.447,-36,39%,30%,51.0%,-1%
1112,ORL,2,Nelson-Redick-Turkoglu-Anderson-Howard,.515,.438,+34,34%,27%,52.5%,-5%
1112,ORL,3,Duhon-J.Richardson-Turkoglu-Anderson-Howard,.500,.370,+33,35%,35%,48.5%,-1%
1112,ORL,4,Nelson-Redick-J.Richardson-Anderson-Davis,.483,.520,-18,32%,29%,54.5%,-1%
1112,ORL,5,Duhon-Redick-Q.Richardson-Davis-Howard,.369,.459,+18,32%,14%,51.5%,-6%
1112,ORL,6,Nelson-J.Richardson-Turkoglu-Davis-Howard,.461,.400,+17,44%,20%,55.5%,-3%
1112,ORL,7,Duhon-Redick-Q.Richardson-Anderson-Davis,.416,.513,+4,24%,28%,42.5%,+5%
1112,ORL,8,Duhon-Redick-Turkoglu-Anderson-Howard,.373,.396,+32,35%,20%,57.0%,-2%
1112,ORL,9,Duhon-Redick-Turkoglu-Davis-Howard,.469,.429,+19,39%,25%,50.0%,-8%
1112,ORL,10,Nelson-Redick-Turkoglu-Davis-Howard,.550,.448,+19,36%,30%,50.5%,-6%
1112,ORL,11,Duhon-Redick-J.Richardson-Anderson-Davis,.368,.422,-2,31%,24%,52.5%,-3%
1112,ORL,12,Nelson-Redick-Q.Richardson-Anderson-Howard,.418,.457,+14,41%,21%,61.5%,+3%
1112,ORL,13,Nelson-Redick-J.Richardson-Davis-Howard,.395,.338,+2,28%,23%,52.5%,-2%
1112,ORL,14,Duhon-Redick-Turkoglu-Anderson-Davis,.527,.482,+15,35%,37%,50.0%,+1%
1112,ORL,15,Nelson-J.Richardson-Turkoglu-Anderson-Davis,.396,.485,-3,33%,29%,52.5%,+15%
1112,ORL,16,Nelson-Redick-J.Richardson-Anderson-Howard,.486,.375,-2,36%,25%,50.0%,+1%
1112,ORL,17,Nelson-Redick-J.Richardson-Turkoglu-Howard,.491,.492,+7,26%,25%,50.5%,-5%
1112,ORL,18,Duhon-Redick-Q.Richardson-Clark-Davis,.464,.474,+10,18%,28%,52.5%,+4%
1112,ORL,19,Duhon-Redick-J.Richardson-Davis-Howard,.414,.344,-1,28%,21%,53.5%,-4%
1112,ORL,20,Duhon-Wafer-Q.Richardson-Davis-Howard,.500,.340,+14,33%,17%,56.0%,-13%
