Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1011,WAS,1,Wall-Young-Lewis-Blatche-McGee,.473,.457,+10,25%,32%,50.0%,-1%
1011,WAS,2,Wall-Hinrich-Thornton-Blatche-McGee,.430,.502,-4,29%,28%,52.5%,-2%
1011,WAS,3,Wall-Jo.Crawford-Evans-Blatche-McGee,.517,.457,+3,36%,34%,44.5%,+5%
1011,WAS,4,Wall-Jo.Crawford-Evans-Yi-McGee,.417,.472,+2,29%,28%,47.0%,-2%
1011,WAS,5,Hinrich-Young-Thornton-Blatche-McGee,.470,.462,+3,26%,26%,48.5%,+10%
1011,WAS,6,Wall-Jo.Crawford-Yi-Booker-McGee,.460,.524,-6,33%,38%,41.5%,0%
1011,WAS,7,Arenas-Hinrich-Thornton-Blatche-McGee,.525,.473,+7,38%,33%,49.5%,-2%
1011,WAS,8,Wall-Young-Howard-Blatche-McGee,.496,.509,-12,27%,34%,43.0%,+6%
1011,WAS,9,Wall-Young-Lewis-Booker-Blatche,.427,.417,-4,24%,33%,48.5%,+9%
1011,WAS,10,Wall-Hinrich-Thornton-Yi-Blatche,.488,.541,+22,27%,35%,50.5%,+6%
1011,WAS,11,Wall-Arenas-Hinrich-Blatche-McGee,.419,.389,+20,30%,32%,39.0%,0%
1011,WAS,12,Wall-Young-Howard-Lewis-McGee,.474,.514,-2,27%,26%,49.5%,+4%
1011,WAS,13,Wall-Arenas-Young-Blatche-McGee,.485,.516,-15,16%,38%,40.5%,+6%
1011,WAS,14,Arenas-Hinrich-Young-Blatche-McGee,.455,.492,-6,26%,26%,54.5%,-8%
1011,WAS,15,Wall-Hinrich-Young-Lewis-Blatche,.469,.391,-14,24%,35%,42.5%,-2%
1011,WAS,16,Wall-Young-Lewis-Yi-Blatche,.339,.435,-2,18%,22%,57.0%,+1%
1011,WAS,17,Arenas-Hinrich-Thornton-Booker-McGee,.429,.490,-5,32%,31%,42.0%,+10%
1011,WAS,18,Wall-Jo.Crawford-Evans-Booker-McGee,.431,.434,-2,29%,36%,53.0%,-4%
1011,WAS,19,Wall-Young-Lewis-Seraphin-Blatche,.365,.512,-4,37%,37%,43.0%,+10%
1011,WAS,20,Jo.Crawford-Jeffers-Evans-Blatche-McGee,.528,.529,-9,55%,39%,54.5%,-6%
