Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2122,MEM,1,Morant-Bane-Williams-JacksonJr.-Adams,.480,.480,+28,33%,32%,54.5%,-2%
2122,MEM,2,Jones-Bane-D.Brooks-JacksonJr.-Adams,.470,.430,+3,33%,27%,53.0%,+2%
2122,MEM,3,Melton-Morant-Bane-JacksonJr.-Adams,.460,.480,+25,33%,31%,54.5%,+1%
2122,MEM,4,Melton-Morant-Williams-Anderson-Adams,.490,.420,+1,36%,35%,57.5%,-3%
2122,MEM,5,Jones-Konchar-Bane-Clarke-JacksonJr.,.410,.460,+13,26%,34%,46.0%,+4%
2122,MEM,6,Morant-Bane-D.Brooks-JacksonJr.-Adams,.510,.400,+2,40%,26%,53.5%,+2%
2122,MEM,7,Jones-Melton-D.Brooks-Anderson-Adams,.520,.500,+10,25%,38%,52.0%,+11%
2122,MEM,8,Melton-Morant-Bane-Anderson-Adams,.430,.580,-1,29%,35%,50.5%,+3%
2122,MEM,9,Morant-Bane-Anderson-JacksonJr.-Adams,.490,.540,+1,32%,28%,49.5%,-1%
2122,MEM,10,Morant-Bane-Williams-Anderson-Adams,.560,.580,+11,37%,34%,52.5%,-15%
2122,MEM,11,Morant-Bane-Clarke-Williams-JacksonJr.,.410,.480,+10,37%,31%,43.0%,-1%
2122,MEM,12,Konchar-Culver-Tillman-Aldama-Tillie,.500,.520,-5,30%,26%,55.5%,+9%
2122,MEM,13,Jones-Melton-Williams-Anderson-Adams,.440,.420,+13,22%,29%,55.0%,+1%
2122,MEM,14,Jones-Bane-Williams-JacksonJr.-Adams,.510,.430,+12,30%,36%,64.0%,+12%
2122,MEM,15,Morant-Konchar-Bane-JacksonJr.-Adams,.490,.370,+7,41%,29%,62.0%,+5%
2122,MEM,16,Morant-Bane-Williams-Anderson-JacksonJr.,.400,.480,+7,35%,40%,47.0%,+8%
2122,MEM,17,Jones-Bane-D.Brooks-Anderson-Adams,.410,.430,0,24%,37%,52.0%,+6%
2122,MEM,18,Morant-Konchar-Williams-JacksonJr.-Adams,.460,.570,+1,36%,46%,56.0%,-4%
2122,MEM,19,Melton-Morant-Konchar-Clarke-Anderson,.410,.480,+3,41%,43%,50.5%,+5%
2122,MEM,20,Jones-Melton-Bane-Clarke-JacksonJr.,.640,.400,+7,33%,28%,65.0%,-3%
