Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1516,POR,1,Lillard-McCollum-Aminu-Vonleh-Plumlee,.450,.490,-30,24%,27%,52.5%,-1%
1516,POR,2,Lillard-McCollum-Harkless-Aminu-Plumlee,.490,.450,+7,27%,26%,50.5%,0%
1516,POR,3,McCollum-Henderson-Crabbe-Davis-Leonard,.480,.460,-15,21%,25%,50.0%,0%
1516,POR,4,Lillard-McCollum-Aminu-Leonard-Plumlee,.480,.480,+3,26%,25%,47.0%,-2%
1516,POR,5,McCollum-Henderson-Crabbe-Harkless-Davis,.430,.440,-13,23%,23%,50.5%,+3%
1516,POR,6,Lillard-McCollum-Crabbe-Aminu-Plumlee,.420,.430,-4,27%,28%,49.5%,+8%
1516,POR,7,Lillard-Henderson-Crabbe-Davis-Leonard,.460,.400,-12,23%,19%,49.5%,0%
1516,POR,8,McCollum-Crabbe-Harkless-Davis-Leonard,.460,.390,-38,22%,23%,55.0%,-5%
1516,POR,9,Lillard-Henderson-Crabbe-Harkless-Davis,.460,.460,+16,30%,27%,50.0%,-3%
1516,POR,10,Lillard-Crabbe-Harkless-Davis-Leonard,.400,.490,+2,22%,19%,55.5%,-4%
1516,POR,11,McCollum-Crabbe-Aminu-Vonleh-Plumlee,.460,.440,+9,20%,19%,44.5%,+3%
1516,POR,12,Lillard-McCollum-Henderson-Aminu-Plumlee,.430,.490,+19,23%,33%,47.5%,+3%
1516,POR,13,McCollum-Henderson-Crabbe-Aminu-Davis,.450,.510,+13,19%,26%,60.5%,-3%
1516,POR,14,Lillard-Crabbe-Aminu-Davis-Leonard,.470,.500,-28,27%,30%,55.5%,-11%
1516,POR,15,McCollum-Crabbe-Harkless-Vonleh-Davis,.390,.410,-11,22%,24%,50.5%,-3%
1516,POR,16,Lillard-Crabbe-Aminu-Vonleh-Plumlee,.510,.480,-1,23%,25%,54.5%,+2%
1516,POR,17,Lillard-Crabbe-Harkless-Aminu-Plumlee,.580,.600,+1,30%,31%,58.5%,+5%
1516,POR,18,Frazier-Henderson-Harkless-Davis-Leonard,.400,.490,+7,21%,26%,51.0%,-5%
1516,POR,19,Lillard-Henderson-Crabbe-Aminu-Plumlee,.390,.440,+1,24%,27%,47.5%,0%
1516,POR,20,Lillard-McCollum-Aminu-Davis-Leonard,.480,.470,+6,26%,19%,52.0%,+4%
