Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1819,SAS,1,White-Forbes-DeRozan-Gay-Aldridge,.520,.450,-34,30%,28%,47.5%,+2%
1819,SAS,2,White-Forbes-DeRozan-Aldridge-Poeltl,.450,.470,-10,21%,37%,49.0%,+5%
1819,SAS,3,Forbes-DeRozan-Cunningham-Gay-Aldridge,.480,.500,-11,24%,35%,50.0%,0%
1819,SAS,4,White-Forbes-DeRozan-Bertans-Aldridge,.550,.440,+13,28%,26%,48.0%,+5%
1819,SAS,5,Mills-Belinelli-DeRozan-Gay-Aldridge,.450,.430,+25,25%,27%,51.0%,-5%
1819,SAS,6,Mills-Belinelli-Gay-Bertans-Poeltl,.490,.420,+12,19%,28%,50.0%,+2%
1819,SAS,7,Mills-Forbes-DeRozan-Gay-Aldridge,.470,.430,+12,25%,29%,50.5%,+1%
1819,SAS,8,Mills-Belinelli-DeRozan-Bertans-Aldridge,.500,.450,+3,27%,33%,46.5%,-2%
1819,SAS,9,Mills-Belinelli-DeRozan-Bertans-Poeltl,.480,.480,+3,26%,37%,50.0%,-3%
1819,SAS,10,Forbes-DeRozan-Gay-Bertans-Aldridge,.480,.490,+8,18%,36%,53.0%,-1%
1819,SAS,11,White-Forbes-DeRozan-Cunningham-Aldridge,.420,.460,-2,21%,30%,47.0%,-1%
1819,SAS,12,Mills-Forbes-Belinelli-Bertans-Poeltl,.580,.470,-1,22%,31%,47.5%,-2%
1819,SAS,13,Mills-Belinelli-Gay-Bertans-Aldridge,.470,.400,+3,31%,36%,54.0%,+4%
1819,SAS,14,Mills-Forbes-DeRozan-Bertans-Aldridge,.470,.450,+10,25%,25%,47.0%,+6%
1819,SAS,15,Mills-Belinelli-DeRozan-Cunningham-Aldridge,.440,.400,+6,25%,28%,51.5%,-3%
1819,SAS,16,Mills-Forbes-Belinelli-Bertans-Aldridge,.530,.480,-8,30%,35%,46.0%,+1%
1819,SAS,17,White-Belinelli-DeRozan-Gay-Aldridge,.430,.450,-4,26%,31%,40.5%,-1%
1819,SAS,18,Mills-DeRozan-Cunningham-Gay-Aldridge,.490,.510,-8,26%,31%,46.5%,-2%
1819,SAS,19,Mills-White-Belinelli-Bertans-Poeltl,.650,.430,-1,22%,24%,50.0%,+4%
1819,SAS,20,Mills-Belinelli-DeRozan-Gay-Poeltl,.450,.420,+10,14%,45%,49.0%,+4%
