Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,SAS,1,Mills-Murray-Green-Anderson-Aldridge,.460,.420,-22,30%,38%,53.5%,+1%
1718,SAS,2,Mills-Green-Anderson-Aldridge-Gasol,.450,.410,+6,28%,30%,48.0%,+3%
1718,SAS,3,Murray-Green-Anderson-Aldridge-Gasol,.470,.460,+14,31%,29%,56.5%,-8%
1718,SAS,4,Mills-Murray-Anderson-Aldridge-Gasol,.490,.480,+15,33%,41%,49.5%,+12%
1718,SAS,5,Parker-Green-Anderson-Aldridge-Gasol,.530,.410,+7,25%,29%,48.0%,+8%
1718,SAS,6,Mills-Murray-Anderson-Bertans-Aldridge,.430,.370,+15,39%,29%,50.0%,+1%
1718,SAS,7,Parker-Green-Leonard-Aldridge-Gasol,.420,.390,-6,22%,27%,48.5%,-5%
1718,SAS,8,Murray-Forbes-Anderson-Aldridge-Gasol,.440,.440,+1,34%,36%,52.5%,0%
1718,SAS,9,Parker-Forbes-Ginobili-Gay-Gasol,.600,.400,-2,38%,24%,50.0%,+1%
1718,SAS,10,Murray-Forbes-Paul-Bertans-Lauvergne,.520,.490,-2,51%,32%,44.5%,-6%
1718,SAS,11,Mills-Ginobili-Green-Gay-Aldridge,.440,.400,-3,43%,40%,54.5%,-2%
1718,SAS,12,Mills-Forbes-Ginobili-Gay-Aldridge,.490,.560,-1,25%,27%,54.5%,-1%
1718,SAS,13,Mills-Ginobili-Green-Anderson-Aldridge,.450,.490,+10,32%,42%,42.0%,-1%
1718,SAS,14,Parker-Ginobili-Green-Gay-Gasol,.420,.430,+15,43%,24%,47.5%,-3%
1718,SAS,15,Murray-Green-Anderson-Bertans-Aldridge,.450,.470,-15,33%,33%,59.5%,+11%
1718,SAS,16,Murray-Forbes-Green-Anderson-Aldridge,.480,.440,-5,31%,58%,56.0%,+6%
1718,SAS,17,Mills-Murray-Green-Gay-Aldridge,.400,.530,+3,22%,22%,49.0%,+3%
1718,SAS,18,Mills-Murray-Green-Aldridge-Gasol,.380,.480,+11,28%,32%,46.0%,0%
1718,SAS,19,Murray-Forbes-Paul-Gay-Aldridge,.460,.410,+5,31%,37%,66.0%,+5%
1718,SAS,20,Murray-Green-Anderson-Bertans-Gasol,.480,.400,+11,40%,24%,44.5%,+3%
