Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0708,PHI,1,Miller-Green-Iguodala-Evans-Dalembert,.491,.514,+86,38%,34%,108%,0%
0708,PHI,2,Miller-Green-Iguodala-Young-Dalembert,.520,.508,+22,40%,42%,97%,0%
0708,PHI,3,Williams-Miller-Iguodala-Young-Dalembert,.477,.510,+45,36%,40%,100%,+1%
0708,PHI,4,Williams-Miller-Iguodala-Evans-Dalembert,.433,.485,+13,43%,30%,109%,-2%
0708,PHI,5,Miller-Iguodala-Carney-Evans-Dalembert,.437,.572,+21,35%,39%,107%,+1%
0708,PHI,6,Williams-Miller-Iguodala-Korver-Dalembert,.509,.500,+5,50%,39%,82%,+8%
0708,PHI,7,Williams-Miller-Green-Iguodala-Dalembert,.478,.524,+9,43%,33%,94%,-3%
0708,PHI,8,Miller-Green-Iguodala-Smith-Dalembert,.536,.484,+9,31%,35%,117%,+6%
0708,PHI,9,Miller-Green-Iguodala-Korver-Dalembert,.459,.437,+12,41%,45%,116%,-1%
0708,PHI,10,Williams-Miller-Iguodala-Carney-Dalembert,.378,.455,+18,42%,43%,89%,+6%
0708,PHI,11,Miller-Green-Iguodala-Smith-Evans,.519,.477,-14,33%,46%,100%,-10%
0708,PHI,12,Williams-Iguodala-Carney-Young-Smith,.506,.432,+12,37%,35%,115%,+11%
0708,PHI,13,Miller-Iguodala-Young-Evans-Dalembert,.500,.446,+12,41%,37%,113%,+3%
0708,PHI,14,Williams-Miller-Iguodala-Young-Evans,.535,.484,+6,25%,31%,96%,+17%
0708,PHI,15,Williams-Miller-Iguodala-Smith-Dalembert,.485,.658,+19,32%,42%,91%,-2%
0708,PHI,16,Williams-Iguodala-Carney-Young-Dalembert,.491,.430,+18,31%,33%,86%,-7%
0708,PHI,17,Miller-Iguodala-Korver-Evans-Dalembert,.298,.500,+2,39%,26%,118%,-18%
0708,PHI,18,Williams-Miller-Iguodala-Young-Smith,.553,.429,-5,40%,43%,92%,+6%
0708,PHI,19,Williams-Miller-Iguodala-Smith-Evans,.365,.543,+15,33%,43%,87%,+9%
0708,PHI,20,Williams-Ollie-Carney-Young-Smith,.585,.560,+10,41%,52%,121%,+8%
