Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1112,SAC,1,Thomas-Thornton-Evans-Thompson-Cousins,.472,.524,+11,44%,35%,55.5%,-1%
1112,SAC,2,Thornton-Evans-Salmons-Thompson-Cousins,.409,.488,-1,38%,29%,54.5%,+1%
1112,SAC,3,Thomas-Thornton-Evans-Greene-Cousins,.459,.510,+14,44%,37%,44.5%,+7%
1112,SAC,4,Thomas-Thornton-Salmons-Thompson-Cousins,.524,.493,-9,43%,31%,57.5%,+6%
1112,SAC,5,Thomas-Evans-Outlaw-Thompson-Cousins,.559,.442,+14,43%,31%,44.5%,+14%
1112,SAC,6,Thornton-Evans-Salmons-Hickson-Cousins,.403,.443,+8,23%,26%,53.0%,-6%
1112,SAC,7,Thornton-Evans-Salmons-Hayes-Cousins,.358,.485,+1,41%,39%,57.0%,0%
1112,SAC,8,Thornton-Evans-Salmons-Hickson-Hayes,.451,.504,+8,25%,29%,41.5%,+9%
1112,SAC,9,Fredette-Evans-Salmons-Thompson-Cousins,.489,.500,-6,37%,40%,45.5%,-9%
1112,SAC,10,Fredette-Evans-Salmons-Hickson-Cousins,.368,.484,+4,23%,29%,49.5%,-6%
1112,SAC,11,Thornton-Evans-Salmons-Thompson-Hayes,.337,.516,+22,37%,26%,59.5%,-7%
1112,SAC,12,Thomas-Thornton-Evans-Thompson-Hayes,.450,.488,+5,39%,38%,47.5%,-3%
1112,SAC,13,Thomas-Thornton-Evans-Hayes-Cousins,.558,.422,+10,37%,31%,53.5%,-10%
1112,SAC,14,Thomas-Evans-Garcia-Greene-Cousins,.449,.520,+7,43%,34%,56.5%,-2%
1112,SAC,15,Thomas-Fredette-Evans-Thompson-Cousins,.375,.600,+16,35%,29%,53.0%,-4%
1112,SAC,16,Thornton-Evans-Salmons-Hickson-Thompson,.568,.368,-1,36%,28%,40.0%,-7%
1112,SAC,17,Fredette-Williams-Garcia-Greene-Hayes,.431,.418,-11,27%,35%,33.0%,+7%
1112,SAC,18,Thomas-Evans-Garcia-Thompson-Cousins,.521,.481,+6,42%,38%,44.5%,+4%
1112,SAC,19,Fredette-Salmons-Garcia-Greene-Hayes,.511,.467,-4,23%,38%,33.0%,+19%
1112,SAC,20,Thomas-Thornton-Evans-Salmons-Cousins,.319,.526,+8,36%,37%,55.5%,-1%
