Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0708,CHA,1,McInnis-Felton-Richardson-Wallace-Okafor,.518,.533,+32,38%,42%,88%,+4%
0708,CHA,2,Felton-Carroll-Richardson-Wallace-Okafor,.499,.461,+13,34%,35%,91%,+1%
0708,CHA,3,Felton-Richardson-Wallace-Mohammed-Okafor,.505,.516,-21,43%,33%,90%,-1%
0708,CHA,4,Felton-Carroll-Richardson-Dudley-Okafor,.503,.473,+97,38%,34%,101%,0%
0708,CHA,5,Felton-Richardson-Wallace-Okafor-Brezec,.450,.502,+17,42%,40%,101%,-3%
0708,CHA,6,Felton-Carroll-Richardson-Mohammed-Okafor,.521,.554,-13,35%,37%,89%,-3%
0708,CHA,7,Felton-Richardson-Dudley-Wallace-Okafor,.537,.506,0,43%,31%,96%,+1%
0708,CHA,8,Felton-Carroll-Richardson-Wallace-Mohammed,.459,.426,-38,39%,37%,99%,-2%
0708,CHA,9,McInnis-Carroll-Richardson-Wallace-Okafor,.481,.485,-14,45%,49%,85%,+1%
0708,CHA,10,Felton-Carroll-Richardson-Dudley-Mohammed,.533,.524,-9,28%,31%,94%,-2%
0708,CHA,11,Felton-Richardson-Wallace-Hollins-Okafor,.529,.561,+8,40%,35%,103%,-8%
0708,CHA,12,McInnis-Felton-Richardson-Mohammed-Okafor,.489,.588,-2,38%,26%,110%,-5%
0708,CHA,13,Felton-Richardson-Dudley-Mohammed-Okafor,.460,.562,-8,31%,23%,106%,-4%
0708,CHA,14,McInnis-Felton-Richardson-Wallace-Mohammed,.569,.493,+21,38%,42%,84%,+3%
0708,CHA,15,Boykins-Felton-Richardson-Dudley-Okafor,.537,.565,+17,46%,32%,106%,-2%
0708,CHA,16,McInnis-Felton-Richardson-Dudley-Okafor,.471,.450,-5,27%,34%,103%,-2%
0708,CHA,17,McInnis-Carroll-Richardson-Wallace-Mohammed,.471,.475,+9,27%,49%,85%,+7%
0708,CHA,18,McInnis-Felton-Carroll-Wallace-Okafor,.576,.522,+9,28%,42%,115%,+2%
0708,CHA,19,Felton-Anderson-Richardson-Wallace-Okafor,.456,.482,+14,49%,48%,95%,+14%
0708,CHA,20,Felton-Richardson-Dudley-Wallace-Mohammed,.489,.404,-1,41%,30%,90%,-8%
