Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1920,PHI,1,Simmons-Richardson-Harris-Horford-Embiid,.470,.430,-10,33%,31%,53.5%,-1%
1920,PHI,2,Simmons-Korkmaz-Thybulle-Harris-Horford,.490,.470,-21,37%,36%,43.0%,+1%
1920,PHI,3,Simmons-Richardson-Thybulle-Harris-Horford,.460,.460,-31,36%,34%,51.0%,+4%
1920,PHI,4,Simmons-Korkmaz-EnnisIII-Harris-Horford,.510,.440,-15,32%,42%,51.5%,-2%
1920,PHI,5,Simmons-Thybulle-EnnisIII-Harris-Horford,.480,.440,+15,41%,38%,53.0%,+2%
1920,PHI,6,Simmons-Richardson-Korkmaz-Harris-Horford,.500,.530,-21,34%,38%,47.5%,+2%
1920,PHI,7,Simmons-Korkmaz-Harris-Horford-Embiid,.490,.430,+14,36%,32%,50.5%,-6%
1920,PHI,8,Richardson-Milton-Harris-Horford-Embiid,.500,.460,-3,28%,31%,55.5%,-12%
1920,PHI,9,Simmons-Milton-Harris-Horford-Embiid,.410,.480,+5,32%,25%,49.0%,0%
1920,PHI,10,Simmons-Richardson-Harris-Scott-Horford,.470,.500,+4,32%,35%,51.5%,+10%
1920,PHI,11,Simmons-Milton-Thybulle-Harris-Horford,.510,.440,+4,30%,36%,45.0%,+2%
1920,PHI,12,Neto-Richardson-Korkmaz-Scott-Embiid,.470,.420,-7,20%,18%,41.5%,-3%
1920,PHI,13,Milton-Thybulle-Harris-Scott-Horford,.510,.510,-3,32%,30%,61.5%,+1%
1920,PHI,14,Simmons-Richardson-EnnisIII-Scott-Embiid,.460,.480,-6,39%,32%,52.5%,-8%
1920,PHI,15,Simmons-Richardson-Harris-Scott-Embiid,.470,.400,+5,33%,25%,56.0%,-1%
1920,PHI,16,Burke-Richardson-EnnisIII-Scott-Embiid,.440,.450,-5,24%,35%,60.5%,+9%
1920,PHI,17,Simmons-Richardson-Korkmaz-Scott-Embiid,.500,.440,+22,28%,39%,51.5%,+5%
1920,PHI,18,Simmons-Thybulle-EnnisIII-Harris-O'Quinn,.470,.670,-1,41%,38%,53.5%,-3%
1920,PHI,19,Burke-Richardson-Korkmaz-Scott-Embiid,.460,.360,+9,25%,25%,54.0%,+1%
1920,PHI,20,Simmons-Richardson-EnnisIII-Harris-Horford,.420,.350,+5,22%,43%,39.0%,+12%
