Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1213,MEM,1,Conley-Allen-Gay-Randolph-Gasol,.449,.440,+47,37%,32%,54.0%,+3%
1213,MEM,2,Conley-Allen-Prince-Randolph-Gasol,.453,.418,+84,36%,29%,51.5%,+5%
1213,MEM,3,Conley-Pondexter-Gay-Randolph-Gasol,.427,.467,+18,33%,35%,53.0%,+2%
1213,MEM,4,Conley-Bayless-Prince-Randolph-Gasol,.486,.413,+5,28%,31%,52.5%,-3%
1213,MEM,5,Conley-Ellington-Gay-Randolph-Gasol,.442,.435,-2,27%,28%,57.5%,+5%
1213,MEM,6,Conley-Allen-Prince-Davis-Gasol,.496,.374,-7,42%,30%,51.5%,+9%
1213,MEM,7,Bayless-Allen-Gay-Randolph-Gasol,.436,.483,+3,32%,35%,53.0%,-5%
1213,MEM,8,Bayless-Ellington-Pondexter-Randolph-Speights,.397,.398,-11,32%,30%,62.0%,+5%
1213,MEM,9,Bayless-Ellington-Pondexter-Speights-Gasol,.452,.414,-4,24%,27%,49.0%,-1%
1213,MEM,10,Conley-Bayless-Allen-Randolph-Gasol,.380,.534,-1,30%,21%,63.5%,+12%
1213,MEM,11,Conley-Bayless-Gay-Randolph-Gasol,.507,.492,-12,41%,27%,58.5%,-9%
1213,MEM,12,Conley-Allen-Gay-Speights-Gasol,.405,.386,+1,28%,23%,52.5%,+5%
1213,MEM,13,Conley-Allen-Pondexter-Randolph-Gasol,.439,.551,0,38%,28%,46.5%,0%
1213,MEM,14,Bayless-Ellington-Pondexter-Arthur-Speights,.406,.412,+1,22%,19%,47.0%,+4%
1213,MEM,15,Conley-Allen-Gay-Arthur-Randolph,.583,.490,+1,38%,29%,50.0%,+6%
1213,MEM,16,Conley-Bayless-Pondexter-Randolph-Gasol,.438,.432,+3,42%,41%,41.5%,+11%
1213,MEM,17,Conley-Bayless-Prince-Arthur-Randolph,.533,.524,+7,31%,21%,46.5%,+4%
1213,MEM,18,Conley-Bayless-Prince-Arthur-Gasol,.474,.548,-3,21%,24%,41.5%,+1%
1213,MEM,19,Bayless-Pondexter-Daye-Arthur-Davis,.500,.385,+6,28%,23%,59.5%,-2%
1213,MEM,20,Conley-Bayless-Pondexter-Prince-Gasol,.500,.359,+1,34%,28%,55.0%,+6%
