Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2021,LAC,1,Beverley-Leonard-Batum-George-Ibaka,.480,.470,-1,25%,31%,53.5%,+4%
2021,LAC,2,Jackson-Leonard-George-MorrisSr.-Zubac,.530,.440,+4,29%,24%,55.0%,-1%
2021,LAC,3,Jackson-Leonard-Batum-George-Ibaka,.570,.460,-3,31%,34%,52.5%,+3%
2021,LAC,4,Beverley-Leonard-George-MorrisSr.-Zubac,.540,.460,+3,21%,37%,54.0%,-6%
2021,LAC,5,Jackson-Kennard-George-MorrisSr.-Zubac,.530,.590,-12,33%,33%,51.0%,-8%
2021,LAC,6,Jackson-Mann-George-MorrisSr.-Zubac,.470,.510,-8,32%,28%,47.5%,-1%
2021,LAC,7,L.Williams-Mann-Leonard-MorrisSr.-Zubac,.480,.430,+2,24%,30%,58.0%,-2%
2021,LAC,8,L.Williams-Mann-George-MorrisSr.-Zubac,.460,.420,-8,19%,26%,55.0%,0%
2021,LAC,9,Jackson-Kennard-Mann-Batum-Ibaka,.460,.430,-7,27%,32%,48.0%,+1%
2021,LAC,10,Kennard-Leonard-Batum-George-Ibaka,.550,.520,+3,27%,38%,51.5%,-7%
2021,LAC,11,Jackson-Beverley-Leonard-Batum-Ibaka,.530,.510,-5,28%,41%,50.0%,-7%
2021,LAC,12,Jackson-Kennard-Leonard-Batum-Ibaka,.410,.480,+11,24%,32%,53.0%,+5%
2021,LAC,13,Beverley-Kennard-Batum-George-Ibaka,.470,.420,-1,22%,22%,47.5%,-11%
2021,LAC,14,Beverley-Kennard-Leonard-Batum-Ibaka,.460,.470,+7,18%,25%,46.0%,-1%
2021,LAC,15,L.Williams-Jackson-George-MorrisSr.-Zubac,.410,.410,+9,22%,19%,53.5%,-1%
2021,LAC,16,Jackson-Kennard-Leonard-MorrisSr.-Zubac,.550,.500,0,15%,26%,55.5%,-9%
2021,LAC,17,L.Williams-Kennard-George-MorrisSr.-Zubac,.380,.530,+12,36%,27%,51.0%,-7%
2021,LAC,18,Beverley-Leonard-Batum-George-Zubac,.600,.510,-1,20%,18%,45.5%,+4%
2021,LAC,19,L.Williams-Leonard-George-MorrisSr.-Zubac,.520,.500,+8,30%,10%,51.5%,+15%
2021,LAC,20,Jackson-Leonard-Batum-George-MorrisSr.,.480,.490,-5,30%,28%,44.0%,+6%
