NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Nate McMillan,OKC,1.6,71,1972,0.402,0.317,13.0,6.8,9.1,8.1,14.2
Cedric Maxwell,"HOU, LAC",3.3,81,1968,0.33,0.241,9.9,4.4,19.7,10.6,4.8
Rory Sparrow,NYK,1.0,80,1951,0.123,0.008,0.3,-2.8,15.0,2.8,10.6
T.R. Dunn,DEN,2.4,81,1932,0.241,0.176,7.1,2.4,6.8,6.6,3.7
Terry Tyler,SAC,2.1,82,1930,0.184,0.119,4.8,0.6,18.9,8.2,1.8
Julius Erving,PHI,2.5,60,1918,0.158,0.093,3.7,-0.2,25.2,6.6,4.8
Mychal Thompson,"LAL, SAS",5.0,82,1890,0.111,-0.029,-1.1,-4.0,23.8,10.5,2.9
Kelly Tripucka,UTH,3.0,79,1865,0.187,0.122,4.7,0.7,20.5,6.2,6.3
John Stockton,UTH,1.0,82,1858,0.438,0.323,12.5,7.0,16.7,3.9,17.3
Cliff Levingston,ATL,3.5,82,1848,0.332,0.232,8.9,4.1,17.1,13.8,1.0
Darrell Griffith,UTH,2.0,76,1843,0.047,-0.018,-0.7,-3.6,29.7,5.9,3.4
Gene Banks,CHI,3.0,63,1822,0.24,0.175,6.6,2.4,16.1,8.1,4.5
Ennis Whatley,WAS,1.0,73,1816,0.237,0.123,4.6,0.7,16.3,5.1,10.4
Jim Paxson,POR,1.6,72,1798,0.115,0.031,1.1,-2.1,23.3,3.7,6.3
Sidney Green,DET,4.0,80,1792,0.285,0.146,5.4,1.4,16.9,17.5,1.7
John Williams,WAS,4.0,78,1773,0.254,0.114,4.2,0.5,19.4,9.9,5.2
Jon Sundvold,SAS,1.4,76,1765,0.111,0.017,0.6,-2.6,23.1,2.7,8.6
Tree Rollins,ATL,5.0,75,1764,0.359,0.219,8.1,3.7,11.0,13.3,0.6
Brad Sellers,CHI,4.7,80,1761,0.194,0.054,2.0,-1.4,18.5,10.2,2.8
Darnell Valentine,LAC,1.0,65,1759,0.146,0.031,1.1,-2.1,19.8,4.1,12.2
Leon Wood,BRK,1.0,76,1732,0.156,0.041,1.5,-1.8,15.4,3.3,10.3
Kenny Walker,NYK,3.6,68,1719,0.178,0.069,2.5,-0.9,19.8,9.4,2.1
Detlef Schrempf,DAL,3.1,81,1706,0.177,0.107,3.8,0.2,21.3,8.5,4.5
Trent Tucker,NYK,2.0,70,1691,0.171,0.106,3.7,0.2,22.6,3.8,4.7
Alvan Adams,PHO,5.0,68,1690,0.187,0.048,1.7,-1.6,21.5,9.6,6.3
Jon Koncak,ATL,5.0,82,1684,0.274,0.134,4.7,1.1,13.2,14.1,0.9
Johnny Dawkins,SAS,1.0,81,1682,0.08,-0.035,-1.2,-4.2,23.8,4.8,8.3
Joe Kleine,SAC,5.0,79,1658,0.214,0.074,2.6,-0.8,18.0,14.0,2.1
Mike Sanders,PHO,3.0,82,1655,0.109,0.044,1.5,-1.7,24.9,7.9,3.7
Terry Teagle,GSW,1.9,82,1650,-0.002,-0.072,-2.5,-5.3,26.8,5.1,3.1
Derek Smith,SAC,2.0,52,1648,0.029,-0.036,-1.2,-4.2,25.1,5.3,5.9
Charles Jones,WAS,4.0,79,1621,0.303,0.163,5.5,2.0,8.4,10.5,2.4
David Wingate,PHI,2.1,77,1612,0.051,-0.015,-0.5,-3.5,20.2,4.6,4.6
Dirk Minniefield,"CLE, HOU",1.0,74,1600,0.114,0.0,0.0,-3.1,15.3,4.2,10.4
Pearl Washington,BRK,1.0,72,1600,0.11,-0.004,-0.1,-3.2,18.5,3.9,9.0
Brad Davis,DAL,1.0,82,1587,0.229,0.114,3.8,0.5,17.5,3.4,11.3
Cliff Robinson,PHI,3.0,55,1586,0.1,0.035,1.2,-2.0,24.7,9.3,2.7
Walter Berry,"POR, SAS",3.3,63,1586,0.118,0.029,1.0,-2.2,30.3,9.4,3.2
Greg Ballard,GSW,3.2,82,1579,0.144,0.067,2.2,-1.0,17.6,10.3,3.3
Caldwell Jones,POR,5.0,78,1578,0.266,0.126,4.1,0.8,9.7,13.8,1.9
Wayne Cooper,DEN,4.6,69,1570,0.174,0.034,1.1,-2.0,16.8,14.5,2.1
Larry Drew,LAC,1.0,60,1567,0.045,-0.07,-2.3,-5.2,22.7,3.2,10.0
Mike Evans,DEN,2.0,81,1567,0.073,0.008,0.3,-2.8,25.0,3.9,5.7
Jerry Sichting,BOS,1.6,78,1566,0.12,0.035,1.1,-2.0,13.7,2.8,5.7
Jeff Hornacek,PHO,1.1,80,1561,0.197,0.088,2.9,-0.4,13.0,5.7,11.1
Danny Schayes,DEN,5.0,76,1556,0.245,0.105,3.4,0.2,20.0,11.7,2.6
Manute Bol,WAS,5.0,82,1552,0.318,0.178,5.8,2.5,7.8,11.2,0.3
Rory White,LAC,3.0,68,1545,0.077,0.012,0.4,-2.7,19.4,6.0,2.5
Kurt Rambis,LAL,4.1,78,1514,0.33,0.19,6.0,2.8,14.1,14.4,2.0
Rod Higgins,GSW,3.0,73,1497,0.242,0.177,5.5,2.4,20.2,7.6,3.1
Danny Young,OKC,1.0,73,1482,0.317,0.202,6.2,3.2,11.4,3.7,11.4
Randy Breuer,MIL,5.0,76,1467,0.185,0.045,1.4,-1.7,19.6,11.5,1.5
John Salley,DET,4.5,82,1463,0.28,0.14,4.3,1.3,14.1,9.7,1.8
Bob Hansen,UTH,2.0,72,1453,0.105,0.04,1.2,-1.8,23.0,6.7,3.4
Sedale Threatt,"CHI, PHI",1.1,68,1446,0.104,-0.005,-0.2,-3.2,19.3,3.6,8.6
Kenny Carr,POR,4.0,49,1443,0.284,0.144,4.3,1.4,17.6,16.6,2.8
Louis Orr,NYK,3.0,65,1440,0.175,0.11,3.3,0.3,15.3,7.7,3.7
Blair Rasmussen,DEN,5.0,74,1421,0.237,0.097,2.9,-0.1,23.8,15.7,2.0
Mike McGee,ATL,2.0,76,1420,0.119,0.054,1.6,-1.4,26.6,5.4,5.0
Darwin Cook,WAS,1.7,82,1420,0.059,-0.021,-0.6,-3.7,20.8,4.9,5.1
Roy Tarpley,DAL,4.0,75,1405,0.286,0.147,4.3,1.5,19.2,18.2,1.8
Clint Richardson,IND,2.0,78,1396,0.184,0.119,3.5,0.6,17.2,4.9,8.3
Jay Vincent,WAS,3.0,51,1386,0.072,0.007,0.2,-2.9,23.5,7.3,2.9
John Lucas,MIL,1.0,43,1358,0.264,0.149,4.2,1.6,26.6,4.4,10.3
Mark West,CLE,4.0,78,1333,0.197,0.058,1.6,-1.3,18.3,12.2,1.5
Ralph Sampson,HOU,4.5,43,1326,0.188,0.048,1.3,-1.6,24.3,13.5,4.3
Steve Colter,"CHI, PHI",1.0,70,1322,0.118,0.003,0.1,-3.0,15.4,3.9,7.6
Michael Adams,WAS,1.0,63,1303,0.238,0.124,3.4,0.8,16.7,4.5,9.0
Albert King,BRK,2.9,61,1291,0.014,-0.052,-1.4,-4.7,21.6,8.0,3.8
Ben McDonald,GSW,4.0,63,1284,0.054,-0.086,-2.3,-5.7,13.2,6.8,3.1
Rick Mahorn,DET,4.1,63,1278,0.207,0.067,1.8,-1.0,14.4,14.1,1.4
Kyle Macy,IND,1.3,76,1250,0.203,0.101,2.6,0.1,14.4,4.3,7.6
Johnny Moore,SAS,1.0,55,1234,0.138,0.024,0.6,-2.3,18.4,3.9,9.7
Mark Price,CLE,1.0,67,1217,0.103,-0.012,-0.3,-3.5,18.3,4.6,8.0
Allen Leavell,HOU,1.0,53,1175,0.145,0.03,0.7,-2.1,16.8,2.5,9.2
Steve Harris,HOU,1.6,74,1174,0.019,-0.067,-1.6,-5.2,25.1,7.0,4.1
Tyrone Corbin,"CLE, SAS",2.6,63,1170,0.124,0.059,1.4,-1.2,16.6,8.8,4.0
Dennis Rodman,DET,3.0,77,1155,0.313,0.247,6.0,4.6,20.8,13.8,2.3
Lancaster Gordon,LAC,2.0,70,1129,-0.023,-0.088,-2.1,-5.8,22.4,5.4,5.9
Maurice Lucas,OKC,3.9,63,1120,0.195,0.065,1.5,-1.1,21.4,13.2,2.8
Mark Alarie,DEN,4.0,64,1110,0.123,-0.017,-0.4,-3.6,21.8,9.3,3.2
Kenny Gattison,PHO,4.0,77,1104,0.106,-0.034,-0.8,-4.1,17.6,11.7,1.6
Kurt Nimphius,"DET, LAC",4.7,66,1088,0.095,-0.045,-1.0,-4.5,17.3,8.3,1.1
Fred Roberts,BOS,4.1,73,1076,0.153,0.013,0.3,-2.7,17.9,8.5,2.8
Andrew Toney,PHI,2.0,52,1063,0.046,-0.019,-0.4,-3.7,24.8,3.8,8.5
Pat Cummings,NYK,4.0,49,1056,0.142,0.002,0.0,-3.0,19.2,14.2,1.7
Clemon Johnson,OKC,5.0,78,1051,0.291,0.151,3.3,1.6,11.2,12.7,1.0
Ben Coleman,BRK,4.0,68,1029,0.25,0.11,2.4,0.3,21.1,13.4,1.7
Mark Olberding,SAC,3.7,76,1012,0.183,0.069,1.5,-0.9,12.0,8.8,4.3
Larry Krystkowiak,SAS,4.0,68,1004,0.128,-0.012,-0.2,-3.4,21.6,11.4,4.1
Jeff Turner,BRK,5.0,76,1003,0.068,-0.072,-1.5,-5.3,18.1,9.4,2.9
Sidney Moncrief,MIL,2.0,39,990,0.273,0.207,4.3,3.4,22.3,6.2,5.9
Ed Nealy,SAS,3.0,60,980,0.296,0.231,4.7,4.1,10.9,13.9,4.1
William Bedford,PHO,5.0,50,979,0.004,-0.136,-2.8,-7.3,16.4,12.1,2.8
Chris McNealy,NYK,3.0,59,972,0.205,0.139,2.8,1.3,11.3,11.2,2.3
Jerry Reynolds,MIL,3.3,58,968,0.155,0.07,1.4,-0.9,20.0,8.6,5.3
Purvis Short,GSW,2.0,34,950,0.138,0.073,1.4,-0.8,31.4,6.9,4.3
Jerome Whitehead,GSW,4.9,73,942,0.125,-0.015,-0.3,-3.5,19.0,13.4,1.2
Kevin McKenna,BRK,2.0,56,942,0.126,0.061,1.2,-1.2,20.4,3.9,4.7
Elston Turner,CHI,2.5,70,936,0.132,0.066,1.3,-1.0,12.7,5.9,5.2
Tim Kempton,LAC,5.0,66,936,0.178,0.038,0.7,-1.9,14.8,9.9,2.7
Quintin Dailey,LAC,1.8,49,924,-0.104,-0.18,-3.5,-8.7,27.0,4.3,4.1
Mike Mitchell,SAS,3.0,40,922,-0.066,-0.131,-2.5,-7.2,26.5,5.4,2.0
Harold Pressley,SAC,3.0,67,913,0.163,0.098,1.9,0.0,16.3,9.3,6.3
Dudley Bradley,MIL,3.0,68,900,0.217,0.152,2.9,1.7,11.3,5.4,3.5
Kent Benson,UTH,5.0,73,895,0.188,0.048,0.9,-1.6,17.6,12.4,2.1
Craig Ehlo,CLE,2.0,44,890,0.211,0.145,2.7,1.4,14.7,8.7,5.0
Kenny Fields,"LAC, MIL",2.0,48,883,0.078,0.013,0.2,-2.7,21.4,8.0,3.3
Kevin Duckworth,"POR, SAS",5.0,65,875,0.065,-0.075,-1.4,-5.4,19.3,12.2,1.6
Keith Lee,CLE,3.4,67,870,0.152,0.056,1.0,-1.3,22.7,13.8,3.8
Anthony Jones,"WAS, SAS",2.2,65,858,0.055,-0.01,-0.2,-3.4,18.1,5.8,4.1
Marc Iavaroni,UTH,3.0,78,845,0.102,0.037,0.6,-1.9,15.8,9.8,2.0
Grant Gondrezick,PHO,2.0,64,836,0.063,-0.002,0.0,-3.2,20.0,6.3,4.7
Mike Brown,CHI,4.0,62,818,0.185,0.045,0.8,-1.7,15.1,12.6,1.4
Danny Vranes,PHI,3.0,58,809,0.149,0.084,1.4,-0.5,8.3,8.7,1.8
John Battle,ATL,1.6,64,804,0.096,0.01,0.2,-2.8,22.7,3.6,7.4
Melvin Turpin,CLE,5.0,64,801,0.1,-0.04,-0.7,-4.3,23.6,11.4,2.0
Ray Williams,BRK,1.2,32,800,0.091,-0.014,-0.2,-3.5,19.1,4.5,11.1
Othell Wilson,SAC,1.0,53,789,0.225,0.111,1.8,0.4,12.8,4.9,12.6
Mitchell Wiggins,HOU,1.0,32,788,0.129,0.015,0.2,-2.6,21.6,8.1,4.6
Jawann Oldham,NYK,5.0,44,776,0.168,0.028,0.5,-2.2,10.7,11.1,1.2
Billy Thompson,LAL,3.5,59,762,0.162,0.06,0.9,-1.2,20.9,10.8,3.8
Carey Scurry,UTH,3.0,69,753,0.398,0.333,5.2,7.3,21.9,12.6,3.6
Greg Kite,BOS,5.0,74,745,0.143,0.003,0.0,-3.0,7.9,10.9,1.7
Darren Daye,"BOS, CHI",3.0,62,731,0.107,0.042,0.6,-1.8,15.5,8.2,5.0
Ron Anderson,IND,3.0,63,721,0.228,0.163,2.4,2.0,24.2,10.1,3.6
Rafael Addison,PHO,3.0,62,711,0.018,-0.047,-0.7,-4.5,24.2,7.2,3.0
Kevin Williams,OKC,1.0,65,703,-0.018,-0.132,-1.9,-7.2,21.8,5.7,4.5
Perry Moss,GSW,1.0,64,698,0.104,-0.01,-0.1,-3.4,16.0,6.5,6.2
Antoine Carr,ATL,4.0,65,695,0.204,0.064,0.9,-1.1,23.6,10.8,2.3
Lewis Lloyd,HOU,2.0,32,688,0.114,0.049,0.7,-1.6,27.6,3.3,6.3
Dan Roundfield,WAS,3.0,36,669,0.14,0.075,1.0,-0.8,17.1,12.2,2.8
Brook Steppe,SAC,1.9,34,665,0.118,0.049,0.7,-1.6,19.2,4.4,5.8
Al Wood,DAL,2.0,54,657,0.004,-0.061,-0.8,-5.0,26.2,6.9,2.5
Nick Vanos,PHO,5.0,57,640,0.174,0.034,0.5,-2.0,12.6,13.5,3.2
Dell Curry,UTH,2.0,67,636,-0.019,-0.084,-1.1,-5.7,24.5,5.9,4.4
Johnny Newman,CLE,3.0,59,630,-0.027,-0.092,-1.2,-5.9,22.3,5.3,2.1
Paul Mokeski,MIL,5.0,62,626,0.152,0.012,0.2,-2.7,11.5,10.6,1.7
Ben Poquette,"CHI, CLE",3.3,58,604,0.238,0.153,1.9,1.7,13.0,8.0,2.8
Russ Schoene,OKC,5.0,63,579,-0.002,-0.141,-1.7,-7.5,14.3,9.7,2.2
Bill Wennington,DAL,5.0,58,560,0.121,-0.019,-0.2,-3.7,13.5,11.1,2.1
James Bailey,BRK,4.8,34,542,0.042,-0.098,-1.1,-6.1,25.0,12.1,1.8
Granville Waiters,CHI,5.0,44,534,0.155,0.015,0.2,-2.6,7.6,7.8,2.0
Wes Matthews,LAL,1.0,50,532,0.083,-0.032,-0.4,-4.1,18.8,4.2,9.0
Spud Webb,ATL,1.0,33,532,0.226,0.112,1.2,0.4,20.1,5.4,15.1
Buck Johnson,HOU,3.0,60,520,0.096,0.031,0.3,-2.1,21.0,8.1,3.7
Walker Russell,IND,1.0,48,511,0.063,-0.052,-0.6,-4.7,14.7,5.2,12.1
Dave Feitl,HOU,5.0,62,498,0.038,-0.102,-1.1,-6.2,22.1,11.3,2.1
Frank Brickowski,"LAL, SAS",5.0,44,487,0.154,0.014,0.1,-2.7,17.3,11.4,1.7
Gus Williams,ATL,1.0,33,481,0.066,-0.049,-0.5,-4.6,13.8,4.0,13.9
Mike Holton,POR,1.0,58,479,0.005,-0.11,-1.1,-6.5,19.1,3.8,7.3
Michael Phelps,OKC,1.0,60,469,0.037,-0.078,-0.8,-5.5,18.6,5.1,6.6
Johnny Rogers,SAC,4.3,45,468,0.061,-0.079,-0.8,-5.5,19.4,7.9,2.7
Keith Smith,MIL,1.5,42,461,-0.037,-0.128,-1.2,-7.1,14.4,3.3,4.5
Stuart Gray,IND,5.0,55,456,0.169,0.029,0.3,-2.2,11.6,13.6,2.7
Eddie Lee Wilkins,NYK,4.0,24,454,0.064,-0.076,-0.7,-5.4,14.7,11.3,0.6
Geoff Huston,LAC,1.0,19,428,0.046,-0.069,-0.6,-5.2,14.5,1.9,11.3
Junior Bridgeman,MIL,3.0,34,418,0.074,0.008,0.1,-2.8,20.1,6.0,4.0
Frank Johnson,WAS,1.0,18,399,0.122,0.007,0.1,-2.9,18.4,3.6,7.0
Chris Washburn,GSW,5.0,35,385,-0.068,-0.208,-1.7,-9.5,16.5,12.6,2.0
Terence Stansbury,OKC,1.0,44,375,-0.07,-0.185,-1.4,-8.8,22.5,3.1,7.3
Sam Vincent,BOS,1.0,46,374,0.061,-0.054,-0.4,-4.7,21.9,3.5,7.6
Clinton Smith,GSW,3.0,41,341,0.126,0.061,0.4,-1.2,17.9,7.9,6.3
Tony Campbell,DET,2.2,40,332,-0.094,-0.159,-1.1,-8.0,20.0,8.4,2.7
Bernard Thompson,PHO,2.0,24,331,-0.024,-0.089,-0.6,-5.8,16.1,4.5,2.6
Conner Henry,"BOS, HOU",2.0,54,323,-0.137,-0.202,-1.4,-9.4,18.1,5.1,5.2
Richard Anderson,HOU,4.0,51,312,0.141,0.001,0.0,-3.1,22.2,12.2,5.1
James Edwards,PHO,5.0,14,304,0.231,0.091,0.6,-0.3,26.5,9.5,3.0
Marques Johnson,LAC,3.0,10,302,0.007,-0.058,-0.4,-4.9,26.4,5.2,4.5
Rick Carlisle,BOS,2.0,42,297,-0.085,-0.15,-0.9,-7.7,12.9,4.8,5.7
Maurice Martin,DEN,3.0,43,286,-0.132,-0.197,-1.2,-9.2,24.7,6.9,5.9
World B. Free,PHI,2.0,20,285,-0.176,-0.241,-1.4,-10.6,19.5,3.2,5.1
Pace Mannion,BRK,2.0,23,284,0.04,-0.025,-0.1,-3.9,14.0,6.6,7.6
Bob Thornton,NYK,4.0,33,282,-0.006,-0.146,-0.9,-7.6,12.1,9.5,1.4
Scooter McCray,CLE,3.0,24,279,0.153,0.087,0.5,-0.4,13.8,10.0,4.0
Chuck Nevitt,DET,5.0,41,267,0.231,0.091,0.5,-0.2,13.7,14.9,0.7
Scott Hastings,ATL,4.0,40,256,0.187,0.047,0.2,-1.6,13.3,13.1,2.4
