NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Larry Sanders,MIL,4.5,23,584,0.28,0.09,1.1,-0.3,14.6,13.6,1.6
Kevin Seraphin,WAS,5.0,53,578,0.138,-0.052,-0.6,-4.7,20.7,10.6,1.4
Brandon Davies,PHI,4.0,51,575,0.115,-0.075,-0.9,-5.4,12.0,9.1,2.3
Jason Terry,"BRK, SAC",1.0,35,570,0.072,-0.009,-0.1,-3.3,13.4,3.1,4.7
Nazr Mohammed,CHI,5.0,80,562,0.292,0.102,1.2,0.1,10.6,14.9,1.7
Steve Novak,TOR,4.0,54,540,0.233,0.044,0.5,-1.7,15.8,5.2,1.2
Brook Lopez,BRK,5.0,17,533,0.365,0.175,1.9,2.4,31.7,9.2,1.4
Archie Goodwin,PHO,1.0,52,533,0.12,0.039,0.4,-1.9,17.5,7.8,1.8
Anthony Randolph,"CHI, DEN",5.0,43,527,0.174,-0.016,-0.2,-3.6,18.8,11.1,2.9
Jimmer Fredette,"SAC, CHI",1.0,49,519,0.157,0.076,0.8,-0.7,25.2,4.8,5.9
Andrew Bynum,(3+),5.0,26,516,0.206,0.016,0.2,-2.6,20.9,13.5,2.7
Al Harrington,WAS,5.0,34,511,0.041,-0.149,-1.6,-7.7,21.1,7.5,2.6
Nando De Colo,"SAS, TOR",1.9,47,494,0.204,0.123,1.3,0.7,17.2,7.1,6.3
Aron Baynes,SAS,5.0,53,491,0.153,-0.037,-0.4,-4.2,15.7,14.2,3.3
Shane Larkin,"NYK, DAL",1.0,48,489,0.053,-0.028,-0.3,-3.9,13.0,4.1,7.0
Jason Maxiell,ORL,5.0,34,488,0.164,-0.025,-0.3,-3.9,10.7,8.5,0.9
Vitor Faverani,BOS,5.0,37,488,0.199,0.01,0.1,-2.8,16.1,12.6,1.6
Ryan Hollins,LAC,5.0,61,482,0.287,0.098,1.0,0.0,14.0,9.0,0.8
C.J. McCollum,POR,2.0,38,476,0.024,-0.058,-0.6,-4.9,20.3,4.8,2.7
Luke Babbitt,NOR,4.0,27,473,0.172,-0.017,-0.2,-3.6,17.3,8.9,2.9
Miroslav Raduljica,MIL,5.0,48,465,0.263,0.073,0.7,-0.8,18.7,11.1,2.4
Marquis Teague,"CHI, BRK",1.0,40,443,-0.042,-0.123,-1.1,-6.9,11.6,4.3,6.3
Rudy Gobert,UTH,5.0,45,434,0.345,0.156,1.4,1.8,11.5,17.1,0.8
Gustavo Ayon,ATL,5.0,26,429,0.325,0.136,1.2,1.1,12.5,14.0,3.1
Brandon Rush,UTH,3.0,38,418,0.037,-0.045,-0.4,-4.5,9.1,5.1,2.8
Byron Mullens,"LAC, PHI",5.0,45,414,0.164,-0.025,-0.2,-3.9,21.9,10.7,1.6
Andre Roberson,OKC,4.0,40,399,0.262,0.072,0.6,-0.8,9.0,11.3,1.8
Jeremy Tyler,NYK,4.0,41,398,0.217,0.027,0.2,-2.2,17.6,13.1,1.0
Drew Gooden,WAS,5.0,22,395,0.356,0.166,1.4,2.1,22.2,13.9,1.8
Reggie Bullock,LAC,3.0,43,395,0.079,-0.003,0.0,-3.2,14.0,6.6,1.5
Wayne Ellington,"NYK, DAL",2.0,45,393,0.164,0.083,0.7,-0.5,17.7,5.3,2.3
Donald Sloan,IND,1.6,48,392,0.118,0.037,0.3,-1.9,13.5,5.4,6.1
Orlando Johnson,"IND, SAC",2.0,45,392,0.059,-0.023,-0.2,-3.8,12.2,6.7,2.4
Hedo Turkoglu,"ORL, LAC",4.0,38,392,0.237,0.047,0.4,-1.6,14.1,10.9,4.0
Dewayne Dedmon,(3+),5.0,31,390,0.272,0.082,0.7,-0.5,11.9,15.6,0.6
Metta World Peace,NYK,4.0,29,388,0.133,-0.057,-0.5,-4.9,17.2,7.3,2.1
Will Barton,POR,2.0,41,387,0.159,0.077,0.6,-0.7,20.6,9.2,4.1
Rasual Butler,IND,3.0,50,378,0.237,0.155,1.2,1.7,17.3,5.2,2.2
Ronnie Price,ORL,2.0,31,377,0.088,0.006,0.0,-2.9,9.4,5.5,8.4
Toure' Murry,NYK,2.0,51,373,0.068,-0.014,-0.1,-3.5,18.0,5.7,6.3
Leandro Barbosa,PHO,1.5,20,368,0.086,0.004,0.0,-2.9,19.6,4.8,4.2
Alex Len,PHO,5.0,42,362,0.152,-0.038,-0.3,-4.3,11.4,13.1,0.5
Aaron Gray,"TOR, SAC",5.0,37,355,0.234,0.044,0.3,-1.7,8.8,15.0,3.0
Meyers Leonard,POR,4.5,40,355,0.197,0.007,0.1,-2.9,13.3,15.0,2.4
Jarvis Varnado,"CHI, PHI",4.0,24,339,0.281,0.092,0.6,-0.2,14.0,8.9,1.8
Cole Aldrich,NYK,5.0,46,330,0.526,0.337,2.3,7.4,13.4,18.8,2.0
Eric Maynor,"WAS, PHI",1.0,31,327,0.026,-0.055,-0.4,-4.8,12.0,5.7,7.6
Landry Fields,TOR,2.4,30,322,0.212,0.13,0.9,1.0,10.1,8.8,3.0
Otto Porter,WAS,3.0,37,319,0.085,0.003,0.0,-3.0,11.7,8.6,1.5
Josh Harrellson,DET,4.0,32,317,0.292,0.102,0.7,0.1,14.1,11.5,2.3
MarShon Brooks,(3+),2.2,35,316,0.186,0.105,0.7,0.2,24.2,8.2,3.8
Darius Morris,(3+),1.1,27,313,0.061,-0.02,-0.1,-3.7,16.4,4.0,6.7
Steve Nash,LAL,1.0,15,313,0.127,0.047,0.3,-1.6,15.6,4.4,13.2
Derrick Rose,CHI,1.0,10,311,-0.073,-0.154,-1.0,-7.9,24.5,4.9,6.6
Chauncey Billups,DET,1.6,19,309,0.01,-0.071,-0.5,-5.3,11.2,4.3,6.5
Gal Mekel,DAL,1.0,31,292,-0.056,-0.137,-0.8,-7.3,12.0,4.4,10.4
Shabazz Muhammad,MIN,2.0,37,290,0.118,0.036,0.2,-2.0,23.7,8.8,1.0
Ben Gordon,CHA,2.0,19,279,-0.043,-0.125,-0.7,-7.0,17.0,4.6,3.6
Quincy Pondexter,MEM,2.5,15,270,0.121,0.039,0.2,-1.9,16.7,4.6,3.6
Tyshawn Taylor,"BRK, NOR",1.0,23,270,-0.104,-0.184,-1.0,-8.8,15.8,2.7,6.4
Chris Copeland,IND,3.8,41,265,0.241,0.07,0.4,-0.9,27.7,5.8,3.3
Roger Mason,MIA,2.0,25,260,0.096,0.014,0.1,-2.6,13.7,4.1,3.5
Isaiah Canaan,HOU,1.0,22,252,0.037,-0.044,-0.2,-4.4,19.2,4.6,4.2
Daniel Orton,PHI,5.0,22,251,0.23,0.041,0.2,-1.8,12.4,11.7,2.9
Shannon Brown,"SAS, NYK",2.0,29,251,0.001,-0.081,-0.4,-5.6,12.0,5.4,1.7
Chris Singleton,WAS,3.6,25,250,0.164,0.021,0.1,-2.4,14.4,10.6,1.2
Antawn Jamison,"LAC, ATL",4.0,22,248,0.052,-0.138,-0.7,-7.4,16.3,10.6,1.4
Jorge Gutierrez,BRK,1.0,15,244,0.108,0.027,0.1,-2.2,12.2,4.3,5.9
Jannero Pargo,CHA,1.0,29,242,0.188,0.107,0.5,0.2,27.0,4.0,10.3
Luigi Datome,DET,3.0,34,238,0.013,-0.069,-0.3,-5.2,16.7,9.3,2.2
James Jones,MIA,3.0,20,236,0.291,0.209,1.0,3.4,19.7,4.7,1.8
Carl Landry,SAC,3.5,18,233,0.223,0.087,0.4,-0.4,15.7,11.7,1.0
Solomon Hill,IND,3.0,28,226,0.235,0.153,0.7,1.7,10.0,8.7,2.5
Mike Harris,UTH,3.0,20,225,0.236,0.154,0.7,1.7,17.9,7.0,1.1
Peyton Siva,DET,1.0,24,224,-0.013,-0.094,-0.4,-6.0,11.6,3.0,7.3
Lorenzo Brown,PHI,1.0,26,224,0.001,-0.079,-0.4,-5.6,13.7,6.0,8.8
Mike Muscala,ATL,5.0,20,215,0.142,-0.047,-0.2,-4.5,17.0,11.6,1.6
Greg Oden,MIA,5.0,23,212,0.238,0.048,0.2,-1.6,15.2,12.2,0.2
Dionte Christmas,PHO,2.0,31,198,0.166,0.084,0.3,-0.5,17.2,9.2,1.9
Hasheem Thabeet,OKC,5.0,23,192,0.095,-0.095,-0.4,-6.0,6.8,10.0,0.3
Arnett Moultrie,PHI,4.0,12,187,0.148,-0.042,-0.2,-4.4,9.2,9.0,0.5
Joel Anthony,"MIA, BOS",5.0,33,186,0.238,0.049,0.2,-1.6,7.2,9.8,0.5
Louis Amundson,"CHI, NOR",4.0,19,185,0.205,0.016,0.1,-2.6,9.9,14.3,1.6
Victor Claver,POR,3.0,21,184,0.191,0.109,0.4,0.3,12.3,10.2,3.1
Manny Harris,LAL,2.0,9,180,0.096,0.014,0.1,-2.6,19.5,9.1,2.9
Charlie Villanueva,DET,4.0,20,180,0.045,-0.144,-0.5,-7.6,24.5,9.1,1.6
Kobe Bryant,LAL,1.5,6,177,-0.013,-0.094,-0.3,-6.0,22.5,7.1,10.3
Jason Collins,BRK,4.0,22,172,0.092,-0.097,-0.3,-6.1,7.0,5.3,1.1
Ian Clark,UTH,1.0,23,172,-0.001,-0.082,-0.3,-5.6,19.0,5.3,4.2
James Nunnally,"PHI, ATL",2.5,13,165,0.049,-0.033,-0.1,-4.1,12.8,5.5,2.3
Earl Watson,POR,1.0,24,161,0.059,-0.022,-0.1,-3.8,3.6,4.5,8.3
Jamaal Franklin,MEM,2.5,21,161,0.052,-0.03,-0.1,-4.0,11.6,6.9,1.8
Ronnie Brewer,"CHI, HOU",2.0,24,160,0.138,0.056,0.2,-1.3,2.1,4.2,3.0
John Jenkins,ATL,2.0,13,158,0.022,-0.06,-0.2,-4.9,12.2,6.7,3.3
Sergey Karasev,CLE,2.7,22,156,-0.04,-0.122,-0.4,-6.9,11.4,4.9,1.8
Tornike Shengelia,"BRK, CHI",3.0,26,154,0.036,-0.057,-0.2,-4.9,9.0,5.0,4.4
Austin Daye,"TOR, SAS",2.3,22,148,0.064,-0.101,-0.3,-6.2,21.4,8.8,2.6
Bernard James,DAL,5.0,30,146,0.226,0.037,0.1,-1.9,9.2,13.8,1.0
Dwight Buycks,TOR,1.0,14,146,0.073,-0.008,0.0,-3.3,14.1,7.6,3.3
Nemanja Nedovic,GSW,1.0,24,142,-0.167,-0.248,-0.7,-10.8,8.8,5.1,4.4
Chris Babb,BOS,2.0,14,132,0.074,-0.008,0.0,-3.3,8.0,6.2,1.1
Chris Wright,MIL,3.5,8,126,0.284,0.148,0.4,1.5,18.3,7.6,1.9
Julyan Stone,TOR,2.0,21,120,0.207,0.125,0.3,0.8,7.2,8.0,4.8
Jamaal Tinsley,UTH,1.0,8,110,-0.025,-0.106,-0.2,-6.4,3.9,4.8,10.0
Glen Rice,WAS,2.0,11,109,0.053,-0.029,-0.1,-4.0,14.1,8.8,3.1
Stephen Jackson,LAC,3.0,9,107,-0.084,-0.166,-0.4,-8.2,6.7,4.5,2.2
Greg Smith,"CHI, HOU",5.0,11,100,0.284,0.095,0.2,-0.1,18.2,13.0,0.0
Allen Crabbe,POR,3.0,15,100,0.042,-0.04,-0.1,-4.3,15.8,4.3,2.9
A.J. Price,MIN,1.0,28,99,-0.008,-0.089,-0.2,-5.9,21.3,4.8,6.3
Hilton Armstrong,GSW,4.0,15,97,0.556,0.366,0.7,8.3,12.4,23.3,2.5
Shavlik Randolph,PHO,4.0,14,95,0.222,0.033,0.1,-2.1,10.1,12.6,0.5
Ognjen Kuzmic,GSW,5.0,21,92,0.106,-0.084,-0.2,-5.7,7.8,11.0,1.0
Solomon Jones,ORL,4.5,11,85,0.127,-0.063,-0.1,-5.0,7.9,9.0,1.1
Jared Cunningham,"SAC, ATL",2.0,13,80,0.02,-0.062,-0.1,-5.0,15.6,3.6,4.8
JaVale McGee,DEN,5.0,5,79,-0.005,-0.195,-0.3,-9.1,21.3,10.3,1.2
Tony Mitchell,"DET, MIL",3.5,21,79,0.504,0.369,0.6,8.4,13.4,15.8,1.2
Mike James,CHI,1.0,11,77,-0.08,-0.161,-0.3,-8.1,6.9,4.4,10.6
Troy Daniels,HOU,2.0,5,75,0.192,0.11,0.2,0.3,26.9,2.6,3.2
Hamady N'Diaye,SAC,5.0,14,74,0.127,-0.063,-0.1,-5.0,3.9,11.7,1.9
Justin Hamilton,"MIA, CHA",5.0,8,72,0.179,-0.011,0.0,-3.4,17.3,4.7,0.0
Malcolm Thomas,"SAS, UTH",4.0,8,63,0.098,-0.092,-0.1,-5.9,11.4,16.0,1.5
Erik Murphy,"UTH, CHI",5.0,24,62,-0.01,-0.2,-0.3,-9.3,4.6,6.2,1.5
Viacheslav Kravtsov,PHO,5.0,20,59,0.213,0.023,0.0,-2.4,16.3,13.8,0.8
Keith Bogans,BOS,2.0,6,55,0.277,0.195,0.2,3.0,10.5,2.6,2.6
Damion James,SAS,3.0,5,50,0.14,0.059,0.1,-1.3,5.8,11.5,2.9
Othyus Jeffers,"MIN, SAS",2.8,6,47,0.221,0.139,0.1,1.3,9.2,9.2,1.0
Andris Biedrins,UTH,5.0,6,45,0.226,0.037,0.0,-1.9,3.2,18.1,0.0
Lance Thomas,NOR,4.0,5,42,-0.066,-0.256,-0.2,-11.0,6.9,8.0,3.4
Carrick Felix,CLE,3.0,7,38,0.13,0.048,0.0,-1.6,24.0,7.6,5.1
Adonis Thomas,"PHI, ORL",3.6,6,37,-0.054,-0.174,-0.1,-8.5,18.2,3.9,3.9
Ryan Gomes,OKC,4.0,5,34,-0.074,-0.264,-0.2,-11.3,8.5,5.6,1.4
Robert Covington,HOU,4.0,7,34,0.233,0.043,0.0,-1.7,22.6,7.1,0.0
Ricky Ledo,DAL,2.0,11,33,-0.038,-0.12,-0.1,-6.8,27.6,2.9,2.9
Arinze Onuaku,"NOR, CLE",4.0,5,30,0.113,-0.077,0.0,-5.5,4.8,12.8,4.8
James Southerland,"NOR, CHA",3.0,4,30,0.069,-0.013,0.0,-3.5,22.4,12.8,0.0
Melvin Ely,NOR,5.0,2,27,-0.037,-0.227,-0.1,-10.1,10.7,1.8,0.0
Josh Childress,NOR,3.0,4,24,0.22,0.139,0.1,1.2,0.0,6.0,4.0
Josh Powell,HOU,5.0,1,19,-0.012,-0.202,-0.1,-9.4,10.1,12.6,0.0
Reggie Williams,OKC,2.5,3,17,0.067,-0.015,0.0,-3.5,31.1,0.0,2.8
Darius Johnson-Odom,PHI,1.0,3,15,-0.955,-1.036,-0.3,-35.3,0.0,6.4,3.2
Vander Blue,BOS,1.0,3,15,-0.138,-0.219,-0.1,-9.9,16.0,9.6,3.2
D.J. Stephens,MIL,3.0,3,15,0.248,0.166,0.1,2.1,22.4,16.0,0.0
Seth Curry,"CLE, MEM",1.0,2,13,0.359,0.278,0.1,5.6,11.1,3.7,0.0
Shane Edwards,CLE,3.0,2,12,-0.078,-0.16,0.0,-8.1,8.0,8.0,0.0
Mustafa Shakur,OKC,1.0,3,11,-0.52,-0.601,-0.1,-21.8,4.4,0.0,17.5
Elias Harris,LAL,4.0,2,11,0.275,0.085,0.0,-0.4,0.0,4.4,4.4
Sasha Vujacic,LAC,3.0,2,10,-0.182,-0.264,-0.1,-11.3,24.0,14.4,0.0
D.J. White,CHA,4.0,2,10,0.186,-0.003,0.0,-3.2,0.0,9.6,0.0
Tony Mitchell,MIL,3.5,3,10,0.523,0.387,0.1,9.0,28.8,4.8,4.8
Maalik Wayns,LAC,2.0,2,9,0.43,0.349,0.1,7.8,10.7,10.7,10.7
Royce White,SAC,3.5,3,9,-0.251,-0.387,-0.1,-15.1,0.0,0.0,0.0
Scotty Hopson,CLE,1.0,2,7,-0.574,-0.655,-0.1,-23.4,6.9,0.0,6.9
Royal Ivey,OKC,2.0,2,5,-0.594,-0.676,-0.1,-24.1,0.0,9.6,0.0
Dexter Pittman,"HOU, ATL",5.0,2,3,0.613,0.423,0.0,10.1,0.0,48.0,0.0
Chris Smith,NYK,2.0,2,2,0.105,0.023,0.0,-2.4,0.0,0.0,0.0
DeAndre Liggins,MIA,3.0,1,1,3.022,2.941,0.1,88.4,96.0,48.0,0.0
