Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
2007,Allen Iverson,DEN,1.6,82,3423,0.232,0.159,11.4,1.9,30.3,3.4,8.2
2007,Joe Johnson,ATL,2.5,82,3342,0.159,0.084,5.8,-0.5,25.5,5.3,6.8
2007,Andre Iguodala,PHI,2.8,82,3241,0.245,0.17,11.5,2.2,24.1,6.6,5.8
2007,Baron Davis,GSW,1.0,82,3196,0.236,0.166,11.1,2.1,26.9,5.8,9.4
2007,Kobe Bryant,LAL,2.0,82,3192,0.266,0.191,12.7,2.9,34.9,7.8,6.6
2007,Jamal Crawford,NYK,1.5,80,3189,0.13,0.057,3.8,-1.3,24.8,3.1,6.0
2007,Richard Jefferson,BRK,3.0,82,3161,0.159,0.084,5.5,-0.5,28.2,5.2,3.8
2007,Jason Richardson,CHA,2.5,82,3148,0.187,0.113,7.4,0.4,27.3,6.7,3.9
2007,Dwight Howard,ORL,5.0,82,3087,0.453,0.289,18.6,5.9,26.4,18.0,1.7
2007,Rashard Lewis,ORL,3.5,81,3075,0.261,0.139,8.9,1.2,23.0,6.8,3.1
2007,Monta Ellis,GSW,1.8,81,3070,0.259,0.185,11.8,2.7,25.6,6.3,4.9
2007,Antawn Jamison,WAS,3.5,79,3059,0.257,0.138,8.8,1.2,26.5,12.6,1.9
2007,Deron Williams,UTH,1.0,82,3059,0.305,0.235,15.0,4.2,24.2,3.8,13.5
2007,LeBron James,CLE,3.3,75,3026,0.371,0.268,16.9,5.3,35.7,9.4,8.5
2007,Hedo Turkoglu,ORL,3.5,82,3026,0.232,0.112,7.1,0.4,25.4,7.5,6.5
2007,Andre Miller,PHI,1.0,82,3016,0.234,0.164,10.3,2.0,22.3,5.2,9.0
2007,Chris Paul,NOR,1.0,80,3005,0.444,0.374,23.4,8.5,26.9,5.1,14.8
2007,Rudy Gay,MEM,3.4,81,2999,0.176,0.062,3.9,-1.1,26.1,8.0,2.5
2007,Raymond Felton,CHA,1.3,79,2971,0.141,0.069,4.3,-0.9,18.4,3.8,9.4
2007,Ricky Davis,MIA,2.5,82,2963,0.133,0.059,3.6,-1.3,18.3,5.7,4.5
2007,Mike Dunleavy,,3.0,82,2953,0.266,0.191,11.8,2.9,25.4,6.9,4.7
2007,Mike Dunleavy,IND,2.0,82,2953,0.266,0.191,11.8,2.9,25.4,6.9,4.7
2007,Lamar Odom,LAL,3.9,77,2921,0.362,0.204,12.4,3.3,18.0,13.5,4.5
2007,Vince Carter,BRK,1.9,76,2919,0.217,0.143,8.7,1.4,26.7,7.4,6.4
2007,Al Jefferson,MIN,5.0,82,2918,0.312,0.149,9.0,1.5,28.4,15.0,1.9
2007,Danny Granger,IND,3.7,80,2875,0.21,0.076,4.6,-0.7,26.2,8.1,2.8
2007,Shane Battier,HOU,3.2,80,2874,0.286,0.192,11.5,2.9,12.4,6.8,2.6
2007,Paul Pierce,BOS,2.9,80,2873,0.296,0.221,13.2,3.8,26.2,6.9,6.1
2007,Josh Smith,ATL,4.0,81,2873,0.249,0.085,5.1,-0.4,23.3,11.1,4.5
2007,Jason Kidd,"DAL, BRK",1.0,80,2870,0.333,0.263,15.7,5.1,14.5,10.0,13.5
2007,David West,NOR,4.0,76,2869,0.236,0.073,4.3,-0.8,26.2,11.3,3.0
2007,Stephen Jackson,GSW,3.8,73,2855,0.133,-0.017,-1.0,-3.6,24.7,5.3,5.0
2007,Carlos Boozer,UTH,4.3,81,2826,0.317,0.154,9.0,1.7,29.0,14.3,4.0
2007,Carmelo Anthony,DEN,3.3,77,2806,0.2,0.095,5.6,-0.1,33.8,9.8,4.4
2007,Brandon Roy,POR,2.5,74,2791,0.233,0.158,9.2,1.8,24.3,6.0,7.4
2007,Tyson Chandler,NOR,5.0,79,2783,0.432,0.269,15.6,5.3,16.0,16.0,1.4
2007,Kevin Durant,OKC,2.8,80,2768,0.074,-0.001,-0.1,-3.1,28.2,6.0,3.3
2007,Marvin Williams,ATL,3.3,80,2765,0.175,0.072,4.2,-0.8,20.6,7.9,2.4
2007,Marcus Camby,DEN,5.0,79,2757,0.455,0.291,16.7,6.0,12.6,18.1,4.5
2007,Steve Nash,PHO,1.0,81,2747,0.348,0.278,15.9,5.6,24.0,4.9,15.7
2007,Dirk Nowitzki,DAL,4.3,77,2735,0.334,0.171,9.7,2.2,31.9,11.6,4.7
2007,Josh Howard,DAL,2.6,76,2725,0.207,0.133,7.5,1.0,26.7,9.4,2.9
2007,Samuel Dalembert,PHI,5.0,82,2724,0.357,0.193,11.0,2.9,15.2,15.0,0.8
2007,Andrew Bogut,MIL,5.0,78,2720,0.293,0.129,7.3,0.9,19.7,13.5,3.5
2007,Emeka Okafor,CHA,5.0,82,2718,0.325,0.162,9.2,1.9,20.0,15.5,1.2
2007,Peja Stojakovic,NOR,3.0,77,2711,0.211,0.137,7.7,1.2,22.4,5.9,1.7
2007,Michael Redd,MIL,2.5,72,2701,0.161,0.086,4.8,-0.4,29.0,5.5,4.4
2007,Cuttino Mobley,LAC,2.0,77,2701,0.129,0.054,3.0,-1.4,17.5,4.9,3.6
2007,Tayshaun Prince,DET,3.0,82,2693,0.242,0.166,9.3,2.1,19.2,7.1,4.8
2007,Tim Duncan,SAS,4.7,78,2650,0.401,0.237,13.1,4.3,27.3,16.0,3.9
2007,LaMarcus Aldridge,POR,4.5,76,2648,0.226,0.063,3.5,-1.1,24.5,10.5,2.2
2007,Amare Stoudemire,PHO,5.0,79,2643,0.413,0.25,13.7,4.7,36.1,13.1,2.1
2007,Anthony Parker,TOR,2.0,82,2634,0.226,0.151,8.3,1.6,18.7,6.1,3.3
2007,Ray Allen,BOS,2.0,73,2623,0.249,0.174,9.5,2.3,23.3,4.9,4.1
2007,Raja Bell,PHO,2.2,75,2613,0.142,0.067,3.7,-1.0,16.3,5.0,3.1
2007,DeShawn Stevenson,WAS,2.0,82,2564,0.166,0.091,4.9,-0.2,17.2,4.4,4.7
2007,Jason Terry,DAL,1.6,82,2540,0.232,0.159,8.4,1.9,24.0,3.9,5.0
