Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
1991,Rod Strickland,SAS,1.0,57,2053,0.302,0.171,7.3,2.3,18.4,6.2,11.5
1991,Gary Grant,LAC,1.0,78,2049,0.233,0.102,4.4,0.1,14.3,4.3,12.6
1991,Herb Williams,DAL,4.5,75,2040,0.107,-0.039,-1.7,-4.3,20.2,10.7,2.2
1991,Mark Eaton,UTH,5.0,81,2023,0.311,0.165,7.0,2.1,6.3,11.7,0.9
1991,Dell Curry,NOR,1.9,77,2020,0.114,0.04,1.7,-1.8,28.7,6.2,4.2
1991,Craig Ehlo,CLE,2.3,63,2016,0.196,0.128,5.4,0.9,18.5,7.3,5.7
1991,Ken Norman,LAC,3.1,77,2009,0.221,0.149,6.2,1.6,22.2,10.7,3.0
1991,Bimbo Coles,MIA,1.0,81,1976,0.18,0.05,2.0,-1.5,19.8,4.6,8.9
1991,Blair Rasmussen,ATL,5.0,81,1968,0.129,-0.016,-0.7,-3.6,17.8,9.6,2.6
1991,Andrew Lang,PHO,5.0,81,1965,0.33,0.185,7.6,2.7,15.2,13.3,1.1
1991,John Paxson,CHI,1.0,79,1946,0.186,0.055,2.2,-1.4,13.7,2.4,5.9
1991,Tom Chambers,PHO,4.1,69,1943,0.098,-0.048,-1.9,-4.6,27.9,9.9,3.5
1991,Benoit Benjamin,OKC,5.0,63,1941,0.179,0.033,1.3,-2.0,21.7,12.7,1.9
1991,Ed Pinckney,BOS,4.0,81,1917,0.459,0.313,12.5,6.7,15.3,14.1,1.6
1991,Chris Dudley,BRK,4.8,82,1902,0.358,0.213,8.4,3.5,11.6,18.6,1.5
1991,Willie Anderson,SAS,2.0,57,1889,0.184,0.116,4.6,0.5,18.9,7.6,7.7
1991,Tyrone Hill,GSW,5.0,82,1886,0.274,0.128,5.0,0.9,17.1,15.1,1.2
1991,Elden Campbell,LAL,5.0,81,1876,0.261,0.116,4.5,0.5,14.8,10.8,1.5
1991,B.J. Armstrong,CHI,1.0,82,1875,0.159,0.028,1.1,-2.2,20.7,3.7,6.8
1991,Antoine Carr,SAS,4.7,81,1867,0.139,-0.006,-0.3,-3.3,22.7,8.9,1.6
1991,Larry Krystkowiak,MIL,4.0,79,1848,0.123,-0.023,-0.9,-3.8,18.5,11.1,3.0
1991,Kevin Edwards,MIA,1.6,81,1840,0.131,0.04,1.5,-1.8,21.4,5.5,4.4
1991,Olden Polynice,LAC,5.0,76,1834,0.318,0.172,6.6,2.3,16.0,14.0,1.2
1991,Gerald Glass,MIN,2.5,75,1822,0.05,-0.018,-0.7,-3.6,22.6,6.8,4.6
1991,Shawn Kemp,OKC,4.5,64,1808,0.407,0.262,9.9,5.1,26.4,17.7,2.3
1991,Steve Smith,MIA,2.0,61,1806,0.124,0.056,2.1,-1.3,19.4,5.0,7.4
1991,Mike Brown,UTH,4.8,82,1783,0.239,0.093,3.5,-0.2,17.0,12.8,2.2
1991,John Salley,DET,4.6,72,1774,0.273,0.128,4.7,0.9,18.5,8.0,3.1
1991,Rik Smits,IND,5.0,74,1772,0.159,0.014,0.5,-2.6,27.7,11.3,3.1
1991,Derrick McKey,OKC,3.6,52,1757,0.211,0.093,3.4,-0.2,21.2,7.3,3.3
1991,Fred Roberts,MIL,3.1,80,1746,0.132,0.056,2.0,-1.3,21.1,7.1,3.4
1991,John Bagley,BOS,1.0,73,1742,0.192,0.061,2.2,-1.2,14.4,4.4,13.2
1991,Vern Fleming,IND,1.3,82,1737,0.134,0.022,0.8,-2.4,20.1,5.8,7.4
1991,Anthony Bowie,ORL,2.0,52,1721,0.218,0.151,5.4,1.6,21.1,6.8,4.5
1991,Paul Graham,ATL,3.9,78,1718,0.163,0.027,1.0,-2.3,22.1,6.5,4.9
1991,Terry Mills,BRK,3.8,82,1714,0.218,0.085,3.0,-0.4,20.8,12.7,2.4
1991,Doug Smith,DAL,4.0,76,1707,0.091,-0.053,-1.9,-4.7,18.9,11.0,3.6
1991,Loy Vaught,LAC,4.4,79,1687,0.292,0.146,5.1,1.5,17.1,14.6,2.0
1991,Mario Elie,GSW,2.5,79,1677,0.267,0.2,7.0,3.1,17.7,6.5,5.0
1991,A.J. English,WAS,1.8,81,1665,-0.011,-0.09,-3.1,-5.9,25.5,4.8,4.1
1991,Sleepy Floyd,HOU,1.7,82,1662,0.029,-0.055,-1.9,-4.8,21.5,4.3,6.9
1991,Larry Bird,BOS,3.7,45,1662,0.322,0.2,6.9,3.1,26.2,12.5,8.8
1991,Jeff Grayer,MIL,2.5,82,1659,0.122,0.055,1.9,-1.4,21.4,7.4,4.3
1991,Doc Rivers,LAC,1.5,59,1657,0.189,0.089,3.1,-0.3,18.6,4.3,6.7
1991,Nate McMillan,OKC,2.0,72,1652,0.313,0.246,8.5,4.6,12.6,7.3,10.4
1991,Johnny Newman,NOR,3.0,55,1651,0.103,0.035,1.2,-2.0,24.4,5.2,4.2
1991,John Battle,CLE,2.0,76,1637,0.039,-0.029,-1.0,-4.0,22.8,3.3,4.7
1991,Terrell Brandon,CLE,1.0,82,1605,0.096,-0.035,-1.2,-4.2,18.1,4.8,9.5
1991,Terry Teagle,LAL,2.5,82,1602,0.032,-0.036,-1.2,-4.2,26.4,5.5,3.4
1991,Dominique Wilkins,ATL,3.0,42,1601,0.212,0.144,4.8,1.4,35.3,8.8,4.7
1991,Duane Ferrell,ATL,3.0,66,1598,0.181,0.114,3.8,0.5,25.2,6.3,2.8
1991,Danny Ainge,POR,1.9,81,1595,0.195,0.122,4.0,0.7,23.6,4.5,6.1
1991,Jeff Turner,ORL,4.0,75,1591,0.018,-0.128,-4.2,-7.1,16.0,7.4,2.8
1991,Willie Burton,MIA,2.6,68,1585,0.098,0.031,1.0,-2.1,23.1,7.4,3.7
1991,Mark Aguirre,DET,3.0,75,1582,0.039,-0.028,-0.9,-4.0,25.8,7.2,3.8
1991,Frank Brickowski,MIL,4.1,65,1556,0.209,0.063,2.1,-1.1,22.8,10.6,3.8
1991,Darrell Walker,DET,1.4,74,1541,0.222,0.114,3.7,0.5,12.1,7.4,6.4
1991,Mahmoud Abdul-Rauf,DEN,2.0,81,1538,-0.038,-0.105,-3.4,-6.3,26.1,3.6,6.0
1991,Rick Fox,BOS,3.0,81,1535,0.11,0.043,1.4,-1.8,20.1,6.9,3.9
1991,Marcus Liberty,DEN,3.3,75,1527,0.176,0.082,2.6,-0.5,21.9,9.7,1.8
1991,Alexander Volkov,ATL,1.8,77,1516,0.215,0.136,4.3,1.1,21.0,8.4,7.9
1991,Greg Anthony,NYK,1.0,82,1510,0.128,-0.003,-0.1,-3.2,14.2,4.3,10.0
1991,Vincent Askew,GSW,2.0,80,1496,0.248,0.18,5.6,2.5,16.0,7.5,6.0
1991,Jon Koncak,ATL,5.0,77,1489,0.158,0.013,0.4,-2.7,7.8,8.4,4.3
1991,Felton Spencer,MIN,5.0,61,1481,0.245,0.099,3.1,0.0,13.1,14.1,1.7
1991,Greg Kite,ORL,5.0,72,1479,0.261,0.116,3.6,0.5,7.4,13.0,1.4
1991,Bill Cartwright,CHI,5.0,64,1471,0.166,0.021,0.6,-2.4,16.7,10.6,2.8
1991,Ledell Eackles,WAS,2.0,65,1463,0.056,-0.011,-0.3,-3.4,28.1,5.8,4.1
1991,James Edwards,LAC,5.0,72,1437,0.054,-0.091,-2.7,-5.9,23.3,6.7,1.8
1991,Mark West,PHO,5.0,82,1436,0.297,0.152,4.5,1.6,16.7,12.4,0.7
1991,Brian Shaw,"BOS, MIA",1.2,63,1423,0.126,0.006,0.2,-2.9,16.7,6.9,8.4
1991,Lester Conner,MIL,1.1,81,1420,0.334,0.207,6.1,3.4,9.7,6.2,9.9
1991,Charles Shackleford,PHI,4.5,72,1399,0.251,0.105,3.1,0.2,16.2,14.2,1.6
1991,Kevin McHale,BOS,4.4,56,1398,0.244,0.099,2.9,0.0,26.8,11.3,2.8
1991,Charles Jones,WAS,5.0,75,1365,0.291,0.145,4.1,1.4,3.0,11.1,2.2
1991,Vinnie Johnson,SAS,1.7,60,1350,0.091,0.003,0.1,-3.0,17.0,6.5,5.2
1991,Victor Alexander,GSW,5.0,80,1350,0.222,0.076,2.1,-0.7,20.9,11.9,1.1
1991,Dana Barros,OKC,1.0,75,1331,0.2,0.069,1.9,-0.9,22.3,2.9,4.5
1991,Dennis Hopson,"CHI, SAC",2.0,71,1314,0.165,0.098,2.7,0.0,27.1,7.5,3.7
1991,Charles Smith,LAC,4.0,49,1310,0.268,0.123,3.3,0.7,26.2,11.0,2.1
1991,Dale Davis,IND,5.0,64,1301,0.355,0.21,5.7,3.4,14.6,15.1,1.1
1991,LaSalle Thompson,IND,4.3,80,1299,0.203,0.058,1.6,-1.3,14.6,14.1,3.8
1991,Mike Iuzzolino,DAL,1.0,52,1280,0.209,0.078,2.1,-0.7,18.2,3.7,7.3
1991,Matt Bullard,HOU,3.2,80,1278,0.176,0.097,2.6,-0.1,19.2,8.4,2.8
1991,Stacey King,CHI,4.5,79,1268,0.18,0.034,0.9,-2.0,20.9,7.8,2.9
1991,Manute Bol,PHI,5.0,71,1267,0.24,0.095,2.5,-0.1,4.2,8.4,0.8
1991,J.R. Reid,NOR,5.0,51,1257,0.206,0.06,1.6,-1.2,21.4,12.1,3.1
1991,Avery Johnson,"HOU, SAS",1.0,69,1235,0.158,0.027,0.7,-2.2,15.0,3.1,10.3
1991,Alec Kessler,MIA,4.6,77,1197,0.129,-0.016,-0.4,-3.6,16.4,12.6,1.4
1991,Randy Breuer,MIN,5.0,67,1181,0.287,0.142,3.5,1.3,14.8,11.4,3.6
1991,Todd Lichti,DEN,2.0,68,1176,0.091,0.024,0.6,-2.3,18.2,4.8,3.0
1991,Rafael Addison,BRK,3.0,76,1175,0.09,0.023,0.6,-2.4,18.1,6.7,2.8
1991,David Benoit,UTH,3.6,77,1161,0.204,0.093,2.2,-0.2,17.9,12.2,1.4
1991,Joe Wolf,DEN,4.5,67,1160,0.139,-0.006,-0.1,-3.3,10.5,9.9,2.5
1991,Jerry Reynolds,ORL,2.9,46,1159,0.088,0.021,0.5,-2.4,23.0,6.2,6.3
1991,Sidney Green,SAS,3.7,80,1127,0.188,0.063,1.5,-1.1,15.6,14.6,1.5
1991,Stanley Roberts,ORL,5.0,55,1118,0.233,0.088,2.0,-0.3,24.6,14.4,1.7
1991,Maurice Cheeks,ATL,1.0,56,1086,0.268,0.137,3.1,1.2,11.4,4.2,8.2
1991,Kenny Anderson,BRK,1.0,64,1086,0.066,-0.065,-1.5,-5.1,19.9,5.6,9.0
1991,Scott Brooks,MIN,1.0,82,1082,0.239,0.108,2.4,0.3,18.5,4.4,9.1
1991,Brad Lohaus,MIL,4.5,70,1081,0.281,0.135,3.1,1.1,18.1,11.1,3.3
1991,James Donaldson,"DAL, NYK",5.0,58,1075,0.268,0.122,2.7,0.7,12.7,12.9,1.5
1991,Donald Hodge,DAL,5.0,51,1058,0.242,0.097,2.1,-0.1,19.3,12.5,1.8
1991,Tate George,BRK,1.7,70,1037,0.076,-0.011,-0.2,-3.4,19.3,4.9,7.5
1991,Danny Young,"LAC, POR",1.0,62,1023,0.205,0.074,1.6,-0.8,13.1,3.5,8.1
1991,Randy White,DAL,3.0,65,1021,0.074,0.006,0.1,-2.9,19.7,11.1,1.5
1991,Cliff Levingston,CHI,3.5,79,1020,0.296,0.186,4.0,2.7,14.6,10.7,3.1
1991,Will Perdue,CHI,5.0,77,1007,0.32,0.175,3.7,2.4,16.7,14.9,3.8
1991,Joe Kleine,BOS,5.0,70,991,0.295,0.149,3.1,1.6,15.8,14.3,1.5
1991,Luc Longley,MIN,5.0,66,991,0.173,0.028,0.6,-2.2,13.6,12.4,2.6
1991,Tom Hammonds,WAS,4.0,37,984,0.072,-0.074,-1.5,-5.4,21.5,9.0,1.8
1991,Vlade Divac,LAL,5.0,36,979,0.28,0.134,2.7,1.1,19.9,12.1,2.9
1991,Kiki Vandeweghe,NYK,3.0,67,956,0.157,0.089,1.8,-0.3,23.4,4.4,2.9
1991,Danny Ferry,CLE,3.0,68,937,0.108,0.041,0.8,-1.8,17.7,10.9,3.8
1991,Alaa Abdelnaby,POR,4.0,71,934,0.209,0.063,1.2,-1.1,22.2,13.4,1.5
1991,Mark Acres,ORL,5.0,68,926,0.309,0.163,3.1,2.0,10.8,13.1,1.1
1991,Bison Dele,ORL,4.5,48,905,0.319,0.174,3.3,2.3,23.2,14.4,1.8
1991,Robert Pack,POR,1.0,72,894,0.113,-0.018,-0.3,-3.6,17.8,5.2,7.5
1991,George McCloud,IND,3.0,51,892,0.103,0.035,0.7,-2.0,18.2,7.1,6.2
1991,Greg Grant,"NOR, PHI",1.0,68,891,0.203,0.073,1.3,-0.8,12.1,3.7,11.7
1991,Sam Vincent,ORL,1.1,39,885,0.143,0.017,0.3,-2.6,22.3,5.5,8.0
1991,Fat Lever,DAL,2.0,31,884,0.201,0.133,2.5,1.1,18.8,8.7,5.8
1991,Dee Brown,BOS,1.0,31,883,0.084,-0.047,-0.9,-4.5,19.7,4.3,8.9
1991,Otis Smith,ORL,2.0,55,877,0.009,-0.059,-1.1,-4.9,17.0,6.3,3.1
1991,Andre Turner,WAS,1.0,70,871,0.166,0.036,0.6,-2.0,15.7,5.0,9.8
1991,Morlon Wiley,(3+),1.5,53,870,0.196,0.1,1.8,0.0,11.3,4.5,9.9
1991,Henry James,CLE,3.0,65,866,-0.057,-0.125,-2.3,-7.0,23.2,6.2,1.4
1991,Anthony Frederick,NOR,3.2,66,852,0.092,0.011,0.2,-2.7,21.9,8.1,4.0
1991,Steve Kerr,CLE,1.7,48,847,0.271,0.187,3.3,2.7,18.1,4.4,6.2
1991,Keith Askins,MIA,2.5,59,843,0.158,0.091,1.6,-0.3,12.5,8.1,2.2
1991,Winston Bennett,"CLE, MIA",3.0,54,833,0.061,-0.006,-0.1,-3.3,11.2,9.3,2.2
1991,Tony Smith,LAL,1.0,63,820,0.041,-0.089,-1.5,-5.9,16.1,4.4,6.4
1991,Kevin Lynch,NOR,2.0,55,819,0.054,-0.014,-0.2,-3.5,13.1,5.0,4.9
1991,Pete Chilcutt,SAC,4.0,69,817,0.201,0.055,0.9,-1.4,14.7,11.0,2.2
1991,Bob Hansen,"CHI, SAC",2.0,68,809,0.054,-0.013,-0.2,-3.5,10.3,4.6,4.1
1991,Mark Bryant,POR,4.0,56,800,0.294,0.149,2.5,1.5,13.8,12.1,2.5
1991,Larry Smith,HOU,4.0,45,800,0.317,0.171,2.9,2.3,6.2,15.4,2.0
1991,Tracy Moore,DAL,2.0,42,782,0.038,-0.029,-0.5,-4.0,21.8,5.0,2.9
1991,Paul Pressey,SAS,2.0,56,759,0.132,0.065,1.0,-1.1,9.5,6.0,9.0
1991,Sherman Douglas,"BOS, MIA",1.0,42,752,0.127,-0.004,-0.1,-3.2,19.7,4.0,11.0
1991,Walter Davis,DEN,2.5,46,741,0.07,0.002,0.0,-3.0,29.6,4.5,4.4
1991,Chris Corchiani,ORL,1.0,51,741,0.169,0.038,0.6,-1.9,16.5,5.1,9.1
1991,Cedric Ceballos,PHO,3.0,64,730,0.136,0.068,1.0,-1.0,30.4,10.0,3.3
1991,Danny Schayes,MIL,5.0,43,726,0.169,0.024,0.4,-2.3,15.9,11.1,2.2
1991,Donald Royal,SAS,3.5,60,718,0.216,0.11,1.6,0.3,16.8,8.3,2.3
