Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
2011,Kevin Durant,OKC,3.3,66,2546,0.308,0.206,10.9,3.3,34.9,9.9,4.4
2011,Pau Gasol,LAL,4.5,66,2430,0.335,0.159,8.1,1.9,22.3,13.4,4.7
2011,Rudy Gay,MEM,3.2,65,2422,0.201,0.106,5.4,0.2,24.4,8.3,2.9
2011,Blake Griffin,LAC,4.5,66,2392,0.338,0.163,8.1,2.0,27.5,14.4,4.2
2011,John Wall,WAS,1.0,66,2386,0.188,0.098,4.9,0.0,21.6,6.0,10.7
2011,Marc Gasol,MEM,5.0,65,2370,0.324,0.149,7.3,1.5,19.3,11.7,4.1
2011,Brandon Jennings,MIL,1.0,66,2331,0.184,0.094,4.6,-0.1,25.9,4.7,7.5
2011,Russell Westbrook,OKC,1.0,66,2331,0.189,0.099,4.8,0.0,32.1,6.2,7.5
2011,Josh Smith,ATL,4.0,66,2329,0.268,0.092,4.5,-0.2,25.5,13.0,5.3
2011,LeBron James,MIA,3.3,63,2326,0.44,0.336,16.3,7.4,34.7,10.2,8.0
2011,Kobe Bryant,LAL,2.0,61,2232,0.101,0.026,1.2,-2.3,34.7,6.7,5.7
2011,Wesley Matthews,POR,2.5,66,2228,0.172,0.097,4.5,-0.1,19.5,4.8,2.4
2011,Andre Iguodala,PHI,2.6,63,2209,0.336,0.261,12.0,5.0,16.8,8.3,7.4
2011,DeMar DeRozan,TOR,2.5,63,2206,0.052,-0.024,-1.1,-3.8,22.9,4.6,2.8
2011,Jrue Holiday,PHI,1.0,65,2196,0.166,0.076,3.5,-0.7,19.2,4.6,6.3
2011,Jeff Teague,ATL,1.0,66,2183,0.225,0.135,6.2,1.1,18.3,3.5,7.1
2011,Chris Paul,LAC,1.0,61,2180,0.4,0.31,14.1,6.6,26.2,4.7,12.0
2011,Mike Conley,MEM,1.0,62,2174,0.259,0.169,7.7,2.2,17.4,3.4,8.9
2011,Tyreke Evans,SAC,1.8,63,2162,0.137,0.059,2.7,-1.2,23.0,6.4,6.3
2011,Kris Humphries,BRK,4.0,62,2162,0.332,0.157,7.1,1.8,19.0,15.1,2.0
2011,Antawn Jamison,CLE,4.0,65,2151,0.114,-0.061,-2.7,-5.0,24.9,9.1,2.9
2011,Kevin Love,MIN,4.5,57,2145,0.379,0.204,9.1,3.3,32.0,16.4,2.5
2011,Luol Deng,CHI,3.0,56,2129,0.205,0.125,5.5,0.8,18.7,7.9,3.5
2011,Brandon Knight,DET,1.5,66,2128,0.087,0.004,0.2,-2.9,19.1,4.8,5.7
