Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
1981,Eddie Johnson,"ATL, SAC",2.4,142,3831,0.13,0.063,5.0,-1.1,23.8,6.4,5.9
1981,Moses Malone,HOU,5.0,81,3398,0.403,0.259,18.3,5.0,35.6,16.8,2.0
1981,Adrian Dantley,UTH,3.0,81,3222,0.301,0.233,15.7,4.2,36.6,7.7,4.8
1981,Mychal Thompson,POR,4.9,79,3129,0.299,0.155,10.1,1.8,25.2,14.1,4.9
1981,Kelly Tripucka,DET,3.0,82,3077,0.181,0.113,7.3,0.4,27.6,6.9,4.2
1981,Mike Mitchell,"CLE, SAS",3.2,84,3063,0.143,0.062,4.0,-1.2,27.0,9.2,1.3
1981,Jack Sikma,OKC,4.7,82,3049,0.38,0.236,15.0,4.3,25.4,16.3,4.4
1981,Micheal Ray Richardson,NYK,1.1,82,3044,0.226,0.167,10.6,2.1,23.2,8.9,9.0
1981,Elvin Hayes,HOU,4.0,82,3032,0.191,0.047,3.0,-1.6,20.9,11.8,2.3
1981,Norm Nixon,LAL,1.9,82,3024,0.133,0.067,4.2,-1.0,22.9,2.8,10.3
1981,Alex English,DEN,3.3,82,3015,0.283,0.196,12.3,3.0,33.1,8.9,6.9
1981,Magic Johnson,LAL,1.0,78,2991,0.488,0.43,26.8,10.3,23.2,12.1,11.9
1981,Sidney Moncrief,MIL,1.5,80,2980,0.379,0.316,19.6,6.7,25.5,8.6,6.2
1981,Greg Ballard,WAS,3.0,79,2946,0.268,0.197,12.1,3.1,24.2,10.3,4.1
1981,Dennis Johnson,PHO,1.6,80,2937,0.196,0.131,8.0,1.0,25.5,6.7,6.0
1981,Larry Bird,BOS,3.0,77,2923,0.376,0.308,18.7,6.5,28.9,13.7,7.3
1981,Dave Greenwood,CHI,3.7,82,2914,0.237,0.114,6.9,0.5,19.8,12.9,4.3
1981,Robert Reid,HOU,2.5,77,2913,0.196,0.129,7.8,0.9,17.1,8.4,5.2
1981,Jamaal Wilkes,LAL,3.2,82,2906,0.107,0.027,1.6,-2.2,28.6,6.5,2.4
1981,Gus Williams,OKC,1.0,80,2876,0.235,0.177,10.6,2.4,31.3,4.1,9.2
1981,Bernard King,GSW,2.9,79,2861,0.224,0.156,9.3,1.8,30.8,7.9,4.7
1981,Kyle Macy,PHO,1.0,82,2845,0.28,0.222,13.1,3.8,19.6,4.4,6.5
1981,Reggie Theus,CHI,2.0,82,2838,0.125,0.057,3.4,-1.3,25.5,5.3,8.1
1981,Buck Williams,BRK,4.0,82,2825,0.406,0.263,15.5,5.1,21.5,17.1,1.8
1981,Rickey Green,UTH,1.0,81,2822,0.267,0.209,12.3,3.4,20.4,4.1,10.7
1981,George Gervin,SAS,2.0,79,2817,0.115,0.047,2.7,-1.6,43.5,6.7,3.2
1981,World B. Free,GSW,1.7,78,2796,0.101,0.036,2.1,-2.0,30.7,4.3,7.2
1981,Artis Gilmore,CHI,5.0,82,2796,0.459,0.316,18.4,6.7,26.0,14.3,2.3
1981,Julius Erving,PHI,3.0,81,2789,0.378,0.311,18.0,6.6,34.0,9.6,5.5
1981,Kiki Vandeweghe,DEN,4.0,82,2775,0.215,0.072,4.1,-0.9,30.4,8.0,4.3
1981,Jim Paxson,POR,2.0,82,2756,0.182,0.114,6.6,0.5,27.0,3.8,4.8
1981,Michael Brooks,LAC,2.9,82,2750,0.227,0.159,9.1,1.9,22.3,10.9,4.1
1981,Truck Robinson,PHO,3.9,74,2745,0.228,0.096,5.5,-0.1,24.7,12.6,3.1
1981,Ray Williams,BRK,1.2,82,2732,0.194,0.134,7.6,1.1,29.4,5.7,8.6
1981,Tom Chambers,LAC,3.8,81,2682,0.147,0.016,0.9,-2.6,24.9,10.0,2.6
1981,Kareem Abdul-Jabbar,LAL,5.0,76,2677,0.331,0.187,10.4,2.7,32.6,11.8,4.0
1981,Maurice Lucas,NYK,4.0,80,2671,0.321,0.178,9.9,2.4,22.7,16.2,3.2
1981,Lonnie Shelton,OKC,4.0,81,2667,0.182,0.039,2.2,-1.9,21.7,9.2,4.5
1981,Johnny Davis,IND,1.0,82,2664,0.109,0.051,2.9,-1.5,25.2,3.2,6.2
1981,Rick Mahorn,WAS,5.0,80,2664,0.257,0.113,6.3,0.4,17.6,12.7,2.7
1981,Joe Barry Carroll,GSW,5.0,76,2627,0.22,0.076,4.2,-0.7,23.6,11.6,1.2
1981,Jay Vincent,DAL,4.0,81,2626,0.136,-0.008,-0.4,-3.3,31.7,10.3,3.2
1981,Brad Davis,DAL,1.0,82,2614,0.237,0.179,9.8,2.5,18.2,4.1,9.3
1981,Rory Sparrow,ATL,1.0,82,2610,0.213,0.155,8.4,1.7,15.8,4.1,7.8
1981,Reggie King,SAC,3.6,80,2609,0.241,0.127,6.9,0.9,17.8,9.6,3.2
1981,Calvin Natt,POR,3.2,75,2599,0.346,0.263,14.2,5.1,24.5,11.3,2.8
1981,Darrell Griffith,UTH,2.0,80,2597,0.031,-0.037,-2.0,-4.2,29.2,5.6,3.5
1981,Cedric Maxwell,BOS,3.6,78,2590,0.325,0.209,11.3,3.4,21.3,9.2,3.4
1981,James Edwards,CLE,5.0,77,2539,0.174,0.03,1.6,-2.1,24.3,11.0,2.3
