NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Terrence Ross,ORL,2.0,81,2150,0.197,0.089,4.0,-0.3,27.3,6.3,3.0
Darren Collison,IND,1.0,76,2143,0.339,0.221,9.9,3.8,19.1,5.2,10.3
Patrick Beverley,LAC,2.0,78,2137,0.308,0.2,8.9,3.1,13.4,8.7,6.7
Marvin Williams,CHA,4.2,75,2133,0.283,0.083,3.7,-0.5,17.0,9.2,2.1
Myles Turner,IND,5.0,74,2119,0.356,0.065,2.9,-1.1,22.3,12.0,2.6
Jeff Green,WAS,3.7,77,2097,0.243,0.082,3.6,-0.5,21.7,7.1,3.1
Jarrett Allen,BRK,5.0,80,2096,0.485,0.194,8.5,3.0,20.0,15.4,2.5
Marcus Morris,BOS,4.0,75,2091,0.238,0.057,2.5,-1.3,24.0,10.5,2.5
Wesley Matthews,(3+),2.3,69,2091,0.142,0.033,1.4,-2.1,19.3,3.9,3.7
Draymond Green,GSW,4.0,66,2065,0.371,0.189,8.1,2.8,11.3,11.2,10.6
Cory Joseph,IND,2.0,82,2063,0.247,0.139,6.0,1.2,12.5,6.5,7.5
Danilo Gallinari,LAC,4.1,68,2059,0.383,0.194,8.3,3.0,31.4,9.7,4.1
Tim Hardaway Jr.,"NYK, DAL",3.0,65,2057,0.117,0.005,0.2,-2.9,27.4,5.2,3.7
Kevin Huerter,ATL,2.9,75,2048,0.187,0.075,3.2,-0.8,17.0,5.7,5.0
DeAndre Jordan,"DAL, NYK",5.0,69,2047,0.586,0.295,12.6,6.1,17.8,21.2,3.7
Garrett Temple,"MEM, LAC",2.3,75,2040,0.162,0.053,2.2,-1.4,13.8,5.1,2.5
Kawhi Leonard,TOR,3.1,60,2040,0.416,0.299,12.7,6.2,37.6,10.3,4.7
Kentavious Caldwell-Pope,LAL,3.0,82,2035,0.221,0.108,4.6,0.3,22.1,5.6,2.6
Austin Rivers,(3+),1.2,76,2028,0.099,-0.018,-0.8,-3.6,14.6,3.8,4.0
Dario Saric,"PHI, MIN",4.4,81,2023,0.268,0.044,1.9,-1.7,20.4,10.8,3.0
Serge Ibaka,TOR,5.0,74,2010,0.352,0.061,2.6,-1.2,26.6,14.4,2.4
Damyean Dotson,NYK,2.6,73,2004,0.181,0.07,2.9,-0.9,18.7,6.3,3.2
Jonathan Isaac,ORL,3.5,75,1996,0.28,0.135,5.6,1.1,17.3,9.9,1.9
Lou Williams,LAC,1.5,75,1993,0.233,0.119,4.9,0.6,36.1,5.3,9.7
Josh Jackson,PHO,3.4,79,1988,0.074,-0.068,-2.8,-5.2,22.0,8.4,4.4
Dorian Finney-Smith,DAL,3.2,81,1985,0.269,0.143,5.9,1.4,14.7,9.4,2.3
Jusuf Nurkic,POR,5.0,72,1974,0.485,0.194,8.0,2.9,27.4,18.2,5.7
Al Horford,BOS,5.0,68,1973,0.45,0.16,6.6,1.9,22.5,11.1,6.9
Monte Morris,DEN,1.0,82,1970,0.306,0.187,7.7,2.7,20.7,4.7,7.2
Ryan Arcidiacono,CHI,1.0,81,1961,0.284,0.165,6.7,2.1,13.3,5.4,6.6
Justise Winslow,MIA,1.0,66,1959,0.207,0.089,3.6,-0.3,20.3,8.7,6.9
Bogdan Bogdanovic,SAC,3.0,70,1947,0.188,0.076,3.1,-0.7,24.4,6.0,6.6
LeBron James,LAL,3.6,55,1937,0.436,0.279,11.3,5.6,37.3,11.5,11.3
Kelly Oubre Jr.,"WAS, PHO",3.0,69,1935,0.199,0.087,3.5,-0.4,26.0,8.1,2.1
Terrance Ferguson,OKC,2.0,74,1931,0.135,0.027,1.1,-2.2,12.8,3.5,1.8
DeAndre' Bembry,ATL,2.0,82,1931,0.2,0.092,3.7,-0.2,17.1,8.9,5.0
Spencer Dinwiddie,BRK,1.7,68,1914,0.195,0.084,3.4,-0.5,28.7,4.2,7.8
Bam Adebayo,MIA,5.0,82,1913,0.467,0.176,7.0,2.4,18.3,15.0,4.6
Jaylen Brown,BOS,2.3,74,1913,0.177,0.067,2.7,-1.0,24.2,7.9,2.5
Patty Mills,SAS,1.0,82,1908,0.224,0.105,4.2,0.2,20.4,4.6,6.2
Avery Bradley,"LAC, MEM",2.7,63,1905,0.087,-0.024,-1.0,-3.8,15.7,4.4,3.8
Ricky Rubio,UTH,1.0,68,1899,0.206,0.087,3.4,-0.4,21.8,6.1,10.5
Paul Millsap,DEN,4.0,70,1895,0.376,0.195,7.7,3.0,22.4,12.8,3.6
Rodney Hood,"CLE, POR",3.3,72,1893,0.165,0.009,0.4,-2.8,20.4,4.0,3.2
Dwyane Wade,MIA,2.0,72,1885,0.165,0.057,2.2,-1.3,27.6,7.3,7.7
Malik Beasley,DEN,2.0,81,1879,0.224,0.116,4.5,0.5,23.4,5.1,2.5
Reggie Bullock,"DET, LAL",1.9,63,1879,0.182,0.07,2.7,-0.9,18.2,4.4,3.3
Gordon Hayward,BOS,3.0,72,1863,0.309,0.197,7.6,3.0,21.3,8.3,6.3
Chris Paul,HOU,1.0,58,1857,0.353,0.234,9.1,4.2,23.4,6.8,12.2
Anthony Davis,NOR,5.0,56,1850,0.6,0.309,11.9,6.5,37.7,17.4,5.7
Rudy Gay,SAS,3.4,69,1842,0.328,0.186,7.1,2.7,24.7,12.2,4.7
Domantas Sabonis,IND,4.8,74,1838,0.474,0.206,7.9,3.3,27.2,18.0,5.5
Malcolm Brogdon,MIL,1.8,64,1832,0.355,0.245,9.3,4.5,26.2,7.5,5.4
John Collins,ATL,4.3,61,1829,0.437,0.228,8.7,4.0,31.2,15.6,3.2
Marco Belinelli,SAS,2.0,79,1815,0.163,0.054,2.1,-1.4,21.9,5.2,3.5
Kelly Olynyk,MIA,4.2,79,1812,0.302,0.102,3.8,0.1,20.8,9.9,3.7
Landry Shamet,"PHI, LAC",2.7,79,1802,0.196,0.085,3.2,-0.4,19.2,3.6,3.1
Larry Nance Jr.,CLE,4.0,67,1795,0.484,0.302,11.3,6.3,16.8,14.8,5.7
Terry Rozier,BOS,1.0,79,1791,0.237,0.118,4.4,0.6,19.0,8.2,6.2
Nemanja Bjelica,SAC,4.0,77,1788,0.357,0.176,6.6,2.4,19.9,11.9,3.9
Derrick Favors,UTH,4.5,76,1766,0.524,0.283,10.4,5.7,24.4,15.2,2.4
Brandon Ingram,LAL,2.0,52,1760,0.157,0.049,1.8,-1.6,25.9,7.3,4.2
Fred VanVleet,TOR,1.4,64,1760,0.249,0.135,4.9,1.1,19.1,4.6,8.4
Josh Okogie,MIN,2.0,74,1757,0.157,0.048,1.8,-1.6,15.6,6.0,2.5
Darius Miller,NOR,3.0,69,1757,0.152,0.04,1.5,-1.8,15.5,3.5,4.0
Langston Galloway,DET,2.0,80,1745,0.169,0.06,2.2,-1.2,18.5,4.7,2.3
Mason Plumlee,DEN,4.8,82,1731,0.448,0.178,6.4,2.5,17.7,14.5,6.7
Derrick White,SAS,1.0,67,1728,0.288,0.169,6.1,2.2,18.4,6.9,7.3
Jabari Parker,"CHI, WAS",4.0,64,1724,0.242,0.061,2.2,-1.2,25.9,11.7,4.2
Noah Vonleh,NYK,4.0,68,1722,0.375,0.194,7.0,3.0,15.9,14.7,3.6
Josh Hart,LAL,2.0,67,1715,0.209,0.101,3.6,0.0,14.7,6.9,2.6
DeMarre Carroll,BRK,3.3,67,1703,0.23,0.097,3.4,-0.1,21.0,9.8,2.4
Delon Wright,"TOR, MEM",2.0,75,1699,0.307,0.198,7.0,3.1,18.4,7.5,7.0
Miles Bridges,CHA,3.6,80,1696,0.292,0.138,4.9,1.2,16.9,9.1,2.7
Taj Gibson,MIN,4.0,70,1686,0.41,0.229,8.0,4.0,21.4,13.0,2.4
Otto Porter Jr.,"WAS, CHI",4.0,56,1683,0.307,0.125,4.4,0.8,22.2,9.0,3.4
Lauri Markkanen,CHI,5.0,52,1682,0.282,-0.009,-0.3,-3.4,27.8,13.4,2.1
Hassan Whiteside,MIA,5.0,72,1674,0.563,0.273,9.5,5.4,25.4,23.4,1.6
JaVale McGee,LAL,5.0,75,1671,0.502,0.211,7.3,3.5,25.8,16.3,1.5
Royce O'Neale,UTH,2.7,82,1671,0.257,0.145,5.1,1.4,12.2,8.2,3.6
Dwight Powell,DAL,4.3,77,1662,0.476,0.262,9.1,5.1,23.5,11.9,3.2
Kent Bazemore,ATL,2.0,67,1643,0.135,0.027,0.9,-2.2,22.8,7.6,4.4
Enes Kanter,"NYK, POR",4.7,67,1640,0.507,0.25,8.6,4.7,26.8,19.3,3.4
Gary Harris,DEN,2.2,57,1639,0.144,0.035,1.2,-2.0,21.6,4.7,3.7
Davis Bertans,SAS,4.0,76,1632,0.304,0.122,4.2,0.7,17.8,7.8,2.9
Justin Jackson,"SAC, DAL",3.0,81,1614,0.236,0.124,4.2,0.8,17.3,6.3,2.9
Dewayne Dedmon,ATL,5.0,64,1609,0.385,0.094,3.2,-0.1,20.7,14.3,2.7
Emmanuel Mudiay,NYK,1.0,59,1607,0.159,0.04,1.3,-1.8,26.1,5.9,6.8
Robin Lopez,CHI,5.0,74,1606,0.306,0.015,0.5,-2.6,21.0,8.5,2.7
Evan Turner,POR,3.0,73,1605,0.259,0.147,4.9,1.5,14.8,9.8,8.5
Jalen Brunson,DAL,2.0,73,1591,0.195,0.087,2.9,-0.4,20.5,5.1,6.9
Andre Iguodala,GSW,2.0,68,1578,0.38,0.272,8.9,5.4,11.8,7.7,6.6
Marvin Bagley III,SAC,4.8,62,1567,0.342,0.075,2.4,-0.8,28.3,14.4,1.9
Tyus Jones,MIN,1.0,68,1560,0.296,0.178,5.8,2.4,14.4,4.1,10.1
Taurean Prince,ATL,3.0,55,1552,0.17,0.058,1.9,-1.3,22.9,6.2,3.6
Rodney McGruder,MIA,2.8,66,1550,0.184,0.073,2.4,-0.8,15.6,7.4,3.5
Alex Len,ATL,5.0,77,1544,0.314,0.023,0.8,-2.4,26.5,13.2,2.7
Tyler Johnson,"MIA, PHO",1.2,57,1529,0.201,0.084,2.7,-0.5,19.4,5.4,5.2
Jaren Jackson Jr.,MEM,4.1,58,1515,0.233,0.039,1.2,-1.9,25.3,8.6,2.0
Dennis Smith Jr.,"DAL, NYK",1.0,53,1508,0.106,-0.013,-0.4,-3.5,23.0,4.9,8.0
Torrey Craig,DEN,3.0,75,1503,0.247,0.134,4.2,1.1,13.7,8.4,2.3
Maxi Kleber,DAL,5.0,71,1502,0.338,0.047,1.5,-1.6,15.5,10.5,2.2
Thomas Bryant,WAS,5.0,72,1496,0.5,0.209,6.5,3.4,24.3,14.6,3.0
Iman Shumpert,"SAC, HOU",2.0,62,1481,0.169,0.057,1.8,-1.3,15.1,5.9,3.6
Kevon Looney,GSW,5.0,80,1481,0.48,0.189,5.8,2.8,16.2,13.5,4.0
Gerald Green,HOU,3.0,73,1473,0.147,0.035,1.1,-2.0,22.0,5.9,1.3
T.J. McConnell,PHI,1.0,76,1470,0.293,0.174,5.3,2.3,15.8,5.7,8.4
E'Twaun Moore,NOR,2.5,53,1463,0.171,0.061,1.9,-1.2,20.8,4.2,3.3
Allonzo Trier,NYK,2.0,64,1459,0.158,0.049,1.5,-1.5,22.9,6.5,3.9
Bruce Brown Jr.,DET,3.0,74,1449,0.148,0.035,1.1,-2.0,10.6,6.1,3.0
Ed Davis,BRK,5.0,81,1446,0.571,0.28,8.4,5.6,15.7,23.0,2.0
Wayne Selden Jr.,"MEM, CHI",2.7,75,1439,0.087,-0.024,-0.7,-3.8,17.1,6.0,3.6
Luke Kennard,DET,3.0,63,1437,0.192,0.079,2.4,-0.6,20.5,6.1,3.8
Jeremy Lin,"ATL, TOR",1.0,74,1436,0.181,0.062,1.9,-1.1,23.6,6.0,7.7
Shaquille Harrison,"PHO, CHI",3.1,73,1430,0.243,0.127,3.8,0.9,15.9,7.5,4.7
Lonzo Ball,LAL,1.0,47,1423,0.259,0.141,4.2,1.3,15.7,8.5,8.6
Moe Harkless,POR,3.5,60,1415,0.306,0.159,4.7,1.9,15.6,9.1,2.5
Tyreke Evans,IND,2.4,69,1402,0.063,-0.046,-1.4,-4.5,24.2,6.9,5.7
Seth Curry,POR,1.0,74,1399,0.191,0.072,2.1,-0.8,19.9,4.1,2.3
Mike Scott,"LAC, PHI",3.5,79,1395,0.187,0.043,1.2,-1.8,15.8,9.5,2.3
Derrick Rose,MIN,1.0,51,1392,0.227,0.108,3.1,0.3,31.6,4.8,7.6
Kris Dunn,CHI,1.0,46,1389,0.179,0.06,1.7,-1.2,17.9,6.5,9.6
Alec Burks,(3+),1.8,64,1375,0.216,0.106,3.0,0.2,19.6,8.2,4.5
JaMychal Green,"MEM, LAC",3.8,65,1371,0.313,0.148,4.2,1.5,21.4,14.3,1.8
Rajon Rondo,LAL,1.0,46,1369,0.269,0.15,4.3,1.6,14.9,8.5,12.9
T.J. Warren,PHO,4.0,43,1360,0.212,0.031,0.9,-2.1,27.2,6.1,2.3
Mitchell Robinson,NYK,5.0,66,1360,0.605,0.314,8.9,6.7,17.1,14.9,1.3
Juancho Hernangomez,DEN,3.4,70,1358,0.289,0.151,4.3,1.6,14.4,9.4,1.9
Zach Collins,POR,4.8,77,1356,0.294,0.022,0.6,-2.4,18.1,11.5,2.5
OG Anunoby,TOR,4.0,67,1352,0.189,0.007,0.2,-2.8,16.7,7.0,1.7
Doug McDermott,IND,3.4,77,1340,0.186,0.046,1.3,-1.7,20.2,3.9,2.4
Kyle Korver,"CLE, UTH",2.1,70,1334,0.18,0.071,2.0,-0.9,21.6,5.8,2.9
Vince Carter,ATL,4.0,76,1330,0.21,0.029,0.8,-2.2,20.3,7.0,3.1
Jake Layman,POR,2.8,71,1327,0.272,0.161,4.5,1.9,19.6,7.8,1.9
Mike Muscala,(3+),4.1,64,1306,0.253,0.058,1.6,-1.3,16.5,9.0,2.8
Tony Snell,MIL,2.4,74,1304,0.262,0.153,4.1,1.7,16.3,5.8,2.5
George Hill,"CLE, MIL",1.3,60,1302,0.259,0.143,3.9,1.4,16.9,5.5,5.0
Bobby Portis,"CHI, WAS",4.6,50,1299,0.265,0.021,0.6,-2.4,26.2,14.9,2.7
Wayne Ellington,(3+),2.0,53,1297,0.194,0.085,2.3,-0.4,20.2,4.0,2.7
Rodions Kurucs,BRK,4.0,63,1294,0.188,0.006,0.2,-2.9,19.8,9.1,1.9
Kyle Anderson,MEM,3.0,43,1281,0.321,0.209,5.6,3.4,13.0,9.4,4.8
Jakob Poeltl,SAS,5.0,77,1273,0.552,0.261,6.9,5.0,15.9,15.5,3.5
Markieff Morris,(3+),4.9,58,1270,0.179,-0.095,-2.5,-6.0,20.7,10.0,3.0
Jeff Teague,MIN,1.3,42,1264,0.266,0.15,4.0,1.6,19.4,4.0,13.0
Pat Connaughton,MIL,2.0,61,1261,0.381,0.273,7.2,5.4,16.0,9.8,4.6
Malik Monk,CHA,2.0,73,1258,0.082,-0.026,-0.7,-3.9,24.9,5.2,4.5
Ish Smith,DET,1.0,56,1251,0.144,0.025,0.7,-2.3,19.2,5.6,7.8
Elfrid Payton,NOR,1.0,42,1250,0.3,0.181,4.7,2.6,17.1,8.4,12.3
Shelvin Mack,(3+),1.2,57,1246,0.134,0.017,0.4,-2.6,16.6,4.0,7.0
Nikola Mirotic,"NOR, MIL",4.2,46,1245,0.349,0.144,3.7,1.4,26.9,13.1,2.1
Cody Zeller,CHA,5.0,49,1243,0.406,0.115,3.0,0.5,19.2,12.9,3.9
Rondae Hollis-Jefferson,BRK,4.3,59,1234,0.199,-0.012,-0.3,-3.5,20.5,12.1,3.7
Wes Iwundu,ORL,3.0,68,1233,0.192,0.08,2.1,-0.6,13.2,7.2,2.8
Ersan Ilyasova,MIL,4.0,67,1231,0.288,0.106,2.7,0.2,17.7,11.8,2.0
James Ennis III,"HOU, PHI",3.8,58,1230,0.246,0.081,2.1,-0.6,15.2,7.1,1.6
Jared Dudley,BRK,4.0,59,1220,0.21,0.028,0.7,-2.2,11.3,6.1,3.3
Jonas Jerebko,GSW,4.3,73,1218,0.324,0.113,2.9,0.4,18.1,11.3,3.8
Jamal Crawford,PHO,2.0,64,1211,0.129,0.021,0.5,-2.4,20.1,3.4,9.1
Stanley Johnson,"DET, NOR",3.6,66,1208,0.14,-0.018,-0.4,-3.6,18.0,8.6,3.5
Mario Hezonja,NYK,1.1,58,1206,0.15,0.032,0.8,-2.1,20.3,9.5,3.5
Robert Covington,"PHI, MIN",3.0,35,1203,0.287,0.175,4.4,2.4,18.6,7.7,1.8
Tristan Thompson,CLE,5.0,43,1198,0.467,0.176,4.4,2.4,18.8,17.5,3.4
Will Barton,DEN,3.0,43,1189,0.145,0.033,0.8,-2.1,19.9,8.0,5.0
Richaun Holmes,PHO,5.0,70,1184,0.454,0.163,4.0,2.0,23.2,13.4,2.4
Michael Kidd-Gilchrist,CHA,4.0,64,1179,0.28,0.099,2.4,0.0,17.4,10.0,2.5
Wilson Chandler,"PHI, LAC",3.8,51,1177,0.229,0.06,1.5,-1.2,12.4,8.8,3.3
Frank Jackson,NOR,2.0,61,1169,0.098,-0.01,-0.2,-3.4,20.3,5.5,2.8
James Johnson,MIA,3.9,55,1164,0.182,0.008,0.2,-2.8,17.6,7.3,5.6
Derrick Jones Jr.,MIA,4.0,60,1153,0.319,0.138,3.3,1.2,17.6,10.0,1.5
Victor Oladipo,IND,1.2,36,1147,0.22,0.103,2.5,0.1,28.2,8.5,7.8
Dion Waiters,MIA,2.0,44,1138,0.131,0.023,0.5,-2.4,22.2,4.9,5.1
Allen Crabbe,BRK,2.7,43,1133,0.112,0.001,0.0,-3.0,17.5,6.3,1.9
Norman Powell,TOR,3.0,60,1126,0.223,0.111,2.6,0.4,22.0,5.9,3.9
Trey Burke,"NYK, DAL",1.0,58,1125,0.187,0.068,1.6,-1.0,26.9,4.2,6.8
Lance Stephenson,LAL,3.0,68,1123,0.198,0.086,2.0,-0.4,21.0,9.2,6.0
Trey Lyles,DEN,4.0,64,1120,0.152,-0.03,-0.7,-4.0,23.4,10.5,3.7
Tim Frazier,"MIL, NOR",1.0,59,1120,0.298,0.179,4.2,2.5,13.3,7.2,10.6
Wendell Carter Jr.,CHI,4.0,44,1110,0.311,0.129,3.0,0.9,19.7,13.3,3.4
John Wall,WAS,1.0,32,1104,0.192,0.074,1.7,-0.8,28.8,5.0,12.1
Jonas Valanciunas,"TOR, MEM",5.0,49,1091,0.455,0.164,3.7,2.0,33.6,18.4,3.1
Ante Zizic,CLE,5.0,59,1082,0.36,0.069,1.6,-0.9,20.4,14.2,2.4
Anthony Tolliver,MIN,4.0,65,1079,0.21,0.031,0.7,-2.1,14.5,7.9,2.0
Kenrich Williams,NOR,3.8,46,1079,0.266,0.099,2.2,0.0,12.4,9.7,3.7
Devin Harris,DAL,2.0,68,1071,0.141,0.033,0.7,-2.1,19.2,5.0,5.5
Yogi Ferrell,SAC,1.0,71,1067,0.234,0.115,2.6,0.5,18.9,4.9,6.2
Jonathon Simmons,"ORL, PHI",3.0,56,1064,0.091,-0.021,-0.5,-3.7,16.5,5.7,5.8
Caris LeVert,BRK,3.0,40,1063,0.191,0.078,1.7,-0.6,24.7,6.8,7.0
Quinn Cook,GSW,1.0,74,1059,0.194,0.075,1.7,-0.7,23.1,7.1,5.3
Nerlens Noel,OKC,5.0,77,1055,0.531,0.24,5.3,4.4,17.2,14.8,2.0
Ivica Zubac,"LAL, LAC",5.0,59,1040,0.429,0.138,3.0,1.2,24.2,16.7,2.9
Sterling Brown,MIL,3.0,58,1034,0.261,0.149,3.2,1.5,17.3,8.5,3.9
