NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Otto Porter,WAS,3.2,80,2605,0.385,0.278,15.1,5.6,19.8,9.5,2.2
DeAndre Jordan,LAC,5.0,81,2570,0.602,0.39,20.9,9.0,19.2,20.8,1.8
Isaiah Thomas,BOS,1.0,76,2569,0.323,0.212,11.4,3.5,41.1,3.8,8.4
Tobias Harris,DET,3.8,82,2567,0.26,0.078,4.2,-0.7,24.7,7.8,2.6
Marcus Morris,DET,3.0,79,2565,0.162,0.078,4.2,-0.7,20.7,6.9,3.0
Marcin Gortat,WAS,4.9,82,2556,0.394,0.182,9.7,2.6,16.6,15.9,2.3
Myles Turner,IND,5.0,81,2541,0.335,0.123,6.5,0.7,22.2,11.1,2.0
Carmelo Anthony,NYK,3.3,74,2538,0.144,0.023,1.2,-2.4,31.4,8.3,4.0
Marc Gasol,MEM,5.0,74,2531,0.304,0.092,4.8,-0.2,27.4,8.7,6.4
Kentavious Caldwell-Pope,DET,2.0,76,2529,0.19,0.106,5.6,0.2,19.9,4.7,3.7
Kyrie Irving,CLE,1.0,72,2525,0.247,0.136,7.2,1.2,34.5,4.3,8.0
Gordon Hayward,UTH,3.0,73,2516,0.322,0.238,12.5,4.3,30.5,7.5,4.8
Hassan Whiteside,MIA,5.0,77,2513,0.5,0.288,15.1,5.9,25.0,20.8,1.1
Wesley Matthews,DAL,2.4,73,2495,0.171,0.087,4.5,-0.4,19.0,5.1,4.0
Dennis Schroeder,ATL,1.0,79,2485,0.155,0.045,2.3,-1.7,27.3,4.8,9.7
Kawhi Leonard,SAS,3.1,74,2475,0.409,0.313,16.2,6.7,36.6,8.3,5.0
Draymond Green,GSW,4.2,76,2471,0.397,0.185,9.5,2.7,15.1,11.6,10.3
Ricky Rubio,MIN,1.0,75,2469,0.324,0.213,11.0,3.6,16.3,6.0,13.2
DeMarcus Cousins,"SAC, NOR",5.0,72,2465,0.332,0.12,6.1,0.6,37.8,15.5,6.5
Goran Dragic,MIA,1.0,73,2459,0.26,0.149,7.7,1.6,28.9,5.4,8.3
Courtney Lee,NYK,1.9,77,2459,0.222,0.135,6.9,1.1,16.3,5.1,3.5
Serge Ibaka,"ORL, TOR",4.1,79,2422,0.272,0.06,3.0,-1.2,23.2,10.6,1.5
Elfrid Payton,ORL,1.4,82,2412,0.285,0.185,9.3,2.7,20.8,7.8,10.5
Andre Drummond,DET,5.0,81,2409,0.481,0.269,13.5,5.3,22.0,22.3,1.8
Marcus Smart,BOS,2.0,79,2400,0.199,0.114,5.7,0.5,16.7,6.1,7.3
Jordan Clarkson,LAL,2.0,82,2393,0.1,0.016,0.8,-2.6,24.1,4.9,4.3
Steven Adams,OKC,5.0,80,2389,0.396,0.184,9.2,2.7,18.2,12.3,1.7
Andre Roberson,OKC,3.0,79,2376,0.27,0.187,9.2,2.7,10.5,8.1,1.6
Solomon Hill,NOR,3.0,80,2374,0.186,0.102,5.1,0.1,11.4,6.1,2.9
Markieff Morris,WAS,4.0,76,2374,0.203,-0.009,-0.5,-3.4,21.5,9.9,2.6
Michael Kidd-Gilchrist,CHA,3.1,81,2348,0.319,0.216,10.6,3.6,15.2,11.5,2.3
Paul Millsap,ATL,4.0,69,2343,0.284,0.072,3.5,-0.8,25.5,11.0,5.1
Tristan Thompson,CLE,5.0,78,2336,0.443,0.231,11.3,4.1,12.9,14.8,1.6
Tony Snell,MIL,2.1,80,2336,0.209,0.125,6.1,0.8,14.0,5.1,2.0
LaMarcus Aldridge,SAS,4.4,72,2335,0.283,0.071,3.5,-0.9,25.6,10.9,2.9
Jae Crowder,BOS,3.0,72,2333,0.309,0.225,10.9,3.9,20.6,8.6,3.2
Eric Gordon,HOU,2.2,75,2324,0.13,0.046,2.2,-1.7,25.1,4.2,3.9
Aaron Gordon,ORL,3.1,80,2298,0.221,0.121,5.8,0.7,21.3,8.4,3.1
Marvin Williams,CHA,4.0,76,2296,0.281,0.069,3.3,-0.9,17.8,10.3,2.2
Mike Conley,MEM,1.0,69,2292,0.371,0.26,12.4,5.0,29.6,5.1,9.0
Brandon Ingram,LAL,3.0,79,2279,0.093,0.009,0.4,-2.8,15.6,6.7,3.5
Robin Lopez,CHI,5.0,81,2271,0.28,0.068,3.2,-1.0,17.7,11.0,1.7
Allen Crabbe,POR,2.3,79,2254,0.198,0.114,5.4,0.5,18.0,4.8,2.0
Kyle Lowry,TOR,1.0,60,2244,0.376,0.265,12.4,5.2,28.7,6.2,8.9
Thaddeus Young,IND,4.0,74,2237,0.314,0.102,4.8,0.1,17.5,9.6,2.6
P.J. Tucker,"PHO, TOR",3.0,81,2236,0.291,0.207,9.7,3.4,11.6,10.0,2.1
Evan Fournier,ORL,2.1,68,2234,0.134,0.05,2.3,-1.5,25.1,4.5,4.3
Maurice Harkless,POR,4.0,77,2223,0.254,0.042,1.9,-1.8,16.7,7.3,1.9
Victor Oladipo,OKC,2.0,67,2223,0.175,0.091,4.2,-0.3,23.0,6.3,3.8
Brook Lopez,BRK,5.0,75,2222,0.239,0.027,1.3,-2.2,33.2,8.7,3.8
Dwight Howard,ATL,5.0,74,2199,0.543,0.331,15.2,7.2,21.9,20.5,2.2
J.J. Redick,LAC,1.8,78,2198,0.183,0.095,4.4,-0.1,25.6,3.7,2.4
Wilson Chandler,DEN,3.0,71,2197,0.195,0.111,5.1,0.4,24.4,10.0,3.1
Al Horford,BOS,4.9,68,2193,0.353,0.141,6.4,1.3,20.8,10.1,7.4
Jrue Holiday,NOR,1.5,67,2190,0.254,0.155,7.1,1.8,22.6,5.7,10.7
Nik Stauskas,PHI,2.1,80,2188,0.137,0.053,2.4,-1.4,16.6,4.9,4.1
Tyler Johnson,MIA,1.3,73,2178,0.247,0.144,6.6,1.4,22.1,6.4,5.1
Eric Bledsoe,PHO,1.0,66,2176,0.262,0.152,6.9,1.6,30.7,7.1,9.2
Kristaps Porzingis,NYK,4.7,66,2164,0.218,0.006,0.3,-2.9,26.5,10.5,2.2
Nikola Vucevic,ORL,5.0,75,2163,0.332,0.12,5.4,0.7,24.3,17.3,4.6
Jamal Crawford,LAC,3.0,82,2157,0.094,0.01,0.5,-2.8,22.4,2.8,4.7
Tim Hardaway Jr.,ATL,2.0,79,2154,0.2,0.116,5.2,0.5,25.5,5.0,4.1
Mason Plumlee,"POR, DEN",5.0,81,2148,0.392,0.18,8.0,2.5,18.8,13.7,6.3
Ersan Ilyasova,(3+),4.2,82,2142,0.232,0.02,0.9,-2.5,24.0,10.8,3.1
Danilo Gallinari,DEN,4.0,63,2134,0.279,0.067,3.0,-1.0,25.8,7.2,3.1
T.J. McConnell,PHI,1.0,81,2133,0.307,0.197,8.7,3.0,12.5,5.6,12.0
Julius Randle,LAL,4.3,74,2132,0.277,0.065,2.9,-1.0,22.0,14.3,5.9
Dario Saric,PHI,4.0,81,2129,0.158,-0.054,-2.4,-4.8,23.4,11.6,4.1
Robert Covington,PHI,3.2,67,2119,0.24,0.136,6.0,1.1,19.6,9.8,2.3
Ryan Anderson,HOU,4.5,72,2116,0.233,0.021,0.9,-2.4,22.3,7.4,1.6
JaMychal Green,MEM,4.0,77,2101,0.349,0.137,6.0,1.2,15.7,12.4,1.9
Bojan Bogdanovic,"BRK, WAS",3.9,81,2088,0.153,-0.049,-2.1,-4.6,25.6,6.4,2.6
James Johnson,MIA,4.1,76,2085,0.287,0.075,3.3,-0.7,22.4,8.7,6.4
Derrick Rose,NYK,1.0,64,2082,0.168,0.057,2.5,-1.3,26.6,5.6,6.5
Blake Griffin,LAC,4.0,61,2076,0.345,0.133,5.8,1.1,30.4,11.5,6.9
Kevin Durant,GSW,3.7,62,2070,0.487,0.31,13.4,6.6,36.1,11.9,7.0
Jonas Valanciunas,TOR,5.0,80,2066,0.446,0.234,10.1,4.2,22.3,17.7,1.3
Darren Collison,SAC,1.0,68,2063,0.219,0.108,4.6,0.3,20.9,3.6,7.3
Patrick Beverley,HOU,2.0,67,2058,0.303,0.219,9.4,3.7,14.9,9.2,6.6
Austin Rivers,LAC,2.0,74,2054,0.113,0.029,1.3,-2.2,20.8,3.8,4.7
T.J. Warren,PHO,3.2,66,2048,0.241,0.128,5.4,0.9,22.3,8.0,1.8
Jameer Nelson,DEN,1.0,75,2045,0.171,0.061,2.6,-1.2,16.1,4.4,9.0
Nikola Jokic,DEN,5.0,73,2038,0.535,0.323,13.7,7.0,28.8,16.9,8.5
Seth Curry,DAL,1.1,70,2029,0.254,0.147,6.2,1.5,21.2,4.2,4.4
Cory Joseph,TOR,1.5,80,2003,0.206,0.109,4.5,0.3,17.7,5.6,6.4
Monta Ellis,IND,2.0,74,1998,0.143,0.059,2.5,-1.2,15.1,4.9,5.7
Andre Iguodala,GSW,3.0,76,1998,0.381,0.297,12.4,6.2,13.8,7.4,6.3
Lou Williams,"LAL, HOU",1.1,81,1993,0.236,0.128,5.3,0.9,34.2,4.9,5.8
Taj Gibson,"CHI, OKC",4.0,78,1989,0.282,0.07,2.9,-0.9,20.4,11.7,1.8
Matthew Dellavedova,MIL,1.0,76,1986,0.126,0.015,0.6,-2.6,13.9,3.6,8.7
Malcolm Brogdon,MIL,2.0,75,1982,0.245,0.16,6.6,1.9,18.6,5.1,7.7
Joe Ingles,UTH,3.5,82,1972,0.292,0.14,5.7,1.3,14.1,6.4,5.5
Rodney McGruder,MIA,2.0,78,1966,0.213,0.129,5.3,0.9,12.1,6.3,3.1
Kent Bazemore,ATL,2.8,73,1963,0.144,0.06,2.4,-1.2,19.6,5.6,4.3
Ishmael Smith,DET,1.0,81,1955,0.223,0.112,4.6,0.4,18.6,5.7,10.3
Terrence Ross,"TOR, ORL",3.0,78,1955,0.188,0.104,4.2,0.1,21.1,5.1,2.2
Frank Kaminsky,CHA,5.0,75,1954,0.161,-0.051,-2.1,-4.7,21.5,8.4,4.0
Jon Leuer,DET,4.0,75,1944,0.276,0.064,2.6,-1.1,19.0,10.0,2.7
Iman Shumpert,CLE,1.9,76,1937,0.163,0.077,3.1,-0.7,14.0,5.5,2.7
Chris Paul,LAC,1.0,61,1921,0.486,0.375,15.0,8.6,27.6,7.6,14.1
Tony Allen,MEM,1.5,71,1914,0.282,0.185,7.4,2.7,16.1,9.9,2.5
Buddy Hield,"NOR, SAC",2.3,82,1888,0.136,0.052,2.1,-1.4,22.0,6.9,3.1
Kevin Love,CLE,4.1,60,1885,0.382,0.17,6.7,2.2,29.1,17.0,3.0
DeMarre Carroll,TOR,3.4,72,1881,0.234,0.095,3.7,-0.1,16.3,7.1,1.9
Joe Johnson,UTH,2.3,78,1843,0.217,0.133,5.1,1.0,18.6,6.3,3.8
Rajon Rondo,(3+),1.0,69,1843,0.282,0.172,6.6,2.3,14.0,9.4,12.0
Avery Bradley,BOS,2.1,55,1835,0.215,0.131,5.0,1.0,23.4,8.8,3.1
Greg Monroe,MIL,5.0,81,1823,0.379,0.167,6.4,2.1,25.0,14.0,4.9
E'Twaun Moore,NOR,2.0,73,1820,0.165,0.081,3.1,-0.6,18.5,4.0,4.3
D'Angelo Russell,LAL,1.0,63,1810,0.135,0.024,0.9,-2.3,26.1,5.9,8.0
Danny Green,SAS,2.4,68,1807,0.236,0.152,5.7,1.6,13.2,5.9,3.3
Brandon Jennings,"NYK, WAS",1.0,81,1802,0.189,0.078,2.9,-0.6,15.4,5.2,10.5
Vince Carter,MEM,2.9,73,1800,0.244,0.16,6.0,1.9,15.6,6.0,3.5
Bismack Biyombo,ORL,4.9,81,1793,0.336,0.124,4.6,0.8,12.9,15.3,2.0
Dwyane Wade,CHI,2.0,60,1792,0.169,0.085,3.2,-0.4,29.4,7.3,6.1
Luc Richard Mbah a Moute,LAC,3.8,80,1787,0.234,0.053,2.0,-1.4,13.0,4.7,1.0
Zach Randolph,MEM,4.1,73,1786,0.272,0.06,2.2,-1.2,27.6,16.1,3.3
Gary Harris,DEN,2.0,57,1782,0.268,0.184,6.8,2.6,22.9,4.9,4.4
Marco Belinelli,CHA,2.0,74,1778,0.184,0.1,3.7,0.0,21.1,4.8,4.0
C.J. Miles,IND,3.0,76,1776,0.211,0.127,4.7,0.9,22.0,6.2,1.3
Matt Barnes,"SAC, GSW",3.0,74,1776,0.212,0.128,4.8,0.9,14.2,10.3,5.3
Al-Farouq Aminu,POR,3.2,61,1773,0.269,0.158,5.8,1.8,14.4,12.2,2.7
Jamal Murray,DEN,1.7,82,1765,0.099,0.008,0.3,-2.8,22.1,5.8,4.7
Rondae Hollis-Jefferson,BRK,3.0,78,1762,0.27,0.186,6.8,2.7,18.4,12.3,4.2
Trevor Booker,BRK,4.2,71,1754,0.36,0.148,5.4,1.5,19.4,15.7,3.8
Patrick Mills,SAS,1.0,80,1754,0.256,0.145,5.3,1.4,20.8,3.9,7.6
Sean Kilpatrick,BRK,2.0,70,1754,0.136,0.052,1.9,-1.5,25.1,7.7,4.3
Kyle Korver,"ATL, CLE",2.3,67,1753,0.236,0.152,5.5,1.6,18.6,5.1,3.0
Zach LaVine,MIN,2.0,47,1749,0.163,0.079,2.9,-0.6,24.4,4.4,3.8
Marquese Chriss,PHO,4.2,82,1743,0.168,-0.044,-1.6,-4.5,20.7,9.6,1.6
Ty Lawson,SAC,1.0,69,1732,0.24,0.129,4.7,0.9,18.9,5.0,9.3
Garrett Temple,SAC,2.9,65,1728,0.213,0.129,4.7,0.9,14.1,5.1,4.7
Jabari Parker,MIL,4.0,51,1728,0.243,0.031,1.1,-2.1,28.5,8.7,3.9
Cody Zeller,CHA,4.3,62,1726,0.37,0.158,5.7,1.8,17.8,11.3,2.8
Will Barton,DEN,2.6,60,1705,0.211,0.127,4.5,0.9,23.1,7.3,5.8
Raymond Felton,LAC,1.0,80,1700,0.183,0.072,2.6,-0.8,15.2,6.2,5.4
Nikola Mirotic,CHI,4.0,70,1679,0.263,0.051,1.8,-1.5,21.3,10.9,2.2
Gerald Henderson,PHI,2.0,72,1667,0.142,0.058,2.0,-1.3,19.1,5.4,3.2
Evan Turner,POR,3.0,65,1659,0.165,0.081,2.8,-0.6,17.0,7.1,5.9
Deron Williams,"DAL, CLE",1.7,64,1657,0.166,0.074,2.6,-0.8,20.3,4.3,10.4
Dante Cunningham,NOR,4.0,66,1649,0.265,0.053,1.8,-1.4,12.7,8.1,1.0
Dorian Finney-Smith,DAL,3.1,81,1642,0.189,0.098,3.4,0.0,10.2,6.5,2.0
Justin Holiday,NYK,2.5,82,1639,0.214,0.13,4.4,1.0,18.4,6.6,3.0
Isaiah Whitehead,BRK,1.0,73,1639,0.05,-0.061,-2.1,-5.0,15.9,5.3,5.6
Domantas Sabonis,OKC,4.0,81,1632,0.1,-0.112,-3.8,-6.6,14.1,8.4,2.4
Pau Gasol,SAS,5.0,64,1627,0.425,0.213,7.2,3.5,23.4,14.8,4.5
Josh Richardson,MIA,3.0,53,1614,0.172,0.088,3.0,-0.3,16.0,5.0,4.1
Richard Jefferson,CLE,3.0,79,1614,0.163,0.079,2.6,-0.6,13.3,6.0,2.3
Amir Johnson,BOS,4.0,80,1608,0.373,0.161,5.4,1.9,15.5,10.8,4.2
Kelly Oubre Jr.,WAS,3.0,79,1605,0.159,0.075,2.5,-0.8,15.0,7.8,1.4
Patrick Patterson,TOR,4.0,65,1599,0.268,0.056,1.9,-1.3,13.4,8.7,2.3
Thabo Sefolosha,ATL,3.0,62,1596,0.287,0.203,6.8,3.2,13.4,8.1,3.2
Rodney Hood,UTH,2.0,59,1593,0.132,0.048,1.6,-1.6,22.5,6.1,2.9
Tony Parker,SAS,1.0,63,1587,0.162,0.051,1.7,-1.5,19.3,3.4,8.6
Arron Afflalo,SAC,2.0,61,1580,0.133,0.049,1.6,-1.5,15.6,3.8,2.4
Nick Young,LAL,2.4,60,1556,0.169,0.085,2.8,-0.4,24.4,4.2,1.8
Alex Len,PHO,5.0,77,1555,0.32,0.108,3.5,0.3,18.9,15.6,1.4
Clint Capela,HOU,5.0,65,1551,0.475,0.263,8.5,5.1,25.3,16.3,2.0
George Hill,UTH,1.0,49,1544,0.29,0.179,5.8,2.5,25.8,5.2,6.3
Kelly Olynyk,BOS,5.0,75,1538,0.293,0.081,2.6,-0.6,21.2,11.2,4.6
D.J. Augustin,ORL,1.0,78,1538,0.12,0.009,0.3,-2.8,19.2,3.7,6.6
Jeff Green,ORL,4.0,69,1534,0.105,-0.107,-3.4,-6.4,20.0,6.6,2.5
Enes Kanter,OKC,4.5,72,1533,0.407,0.195,6.2,3.0,32.3,15.1,2.1
Jerami Grant,"PHI, OKC",3.6,80,1531,0.227,0.066,2.1,-1.0,13.7,6.5,1.4
Tim Frazier,NOR,1.0,65,1525,0.216,0.105,3.3,0.2,14.6,5.4,10.5
Sergio Rodriguez,PHI,1.0,68,1517,0.157,0.046,1.5,-1.6,16.8,5.1,10.9
Shabazz Muhammad,MIN,2.7,78,1516,0.182,0.098,3.1,0.0,24.5,7.0,1.1
Doug McDermott,"CHI, OKC",2.6,66,1508,0.163,0.079,2.5,-0.6,18.8,5.7,1.9
James Ennis,MEM,3.0,64,1501,0.269,0.185,5.8,2.7,13.7,8.3,2.0
Wayne Ellington,MIA,3.0,62,1500,0.206,0.122,3.8,0.7,20.7,4.3,2.2
Langston Galloway,"NOR, SAC",1.2,74,1495,0.126,0.02,0.6,-2.5,18.8,5.0,3.0
Luol Deng,LAL,3.6,56,1482,0.204,0.039,1.2,-1.9,13.8,9.5,2.4
David Lee,SAS,4.0,79,1477,0.448,0.236,7.3,4.3,18.7,14.3,4.0
Anthony Tolliver,SAC,4.0,65,1477,0.246,0.034,1.0,-2.0,15.0,7.6,2.5
Andrew Harrison,MEM,2.0,72,1474,0.126,0.042,1.3,-1.8,13.8,4.5,6.4
Larry Nance Jr.,LAL,4.0,63,1442,0.385,0.173,5.2,2.3,15.0,12.3,3.2
Glenn Robinson III,IND,2.0,69,1427,0.278,0.194,5.8,3.0,14.1,8.3,1.6
Reggie Jackson,DET,1.0,52,1424,0.112,0.002,0.1,-3.0,25.3,3.8,9.1
Dirk Nowitzki,DAL,4.3,54,1424,0.233,0.021,0.6,-2.4,25.9,11.8,2.8
Willie Cauley-Stein,SAC,4.4,75,1421,0.294,0.082,2.4,-0.5,20.6,11.4,2.7
Kosta Koufos,SAC,5.0,71,1419,0.312,0.1,3.0,0.0,15.9,13.7,1.6
Sam Dekker,HOU,4.0,77,1419,0.29,0.078,2.3,-0.6,17.0,9.6,2.5
Emmanuel Mudiay,DEN,1.0,55,1406,0.07,-0.041,-1.2,-4.4,20.6,6.1,7.4
Channing Frye,CLE,5.0,74,1398,0.278,0.066,1.9,-1.0,23.2,10.0,1.5
Jonathon Simmons,SAS,2.0,78,1393,0.13,0.046,1.3,-1.7,16.6,5.5,4.3
Jusuf Nurkic,"DEN, POR",5.0,65,1391,0.309,0.097,2.8,-0.1,22.8,16.1,4.1
Dion Waiters,MIA,2.0,46,1384,0.127,0.043,1.2,-1.8,25.3,5.3,7.0
Stanley Johnson,DET,2.6,77,1371,0.127,0.043,1.2,-1.7,11.9,6.6,3.6
Norman Powell,TOR,2.0,76,1368,0.173,0.089,2.5,-0.3,22.3,5.9,2.8
Jason Terry,MIL,1.0,74,1365,0.218,0.107,3.0,0.3,10.8,3.8,3.5
Jared Dudley,PHO,4.0,64,1363,0.223,0.011,0.3,-2.7,15.3,7.9,4.3
Shaun Livingston,GSW,1.1,76,1345,0.202,0.093,2.6,-0.2,13.9,5.5,4.9
Jaylen Brown,BOS,3.5,78,1344,0.158,0.011,0.3,-2.7,18.4,7.9,2.3
Spencer Dinwiddie,(3+),1.0,59,1334,0.259,0.149,4.2,1.6,15.6,5.9,6.7
Dwight Powell,DAL,5.0,77,1334,0.387,0.175,4.9,2.4,18.6,11.1,1.8
Kris Dunn,MIN,1.5,78,1333,0.126,0.028,0.8,-2.2,10.6,5.9,6.8
Dewayne Dedmon,SAS,5.0,76,1330,0.488,0.276,7.6,5.5,14.0,17.8,1.6
Willy Hernangomez,NYK,5.0,72,1325,0.411,0.199,5.5,3.1,21.3,18.1,3.5
Tyson Chandler,PHO,5.0,47,1298,0.541,0.329,8.9,7.2,14.7,19.9,1.1
Kenneth Faried,DEN,4.0,61,1296,0.46,0.248,6.7,4.6,21.7,17.0,2.0
Manu Ginobili,SAS,2.0,69,1292,0.227,0.143,3.8,1.4,19.2,5.9,6.8
Marreese Speights,LAC,5.0,82,1286,0.284,0.072,1.9,-0.8,26.5,14.0,2.5
Randy Foye,BRK,2.0,69,1284,0.12,0.036,1.0,-2.0,13.3,5.8,5.0
Boris Diaw,UTH,4.0,73,1283,0.167,-0.045,-1.2,-4.5,12.6,5.9,6.4
Corey Brewer,"HOU, LAL",3.0,82,1281,0.149,0.065,1.7,-1.1,13.9,6.2,3.7
Terrence Jones,"NOR, MIL",4.0,54,1271,0.274,0.062,1.6,-1.2,22.1,11.6,2.2
Zaza Pachulia,GSW,5.0,70,1268,0.42,0.208,5.5,3.4,16.1,15.4,5.0
Noah Vonleh,POR,4.0,74,1265,0.295,0.083,2.2,-0.5,12.4,14.7,1.2
Terry Rozier,BOS,1.0,74,1263,0.198,0.087,2.3,-0.4,15.6,8.6,4.9
Malcolm Delaney,ATL,1.0,73,1259,0.063,-0.047,-1.2,-4.5,14.9,4.8,7.4
Mike Muscala,ATL,5.0,70,1237,0.341,0.129,3.3,0.9,16.9,9.3,3.6
Caris LeVert,BRK,3.0,57,1237,0.224,0.14,3.6,1.3,18.2,7.3,4.3
Jonas Jerebko,BOS,4.0,78,1232,0.267,0.055,1.4,-1.4,11.7,10.6,2.8
Kyle O'Quinn,NYK,4.0,79,1229,0.457,0.245,6.3,4.5,19.4,17.1,4.6
Dante Exum,UTH,1.3,66,1228,0.103,0.001,0.0,-3.1,16.1,5.2,4.3
Justin Anderson,"DAL, PHI",3.0,75,1227,0.239,0.155,4.0,1.7,20.8,9.7,2.6
Meyers Leonard,POR,5.0,74,1222,0.127,-0.085,-2.2,-5.7,15.8,9.3,2.8
Shelvin Mack,UTH,1.0,55,1205,0.147,0.036,0.9,-1.9,17.1,5.1,6.1
Nene Hilario,HOU,5.0,67,1198,0.369,0.157,3.9,1.8,24.4,11.2,2.6
Yogi Ferrell,(3+),1.0,46,1197,0.191,0.08,2.0,-0.6,18.5,4.4,6.9
Richaun Holmes,PHI,5.0,57,1193,0.392,0.18,4.5,2.5,22.5,12.4,2.3
Timothe Luwawu-Cabarrot,PHI,3.0,69,1190,0.086,0.002,0.0,-3.0,17.9,6.0,3.0
Nemanja Bjelica,MIN,4.0,65,1190,0.194,-0.018,-0.4,-3.6,16.3,10.0,3.2
J.R. Smith,CLE,2.0,41,1187,0.118,0.034,0.9,-2.0,14.2,4.6,2.4
Derrick Favors,UTH,4.7,50,1186,0.306,0.094,2.3,-0.2,19.3,12.3,2.2
Troy Daniels,MEM,2.0,67,1183,0.099,0.015,0.4,-2.6,22.4,4.0,1.8
Justin Hamilton,BRK,5.0,64,1177,0.286,0.074,1.8,-0.8,18.0,10.6,2.2
Ben McLemore,SAC,2.0,61,1176,0.079,-0.005,-0.1,-3.2,20.2,5.2,2.1
Aron Baynes,DET,5.0,75,1163,0.324,0.112,2.7,0.4,15.1,13.7,1.3
Trey Lyles,UTH,4.0,71,1158,0.134,-0.078,-1.9,-5.5,18.2,9.7,2.9
Jeremy Lamb,CHA,2.0,62,1143,0.248,0.164,3.9,2.0,25.3,11.0,3.1
Brandon Knight,PHO,2.0,54,1140,0.056,-0.028,-0.7,-3.9,25.1,5.1,5.4
Joe Harris,BRK,2.4,52,1138,0.123,0.039,0.9,-1.9,18.0,6.2,2.3
Ian Clark,GSW,2.0,77,1137,0.178,0.094,2.2,-0.2,22.3,5.2,3.8
Jahlil Okafor,PHI,5.0,50,1134,0.189,-0.023,-0.5,-3.8,25.0,10.2,2.5
Mirza Teletovic,MIL,4.0,70,1133,0.079,-0.133,-3.1,-7.2,19.1,6.9,2.0
Tyler Ulis,PHO,1.0,61,1123,0.144,0.033,0.8,-2.0,19.0,4.1,9.7
John Henson,MIL,5.0,58,1123,0.323,0.111,2.6,0.4,16.8,12.6,2.4
Timofey Mozgov,LAL,5.0,54,1104,0.226,0.014,0.3,-2.6,17.4,11.6,1.9
Tarik Black,LAL,5.0,67,1091,0.338,0.126,2.9,0.8,16.9,15.1,1.7
Lucas Nogueira,TOR,5.0,57,1088,0.435,0.223,5.1,3.8,11.2,10.7,1.9
Devin Harris,DAL,2.0,65,1087,0.212,0.128,2.9,0.9,19.3,5.6,6.0
Patrick McCaw,GSW,2.0,71,1072,0.183,0.099,2.2,0.0,12.6,4.6,3.5
Jason Smith,WAS,5.0,74,1068,0.268,0.056,1.3,-1.3,18.9,11.6,1.7
Luke Babbitt,MIA,3.9,68,1065,0.177,-0.018,-0.4,-3.6,14.6,6.4,1.6
Montrezl Harrell,HOU,4.0,58,1064,0.388,0.176,3.9,2.4,23.8,9.9,2.9
Alex Abrines,OKC,2.2,68,1055,0.148,0.064,1.4,-1.1,18.5,3.8,1.8
Nerlens Noel,"PHI, DAL",5.0,51,1047,0.473,0.261,5.7,5.0,20.4,13.6,2.3
Cristiano Felicio,CHI,5.0,66,1040,0.424,0.212,4.6,3.5,14.6,14.3,1.8
Willie Reed,MIA,5.0,71,1031,0.427,0.215,4.6,3.6,17.4,15.5,1.2
