NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Benoit Benjamin,LAC,5.0,79,2585,0.291,0.157,8.4,1.8,24.1,12.9,2.9
Hersey Hawkins,PHI,2.0,79,2572,0.125,0.051,2.7,-1.5,22.3,4.2,4.5
Darrell Walker,WAS,1.0,79,2565,0.304,0.181,9.7,2.5,13.4,9.5,9.3
Bernard King,WAS,3.0,81,2559,0.124,0.05,2.7,-1.5,31.4,7.2,5.5
Roy Hinson,BRK,3.8,82,2542,0.129,0.004,0.2,-2.9,24.7,9.9,1.3
Michael Cage,OKC,4.5,80,2536,0.368,0.234,12.3,4.2,15.6,14.5,2.4
Lester Conner,BRK,1.4,82,2532,0.359,0.253,13.3,4.8,16.0,6.7,11.5
Vern Fleming,IND,1.2,76,2521,0.246,0.128,6.7,0.9,20.6,5.9,9.4
Reggie Theus,ATL,2.0,82,2517,0.149,0.074,3.9,-0.8,24.7,4.6,7.4
A.C. Green,LAL,4.0,82,2510,0.385,0.252,13.2,4.8,20.8,14.1,2.0
Larry Nance,CLE,3.6,73,2501,0.358,0.245,12.8,4.5,24.2,11.2,3.1
Reggie Miller,IND,2.0,74,2500,0.242,0.167,8.7,2.1,22.7,5.6,4.4
Jeff Hornacek,PHO,1.8,78,2487,0.288,0.203,10.5,3.2,20.3,5.1,9.0
Mark Jackson,NYK,1.0,72,2477,0.305,0.179,9.2,2.5,23.6,6.6,12.0
Larry Krystkowiak,MIL,3.0,80,2472,0.267,0.192,9.9,2.9,19.7,11.8,2.1
Doc Rivers,ATL,1.0,76,2462,0.319,0.193,9.9,2.9,20.1,5.6,10.2
Buck Williams,BRK,4.6,74,2446,0.292,0.158,8.0,1.8,18.8,13.7,1.5
Rodney McCray,SAC,3.0,68,2435,0.231,0.157,8.0,1.8,16.8,10.1,5.8
Herb Williams,"DAL, IND",4.1,76,2430,0.161,0.026,1.3,-2.3,15.3,11.7,2.4
Adrian Dantley,"DAL, DET",3.0,73,2422,0.189,0.114,5.8,0.5,27.7,6.3,3.4
Jeff Malone,WAS,2.0,76,2418,0.036,-0.038,-1.9,-4.3,32.8,3.6,4.3
Gerald Wilkins,NYK,2.2,81,2414,0.128,0.054,2.7,-1.4,23.1,4.9,5.4
John Williams,WAS,5.0,82,2413,0.351,0.217,10.9,3.7,22.3,11.4,7.1
Scottie Pippen,CHI,3.0,73,2413,0.19,0.116,5.8,0.5,20.8,8.9,5.1
Joe Dumars,DET,2.0,69,2409,0.225,0.151,7.6,1.6,23.6,3.4,7.8
Grant Long,MIA,4.0,82,2406,0.255,0.121,6.1,0.7,19.5,10.9,3.0
Wayman Tisdale,"IND, SAC",4.0,79,2403,0.223,0.089,4.4,-0.3,27.6,12.2,2.6
Xavier McDaniel,OKC,3.0,82,2385,0.091,0.016,0.8,-2.6,33.8,8.7,2.7
Darrell Griffith,UTH,2.0,82,2382,0.086,0.011,0.6,-2.7,22.9,6.6,2.6
Greg Anderson,SAS,5.0,82,2371,0.247,0.113,5.6,0.4,22.8,13.7,1.2
Danny Ainge,"BOS, SAC",1.7,73,2367,0.205,0.115,5.7,0.5,26.0,5.2,8.2
Nate McMillan,OKC,1.0,75,2341,0.365,0.239,11.7,4.4,10.9,8.0,14.3
Johnny Newman,NYK,3.0,81,2336,0.158,0.084,4.1,-0.5,26.6,4.2,3.3
Bill Cartwright,CHI,5.0,78,2333,0.107,-0.028,-1.4,-3.9,19.9,10.7,1.9
Kevin Edwards,MIA,2.0,79,2330,0.048,-0.026,-1.3,-3.9,22.5,5.4,7.2
LaSalle Thompson,"IND, SAC",4.8,76,2329,0.261,0.126,6.1,0.9,21.8,14.8,1.7
Brian Shaw,BOS,1.0,82,2311,0.189,0.063,3.0,-1.1,14.6,7.8,9.8
Dennis Johnson,BOS,1.5,72,2307,0.146,0.045,2.2,-1.7,15.0,4.0,9.8
Kelly Tripucka,NOR,2.8,71,2302,0.076,0.002,0.1,-3.0,33.5,5.6,4.7
Maurice Cheeks,PHI,1.0,71,2298,0.272,0.147,7.0,1.5,17.2,3.8,11.6
Mike Woodson,HOU,2.0,81,2259,0.067,-0.007,-0.3,-3.3,22.2,4.1,4.4
Harold Pressley,SAC,2.5,80,2257,0.263,0.189,8.9,2.8,20.9,10.3,3.7
Alvin Robertson,SAS,2.0,65,2252,0.261,0.187,8.8,2.7,23.9,8.2,8.4
Billy Thompson,MIA,3.0,79,2244,0.253,0.178,8.3,2.5,18.3,12.2,3.8
Kurt Rambis,NOR,4.0,75,2233,0.385,0.251,11.7,4.7,17.9,15.1,3.4
Jay Humphries,MIL,1.2,73,2220,0.244,0.127,5.9,0.9,18.2,4.1,8.8
Rex Chapman,NOR,2.0,75,2219,-0.067,-0.141,-6.5,-7.5,27.4,4.0,3.8
Dennis Rodman,DET,3.3,82,2207,0.457,0.363,16.7,8.2,16.0,16.8,2.2
Cliff Levingston,ATL,3.8,80,2184,0.282,0.162,7.4,1.9,16.1,10.9,1.6
Paul Pressey,MIL,2.0,67,2170,0.261,0.187,8.4,2.7,18.0,5.8,9.7
Charles Smith,LAC,4.0,71,2161,0.172,0.037,1.7,-1.9,25.7,10.3,2.3
Robert Reid,NOR,3.0,82,2152,-0.072,-0.147,-6.6,-7.6,26.9,6.7,3.4
Armen Gilliam,PHO,4.7,74,2120,0.198,0.063,2.8,-1.1,26.6,12.2,1.2
Hot Rod Williams,CLE,4.0,82,2106,0.326,0.191,8.4,2.9,21.6,10.9,2.5
Chris Morris,BRK,3.0,76,2096,0.148,0.074,3.2,-0.8,24.6,9.1,2.7
Mike Sanders,CLE,3.0,82,2079,0.089,0.015,0.7,-2.6,17.6,7.1,3.1
Ricky Pierce,MIL,2.3,75,2078,0.177,0.102,4.4,0.1,30.4,4.6,3.6
Terry Catledge,WAS,4.4,79,2077,0.23,0.095,4.1,-0.1,19.0,13.2,1.7
Vinnie Johnson,DET,1.7,82,2073,0.168,0.077,3.3,-0.7,26.2,5.9,5.6
Earl Cureton,NOR,4.5,82,2047,0.235,0.1,4.3,0.0,12.5,11.4,3.0
Eddie Johnson,PHO,2.5,70,2043,0.137,0.063,2.7,-1.1,35.3,7.2,3.8
Vernon Maxwell,SAS,1.0,79,2030,0.088,-0.037,-1.6,-4.2,21.9,4.8,7.1
Mike McGee,BRK,2.3,80,2027,0.063,-0.012,-0.5,-3.4,24.6,4.5,2.7
Mark West,PHO,5.0,82,2019,0.373,0.238,10.0,4.3,14.1,13.1,0.9
Rik Smits,IND,5.0,82,2019,0.231,0.096,4.1,-0.1,22.7,11.9,1.7
Ed Pinckney,"BOS, SAC",3.8,80,2012,0.321,0.199,8.4,3.1,21.9,10.7,2.8
Joe Barry Carroll,BRK,5.0,64,1996,0.149,0.014,0.6,-2.6,21.7,11.4,2.5
Mychal Thompson,LAL,5.0,80,1994,0.265,0.131,5.4,1.0,17.8,11.2,1.2
Michael Cooper,LAL,2.0,80,1943,0.202,0.127,5.2,0.9,14.5,4.7,7.8
Rony Seikaly,MIA,5.0,78,1943,0.093,-0.042,-1.7,-4.4,20.9,13.6,1.4
Gary Grant,LAC,1.0,71,1924,0.112,-0.014,-0.5,-3.5,21.1,5.9,12.6
Danny Schayes,DEN,5.0,76,1901,0.266,0.131,5.2,1.0,24.5,12.6,2.7
Larry Smith,GSW,4.4,80,1876,0.372,0.237,9.3,4.3,11.7,16.7,3.0
Rod Higgins,GSW,4.0,81,1876,0.283,0.149,5.8,1.5,21.9,9.6,4.1
Buck Johnson,HOU,3.0,67,1850,0.206,0.131,5.1,1.0,16.7,7.4,3.3
Detlef Schrempf,"DAL, IND",3.7,69,1850,0.232,0.115,4.4,0.5,21.5,10.2,4.6
Craig Ehlo,CLE,2.3,82,1837,0.262,0.188,7.2,2.8,15.9,7.7,7.0
Wayne Cooper,DEN,4.4,79,1836,0.387,0.253,9.7,4.8,13.6,16.2,2.0
Walter Davis,DEN,3.0,81,1835,0.055,-0.019,-0.7,-3.7,33.1,3.9,5.0
Trent Tucker,NYK,1.9,81,1824,0.204,0.126,4.8,0.8,18.1,4.6,3.5
Alton Lister,OKC,5.0,82,1806,0.265,0.131,4.9,1.0,17.5,14.5,1.4
Frank Brickowski,SAS,4.1,64,1802,0.233,0.099,3.7,0.0,23.3,10.8,3.5
Rick Mahorn,DET,4.0,72,1795,0.314,0.179,6.7,2.5,14.0,13.3,1.6
Muggsy Bogues,NOR,1.0,79,1755,0.339,0.213,7.8,3.6,11.6,4.5,17.0
Manute Bol,GSW,5.0,80,1748,0.265,0.131,4.8,1.0,8.6,12.7,0.7
James Donaldson,DAL,5.0,53,1746,0.397,0.263,9.6,5.1,13.2,15.7,1.0
John Paxson,CHI,1.0,78,1738,0.152,0.027,1.0,-2.2,15.7,2.6,8.5
Brad Sellers,CHI,3.6,80,1732,0.153,0.04,1.5,-1.8,15.3,6.3,2.7
Quintin Dailey,LAC,2.0,69,1722,0.03,-0.045,-1.6,-4.5,31.1,5.7,4.3
Elston Turner,DEN,2.0,78,1712,0.197,0.123,4.4,0.7,9.4,8.0,4.0
Sam Vincent,CHI,1.0,70,1703,0.155,0.029,1.0,-2.2,18.5,5.4,9.4
Mike Holton,NOR,1.1,67,1696,0.16,0.037,1.3,-1.9,15.7,3.0,12.0
Kareem Abdul-Jabbar,LAL,5.0,74,1695,0.119,-0.016,-0.6,-3.6,21.2,9.5,2.1
John Battle,ATL,1.8,82,1672,0.102,0.019,0.7,-2.5,22.4,4.0,5.7
Tyrone Corbin,PHO,3.0,77,1655,0.343,0.269,9.3,5.3,18.3,11.5,3.4
John Bagley,BRK,1.0,68,1642,0.132,0.007,0.2,-2.9,14.6,4.2,11.4
Jim Petersen,SAC,4.7,66,1633,0.103,-0.032,-1.1,-4.1,19.7,12.1,2.4
Sidney Moncrief,MIL,1.0,62,1594,0.261,0.135,4.5,1.1,22.6,5.2,5.7
Otis Smith,GSW,1.9,80,1575,0.152,0.072,2.4,-0.8,24.5,10.1,4.3
Vinny Del Negro,SAC,2.0,80,1556,0.162,0.087,2.8,-0.4,17.6,5.3,6.4
Scott Skiles,IND,1.0,80,1554,0.159,0.033,1.1,-2.1,16.9,4.6,12.0
Dennis Hopson,BRK,2.0,62,1551,0.056,-0.019,-0.6,-3.7,24.4,6.3,3.2
Terry Teagle,GSW,3.0,66,1543,0.095,0.021,0.7,-2.4,31.2,8.2,3.0
Derrick Chievous,HOU,3.0,81,1539,0.063,-0.011,-0.4,-3.4,23.4,8.0,2.4
Jon Koncak,ATL,4.5,74,1531,0.339,0.205,6.5,3.3,10.8,14.2,1.8
Tom Garrick,LAC,1.0,71,1499,0.177,0.051,1.6,-1.5,14.5,5.0,7.8
Orlando Woolridge,LAL,4.0,74,1491,0.161,0.026,0.8,-2.3,23.0,8.7,1.9
Antoine Carr,ATL,4.2,78,1488,0.172,0.037,1.2,-1.9,18.8,8.8,2.9
Dave Corzine,CHI,5.0,81,1483,0.161,0.026,0.8,-2.3,15.5,10.2,3.3
Steve Johnson,POR,4.0,72,1477,0.12,-0.015,-0.5,-3.5,23.4,11.6,3.4
Ledell Eackles,WAS,2.0,80,1459,0.052,-0.023,-0.7,-3.8,30.2,5.9,4.0
John Salley,DET,4.0,67,1458,0.283,0.149,4.5,1.6,15.4,11.0,2.5
Joe Wolf,LAC,4.4,66,1450,0.061,-0.073,-2.2,-5.4,12.8,9.0,3.7
Steve Colter,WAS,1.0,80,1425,0.23,0.104,3.1,0.2,18.0,6.1,7.6
Dave Hoppen,NOR,5.0,77,1419,0.242,0.107,3.2,0.3,16.9,13.0,1.9
Joe Kleine,"BOS, SAC",5.0,75,1411,0.132,-0.003,-0.1,-3.2,16.5,12.9,2.3
Ricky Berry,SAC,3.7,64,1406,0.09,-0.029,-0.8,-4.0,24.1,6.7,2.7
Brad Davis,DAL,1.6,78,1395,0.18,0.086,2.5,-0.4,17.1,3.7,8.3
Dave Greenwood,"DEN, SAS",4.0,67,1375,0.249,0.115,3.3,0.5,16.3,14.0,3.4
Scott Brooks,PHI,1.0,82,1367,0.231,0.105,3.0,0.2,15.0,3.3,10.7
Rod Strickland,NYK,1.0,81,1358,0.235,0.109,3.1,0.3,25.5,5.7,11.3
Walter Berry,"HOU, BRK",3.2,69,1355,0.161,0.073,2.1,-0.8,21.6,9.5,2.7
Dan Majerle,PHO,2.5,54,1354,0.172,0.098,2.8,0.0,16.6,7.4,4.6
Tim Kempton,NOR,5.0,79,1341,0.162,0.027,0.8,-2.2,17.3,10.9,3.7
Norm Nixon,LAC,1.7,53,1318,0.101,0.013,0.4,-2.7,13.2,2.8,12.3
Jon Sundvold,MIA,1.0,68,1313,0.01,-0.115,-3.2,-6.7,25.9,3.2,5.0
Reggie Williams,LAC,2.2,63,1303,0.019,-0.056,-1.5,-4.8,23.7,6.6,3.8
Derek Smith,"PHI, SAC",2.0,65,1295,0.044,-0.031,-0.8,-4.0,21.1,6.2,4.7
Blair Rasmussen,DEN,5.0,77,1295,0.084,-0.051,-1.4,-4.7,21.6,10.6,1.8
Caldwell Jones,POR,4.7,72,1279,0.215,0.081,2.2,-0.6,7.6,11.3,2.2
Sidney Green,NYK,4.3,82,1277,0.228,0.094,2.5,-0.2,19.4,14.8,2.9
Tim McCormick,HOU,4.5,81,1257,0.14,0.006,0.2,-2.9,16.2,10.0,2.1
James Edwards,DET,5.0,76,1254,0.112,-0.022,-0.6,-3.8,21.2,8.8,1.9
Fred Roberts,MIL,4.0,71,1251,0.191,0.057,1.5,-1.3,16.0,8.0,2.5
Sedale Threatt,OKC,1.6,63,1220,0.212,0.117,3.0,0.6,21.4,4.6,9.4
Sylvester Gray,MIA,3.2,55,1220,0.162,0.075,1.9,-0.7,17.3,11.3,4.6
Spud Webb,ATL,1.0,81,1219,0.247,0.122,3.1,0.7,12.6,4.8,11.2
Brad Lohaus,"BOS, SAC",4.9,77,1214,0.081,-0.054,-1.4,-4.8,19.8,10.1,2.6
Craig Hodges,"CHI, PHO",1.5,59,1204,0.182,0.083,2.1,-0.5,21.1,3.5,5.8
Harvey Grant,WAS,3.0,71,1193,0.15,0.075,1.9,-0.7,15.9,6.6,3.2
Scott Hastings,MIA,4.9,75,1188,0.137,0.002,0.1,-3.0,15.6,9.3,2.4
Charles Jones,WAS,3.8,53,1166,0.278,0.153,3.7,1.7,5.6,10.6,1.7
Kenny Walker,NYK,3.4,79,1163,0.204,0.108,2.6,0.3,17.3,9.5,1.5
Purvis Short,HOU,2.1,65,1157,0.083,0.009,0.2,-2.8,20.0,7.4,4.4
Jim Paxson,BOS,2.0,57,1148,0.035,-0.039,-0.9,-4.3,20.6,3.1,4.5
Mark Alarie,WAS,4.0,74,1141,0.197,0.063,1.5,-1.1,21.0,10.7,2.7
Darwin Cook,"DEN, SAS",2.0,66,1130,0.067,-0.009,-0.2,-3.4,21.5,4.5,5.4
Randy Wittman,"IND, SAC",2.4,64,1120,0.119,0.045,1.0,-1.7,12.5,3.4,4.8
Dallas Comegys,SAS,4.0,67,1110,0.195,0.06,1.4,-1.2,18.9,10.1,1.3
Ralph Sampson,GSW,5.0,61,1086,0.172,0.038,0.8,-1.9,17.4,13.6,3.4
Johnny Dawkins,SAS,1.0,32,1083,0.152,0.026,0.6,-2.3,20.1,4.5,9.9
Richard Anderson,POR,4.0,72,1082,0.231,0.096,2.2,-0.1,16.5,10.2,4.3
Pat Cummings,MIA,4.0,53,1081,0.126,-0.008,-0.2,-3.3,20.7,12.5,2.1
Bill Wennington,DAL,5.0,65,1074,0.133,-0.001,0.0,-3.1,13.4,12.8,2.1
Darnell Valentine,CLE,1.0,77,1065,0.128,0.002,0.0,-3.0,16.5,4.6,7.8
Pearl Washington,MIA,1.0,54,1065,0.136,0.011,0.2,-2.7,18.5,5.5,10.2
Terry Tyler,DAL,3.0,70,1057,0.169,0.094,2.1,-0.1,17.5,9.5,1.8
Mike Brown,UTH,4.0,66,1051,0.171,0.037,0.8,-1.9,13.7,11.8,1.9
Gerald Henderson,PHI,1.8,65,986,0.054,-0.025,-0.5,-3.8,20.7,3.3,6.8
Bob Hansen,UTH,2.0,46,964,0.121,0.046,0.9,-1.6,17.0,6.4,2.5
Danny Young,POR,1.0,48,952,0.224,0.098,1.9,0.0,15.0,3.7,6.2
Danny Manning,LAC,3.9,26,950,0.152,0.026,0.5,-2.3,21.9,8.6,4.1
Greg Kite,"NOR, LAC",5.0,70,942,0.171,0.036,0.7,-2.0,7.6,12.4,1.8
John Shasky,MIA,5.0,65,940,0.265,0.13,2.6,1.0,18.2,11.8,1.1
Kiki Vandeweghe,"NYK, POR",3.2,45,934,0.076,-0.01,-0.2,-3.4,25.6,3.6,3.5
John Long,"DET, IND",2.0,68,899,-0.013,-0.087,-1.6,-5.8,19.9,4.1,4.3
Frank Johnson,HOU,1.0,67,879,0.117,-0.009,-0.2,-3.4,16.1,4.3,9.9
Steve Alford,"DAL, GSW",1.0,66,874,0.125,-0.001,0.0,-3.1,20.1,4.0,5.1
Rickey Green,"NOR, MIL",1.0,63,871,0.227,0.101,1.8,0.1,16.0,3.8,10.3
Chris Welp,PHI,5.0,72,843,0.099,-0.035,-0.6,-4.2,14.0,11.0,1.7
John Lucas,OKC,1.0,74,842,0.264,0.139,2.4,1.2,17.7,4.5,14.8
Keith Lee,BRK,4.0,57,840,0.17,0.035,0.6,-2.0,15.5,14.8,2.4
Olden Polynice,OKC,5.0,80,835,0.231,0.097,1.7,-0.1,13.4,11.8,1.2
Dave Feitl,WAS,5.0,57,828,0.1,-0.034,-0.6,-4.1,16.6,11.7,2.1
Dell Curry,NOR,2.0,48,813,0.063,-0.011,-0.2,-3.4,33.7,6.1,3.0
Adrian Branch,POR,3.0,67,811,0.08,0.006,0.1,-2.9,29.5,7.8,3.6
Mark Bryant,POR,4.0,56,803,0.114,-0.021,-0.3,-3.7,16.7,10.7,2.0
Marc Iavaroni,UTH,3.0,77,796,0.095,0.021,0.3,-2.4,10.9,8.0,1.9
Tony Campbell,LAL,3.0,63,787,0.044,-0.03,-0.5,-4.0,23.7,7.9,2.9
Jim Les,UTH,1.0,82,781,0.131,0.005,0.1,-2.9,8.5,5.3,13.2
Eric Leckner,UTH,5.0,75,779,0.125,-0.009,-0.1,-3.4,19.7,12.3,1.0
Stuart Gray,IND,5.0,72,777,0.236,0.102,1.6,0.1,11.6,15.1,1.8
Russ Schoene,OKC,4.0,69,774,0.067,-0.068,-1.1,-5.2,22.2,10.2,2.2
Albert King,SAS,2.3,46,772,0.014,-0.06,-1.0,-4.9,20.3,8.7,4.9
Jerry Reynolds,OKC,3.0,56,737,0.141,0.067,1.0,-1.0,27.9,6.5,4.0
Michael Anderson,SAS,1.0,36,730,0.188,0.063,1.0,-1.1,13.4,5.9,10.1
Ben Coleman,PHI,4.0,58,703,0.1,-0.035,-0.5,-4.2,20.1,12.1,1.2
Bill Hanzlik,DEN,3.0,41,701,0.145,0.07,1.0,-0.9,13.8,6.4,5.9
Paul Mokeski,MIL,5.0,74,690,0.168,0.034,0.5,-2.0,11.5,13.0,2.5
Shelton Jones,(3+),3.2,51,687,0.103,0.019,0.3,-2.5,17.0,7.9,2.9
Mark Acres,BOS,4.0,62,632,0.208,0.073,1.0,-0.8,10.4,11.1,1.4
Allen Leavell,HOU,1.0,55,627,0.026,-0.1,-1.3,-6.2,13.7,4.1,9.7
Mike Smrek,SAS,5.0,43,623,0.148,0.014,0.2,-2.7,14.9,9.9,0.9
Jerome Whitehead,"GSW, SAS",5.0,57,622,0.062,-0.072,-0.9,-5.3,13.5,10.3,1.5
Jay Vincent,"DEN, SAS",3.1,29,621,-0.046,-0.127,-1.6,-7.0,19.2,8.5,2.1
Tim Perry,PHO,3.4,62,614,0.291,0.195,2.5,3.0,20.1,10.3,1.4
Roy Tarpley,DAL,4.0,19,591,0.422,0.288,3.5,5.9,26.6,17.7,1.4
Kelvin Upshaw,"BOS, MIA",1.0,32,587,0.043,-0.082,-1.0,-5.6,17.9,4.0,9.6
Eddie Lee Wilkins,NYK,5.0,71,584,0.025,-0.109,-1.3,-6.5,23.8,12.2,0.6
Tree Rollins,CLE,5.0,60,571,0.184,0.05,0.6,-1.5,11.4,11.7,1.6
Jerome Lane,DEN,4.0,54,550,0.108,-0.026,-0.3,-3.9,22.8,17.5,5.2
Kevin Williams,"LAC, BRK",1.0,50,547,-0.015,-0.14,-1.6,-7.4,18.3,6.1,4.7
Charles Davis,CHI,3.0,49,545,0.116,0.042,0.5,-1.8,16.3,10.0,2.7
Chris Dudley,CLE,5.0,61,538,0.101,-0.034,-0.4,-4.1,16.5,14.0,1.9
Ron Grandison,BOS,3.0,72,537,0.129,0.055,0.6,-1.4,15.8,8.2,3.8
Andrew Lang,PHO,5.0,62,526,0.292,0.157,1.7,1.8,14.5,13.4,0.8
Scott Roth,"SAS, UTH",3.5,63,523,0.008,-0.098,-1.1,-6.1,16.6,5.9,5.0
Brian Rowsom,NOR,4.0,34,517,0.305,0.171,1.8,2.2,21.0,12.7,2.2
Randy Breuer,MIL,5.0,48,513,0.248,0.113,1.2,0.4,18.7,12.6,2.1
Charles Jones,WAS,4.0,43,504,0.358,0.224,2.3,3.9,10.5,13.3,1.7
Craig Neal,"MIA, POR",2.7,53,486,0.029,-0.046,-0.5,-4.5,11.3,2.9,11.7
Charles Shackleford,BRK,5.0,60,484,0.245,0.111,1.1,0.4,18.5,15.2,2.1
Bob Thornton,PHI,4.8,54,449,0.034,-0.101,-0.9,-6.2,13.6,9.8,1.6
David Rivers,LAL,1.0,47,440,0.066,-0.06,-0.5,-4.9,14.6,4.7,11.6
Anthony Bowie,SAS,2.0,18,438,0.145,0.071,0.6,-0.9,17.0,6.1,3.2
Eric White,"LAC, UTH",3.0,38,436,0.154,0.079,0.7,-0.6,17.4,7.7,1.9
Cliff Robinson,PHI,3.2,14,416,0.079,-0.007,-0.1,-3.3,24.5,8.7,3.7
Jim Farmer,UTH,2.0,37,412,0.044,-0.03,-0.3,-4.0,17.7,6.4,3.3
Sam Bowie,POR,5.0,20,412,0.218,0.083,0.7,-0.5,19.9,12.3,4.2
Morlon Wiley,DAL,1.0,51,408,0.108,-0.017,-0.1,-3.6,13.1,5.5,8.9
Greg Dreiling,IND,5.0,53,396,0.118,-0.017,-0.1,-3.6,15.6,11.2,2.2
Jerry Sichting,POR,1.0,25,390,0.137,0.011,0.1,-2.7,12.6,3.6,7.3
Kevin Gamble,BOS,2.4,44,375,0.183,0.108,0.8,0.3,23.9,5.4,4.4
David Wingate,PHI,3.0,33,372,0.089,0.015,0.1,-2.6,17.7,4.8,9.4
