NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Marques Johnson,LAC,3.0,72,2448,0.108,0.043,2.2,-1.8,23.2,8.4,4.9
Rickey Green,UTH,1.0,77,2431,0.292,0.196,9.9,3.0,19.7,3.7,11.8
Mike Gminski,BRK,5.0,81,2418,0.299,0.156,7.8,1.8,20.6,12.6,3.1
Jack Sikma,OKC,5.0,68,2402,0.363,0.219,11.0,3.7,25.2,14.4,5.7
John Bagley,CLE,1.0,81,2401,0.325,0.23,11.5,4.1,16.1,5.8,13.9
James Donaldson,LAC,5.0,82,2392,0.318,0.174,8.7,2.3,18.6,13.4,1.0
Larry Drew,SAC,1.0,72,2373,0.167,0.071,3.5,-0.9,21.7,3.3,9.8
Charles Barkley,PHI,4.0,82,2347,0.343,0.202,9.9,3.2,23.5,14.4,3.2
Roy Hinson,CLE,3.0,76,2344,0.22,0.154,7.5,1.7,24.6,12.2,1.4
Sam Perkins,DAL,4.5,82,2317,0.273,0.129,6.2,0.9,18.7,12.5,2.8
Steve Stipanovich,IND,5.0,82,2315,0.243,0.099,4.8,0.0,23.3,12.7,4.1
Byron Scott,LAL,1.6,81,2305,0.166,0.088,4.2,-0.3,27.0,4.4,5.1
Rory Sparrow,NYK,1.0,79,2292,0.25,0.155,7.4,1.7,16.4,3.5,11.7
T.R. Dunn,DEN,2.0,81,2290,0.299,0.233,11.1,4.2,9.1,8.1,3.2
Darnell Valentine,POR,1.0,75,2278,0.248,0.153,7.2,1.7,18.4,4.6,11.0
Mark Olberding,SAC,3.8,81,2277,0.232,0.101,4.8,0.1,17.3,10.8,5.1
Lester Conner,GSW,1.1,79,2258,0.264,0.173,8.1,2.3,13.6,5.2,7.8
Jim Paxson,POR,1.9,68,2253,0.204,0.136,6.4,1.1,25.9,4.7,5.6
World B. Free,CLE,2.0,71,2249,0.12,0.054,2.5,-1.4,34.1,4.5,6.8
Phil Hubbard,CLE,3.6,76,2249,0.232,0.121,5.7,0.7,25.6,10.2,2.4
Andrew Toney,PHI,2.0,70,2237,0.133,0.067,3.1,-1.0,26.7,3.8,7.8
Derek Harper,DAL,1.4,82,2218,0.272,0.187,8.6,2.7,17.1,4.3,7.8
Sam Bowie,POR,5.0,76,2216,0.376,0.232,10.7,4.1,16.4,14.2,4.7
Larry Nance,PHO,3.7,61,2202,0.397,0.278,12.8,5.6,26.4,11.7,3.5
Michael Cooper,LAL,2.0,82,2189,0.218,0.152,6.9,1.7,15.4,5.6,9.4
Danny Vranes,OKC,3.0,76,2163,0.211,0.145,6.6,1.4,9.8,9.7,3.4
Alvan Adams,PHO,5.0,82,2136,0.317,0.174,7.7,2.3,27.0,11.2,6.9
Lewis Lloyd,HOU,2.0,82,2128,0.169,0.103,4.6,0.1,24.3,5.2,6.3
Doc Rivers,ATL,1.0,69,2126,0.28,0.185,8.2,2.7,22.0,4.8,9.3
Quintin Dailey,CHI,1.5,79,2101,0.018,-0.062,-2.7,-5.0,28.8,4.8,4.4
Vinnie Johnson,DET,1.6,82,2093,0.14,0.063,2.8,-1.1,24.1,5.8,7.5
Gene Banks,SAS,3.0,82,2091,0.313,0.247,10.8,4.6,17.9,10.2,5.4
George Gervin,SAS,2.2,72,2091,0.064,-0.002,-0.1,-3.1,35.0,5.4,4.1
Alton Lister,MIL,5.0,81,2091,0.347,0.204,8.9,3.3,18.3,14.9,2.9
Rick Mahorn,WAS,4.5,77,2072,0.282,0.138,6.0,1.2,11.2,14.1,2.8
Pat Cummings,NYK,4.0,63,2069,0.194,0.05,2.2,-1.5,23.1,12.0,2.5
Bernard King,NYK,3.0,55,2063,0.214,0.148,6.4,1.5,42.1,7.4,4.7
Dave Corzine,CHI,5.0,82,2062,0.199,0.056,2.4,-1.4,16.3,9.8,3.3
Jay Humphries,PHO,1.1,80,2062,0.114,0.02,0.9,-2.5,16.4,3.8,8.1
Jim Thomas,IND,2.0,80,2059,0.159,0.094,4.0,-0.2,20.6,6.1,5.5
Junior Bridgeman,LAC,2.7,80,2042,0.059,-0.007,-0.3,-3.3,26.2,5.4,4.0
Wayne Cooper,DEN,5.0,80,2031,0.207,0.063,2.7,-1.1,22.9,14.9,2.0
Kyle Macy,PHO,1.0,65,2018,0.246,0.151,6.3,1.6,17.0,4.3,9.0
Cliff Levingston,ATL,3.8,74,2017,0.326,0.2,8.4,3.1,17.3,13.5,2.5
Kurt Nimphius,DAL,5.0,82,2010,0.235,0.091,3.8,-0.3,11.9,9.7,4.4
Terry Tyler,DET,3.0,82,2004,0.185,0.116,4.9,0.5,22.8,10.1,1.5
Mike Woodson,SAC,1.7,78,1998,0.082,0.007,0.3,-2.8,31.9,4.8,3.4
Adrian Dantley,UTH,3.0,55,1971,0.287,0.222,9.1,3.8,35.6,7.9,4.5
Lionel Hollins,HOU,1.0,80,1950,0.163,0.068,2.7,-1.0,15.0,4.3,10.3
Melvin Turpin,CLE,5.0,79,1949,0.193,0.05,2.0,-1.5,20.6,11.1,0.9
Johnny Davis,CLE,1.3,76,1920,0.117,0.029,1.2,-2.2,23.5,3.0,10.7
Otis Thorpe,SAC,4.1,82,1918,0.27,0.126,5.0,0.8,26.3,13.9,2.8
Cliff Robinson,WAS,4.0,60,1870,0.186,0.042,1.7,-1.8,25.7,14.0,3.8
Otis Birdsong,BRK,2.0,56,1842,0.117,0.051,2.0,-1.5,30.1,3.9,6.0
John Long,DET,2.0,66,1820,0.086,0.02,0.8,-2.5,25.7,5.0,3.4
Trent Tucker,NYK,2.0,77,1819,0.192,0.126,4.8,0.8,17.2,5.0,5.3
Jerry Sichting,IND,1.0,70,1808,0.179,0.084,3.2,-0.5,20.5,3.0,7.0
James Edwards,PHO,5.0,70,1787,0.15,0.006,0.2,-2.9,28.0,10.4,4.1
Kevin Willis,ATL,5.0,82,1785,0.167,0.023,0.9,-2.4,20.6,14.0,1.0
Robert Reid,HOU,3.6,82,1763,0.123,0.009,0.3,-2.8,19.4,7.4,4.7
Mike Holton,PHO,2.0,74,1761,0.051,-0.015,-0.5,-3.5,17.0,3.6,5.4
Tree Rollins,ATL,5.0,70,1750,0.325,0.181,6.6,2.6,12.0,12.1,1.4
Kelvin Ransey,BRK,1.0,81,1689,0.174,0.079,2.8,-0.6,20.6,3.7,10.1
Alvin Robertson,SAS,2.0,79,1685,0.216,0.15,5.3,1.6,20.7,7.5,7.8
Dan Issel,DEN,4.8,77,1684,0.163,0.02,0.7,-2.5,28.0,9.4,3.9
Kelly Tripucka,DET,3.0,55,1675,0.12,0.055,1.9,-1.4,30.1,6.2,3.9
Bill Hanzlik,DEN,3.0,80,1673,0.093,0.027,0.9,-2.2,17.8,5.9,6.0
Maurice Lucas,PHO,4.0,63,1670,0.201,0.057,2.0,-1.3,24.2,16.0,4.2
Steve Johnson,CHI,4.0,74,1659,0.219,0.076,2.6,-0.7,21.5,12.6,1.9
Ben Poquette,CLE,4.1,79,1656,0.275,0.131,4.5,1.0,15.4,13.7,2.3
Bill Walton,LAC,4.9,67,1647,0.373,0.229,7.9,4.1,19.7,17.5,4.5
Earl Cureton,DET,4.0,81,1642,0.218,0.074,2.5,-0.8,14.5,12.2,2.4
Bobby Jones,PHI,3.5,80,1633,0.315,0.21,7.1,3.4,17.6,8.7,4.6
Kurt Rambis,LAL,4.0,82,1617,0.356,0.212,7.2,3.5,12.8,15.7,2.0
Michael Cage,LAC,4.0,75,1610,0.263,0.119,4.0,0.6,15.9,11.7,1.5
Paul Mokeski,MIL,4.5,79,1586,0.203,0.06,2.0,-1.2,14.9,12.4,3.0
Tony Brown,IND,2.8,82,1586,0.173,0.107,3.5,0.3,16.5,8.7,4.8
Tim McCormick,OKC,5.0,78,1584,0.267,0.123,4.1,0.8,22.0,12.1,2.4
Mitchell Wiggins,HOU,2.0,82,1575,0.146,0.08,2.6,-0.6,22.5,7.2,3.6
Darren Daye,WAS,3.1,80,1573,0.263,0.186,6.1,2.7,21.2,8.3,7.3
Mickey Johnson,GSW,3.7,66,1565,0.177,0.057,1.8,-1.3,26.8,12.1,4.6
Charles Jones,PHO,3.5,78,1565,0.283,0.179,5.8,2.5,20.1,12.1,3.9
George Johnson,"BRK, PHI",4.8,120,1556,0.189,0.045,1.5,-1.7,11.4,10.8,1.9
Tom McMillen,WAS,5.0,69,1547,0.096,-0.048,-1.5,-4.6,19.1,6.5,1.6
Clint Richardson,PHI,2.0,74,1531,0.105,0.04,1.3,-1.8,13.9,4.9,4.9
Dave Greenwood,CHI,4.0,61,1523,0.209,0.065,2.1,-1.0,11.7,12.2,2.5
Wes Matthews,CHI,1.0,78,1523,0.167,0.072,2.3,-0.8,14.0,2.1,11.2
Jeff Wilkins,UTH,4.8,79,1505,0.14,-0.003,-0.1,-3.2,20.1,11.7,2.6
Cedric Maxwell,BOS,4.0,57,1495,0.26,0.116,3.6,0.5,20.3,7.8,3.3
Dan Roundfield,DET,4.0,56,1492,0.268,0.125,3.9,0.8,19.7,14.6,3.3
Elston Turner,DEN,2.1,81,1491,0.221,0.155,4.8,1.7,13.3,7.0,5.1
Ricky Sobers,OKC,1.1,71,1490,-0.001,-0.092,-2.9,-5.9,22.6,3.3,8.1
John Stockton,UTH,1.0,82,1490,0.251,0.156,4.8,1.8,14.8,3.4,13.4
Steve Colter,POR,1.0,78,1462,0.154,0.059,1.8,-1.2,18.3,4.9,8.0
Mike Evans,DEN,1.0,81,1437,0.126,0.031,0.9,-2.1,27.3,4.0,7.7
Jeff Ruland,WAS,5.0,37,1436,0.336,0.192,5.7,2.9,23.4,13.7,5.4
Jeff Turner,BRK,4.0,72,1429,0.062,-0.082,-2.4,-5.6,14.1,7.3,3.6
Ken Bannister,NYK,5.0,75,1404,0.023,-0.121,-3.5,-6.8,17.4,11.3,1.3
Kent Benson,DET,4.8,72,1401,0.257,0.113,3.3,0.4,16.4,11.1,3.2
Ennis Whatley,CHI,1.0,70,1385,0.171,0.076,2.2,-0.7,12.1,3.5,13.2
Marc Iavaroni,"PHI, SAS",4.0,69,1334,0.11,-0.034,-0.9,-4.1,14.8,10.9,4.3
Rod Foster,PHO,2.0,79,1318,-0.014,-0.079,-2.2,-5.5,25.3,2.9,6.8
Dale Ellis,DAL,2.9,72,1314,0.133,0.068,1.9,-1.0,24.4,8.7,2.0
Sedale Threatt,PHI,1.0,82,1304,0.058,-0.037,-1.0,-4.2,16.4,3.6,6.4
James Bailey,NYK,4.8,74,1297,0.111,-0.033,-0.9,-4.1,14.2,12.7,1.4
Larry Spriggs,LAL,4.0,75,1292,0.175,0.031,0.8,-2.1,18.6,8.4,4.9
Jeff Cook,"CLE, SAS",5.0,72,1288,0.226,0.082,2.2,-0.5,12.0,11.7,2.3
Butch Carter,NYK,2.0,69,1279,0.068,0.002,0.1,-3.0,20.6,3.6,6.3
Terence Stansbury,IND,2.0,74,1278,0.041,-0.024,-0.7,-3.8,19.8,4.3,4.8
Rich Kelley,UTH,3.9,77,1276,0.234,0.101,2.7,0.1,10.9,13.2,4.5
Othell Wilson,GSW,1.0,74,1260,0.189,0.094,2.5,-0.2,12.4,5.0,8.3
John Paxson,SAS,1.0,78,1259,0.145,0.05,1.3,-1.5,18.5,2.6,8.2
Bob McAdoo,LAL,4.4,66,1254,0.142,-0.002,-0.1,-3.1,26.4,11.3,2.6
Lonnie Shelton,CLE,4.0,57,1244,0.125,-0.018,-0.5,-3.6,14.2,10.3,3.7
Alvin Scott,PHO,2.8,77,1238,0.153,0.087,2.3,-0.4,10.7,6.2,4.9
Dudley Bradley,WAS,2.0,73,1232,0.242,0.176,4.5,2.4,13.9,5.2,6.7
Antoine Carr,ATL,4.0,62,1195,0.177,0.034,0.8,-2.0,20.0,9.3,3.2
Kevin Grevey,MIL,2.0,78,1182,0.099,0.033,0.8,-2.1,19.3,4.2,3.8
Fred Roberts,"SAS, UTH",3.3,74,1178,0.164,0.078,1.9,-0.7,23.1,7.6,3.5
Mike McGee,LAL,2.7,76,1170,0.109,0.044,1.1,-1.7,31.8,6.8,2.9
Randy Wittman,ATL,2.0,41,1168,0.142,0.076,1.9,-0.7,16.7,3.0,5.1
John Lucas,HOU,1.0,47,1158,0.247,0.152,3.7,1.6,22.2,3.5,13.2
Jon Sundvold,OKC,2.0,73,1150,0.049,-0.017,-0.4,-3.6,16.7,2.9,8.6
Scott Wedman,BOS,3.0,78,1127,0.11,0.044,1.0,-1.7,21.3,6.8,4.0
Mike Glenn,ATL,1.0,60,1126,0.209,0.114,2.7,0.5,22.1,3.5,5.2
Bill Garnett,IND,4.0,65,1123,0.17,0.027,0.6,-2.3,17.9,12.2,2.9
Kenny Carr,POR,4.0,48,1120,0.218,0.074,1.7,-0.8,21.3,13.8,2.4
Mike O'Koren,BRK,3.0,43,1119,0.149,0.083,1.9,-0.5,18.8,7.1,4.4
Audie Norris,POR,5.0,78,1117,0.184,0.041,0.9,-1.8,17.2,10.7,2.0
Frank Brickowski,OKC,3.8,78,1115,0.167,0.037,0.8,-1.9,16.6,11.2,4.3
Chuck Aleksinas,GSW,5.0,74,1114,0.104,-0.04,-0.9,-4.3,16.2,11.6,1.6
Rory White,LAC,3.9,80,1106,0.165,0.028,0.6,-2.2,16.4,8.5,1.5
Randy Breuer,MIL,5.0,78,1083,0.27,0.126,2.8,0.8,18.3,11.3,1.8
Darwin Cook,BRK,2.0,58,1063,0.118,0.052,1.1,-1.5,21.4,4.2,7.2
Ernie Grunfeld,NYK,3.0,69,1061,0.205,0.139,3.1,1.2,20.6,6.8,4.8
Joe Meriweather,SAC,5.0,76,1061,0.205,0.061,1.4,-1.2,15.3,11.9,1.2
Harvey Catchings,LAC,4.0,70,1049,0.213,0.069,1.5,-0.9,9.3,12.0,0.6
Charles Pittman,PHO,3.0,68,1001,0.171,0.106,2.2,0.2,15.5,10.9,3.3
Jawann Oldham,CHI,5.0,63,993,0.231,0.087,1.8,-0.4,10.2,11.4,1.5
Darryl Dawkins,BRK,5.0,39,972,0.146,0.003,0.1,-3.0,26.0,8.9,2.2
Jerome Kersey,POR,3.0,77,958,0.193,0.127,2.5,0.9,23.7,10.3,3.2
Rod Higgins,CHI,3.0,68,942,0.133,0.067,1.3,-1.0,15.7,7.5,3.7
Paul Thompson,"CLE, MIL",2.1,49,942,0.07,0.005,0.1,-2.9,23.1,8.1,4.0
Don Buse,SAC,1.0,65,939,0.205,0.11,2.1,0.3,11.1,3.1,10.4
Frank Johnson,WAS,1.0,46,925,0.171,0.075,1.5,-0.7,22.2,3.3,7.4
Eddie Lee Wilkins,NYK,5.0,54,917,0.185,0.041,0.8,-1.8,15.6,13.7,0.8
Mark West,"CLE, MIL",5.0,66,888,0.195,0.051,0.9,-1.5,13.8,13.6,0.8
Ozell Jones,SAS,4.3,67,888,0.275,0.131,2.4,1.0,13.2,12.9,3.0
Caldwell Jones,CHI,5.0,42,885,0.204,0.061,1.1,-1.2,7.7,11.4,1.8
Ricky Pierce,MIL,2.7,44,882,0.245,0.179,3.3,2.5,23.6,6.4,5.1
Clemon Johnson,PHI,4.2,58,875,0.247,0.104,1.9,0.1,14.8,12.1,1.8
Sly Williams,ATL,3.0,34,867,0.069,0.004,0.1,-3.0,23.1,9.3,5.2
Reggie King,OKC,3.0,60,860,0.162,0.096,1.7,-0.1,9.3,6.8,3.0
Wallace Bryant,DAL,5.0,56,860,0.294,0.15,2.7,1.6,9.2,13.5,4.7
Albert King,BRK,3.0,42,860,0.127,0.061,1.1,-1.2,30.0,8.9,3.2
Quinn Buckner,BOS,1.4,75,858,0.084,0.001,0.0,-3.1,10.1,4.9,8.3
Scott Hastings,ATL,4.0,64,825,0.175,0.032,0.5,-2.1,14.0,9.3,2.7
Rickey Brown,ATL,4.5,69,814,0.15,0.006,0.1,-2.9,11.5,13.1,1.5
Billy Knight,"SAC, SAS",2.2,68,800,0.03,-0.035,-0.6,-4.2,23.2,7.1,4.8
Charles Davis,"MIL, WAS",3.4,61,774,0.045,-0.05,-0.8,-4.6,22.2,9.5,3.2
Edgar Jones,"CLE, SAS",4.6,44,769,0.108,-0.036,-0.6,-4.2,21.3,10.7,1.8
Jamaal Wilkes,LAL,3.0,42,761,0.035,-0.031,-0.5,-4.0,21.9,5.9,2.6
Devin Durrant,IND,3.9,59,756,0.012,-0.124,-2.0,-6.9,19.0,7.9,5.1
Mike Bratz,GSW,1.0,56,746,0.123,0.027,0.4,-2.2,18.5,3.7,7.8
Sidney Green,CHI,4.0,48,740,0.158,0.014,0.2,-2.6,19.1,16.0,1.9
Mitch Kupchak,LAL,5.0,58,716,0.171,0.028,0.4,-2.2,20.5,12.3,1.4
Jim Petersen,HOU,5.0,60,714,0.106,-0.037,-0.6,-4.2,12.8,9.9,1.9
Bryan Warrick,LAC,1.0,58,713,0.114,0.019,0.3,-2.5,14.5,3.9,10.3
Granville Waiters,IND,5.0,62,703,0.141,-0.003,0.0,-3.2,13.6,11.6,2.0
Gary Plummer,GSW,4.5,66,702,-0.012,-0.156,-2.3,-7.9,17.1,9.2,1.8
Lancaster Gordon,LAC,1.8,63,682,-0.085,-0.156,-2.2,-7.9,18.2,4.3,6.2
Charles Jones,"CHI, WAS",4.0,31,667,0.429,0.286,4.0,5.8,12.5,13.2,1.9
Ron Cavenall,NYK,5.0,53,653,0.143,0.0,0.0,-3.1,5.7,12.2,1.4
Bob Hansen,UTH,2.0,54,646,0.057,-0.009,-0.1,-3.4,19.4,5.2,5.6
Tony Campbell,DET,2.6,56,625,-0.003,-0.069,-0.9,-5.2,24.3,6.8,1.8
Walter Davis,PHO,2.0,23,570,-0.004,-0.07,-0.8,-5.3,29.1,2.9,8.3
Larry Micheaux,"HOU, MIL",3.3,57,565,0.349,0.259,3.1,5.0,17.9,12.1,2.5
Carlos Clark,BOS,2.0,62,562,0.096,0.031,0.4,-2.1,14.4,5.9,4.1
Cory Blackwell,OKC,3.0,60,551,-0.083,-0.149,-1.7,-7.7,17.6,8.4,2.3
Danny Schayes,DEN,5.0,56,542,0.266,0.123,1.4,0.7,17.6,12.8,3.4
Allen Leavell,HOU,1.0,42,536,0.037,-0.059,-0.7,-4.9,20.4,3.3,9.1
Kevin McKenna,BRK,3.0,29,535,0.167,0.102,1.1,0.1,14.8,4.4,5.2
Kenny Fields,MIL,2.0,51,535,0.068,0.002,0.0,-3.0,17.5,7.5,3.4
Bernard Thompson,POR,3.0,59,535,0.006,-0.06,-0.7,-4.9,17.7,6.8,4.7
Ron Anderson,CLE,3.0,36,520,0.096,0.031,0.3,-2.1,19.4,8.1,3.1
Sam Williams,PHI,3.0,46,488,0.019,-0.047,-0.5,-4.5,14.2,10.4,1.1
Brook Steppe,DET,2.0,54,486,0.099,0.034,0.3,-2.0,25.0,5.6,3.6
John Drew,UTH,2.0,19,463,0.005,-0.061,-0.6,-5.0,31.9,8.5,3.6
Peter Thibeaux,GSW,2.9,51,461,0.006,-0.059,-0.6,-4.9,24.1,7.2,1.8
Ray Williams,BOS,1.0,23,459,0.108,0.013,0.1,-2.7,15.4,6.0,9.4
J.J. Anderson,UTH,3.0,44,457,0.06,-0.005,-0.1,-3.2,15.6,8.6,2.2
Mike Dunleavy,MIL,2.0,19,433,0.166,0.1,0.9,0.0,18.7,3.4,9.4
Greg Kite,BOS,5.0,55,424,0.028,-0.116,-1.0,-6.7,10.0,10.1,1.9
Mike Sanders,PHO,3.0,21,418,0.182,0.117,1.0,0.5,24.7,10.2,3.3
Major Jones,DET,4.0,47,418,0.302,0.158,1.4,1.8,14.8,14.7,1.7
Steve Burtt,GSW,2.0,47,418,-0.195,-0.26,-2.3,-11.2,22.6,3.2,2.3
Kevin Williams,CLE,2.0,46,413,0.035,-0.03,-0.3,-4.0,18.9,7.3,7.1
M.L. Carr,BOS,2.3,47,397,0.05,-0.016,-0.1,-3.6,18.1,5.2,2.9
Stuart Gray,IND,5.0,52,391,0.029,-0.114,-0.9,-6.6,12.5,15.1,1.8
Walker Russell,ATL,1.0,21,377,0.186,0.091,0.7,-0.3,10.6,5.1,8.4
Billy Paultz,UTH,3.0,62,370,0.072,0.007,0.1,-2.9,10.6,12.5,2.1
Pete Verhoeven,SAC,4.0,54,366,0.068,-0.075,-0.6,-5.4,16.1,8.3,2.2
Terry Teagle,"DET, GSW",2.0,21,349,0.188,0.122,0.9,0.7,24.1,5.9,1.9
Ron Brewer,"BRK, SAS",2.5,20,326,0.135,0.068,0.5,-1.0,21.6,3.1,2.5
Joe Kopicki,DEN,4.0,42,308,0.283,0.14,0.9,1.3,22.6,13.4,4.5
Charlie Sitton,DAL,4.0,43,304,0.056,-0.088,-0.6,-5.8,14.4,9.5,4.1
Wayne Sappleton,BRK,3.0,33,298,0.08,0.015,0.1,-2.6,15.5,12.1,1.1
Phil Ford,HOU,1.0,25,290,0.117,0.021,0.1,-2.4,7.3,4.5,10.1
Ronnie Lester,LAL,1.0,32,278,0.116,0.021,0.1,-2.4,15.4,4.5,13.8
Mark McNamara,"SAC, SAS",5.0,45,273,0.249,0.105,0.6,0.2,19.7,13.0,1.1
Leon Wood,PHI,1.8,38,269,-0.142,-0.212,-1.2,-9.7,21.8,3.2,8.0
Tom Scheffler,POR,5.0,39,268,0.162,0.019,0.1,-2.5,9.3,13.6,2.0
Michael Wilson,"CLE, BRK",1.7,19,267,0.215,0.139,0.8,1.2,17.8,5.6,6.3
Willie White,DEN,2.0,39,234,-0.091,-0.156,-0.8,-7.9,26.5,7.4,5.9
Ed Nealy,SAC,3.0,22,225,0.219,0.153,0.7,1.7,13.2,9.4,3.8
Franklin Edwards,LAC,1.0,16,198,0.284,0.189,0.8,2.8,22.1,3.4,9.2
Pace Mannion,UTH,2.6,34,190,0.175,0.109,0.4,0.3,17.7,5.8,6.8
