NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Allen Iverson,PHI,1.5,71,2979,0.115,0.041,2.5,-1.8,35.6,4.4,5.2
Juwan Howard,"DAL, WAS",4.5,81,2974,0.133,-0.013,-0.8,-3.5,23.6,9.2,3.6
Jalen Rose,IND,2.3,72,2943,0.148,0.078,4.8,-0.7,24.1,5.9,7.1
Rasheed Wallace,POR,4.0,77,2940,0.28,0.135,8.3,1.1,24.1,9.8,3.5
Doug Christie,SAC,2.0,81,2939,0.245,0.175,10.7,2.4,16.3,5.8,4.7
Shaquille O'Neal,LAL,5.0,74,2924,0.409,0.263,16.0,5.1,34.9,15.4,4.5
Elton Brand,CHI,4.7,74,2906,0.247,0.101,6.1,0.1,24.6,12.3,4.0
Peja Stojakovic,SAC,3.0,75,2905,0.221,0.151,9.2,1.6,25.3,7.2,2.7
Karl Malone,UTH,4.3,81,2895,0.288,0.143,8.6,1.4,31.1,11.1,6.0
Derek Anderson,SAS,2.4,82,2859,0.207,0.137,8.1,1.2,21.3,6.1,5.1
Allan Houston,NYK,2.0,78,2858,0.129,0.059,3.5,-1.2,24.5,4.8,2.9
Shawn Marion,PHO,3.1,79,2857,0.366,0.287,17.1,5.8,23.0,14.2,2.7
Wally Szczerbiak,MIN,3.0,82,2856,0.219,0.148,8.8,1.5,19.2,7.5,4.4
Andre Miller,CLE,1.0,82,2848,0.251,0.172,10.2,2.3,21.8,6.1,11.1
Lamar Odom,LAC,3.5,76,2836,0.231,0.123,7.3,0.7,22.1,10.0,6.6
Chris Webber,SAC,4.0,70,2836,0.245,0.1,5.9,0.0,32.1,13.2,5.0
Jeff McInnis,LAC,1.1,81,2830,0.18,0.101,6.0,0.1,17.7,3.7,7.6
Terrell Brandon,MIN,1.0,78,2821,0.244,0.165,9.7,2.0,21.3,5.1,9.9
Glenn Robinson,MIL,3.0,76,2813,0.146,0.076,4.4,-0.7,28.6,9.0,4.3
P.J. Brown,NOR,4.2,80,2811,0.324,0.179,10.5,2.5,11.5,12.7,2.2
Kobe Bryant,LAL,2.4,68,2783,0.189,0.119,6.9,0.6,33.4,6.9,5.8
Clarence Weatherspoon,CLE,4.0,82,2774,0.375,0.23,13.3,4.1,16.0,13.8,1.8
Brian Grant,MIA,5.0,82,2771,0.259,0.114,6.6,0.5,21.7,12.4,1.7
Charles Oakley,TOR,4.0,78,2767,0.193,0.048,2.7,-1.6,13.0,12.9,4.6
Darrell Armstrong,ORL,1.0,75,2767,0.283,0.203,11.7,3.2,20.6,6.0,9.1
Ben Wallace,DET,4.5,80,2760,0.469,0.324,18.6,7.0,8.9,18.3,2.1
Clifford Robinson,PHO,4.6,82,2751,0.107,-0.038,-2.2,-4.3,23.5,5.8,4.1
Antonio Davis,TOR,4.7,78,2729,0.271,0.125,7.1,0.8,18.8,13.8,1.9
Rashard Lewis,OKC,3.7,78,2720,0.269,0.144,8.2,1.4,20.3,9.5,2.2
Sam Cassell,MIL,1.4,76,2709,0.195,0.119,6.7,0.6,24.5,5.1,10.3
Nick Van Exel,DEN,1.0,71,2688,0.185,0.106,5.9,0.2,22.5,4.3,10.7
Bruce Bowen,MIA,3.0,82,2685,0.142,0.072,4.0,-0.9,11.1,4.4,2.4
Damon Stoudamire,POR,1.0,82,2655,0.182,0.102,5.7,0.1,19.3,5.5,8.5
George Lynch,PHI,3.0,82,2651,0.27,0.2,11.0,3.1,12.4,10.7,2.5
Jermaine O'Neal,IND,5.0,81,2641,0.289,0.143,7.9,1.4,18.9,14.4,1.8
Michael Dickerson,MEM,2.3,70,2618,0.043,-0.027,-1.5,-3.9,20.9,4.2,4.3
Tim Hardaway,MIA,1.0,77,2613,0.173,0.093,5.1,-0.2,21.1,3.7,8.9
Dikembe Mutombo,"ATL, PHI",5.0,75,2591,0.456,0.31,16.7,6.6,13.9,18.8,1.4
Mark Jackson,"NYK, TOR",1.0,83,2588,0.285,0.205,11.1,3.3,11.7,5.7,12.3
Stephon Marbury,BRK,1.0,67,2557,0.191,0.111,5.9,0.4,30.0,3.8,9.5
Antonio McDyess,DEN,4.4,70,2555,0.279,0.134,7.1,1.1,27.4,15.9,2.7
Steve Smith,POR,2.2,81,2542,0.191,0.121,6.4,0.7,20.9,5.1,4.0
Ron Mercer,CHI,2.6,61,2535,0.056,-0.014,-0.7,-3.5,22.8,4.5,3.8
Bo Outlaw,ORL,4.0,80,2534,0.435,0.289,15.3,5.9,11.0,11.7,4.3
Richard Hamilton,WAS,2.5,78,2519,0.013,-0.057,-3.0,-4.8,26.9,4.5,4.3
Bryant Stith,BOS,2.5,78,2504,0.191,0.121,6.3,0.7,14.5,5.4,3.2
Bryon Russell,UTH,2.6,78,2473,0.217,0.147,7.6,1.5,18.1,6.4,3.1
Travis Best,IND,1.0,77,2457,0.206,0.127,6.5,0.9,17.9,4.3,9.2
Raef LaFrentz,DEN,4.5,78,2457,0.272,0.127,6.5,0.9,19.7,11.9,2.1
Howard Eisley,DAL,1.0,82,2426,0.152,0.073,3.7,-0.8,14.7,3.9,5.8
Vlade Divac,SAC,5.0,81,2420,0.311,0.165,8.3,2.1,19.3,13.3,4.6
John Stockton,UTH,1.0,82,2397,0.381,0.302,15.1,6.3,18.9,4.5,14.3
Shandon Anderson,HOU,3.0,82,2396,0.178,0.108,5.4,0.3,14.2,6.7,3.8
Aaron McKie,PHI,2.2,76,2394,0.213,0.142,7.1,1.4,17.6,6.2,7.6
Alvin Williams,TOR,1.3,82,2394,0.199,0.123,6.1,0.7,16.1,4.3,8.2
Horace Grant,LAL,4.1,77,2390,0.302,0.157,7.8,1.8,13.2,10.9,2.4
Mike Miller,ORL,2.5,82,2389,0.166,0.096,4.8,-0.1,19.6,6.6,2.8
Steve Nash,DAL,1.4,70,2387,0.275,0.199,9.9,3.1,22.0,4.5,10.2
David Robinson,SAS,5.0,80,2371,0.409,0.264,13.0,5.1,23.3,14.0,2.3
Ron Artest,CHI,3.0,76,2363,0.105,0.034,1.7,-2.0,18.4,6.0,4.6
Chucky Atkins,DET,1.0,81,2363,0.071,-0.008,-0.4,-3.3,19.7,3.5,6.7
Tyrone Hill,PHI,4.0,76,2363,0.259,0.114,5.6,0.5,14.8,14.0,1.0
Mookie Blaylock,GSW,1.0,69,2352,0.224,0.144,7.1,1.4,15.5,5.6,9.4
Elden Campbell,NOR,5.0,78,2337,0.213,0.067,3.3,-1.0,21.0,12.5,2.1
Aaron Williams,BRK,4.8,82,2336,0.26,0.114,5.5,0.5,17.2,12.1,1.8
Voshon Lenard,DEN,2.0,80,2331,0.099,0.029,1.4,-2.2,20.0,4.8,3.9
Donyell Marshall,UTH,3.5,81,2326,0.327,0.22,10.7,3.8,22.7,11.7,2.7
Rick Fox,LAL,3.0,82,2291,0.206,0.136,6.5,1.2,16.5,6.8,5.5
Jason Williams,SAC,1.0,77,2290,0.166,0.087,4.1,-0.4,15.1,3.9,8.7
Tony Delk,PHO,1.0,82,2288,0.107,0.028,1.3,-2.2,21.1,5.5,3.4
Eddie Jones,MIA,2.0,63,2282,0.243,0.173,8.2,2.3,23.0,6.1,3.6
Kenyon Martin,BRK,4.0,68,2272,0.164,0.019,0.9,-2.5,17.2,10.6,2.8
James Posey,DEN,2.9,82,2255,0.207,0.137,6.4,1.2,14.2,9.2,3.5
Fred Hoiberg,CHI,2.0,74,2247,0.281,0.211,9.9,3.5,14.4,6.6,5.6
Lamond Murray,CLE,3.1,78,2225,0.093,0.017,0.8,-2.6,21.5,7.3,2.7
Glen Rice,NYK,3.2,75,2212,0.176,0.093,4.3,-0.2,19.5,6.7,1.9
Rodney Rogers,PHO,3.5,82,2182,0.139,0.031,1.4,-2.1,22.0,7.9,4.0
Dale Davis,POR,5.0,81,2162,0.349,0.204,9.2,3.3,12.9,13.5,2.3
Eric Piatkowski,LAC,2.0,81,2146,0.19,0.12,5.4,0.7,19.2,5.4,2.1
Scottie Pippen,POR,3.0,64,2133,0.238,0.168,7.5,2.2,16.2,7.5,6.6
Darius Miles,LAC,2.9,81,2133,0.219,0.149,6.6,1.6,17.1,10.7,2.2
Vin Baker,OKC,4.5,76,2129,0.07,-0.076,-3.4,-5.4,20.9,9.7,2.0
Marcus Camby,NYK,4.9,63,2128,0.477,0.331,14.7,7.2,17.1,16.3,1.2
Michael Olowokandi,LAC,5.0,82,2127,0.092,-0.054,-2.4,-4.8,15.8,11.8,1.0
Anthony Peeler,MIN,2.0,75,2126,0.116,0.046,2.0,-1.6,17.9,4.3,4.3
Kurt Thomas,NYK,4.5,77,2125,0.322,0.177,7.8,2.4,18.1,11.6,1.4
John Starks,UTH,2.0,75,2122,0.049,-0.021,-0.9,-3.7,15.8,3.5,4.0
Patrick Ewing,OKC,5.0,79,2107,0.154,0.008,0.4,-2.8,17.3,13.3,2.1
Larry Johnson,,4.0,65,2105,0.18,0.034,1.5,-2.0,14.7,8.3,2.9
Tim Thomas,MIL,4.0,76,2086,0.185,0.042,1.8,-1.8,22.0,7.2,3.2
Lucious Harris,BRK,2.0,73,2071,0.185,0.115,5.0,0.5,15.8,6.7,3.1
Antonio Daniels,SAS,1.8,79,2060,0.217,0.145,6.2,1.4,17.4,3.8,7.1
Ruben Patterson,OKC,2.8,76,2059,0.248,0.178,7.6,2.5,23.0,8.9,3.8
Johnny Newman,BRK,3.0,82,2049,0.087,0.017,0.7,-2.5,21.0,4.1,2.7
George McCloud,DEN,2.5,76,2007,0.114,0.044,1.8,-1.7,17.4,5.4,6.7
Lindsey Hunter,MIL,1.0,82,2003,0.134,0.054,2.3,-1.4,19.8,4.0,5.3
Shawn Bradley,DAL,5.0,82,2001,0.372,0.226,9.4,4.0,13.9,14.6,0.9
Bonzi Wells,POR,2.0,75,1995,0.244,0.173,7.2,2.3,22.9,8.8,5.0
Lorenzen Wright,ATL,4.8,71,1988,0.176,0.03,1.2,-2.1,21.3,12.9,2.1
Ervin Johnson,MIL,5.0,82,1980,0.377,0.231,9.5,4.1,6.4,14.9,1.0
Maurice Taylor,HOU,4.5,69,1972,0.121,-0.025,-1.0,-3.9,21.9,9.2,2.5
LaPhonso Ellis,MIN,3.9,82,1948,0.241,0.101,4.1,0.1,19.0,12.2,2.3
Joe Smith,DET,4.5,69,1941,0.17,0.024,1.0,-2.3,20.9,12.1,2.0
Vitaly Potapenko,BOS,5.0,82,1901,0.245,0.1,4.0,0.0,15.4,12.5,1.6
Al Harrington,IND,4.0,78,1892,0.124,-0.021,-0.8,-3.7,14.9,9.7,3.3
Austin Croshere,IND,3.2,81,1872,0.147,0.061,2.4,-1.2,21.1,9.9,2.4
Chris Childs,"NYK, TOR",1.0,77,1859,0.155,0.076,2.9,-0.7,9.3,5.2,9.2
Larry Hughes,GSW,2.2,50,1846,0.047,-0.023,-0.9,-3.8,21.4,7.2,5.8
Brian Shaw,LAL,1.0,80,1833,0.191,0.111,4.3,0.4,11.0,8.0,6.8
Bryant Reeves,MEM,5.0,75,1832,0.192,0.046,1.8,-1.6,16.3,11.8,2.1
Kevin Willis,"DEN, TOR",5.0,78,1830,0.198,0.052,2.0,-1.4,18.9,14.0,1.3
Kenny Thomas,HOU,4.0,74,1820,0.19,0.044,1.7,-1.7,13.9,11.0,2.0
Othella Harrington,"NYK, MEM",4.5,74,1815,0.169,0.024,0.9,-2.3,17.6,10.3,1.5
Alan Henderson,ATL,4.0,73,1810,0.152,0.006,0.2,-2.9,20.4,10.8,1.3
Morris Peterson,TOR,2.0,80,1809,0.147,0.077,2.9,-0.7,19.8,6.9,2.8
Theo Ratliff,PHI,5.0,50,1800,0.314,0.169,6.3,2.2,16.6,11.0,1.5
Chauncey Billups,MIN,1.6,77,1790,0.129,0.056,2.1,-1.3,19.1,4.2,7.0
Brent Barry,OKC,2.0,67,1778,0.311,0.241,8.9,4.4,15.9,5.7,6.1
Eric Williams,BOS,2.6,81,1744,0.117,0.047,1.7,-1.6,14.7,5.7,3.1
Eric Snow,PHI,1.0,50,1740,0.203,0.124,4.5,0.8,13.5,4.6,10.2
Keith Van Horn,BRK,3.5,49,1733,0.155,0.046,1.7,-1.6,23.0,9.6,2.3
Keon Clark,"DEN, TOR",4.8,81,1720,0.244,0.099,3.5,0.0,17.9,12.1,2.0
John Amaechi,ORL,5.0,82,1712,0.009,-0.137,-4.9,-7.3,18.2,7.5,2.1
Hubert Davis,"DAL, WAS",1.7,66,1692,0.129,0.056,2.0,-1.3,14.9,3.9,3.1
Jim Jackson,"ATL, CLE",2.4,56,1690,0.026,-0.045,-1.6,-4.5,18.3,6.4,4.6
Danny Ferry,SAS,3.0,80,1688,0.191,0.118,4.1,0.6,12.7,6.3,2.0
Corliss Williamson,"DET, TOR",3.3,69,1686,0.158,0.064,2.2,-1.1,22.8,9.1,1.7
Bob Sura,GSW,2.0,53,1684,0.085,0.015,0.5,-2.6,16.7,6.5,6.9
Terry Porter,SAS,1.0,80,1678,0.254,0.174,6.1,2.3,16.4,5.7,7.2
Chris Gatling,CLE,4.5,74,1670,0.12,-0.026,-0.9,-3.9,24.2,11.2,1.8
Christian Laettner,"DAL, WAS",4.8,78,1663,0.238,0.093,3.2,-0.2,21.0,10.5,3.6
Stephen Jackson,BRK,2.5,77,1659,0.099,0.029,1.0,-2.2,18.4,6.0,4.1
Scot Pollard,SAC,5.0,77,1658,0.336,0.19,6.6,2.8,14.4,13.5,1.4
Moochie Norris,HOU,1.0,82,1654,0.253,0.174,6.0,2.3,15.8,5.7,8.2
Bobby Jackson,SAC,1.0,79,1648,0.178,0.099,3.4,0.0,16.5,7.2,4.7
Anthony Carter,MIA,1.2,72,1630,0.128,0.05,1.7,-1.5,13.6,5.3,7.9
Jacque Vaughn,UTH,1.2,82,1620,0.17,0.092,3.1,-0.2,14.8,4.4,9.6
Olden Polynice,UTH,5.0,81,1619,0.194,0.048,1.6,-1.6,12.7,11.2,0.9
Matt Harpring,CLE,2.5,56,1615,0.144,0.074,2.5,-0.8,18.5,7.2,3.0
Michael Smith,,3.0,79,1610,0.413,0.343,11.5,7.6,9.0,16.8,3.0
Jahidi White,WAS,5.0,68,1609,0.27,0.124,4.2,0.8,17.4,15.5,0.6
Toni Kukoc,"ATL, PHI",3.8,65,1597,0.242,0.112,3.7,0.4,21.7,7.8,6.0
Robert Horry,LAL,4.0,79,1587,0.191,0.049,1.6,-1.6,12.3,9.0,3.9
Walt Williams,HOU,3.0,72,1583,0.135,0.065,2.1,-1.1,18.2,7.4,2.9
Marcus Fizer,CHI,4.0,72,1580,0.011,-0.135,-4.4,-7.3,20.7,9.5,2.3
Pat Garrity,ORL,3.4,76,1578,0.055,-0.047,-1.6,-4.6,19.1,6.4,1.6
Felipe Lopez,"MIN, WAS",2.3,70,1565,0.135,0.065,2.1,-1.1,16.9,7.2,3.3
Tyrone Nesby,"LAC, WAS",3.8,62,1556,0.019,-0.114,-3.7,-6.6,15.8,5.3,2.3
Sean Rooks,LAC,5.0,82,1553,0.171,0.025,0.8,-2.3,13.8,9.4,2.4
Hakeem Olajuwon,HOU,5.0,58,1545,0.332,0.187,6.0,2.7,21.4,13.4,2.2
Chris Whitney,WAS,1.0,59,1532,0.12,0.04,1.3,-1.8,17.5,3.3,7.8
Desmond Mason,OKC,3.0,78,1522,0.123,0.053,1.7,-1.4,14.6,7.9,2.0
Grant Long,MEM,3.0,66,1507,0.211,0.141,4.4,1.3,12.6,8.7,2.6
Mario Elie,PHO,2.2,68,1506,0.227,0.157,4.9,1.8,9.5,4.9,4.2
Vonteego Cummings,GSW,1.0,66,1495,0.034,-0.045,-1.4,-4.5,15.5,4.4,7.3
Charlie Ward,NYK,1.0,61,1492,0.252,0.172,5.4,2.3,13.9,5.1,8.8
Greg Ostertag,UTH,5.0,81,1491,0.34,0.194,6.0,3.0,11.7,13.4,0.7
Michael Curry,DET,2.2,68,1485,0.098,0.028,0.9,-2.2,11.5,3.9,4.3
Jason Caffey,MIL,4.0,70,1460,0.241,0.095,2.9,-0.1,16.4,11.6,1.7
Brevin Knight,"ATL, CLE",1.0,53,1457,0.178,0.099,3.0,0.0,11.0,5.5,10.2
Adonal Foyle,GSW,5.0,58,1457,0.253,0.108,3.3,0.3,11.3,13.3,1.6
Brad Miller,CHI,5.0,57,1434,0.292,0.147,4.4,1.5,16.9,14.0,3.6
Damon Jones,MEM,1.5,71,1415,0.162,0.087,2.6,-0.4,15.6,4.2,7.6
A.C. Green,MIA,3.8,82,1411,0.252,0.124,3.7,0.8,12.5,10.6,1.3
Marc Jackson,GSW,4.6,48,1410,0.205,0.06,1.8,-1.2,21.5,12.3,2.0
Matt Maloney,ATL,1.5,55,1403,0.152,0.077,2.3,-0.7,12.6,4.0,5.3
Michael Doleac,ORL,5.0,77,1397,0.055,-0.091,-2.6,-5.9,16.8,9.4,2.2
Courtney Alexander,"DAL, WAS",1.6,65,1382,0.0,-0.073,-2.1,-5.4,21.5,5.0,2.2
Rod Strickland,"POR, WAS",1.0,54,1371,0.171,0.092,2.6,-0.2,17.4,4.9,10.6
Corey Maggette,LAC,3.4,69,1359,0.209,0.105,3.0,0.2,24.4,10.3,2.9
Quentin Richardson,LAC,2.0,76,1358,0.199,0.129,3.7,0.9,21.7,9.1,2.2
Evan Eschmeyer,BRK,5.0,74,1331,0.3,0.155,4.3,1.7,9.1,13.2,1.4
DerMarr Johnson,ATL,3.0,78,1313,0.06,-0.01,-0.3,-3.4,14.5,6.5,2.3
Stromile Swift,MEM,4.5,80,1312,0.234,0.088,2.4,-0.3,14.3,10.4,1.0
Dan Majerle,MIA,2.4,53,1306,0.212,0.142,3.9,1.3,9.8,6.1,3.2
Danny Manning,UTH,3.5,82,1305,0.118,0.01,0.3,-2.8,22.2,7.9,3.4
Bryce Drew,CHI,1.0,48,1305,0.048,-0.032,-0.9,-4.1,11.1,2.5,6.8
Corie Blount,"GSW, PHO",4.5,68,1305,0.287,0.142,3.9,1.3,11.5,14.7,2.2
Arvydas Sabonis,POR,5.0,61,1299,0.224,0.079,2.1,-0.6,22.8,12.2,3.4
Emanual Davis,OKC,2.0,62,1290,0.176,0.106,2.9,0.2,13.4,5.7,5.1
Avery Johnson,SAS,1.0,55,1290,0.153,0.073,2.0,-0.8,11.5,3.2,8.8
Scott Williams,MIL,4.6,66,1272,0.268,0.122,3.2,0.7,15.2,13.7,1.3
Mateen Cleaves,DET,1.6,78,1268,0.02,-0.054,-1.4,-4.8,16.0,5.0,7.8
Robert Pack,DEN,1.2,74,1260,0.119,0.04,1.1,-1.8,18.2,5.2,11.2
Hedo Turkoglu,SAC,3.3,74,1245,0.179,0.089,2.3,-0.3,15.1,8.1,2.7
Shammond Williams,OKC,1.0,69,1238,0.195,0.116,3.0,0.5,18.1,5.1,7.4
Randy Brown,BOS,1.0,54,1238,0.128,0.048,1.2,-1.6,8.6,3.8,6.0
Keyon Dooling,LAC,1.0,76,1234,0.085,0.006,0.2,-2.9,17.5,3.5,6.9
Rasho Nesterovic,MIN,5.0,73,1233,0.173,0.028,0.7,-2.2,12.8,11.1,1.8
Sean Elliott,SAS,3.0,52,1229,0.183,0.113,2.9,0.4,16.0,6.6,3.2
Malik Rose,SAS,4.0,57,1219,0.242,0.096,2.5,-0.1,17.2,12.1,1.9
Mitch Richmond,WAS,2.0,37,1216,0.063,-0.007,-0.2,-3.3,23.6,4.3,4.4
Robert Traylor,CLE,5.0,70,1212,0.241,0.095,2.4,-0.1,15.9,11.9,2.5
Monty Williams,ORL,3.0,82,1211,0.144,0.074,1.9,-0.8,16.3,9.6,3.1
Isaiah Rider,LAL,2.0,67,1206,0.04,-0.03,-0.7,-4.0,20.2,6.2,4.4
Eddie Robinson,NOR,2.6,67,1201,0.287,0.217,5.4,3.7,19.9,7.9,2.4
Stacey Augmon,POR,3.0,66,1182,0.215,0.144,3.6,1.4,12.6,6.5,4.0
Jerome Williams,"DET, TOR",4.0,59,1182,0.377,0.231,5.7,4.1,15.1,15.5,1.8
Chris Mihm,CLE,5.0,59,1166,0.148,0.003,0.1,-3.0,18.4,11.5,0.7
Tom Gugliotta,PHO,4.0,57,1158,0.172,0.027,0.6,-2.3,15.0,10.6,2.3
Mikki Moore,DET,4.9,81,1154,0.281,0.136,3.3,1.1,14.9,13.1,1.4
Jeff Foster,IND,4.0,71,1152,0.351,0.206,4.9,3.3,10.4,16.2,1.4
Chris Porter,GSW,4.0,51,1147,0.035,-0.111,-2.6,-6.5,18.4,7.9,2.6
Jelani McCoy,OKC,4.5,70,1143,0.193,0.048,1.1,-1.6,13.3,10.5,2.4
Milt Palacio,BOS,1.0,58,1141,0.182,0.102,2.4,0.1,14.4,4.3,6.4
Ron Harper,LAL,1.9,47,1139,0.221,0.15,3.6,1.6,12.9,7.0,4.8
Trajan Langdon,CLE,2.0,65,1116,0.13,0.059,1.4,-1.2,16.7,3.8,3.5
Mark Blount,BOS,5.0,64,1099,0.257,0.112,2.6,0.4,10.8,10.1,1.4
Sherman Douglas,BRK,1.0,59,1095,0.062,-0.017,-0.4,-3.6,14.8,3.2,6.3
Jamaal Magloire,NOR,5.0,74,1095,0.266,0.121,2.8,0.7,14.9,12.9,1.2
Shawn Kemp,POR,4.4,68,1083,0.052,-0.094,-2.1,-6.0,19.5,11.5,2.9
Dana Barros,DET,1.0,60,1079,0.135,0.056,1.3,-1.3,21.3,4.2,4.9
Cherokee Parks,"LAC, WAS",4.4,65,1054,0.227,0.082,1.8,-0.5,13.6,10.4,2.1
Jamal Crawford,CHI,1.0,61,1050,0.037,-0.043,-0.9,-4.4,12.9,4.1,6.4
Erick Dampier,GSW,5.0,43,1038,0.098,-0.048,-1.0,-4.6,14.8,11.6,2.7
Jon Barry,SAC,2.0,62,1010,0.186,0.115,2.4,0.5,15.0,4.5,6.2
Troy Hudson,ORL,1.0,75,1008,0.025,-0.054,-1.1,-4.8,17.0,5.0,7.7
Sam Perkins,IND,4.5,64,1001,0.232,0.087,1.8,-0.4,11.6,8.1,2.0
Matt Bullard,HOU,4.0,61,1000,0.195,0.049,1.0,-1.5,17.0,6.2,2.0
Hanno Mottola,ATL,4.0,73,989,0.033,-0.113,-2.3,-6.6,15.5,8.4,1.2
Derrick McKey,IND,3.0,66,987,0.222,0.152,3.1,1.6,7.1,8.6,3.6
Sam Mitchell,MIN,3.5,82,983,0.043,-0.065,-1.3,-5.1,13.9,6.0,2.8
Samaki Walker,SAS,4.0,61,963,0.206,0.061,1.2,-1.2,16.0,12.1,1.4
Cedric Henderson,CLE,3.0,55,961,-0.003,-0.073,-1.5,-5.3,11.7,4.5,3.9
Wesley Person,CLE,2.0,44,958,0.147,0.076,1.5,-0.7,15.7,6.5,3.2
Dell Curry,TOR,2.0,71,956,0.114,0.044,0.9,-1.7,21.5,4.3,3.8
Jake Tsakalidis,PHO,5.0,57,947,0.206,0.06,1.2,-1.2,13.0,12.3,1.0
Mark Pope,MIL,5.0,63,942,0.165,0.02,0.4,-2.5,7.7,7.5,1.9
Khalid El-Amin,CHI,1.0,50,936,0.075,-0.005,-0.1,-3.2,16.1,4.2,7.4
Calvin Booth,"DAL, WAS",5.0,55,933,0.304,0.159,3.1,1.9,15.1,12.7,2.2
Dion Glover,ATL,2.0,57,929,0.102,0.032,0.6,-2.1,17.5,6.8,3.6
Kevin Ollie,"BRK, PHI",1.2,70,923,0.151,0.073,1.4,-0.8,11.2,4.9,7.6
Roshown McLeod,"ATL, PHI",3.0,35,922,0.05,-0.021,-0.4,-3.7,17.5,6.2,3.0
Vinny Del Negro,"GSW, PHO",2.0,65,922,0.156,0.086,1.7,-0.4,13.2,4.3,6.6
Nazr Mohammed,"ATL, PHI",5.0,58,912,0.304,0.159,3.0,1.9,23.2,16.2,1.0
Andrew DeClercq,ORL,5.0,67,903,0.285,0.139,2.6,1.2,13.9,12.5,1.7
Chris Crawford,ATL,3.0,47,901,0.053,-0.018,-0.3,-3.6,16.9,5.9,2.0
Kendall Gill,BRK,2.2,31,892,0.047,-0.023,-0.4,-3.8,15.2,7.0,4.7
Michael Ruffin,CHI,4.0,45,879,0.318,0.172,3.1,2.3,6.5,14.3,2.1
Jumaine Jones,PHI,3.7,65,866,0.247,0.127,2.3,0.9,16.8,10.5,1.8
Corey Benjamin,CHI,2.0,65,857,-0.027,-0.097,-1.7,-6.1,17.2,5.6,3.9
Greg Anthony,POR,1.0,58,856,0.143,0.063,1.1,-1.1,15.8,3.4,4.6
Mike Penberthy,LAL,1.0,53,851,0.148,0.068,1.2,-0.9,15.1,3.6,4.0
Kenny Anderson,BOS,1.0,33,849,0.149,0.069,1.2,-0.9,13.9,4.1,7.6
Tony Battie,BOS,5.0,40,845,0.338,0.193,3.4,2.9,14.8,13.2,0.9
Isaac Austin,MEM,4.5,52,845,0.08,-0.065,-1.1,-5.1,12.8,12.6,3.3
Adam Keefe,GSW,4.0,67,836,0.222,0.076,1.3,-0.7,9.6,12.0,2.1
Dean Garrett,MIN,5.0,70,831,0.319,0.174,3.0,2.3,10.2,12.5,1.4
Erick Strickland,"NYK, MEM",1.6,50,830,0.1,0.026,0.5,-2.3,15.0,7.4,5.5
Tony Massenburg,MEM,3.5,52,823,0.171,0.064,1.1,-1.1,13.6,12.2,0.5
Greg Buckner,DAL,2.5,37,820,0.221,0.151,2.6,1.6,13.4,9.2,2.9
Bimbo Coles,CLE,1.0,47,804,0.016,-0.064,-1.1,-5.1,13.9,2.9,8.2
