NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Johnny Dawkins,PHI,1.0,82,2815,0.158,0.027,1.6,-2.2,16.8,3.9,9.7
Rony Seikaly,MIA,5.0,79,2800,0.298,0.152,8.9,1.7,22.2,16.0,1.9
Michael Adams,WAS,1.0,78,2795,0.206,0.075,4.4,-0.7,24.2,5.3,10.2
Greg Anderson,DEN,4.2,82,2793,0.268,0.123,7.2,0.7,16.2,16.2,1.3
Muggsy Bogues,NOR,1.0,82,2790,0.308,0.178,10.3,2.4,12.6,4.0,12.8
Terry Porter,POR,1.0,82,2784,0.286,0.155,9.0,1.8,25.6,4.4,8.2
Armen Gilliam,PHI,4.4,81,2771,0.281,0.135,7.8,1.1,23.7,11.4,2.0
Clyde Drexler,POR,2.2,76,2751,0.347,0.28,16.0,5.6,33.2,8.7,8.9
Micheal Williams,IND,1.0,79,2750,0.332,0.202,11.6,3.2,20.7,4.9,11.3
Kenny Smith,HOU,1.0,81,2735,0.201,0.07,4.0,-0.9,20.0,3.1,9.9
Spud Webb,SAC,1.0,77,2724,0.172,0.041,2.3,-1.8,21.7,3.9,9.6
Dikembe Mutombo,DEN,5.0,71,2716,0.329,0.184,10.4,2.6,20.8,15.4,2.8
Vernon Maxwell,HOU,2.0,80,2700,0.078,0.011,0.6,-2.7,24.4,4.3,5.8
Byron Scott,LAL,2.0,82,2679,0.187,0.12,6.7,0.6,21.8,5.6,4.0
Ricky Pierce,OKC,2.2,78,2658,0.139,0.072,4.0,-0.8,30.5,4.2,4.4
Brad Daugherty,CLE,5.0,73,2643,0.404,0.259,14.2,5.0,28.4,13.8,4.8
Hakeem Olajuwon,HOU,5.0,70,2636,0.403,0.258,14.2,4.9,27.5,15.4,2.9
Reggie Williams,DEN,2.9,81,2623,0.21,0.143,7.8,1.4,27.0,7.4,4.3
Detlef Schrempf,IND,4.0,80,2605,0.362,0.217,11.8,3.7,25.4,14.2,5.7
David Robinson,SAS,5.0,68,2564,0.556,0.411,21.9,9.7,29.5,15.5,3.4
Jerome Kersey,POR,3.0,77,2553,0.305,0.238,12.6,4.3,18.3,11.9,4.6
Gary Payton,OKC,1.0,81,2549,0.229,0.098,5.2,0.0,14.4,5.6,9.5
Mookie Blaylock,BRK,1.0,72,2548,0.208,0.077,4.1,-0.7,18.8,5.1,9.3
Doug West,MIN,2.0,80,2540,0.179,0.112,5.9,0.4,21.1,4.9,5.3
Rolando Blackman,DAL,2.1,75,2527,0.122,0.055,2.9,-1.4,26.1,4.5,3.9
Wayman Tisdale,SAC,4.5,72,2521,0.126,-0.019,-1.0,-3.7,22.8,8.9,2.0
Buck Williams,POR,3.6,80,2519,0.417,0.303,15.9,6.3,17.2,13.4,2.1
Pervis Ellison,WAS,4.8,66,2511,0.36,0.214,11.2,3.6,25.3,14.1,3.6
Moses Malone,MIL,5.0,82,2511,0.35,0.204,10.7,3.3,24.4,14.2,1.8
Billy Owens,GSW,4.0,80,2510,0.268,0.122,6.4,0.7,21.8,12.2,3.6
Stacey Augmon,ATL,2.2,82,2505,0.203,0.135,7.1,1.1,21.0,8.0,3.9
Kevin Gamble,BOS,2.8,82,2496,0.205,0.138,7.2,1.2,21.3,5.5,4.2
Tim Perry,PHO,3.8,80,2483,0.253,0.122,6.3,0.7,19.0,10.7,2.6
Alvin Robertson,MIL,2.0,82,2463,0.211,0.143,7.4,1.4,19.7,6.8,7.0
Michael Cage,OKC,4.2,82,2461,0.411,0.265,13.6,5.2,14.0,14.2,1.8
Mark Jackson,NYK,1.0,81,2461,0.354,0.223,11.4,3.9,17.9,5.9,13.5
Tony Campbell,MIN,2.9,78,2441,0.096,0.029,1.5,-2.2,25.7,5.6,4.5
Ron Anderson,PHI,2.9,82,2432,0.118,0.051,2.6,-1.5,22.2,5.5,2.7
Hot Rod Williams,CLE,4.5,80,2432,0.398,0.253,12.8,4.8,18.8,12.0,3.9
Terry Catledge,ORL,3.8,78,2430,0.24,0.113,5.7,0.4,22.8,10.8,2.2
Chris Morris,BRK,3.0,77,2394,0.273,0.205,10.2,3.3,17.6,9.9,3.9
Harvey Grant,WAS,3.1,64,2388,0.187,0.115,5.7,0.5,23.2,8.7,3.4
Scott Skiles,ORL,1.0,75,2377,0.17,0.039,1.9,-1.9,21.3,4.1,11.0
Eddie Johnson,OKC,3.0,81,2366,0.101,0.034,1.7,-2.0,28.1,5.9,3.3
Gerald Wilkins,NYK,2.2,82,2344,0.091,0.023,1.1,-2.4,20.8,4.2,4.5
Xavier McDaniel,NYK,3.0,82,2344,0.147,0.08,3.9,-0.6,23.0,9.4,3.1
Sam Perkins,LAL,4.5,63,2332,0.296,0.15,7.3,1.6,21.4,11.4,2.9
Charles Oakley,NYK,4.0,82,2309,0.366,0.22,10.6,3.8,10.5,14.6,2.8
Mark Macon,DEN,1.2,76,2304,-0.009,-0.124,-6.0,-6.9,16.8,4.6,3.5
Duane Causwell,SAC,5.0,80,2291,0.297,0.151,7.2,1.6,13.3,12.2,1.2
Anthony Bonner,SAC,3.8,79,2287,0.171,0.042,2.0,-1.8,15.5,10.2,2.6
Robert Parish,BOS,5.0,79,2285,0.349,0.203,9.7,3.2,23.4,14.8,1.5
Blue Edwards,UTH,2.6,81,2283,0.171,0.104,4.9,0.1,21.4,6.3,2.9
Jay Humphries,MIL,1.0,71,2261,0.225,0.094,4.4,-0.2,21.0,3.9,9.9
Derek Harper,DAL,1.0,65,2252,0.156,0.027,1.3,-2.2,24.6,3.6,8.0
Bill Laimbeer,DET,5.0,81,2234,0.216,0.071,3.3,-0.9,16.8,9.7,3.4
Larry Stewart,WAS,4.0,76,2229,0.263,0.118,5.5,0.6,17.1,9.7,2.6
Kenny Gattison,NOR,4.7,82,2223,0.233,0.088,4.1,-0.3,22.5,12.5,2.8
Kevin Duckworth,POR,5.0,82,2222,0.128,-0.017,-0.8,-3.6,19.0,10.7,2.1
Rumeal Robinson,ATL,1.0,81,2220,0.134,0.003,0.1,-3.0,22.8,4.7,9.6
Winston Garland,DEN,1.0,78,2209,0.173,0.042,2.0,-1.8,18.4,4.1,8.9
Derrick Coleman,BRK,4.0,65,2207,0.288,0.143,6.6,1.4,28.0,13.4,4.5
Tyrone Corbin,"MIN, UTH",3.0,80,2207,0.267,0.199,9.2,3.1,17.0,10.3,3.0
Nick Anderson,ORL,2.5,60,2203,0.171,0.103,4.7,0.1,26.1,8.4,3.6
Buck Johnson,HOU,3.0,80,2202,0.123,0.056,2.6,-1.3,14.9,6.8,3.4
Anthony Mason,NYK,4.3,82,2198,0.326,0.18,8.2,2.5,12.5,12.5,2.3
Dale Ellis,MIL,2.7,81,2191,0.132,0.064,2.9,-1.1,27.9,5.5,2.3
Sam Bowie,BRK,5.0,71,2179,0.21,0.065,2.9,-1.1,23.4,12.7,4.1
Sam Mitchell,MIN,3.7,82,2151,0.143,0.019,0.8,-2.5,18.4,10.6,2.1
Terry Davis,DAL,4.4,68,2149,0.279,0.134,6.0,1.1,15.5,15.0,1.3
Terry Cummings,SAS,4.0,70,2149,0.254,0.108,4.9,0.3,27.0,14.1,2.3
Mark Price,CLE,1.0,72,2138,0.33,0.199,8.8,3.1,28.0,3.9,12.0
David Wingate,WAS,2.8,81,2127,0.208,0.14,6.2,1.3,14.4,6.1,5.6
Clifford Robinson,POR,4.7,82,2124,0.174,0.028,1.3,-2.2,23.0,9.4,3.1
John Starks,NYK,2.0,82,2118,0.17,0.102,4.5,0.1,25.8,4.3,6.3
Sarunas Marciulionis,GSW,1.7,72,2117,0.196,0.109,4.8,0.3,30.9,4.7,5.5
Orlando Woolridge,DET,4.0,82,2113,0.13,-0.016,-0.7,-3.6,26.0,5.9,2.0
James Worthy,LAL,3.0,54,2108,0.142,0.075,3.3,-0.8,24.5,6.9,5.7
Rodney McCray,DAL,3.0,75,2106,0.232,0.164,7.2,2.0,15.4,10.7,5.0
Thurl Bailey,"MIN, UTH",4.3,84,2104,0.163,0.017,0.8,-2.5,21.7,11.1,1.8
Rod Strickland,SAS,1.0,57,2053,0.302,0.171,7.3,2.3,18.4,6.2,11.5
Gary Grant,LAC,1.0,78,2049,0.233,0.102,4.4,0.1,14.3,4.3,12.6
Herb Williams,DAL,4.5,75,2040,0.107,-0.039,-1.7,-4.3,20.2,10.7,2.2
Mark Eaton,UTH,5.0,81,2023,0.311,0.165,7.0,2.1,6.3,11.7,0.9
Dell Curry,NOR,1.9,77,2020,0.114,0.04,1.7,-1.8,28.7,6.2,4.2
Craig Ehlo,CLE,2.3,63,2016,0.196,0.128,5.4,0.9,18.5,7.3,5.7
Ken Norman,LAC,3.1,77,2009,0.221,0.149,6.2,1.6,22.2,10.7,3.0
Bimbo Coles,MIA,1.0,81,1976,0.18,0.05,2.0,-1.5,19.8,4.6,8.9
Blair Rasmussen,ATL,5.0,81,1968,0.129,-0.016,-0.7,-3.6,17.8,9.6,2.6
Andrew Lang,PHO,5.0,81,1965,0.33,0.185,7.6,2.7,15.2,13.3,1.1
John Paxson,CHI,1.0,79,1946,0.186,0.055,2.2,-1.4,13.7,2.4,5.9
Tom Chambers,PHO,4.1,69,1943,0.098,-0.048,-1.9,-4.6,27.9,9.9,3.5
Benoit Benjamin,OKC,5.0,63,1941,0.179,0.033,1.3,-2.0,21.7,12.7,1.9
Ed Pinckney,BOS,4.0,81,1917,0.459,0.313,12.5,6.7,15.3,14.1,1.6
Chris Dudley,BRK,4.8,82,1902,0.358,0.213,8.4,3.5,11.6,18.6,1.5
Willie Anderson,SAS,2.0,57,1889,0.184,0.116,4.6,0.5,18.9,7.6,7.7
Tyrone Hill,GSW,5.0,82,1886,0.274,0.128,5.0,0.9,17.1,15.1,1.2
Elden Campbell,LAL,5.0,81,1876,0.261,0.116,4.5,0.5,14.8,10.8,1.5
B.J. Armstrong,CHI,1.0,82,1875,0.159,0.028,1.1,-2.2,20.7,3.7,6.8
Antoine Carr,SAS,4.7,81,1867,0.139,-0.006,-0.3,-3.3,22.7,8.9,1.6
Larry Krystkowiak,MIL,4.0,79,1848,0.123,-0.023,-0.9,-3.8,18.5,11.1,3.0
Kevin Edwards,MIA,1.6,81,1840,0.131,0.04,1.5,-1.8,21.4,5.5,4.4
Olden Polynice,LAC,5.0,76,1834,0.318,0.172,6.6,2.3,16.0,14.0,1.2
Gerald Glass,MIN,2.5,75,1822,0.05,-0.018,-0.7,-3.6,22.6,6.8,4.6
Shawn Kemp,OKC,4.5,64,1808,0.407,0.262,9.9,5.1,26.4,17.7,2.3
Steve Smith,MIA,2.0,61,1806,0.124,0.056,2.1,-1.3,19.4,5.0,7.4
Mike Brown,UTH,4.8,82,1783,0.239,0.093,3.5,-0.2,17.0,12.8,2.2
John Salley,DET,4.6,72,1774,0.273,0.128,4.7,0.9,18.5,8.0,3.1
Rik Smits,IND,5.0,74,1772,0.159,0.014,0.5,-2.6,27.7,11.3,3.1
Derrick McKey,OKC,3.6,52,1757,0.211,0.093,3.4,-0.2,21.2,7.3,3.3
Fred Roberts,MIL,3.1,80,1746,0.132,0.056,2.0,-1.3,21.1,7.1,3.4
John Bagley,BOS,1.0,73,1742,0.192,0.061,2.2,-1.2,14.4,4.4,13.2
Vern Fleming,IND,1.3,82,1737,0.134,0.022,0.8,-2.4,20.1,5.8,7.4
Anthony Bowie,ORL,2.0,52,1721,0.218,0.151,5.4,1.6,21.1,6.8,4.5
Paul Graham,ATL,3.9,78,1718,0.163,0.027,1.0,-2.3,22.1,6.5,4.9
Terry Mills,BRK,3.8,82,1714,0.218,0.085,3.0,-0.4,20.8,12.7,2.4
Doug Smith,DAL,4.0,76,1707,0.091,-0.053,-1.9,-4.7,18.9,11.0,3.6
Loy Vaught,LAC,4.4,79,1687,0.292,0.146,5.1,1.5,17.1,14.6,2.0
Mario Elie,GSW,2.5,79,1677,0.267,0.2,7.0,3.1,17.7,6.5,5.0
A.J. English,WAS,1.8,81,1665,-0.011,-0.09,-3.1,-5.9,25.5,4.8,4.1
Sleepy Floyd,HOU,1.7,82,1662,0.029,-0.055,-1.9,-4.8,21.5,4.3,6.9
Larry Bird,BOS,3.7,45,1662,0.322,0.2,6.9,3.1,26.2,12.5,8.8
Jeff Grayer,MIL,2.5,82,1659,0.122,0.055,1.9,-1.4,21.4,7.4,4.3
Doc Rivers,LAC,1.5,59,1657,0.189,0.089,3.1,-0.3,18.6,4.3,6.7
Nate McMillan,OKC,2.0,72,1652,0.313,0.246,8.5,4.6,12.6,7.3,10.4
Johnny Newman,NOR,3.0,55,1651,0.103,0.035,1.2,-2.0,24.4,5.2,4.2
John Battle,CLE,2.0,76,1637,0.039,-0.029,-1.0,-4.0,22.8,3.3,4.7
Terrell Brandon,CLE,1.0,82,1605,0.096,-0.035,-1.2,-4.2,18.1,4.8,9.5
Terry Teagle,LAL,2.5,82,1602,0.032,-0.036,-1.2,-4.2,26.4,5.5,3.4
Dominique Wilkins,ATL,3.0,42,1601,0.212,0.144,4.8,1.4,35.3,8.8,4.7
Duane Ferrell,ATL,3.0,66,1598,0.181,0.114,3.8,0.5,25.2,6.3,2.8
Danny Ainge,POR,1.9,81,1595,0.195,0.122,4.0,0.7,23.6,4.5,6.1
Jeff Turner,ORL,4.0,75,1591,0.018,-0.128,-4.2,-7.1,16.0,7.4,2.8
Willie Burton,MIA,2.6,68,1585,0.098,0.031,1.0,-2.1,23.1,7.4,3.7
Mark Aguirre,DET,3.0,75,1582,0.039,-0.028,-0.9,-4.0,25.8,7.2,3.8
Frank Brickowski,MIL,4.1,65,1556,0.209,0.063,2.1,-1.1,22.8,10.6,3.8
Darrell Walker,DET,1.4,74,1541,0.222,0.114,3.7,0.5,12.1,7.4,6.4
Mahmoud Abdul-Rauf,DEN,2.0,81,1538,-0.038,-0.105,-3.4,-6.3,26.1,3.6,6.0
Rick Fox,BOS,3.0,81,1535,0.11,0.043,1.4,-1.8,20.1,6.9,3.9
Marcus Liberty,DEN,3.3,75,1527,0.176,0.082,2.6,-0.5,21.9,9.7,1.8
Alexander Volkov,ATL,1.8,77,1516,0.215,0.136,4.3,1.1,21.0,8.4,7.9
Greg Anthony,NYK,1.0,82,1510,0.128,-0.003,-0.1,-3.2,14.2,4.3,10.0
Vincent Askew,GSW,2.0,80,1496,0.248,0.18,5.6,2.5,16.0,7.5,6.0
Jon Koncak,ATL,5.0,77,1489,0.158,0.013,0.4,-2.7,7.8,8.4,4.3
Felton Spencer,MIN,5.0,61,1481,0.245,0.099,3.1,0.0,13.1,14.1,1.7
Greg Kite,ORL,5.0,72,1479,0.261,0.116,3.6,0.5,7.4,13.0,1.4
Bill Cartwright,CHI,5.0,64,1471,0.166,0.021,0.6,-2.4,16.7,10.6,2.8
Ledell Eackles,WAS,2.0,65,1463,0.056,-0.011,-0.3,-3.4,28.1,5.8,4.1
James Edwards,LAC,5.0,72,1437,0.054,-0.091,-2.7,-5.9,23.3,6.7,1.8
Mark West,PHO,5.0,82,1436,0.297,0.152,4.5,1.6,16.7,12.4,0.7
Brian Shaw,"BOS, MIA",1.2,63,1423,0.126,0.006,0.2,-2.9,16.7,6.9,8.4
Lester Conner,MIL,1.1,81,1420,0.334,0.207,6.1,3.4,9.7,6.2,9.9
Charles Shackleford,PHI,4.5,72,1399,0.251,0.105,3.1,0.2,16.2,14.2,1.6
Kevin McHale,BOS,4.4,56,1398,0.244,0.099,2.9,0.0,26.8,11.3,2.8
Charles Jones,WAS,5.0,75,1365,0.291,0.145,4.1,1.4,3.0,11.1,2.2
Vinnie Johnson,SAS,1.7,60,1350,0.091,0.003,0.1,-3.0,17.0,6.5,5.2
Victor Alexander,GSW,5.0,80,1350,0.222,0.076,2.1,-0.7,20.9,11.9,1.1
Dana Barros,OKC,1.0,75,1331,0.2,0.069,1.9,-0.9,22.3,2.9,4.5
Dennis Hopson,"CHI, SAC",2.0,71,1314,0.165,0.098,2.7,0.0,27.1,7.5,3.7
Charles Smith,LAC,4.0,49,1310,0.268,0.123,3.3,0.7,26.2,11.0,2.1
Dale Davis,IND,5.0,64,1301,0.355,0.21,5.7,3.4,14.6,15.1,1.1
LaSalle Thompson,IND,4.3,80,1299,0.203,0.058,1.6,-1.3,14.6,14.1,3.8
Mike Iuzzolino,DAL,1.0,52,1280,0.209,0.078,2.1,-0.7,18.2,3.7,7.3
Matt Bullard,HOU,3.2,80,1278,0.176,0.097,2.6,-0.1,19.2,8.4,2.8
Stacey King,CHI,4.5,79,1268,0.18,0.034,0.9,-2.0,20.9,7.8,2.9
Manute Bol,PHI,5.0,71,1267,0.24,0.095,2.5,-0.1,4.2,8.4,0.8
J.R. Reid,NOR,5.0,51,1257,0.206,0.06,1.6,-1.2,21.4,12.1,3.1
Avery Johnson,"HOU, SAS",1.0,69,1235,0.158,0.027,0.7,-2.2,15.0,3.1,10.3
Alec Kessler,MIA,4.6,77,1197,0.129,-0.016,-0.4,-3.6,16.4,12.6,1.4
Randy Breuer,MIN,5.0,67,1181,0.287,0.142,3.5,1.3,14.8,11.4,3.6
Todd Lichti,DEN,2.0,68,1176,0.091,0.024,0.6,-2.3,18.2,4.8,3.0
Rafael Addison,BRK,3.0,76,1175,0.09,0.023,0.6,-2.4,18.1,6.7,2.8
David Benoit,UTH,3.6,77,1161,0.204,0.093,2.2,-0.2,17.9,12.2,1.4
Joe Wolf,DEN,4.5,67,1160,0.139,-0.006,-0.1,-3.3,10.5,9.9,2.5
Jerry Reynolds,ORL,2.9,46,1159,0.088,0.021,0.5,-2.4,23.0,6.2,6.3
Sidney Green,SAS,3.7,80,1127,0.188,0.063,1.5,-1.1,15.6,14.6,1.5
Stanley Roberts,ORL,5.0,55,1118,0.233,0.088,2.0,-0.3,24.6,14.4,1.7
Maurice Cheeks,ATL,1.0,56,1086,0.268,0.137,3.1,1.2,11.4,4.2,8.2
Kenny Anderson,BRK,1.0,64,1086,0.066,-0.065,-1.5,-5.1,19.9,5.6,9.0
Scott Brooks,MIN,1.0,82,1082,0.239,0.108,2.4,0.3,18.5,4.4,9.1
Brad Lohaus,MIL,4.5,70,1081,0.281,0.135,3.1,1.1,18.1,11.1,3.3
James Donaldson,"DAL, NYK",5.0,58,1075,0.268,0.122,2.7,0.7,12.7,12.9,1.5
Donald Hodge,DAL,5.0,51,1058,0.242,0.097,2.1,-0.1,19.3,12.5,1.8
Tate George,BRK,1.7,70,1037,0.076,-0.011,-0.2,-3.4,19.3,4.9,7.5
Danny Young,"LAC, POR",1.0,62,1023,0.205,0.074,1.6,-0.8,13.1,3.5,8.1
Randy White,DAL,3.0,65,1021,0.074,0.006,0.1,-2.9,19.7,11.1,1.5
Cliff Levingston,CHI,3.5,79,1020,0.296,0.186,4.0,2.7,14.6,10.7,3.1
Will Perdue,CHI,5.0,77,1007,0.32,0.175,3.7,2.4,16.7,14.9,3.8
Joe Kleine,BOS,5.0,70,991,0.295,0.149,3.1,1.6,15.8,14.3,1.5
Luc Longley,MIN,5.0,66,991,0.173,0.028,0.6,-2.2,13.6,12.4,2.6
Tom Hammonds,WAS,4.0,37,984,0.072,-0.074,-1.5,-5.4,21.5,9.0,1.8
Vlade Divac,LAL,5.0,36,979,0.28,0.134,2.7,1.1,19.9,12.1,2.9
Kiki Vandeweghe,NYK,3.0,67,956,0.157,0.089,1.8,-0.3,23.4,4.4,2.9
Danny Ferry,CLE,3.0,68,937,0.108,0.041,0.8,-1.8,17.7,10.9,3.8
Alaa Abdelnaby,POR,4.0,71,934,0.209,0.063,1.2,-1.1,22.2,13.4,1.5
Mark Acres,ORL,5.0,68,926,0.309,0.163,3.1,2.0,10.8,13.1,1.1
Bison Dele,ORL,4.5,48,905,0.319,0.174,3.3,2.3,23.2,14.4,1.8
Robert Pack,POR,1.0,72,894,0.113,-0.018,-0.3,-3.6,17.8,5.2,7.5
George McCloud,IND,3.0,51,892,0.103,0.035,0.7,-2.0,18.2,7.1,6.2
Greg Grant,"NOR, PHI",1.0,68,891,0.203,0.073,1.3,-0.8,12.1,3.7,11.7
Sam Vincent,ORL,1.1,39,885,0.143,0.017,0.3,-2.6,22.3,5.5,8.0
Fat Lever,DAL,2.0,31,884,0.201,0.133,2.5,1.1,18.8,8.7,5.8
Dee Brown,BOS,1.0,31,883,0.084,-0.047,-0.9,-4.5,19.7,4.3,8.9
Otis Smith,ORL,2.0,55,877,0.009,-0.059,-1.1,-4.9,17.0,6.3,3.1
Andre Turner,WAS,1.0,70,871,0.166,0.036,0.6,-2.0,15.7,5.0,9.8
Morlon Wiley,(3+),1.5,53,870,0.196,0.1,1.8,0.0,11.3,4.5,9.9
Henry James,CLE,3.0,65,866,-0.057,-0.125,-2.3,-7.0,23.2,6.2,1.4
Anthony Frederick,NOR,3.2,66,852,0.092,0.011,0.2,-2.7,21.9,8.1,4.0
Steve Kerr,CLE,1.7,48,847,0.271,0.187,3.3,2.7,18.1,4.4,6.2
Keith Askins,MIA,2.5,59,843,0.158,0.091,1.6,-0.3,12.5,8.1,2.2
Winston Bennett,"CLE, MIA",3.0,54,833,0.061,-0.006,-0.1,-3.3,11.2,9.3,2.2
Tony Smith,LAL,1.0,63,820,0.041,-0.089,-1.5,-5.9,16.1,4.4,6.4
Kevin Lynch,NOR,2.0,55,819,0.054,-0.014,-0.2,-3.5,13.1,5.0,4.9
Pete Chilcutt,SAC,4.0,69,817,0.201,0.055,0.9,-1.4,14.7,11.0,2.2
Bob Hansen,"CHI, SAC",2.0,68,809,0.054,-0.013,-0.2,-3.5,10.3,4.6,4.1
Mark Bryant,POR,4.0,56,800,0.294,0.149,2.5,1.5,13.8,12.1,2.5
Larry Smith,HOU,4.0,45,800,0.317,0.171,2.9,2.3,6.2,15.4,2.0
Tracy Moore,DAL,2.0,42,782,0.038,-0.029,-0.5,-4.0,21.8,5.0,2.9
Paul Pressey,SAS,2.0,56,759,0.132,0.065,1.0,-1.1,9.5,6.0,9.0
Sherman Douglas,"BOS, MIA",1.0,42,752,0.127,-0.004,-0.1,-3.2,19.7,4.0,11.0
Walter Davis,DEN,2.5,46,741,0.07,0.002,0.0,-3.0,29.6,4.5,4.4
Chris Corchiani,ORL,1.0,51,741,0.169,0.038,0.6,-1.9,16.5,5.1,9.1
Cedric Ceballos,PHO,3.0,64,730,0.136,0.068,1.0,-1.0,30.4,10.0,3.3
Danny Schayes,MIL,5.0,43,726,0.169,0.024,0.4,-2.3,15.9,11.1,2.2
Donald Royal,SAS,3.5,60,718,0.216,0.11,1.6,0.3,16.8,8.3,2.3
Eric Leckner,NOR,5.0,59,716,0.205,0.059,0.9,-1.2,13.1,13.8,2.1
Jim Les,SAC,1.0,62,712,0.205,0.074,1.1,-0.8,15.6,4.2,9.6
LaBradford Smith,WAS,2.0,48,708,0.046,-0.021,-0.3,-3.7,16.7,5.5,6.7
Tree Rollins,HOU,5.0,59,697,0.365,0.22,3.2,3.8,8.1,11.8,1.0
Scott Williams,CHI,4.5,63,690,0.366,0.22,3.2,3.8,14.9,17.2,3.5
Tony Brown,"LAC, OKC",3.0,57,655,0.083,0.016,0.2,-2.6,19.9,6.2,3.5
Jayson Williams,PHI,5.0,50,646,0.016,-0.129,-1.7,-7.1,15.3,10.8,0.9
Mike Sanders,"CLE, IND",3.0,31,633,0.247,0.18,2.4,2.5,16.8,7.3,4.0
Negele Knight,PHO,1.0,42,631,0.08,-0.051,-0.7,-4.6,18.5,3.5,8.5
Sean Higgins,"ORL, SAS",3.0,38,616,0.077,0.01,0.1,-2.8,22.7,7.9,3.2
Chris Gatling,GSW,4.0,54,612,0.365,0.219,2.8,3.7,24.0,14.3,1.3
Dennis Scott,ORL,3.0,18,608,0.027,-0.041,-0.5,-4.3,28.3,5.2,2.8
Greg Sutton,SAS,1.0,67,601,-0.086,-0.217,-2.7,-9.8,19.6,3.8,7.3
Mitchell Wiggins,PHI,2.0,49,569,-0.012,-0.079,-0.9,-5.5,17.8,7.9,1.9
Rex Chapman,"NOR, WAS",1.0,22,567,0.017,-0.111,-1.3,-6.5,22.9,4.9,7.5
Carl Herrera,HOU,4.0,43,566,0.165,0.019,0.2,-2.5,16.2,8.4,2.3
Kenny Williams,IND,3.9,60,565,0.268,0.134,1.6,1.1,21.4,11.0,3.4
