Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
1980,Adrian Dantley,UTH,3.6,80,3417,0.277,0.157,11.2,1.8,34.4,7.2,4.5
1980,Moses Malone,HOU,5.0,80,3245,0.401,0.241,16.3,4.4,32.9,17.5,2.1
1980,Larry Bird,BOS,3.0,82,3239,0.285,0.221,14.9,3.8,25.8,13.3,6.7
1980,Mike Mitchell,CLE,3.0,82,3194,0.081,0.017,1.1,-2.6,30.2,7.5,2.1
1980,Micheal Ray Richardson,NYK,2.0,79,3175,0.29,0.226,14.9,3.9,19.5,8.2,9.5
1980,Alex English,DEN,3.0,81,3093,0.238,0.174,11.2,2.3,29.9,10.0,4.5
1980,Truck Robinson,PHO,3.6,82,3088,0.205,0.08,5.1,-0.6,24.0,12.3,3.2
1980,Jamaal Wilkes,LAL,3.0,81,3028,0.145,0.079,5.0,-0.6,29.0,6.9,3.7
1980,Kareem Abdul-Jabbar,LAL,5.0,80,2976,0.376,0.215,13.3,3.6,33.8,13.2,4.4
1980,Robert Reid,HOU,2.6,82,2963,0.232,0.168,10.3,2.1,21.1,9.4,5.6
1980,Norm Nixon,LAL,1.5,79,2962,0.148,0.078,4.8,-0.7,21.9,3.8,11.3
1980,Elvin Hayes,WAS,4.0,81,2931,0.156,-0.005,-0.3,-3.2,23.6,12.9,1.6
1980,Bill Cartwright,NYK,5.0,82,2925,0.261,0.1,6.1,0.0,27.0,10.1,1.8
1980,Jack Sikma,OKC,5.0,82,2920,0.233,0.072,4.4,-0.8,25.2,14.0,4.1
1980,Joe Barry Carroll,GSW,5.0,82,2919,0.174,0.013,0.8,-2.7,25.4,12.5,1.9
1980,Bernard King,GSW,3.3,81,2914,0.255,0.162,9.8,2.0,29.2,9.1,4.7
1980,Mike Newlin,BRK,2.0,79,2911,0.109,0.044,2.7,-1.7,27.8,3.6,4.9
1980,Scott Wedman,SAC,3.0,81,2902,0.068,0.004,0.2,-3.0,25.4,7.2,3.7
1980,Julius Erving,PHI,3.0,82,2874,0.362,0.297,17.8,6.2,33.6,11.0,6.1
1980,Darrell Griffith,UTH,2.0,81,2867,-0.033,-0.097,-5.8,-6.1,28.0,4.8,3.2
1980,Campy Russell,NYK,3.8,79,2865,0.102,-0.041,-2.5,-4.4,21.6,5.9,4.3
1980,George Johnson,"IND, SAS",4.4,125,2865,0.343,0.214,12.8,3.6,14.5,14.7,3.0
1980,Artis Gilmore,CHI,5.0,82,2832,0.443,0.283,16.7,5.7,24.9,14.0,2.9
1980,Reggie Theus,CHI,1.2,82,2820,0.203,0.131,7.7,1.0,26.4,4.9,7.3
1980,Tiny Archibald,BOS,1.0,80,2820,0.213,0.138,8.1,1.2,18.8,3.0,10.5
1980,Swen Nater,LAC,5.0,82,2809,0.374,0.213,12.5,3.6,21.8,17.4,3.4
1980,Ben Poquette,UTH,4.5,82,2808,0.27,0.109,6.4,0.3,13.3,10.8,2.8
1980,Mychal Thompson,POR,5.0,79,2790,0.218,0.058,3.4,-1.3,23.1,11.8,4.9
1980,George Gervin,SAS,2.0,82,2765,0.128,0.063,3.7,-1.1,38.6,7.3,4.5
1980,Reggie King,SAC,3.9,81,2743,0.328,0.18,10.3,2.5,21.1,13.8,2.1
1980,Ray Williams,NYK,1.0,79,2742,0.184,0.109,6.3,0.3,27.3,5.6,7.6
1980,Cedric Maxwell,BOS,3.8,81,2730,0.364,0.225,12.8,3.9,21.7,9.2,3.9
1980,Chris Ford,BOS,2.0,82,2723,0.125,0.06,3.4,-1.2,12.8,2.9,5.2
1980,Dave Greenwood,CHI,3.8,82,2710,0.259,0.114,6.4,0.5,20.9,12.8,3.9
1980,Jim Paxson,POR,2.0,79,2701,0.204,0.14,7.9,1.3,24.1,3.7,5.3
1980,Eddie Johnson,ATL,1.6,75,2693,0.175,0.106,6.0,0.2,25.5,3.2,7.3
1980,Tom LaGarde,DAL,4.6,82,2670,0.165,0.004,0.2,-3.0,20.2,12.0,4.3
1980,Dan Issel,DEN,5.0,80,2641,0.309,0.148,8.1,1.5,31.8,12.3,2.9
1980,Caldwell Jones,PHI,4.7,81,2639,0.286,0.126,6.9,0.8,10.6,14.8,2.2
1980,Michael Cooper,LAL,2.4,81,2625,0.224,0.16,8.8,1.9,14.0,6.1,6.1
1980,David Thompson,DEN,2.0,77,2620,0.099,0.035,1.9,-2.0,36.0,5.3,4.2
1980,Kevin Grevey,WAS,2.0,75,2616,0.133,0.068,3.7,-1.0,23.7,4.0,5.5
1980,Dennis Johnson,PHO,1.1,79,2615,0.174,0.1,5.5,0.0,27.3,6.7,5.3
