Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
1989,Charles Smith,"BOS, LAC",3.5,138,3251,0.244,0.1,6.8,0.0,26.8,8.8,3.2
1989,Rodney McCray,SAC,3.1,82,3239,0.31,0.233,15.7,4.2,20.1,9.9,5.6
1989,Michael Jordan,CHI,2.0,82,3197,0.396,0.329,21.9,7.1,41.3,8.5,7.8
1989,Reggie Miller,IND,1.9,82,3192,0.281,0.21,14.0,3.5,30.3,4.4,4.7
1989,Patrick Ewing,NYK,5.0,82,3165,0.345,0.2,13.2,3.2,35.6,13.5,2.8
1989,Tony Campbell,MIN,2.0,82,3164,0.101,0.034,2.2,-2.0,28.9,6.8,3.2
1989,Scottie Pippen,CHI,3.0,82,3148,0.225,0.157,10.3,1.8,20.6,8.3,6.8
1989,Hakeem Olajuwon,HOU,5.0,82,3124,0.386,0.241,15.7,4.4,30.7,17.7,3.6
1989,Karl Malone,UTH,3.3,82,3122,0.381,0.291,18.9,6.0,39.1,14.0,3.5
1989,Charles Barkley,PHI,3.7,79,3082,0.532,0.412,26.5,9.7,31.0,14.2,4.8
1989,Tom Chambers,PHO,4.1,81,3046,0.187,0.042,2.7,-1.8,34.7,9.0,3.0
1989,Tyrone Corbin,MIN,3.0,82,3011,0.251,0.184,11.5,2.6,19.2,9.6,3.4
1989,Derek Harper,DAL,1.0,82,3007,0.286,0.148,9.3,1.5,23.5,3.9,9.7
1989,David Robinson,SAS,5.0,82,3002,0.476,0.331,20.7,7.2,31.9,15.7,2.6
1989,Isiah Thomas,DET,1.0,81,2993,0.204,0.066,4.1,-1.0,23.9,4.9,12.3
1989,James Worthy,LAL,3.0,80,2960,0.273,0.205,12.6,3.3,27.3,7.8,4.7
1989,Larry Bird,BOS,3.0,75,2944,0.279,0.212,13.0,3.5,29.7,11.6,9.2
1989,Otis Thorpe,HOU,4.1,82,2943,0.288,0.143,8.8,1.4,22.9,12.0,4.3
1989,Magic Johnson,LAL,1.1,79,2937,0.485,0.354,21.7,7.9,28.8,8.5,14.8
1989,Wayman Tisdale,SAC,4.5,79,2936,0.193,0.048,2.9,-1.6,28.7,9.7,1.8
1989,Rolando Blackman,DAL,2.0,80,2934,0.168,0.101,6.2,0.1,25.4,4.6,4.7
1989,John Stockton,UTH,1.0,78,2915,0.452,0.314,19.1,6.7,22.1,3.4,18.7
1989,Craig Ehlo,CLE,2.0,81,2894,0.234,0.166,10.0,2.1,18.3,7.3,6.2
1989,Dominique Wilkins,ATL,2.8,80,2888,0.254,0.186,11.2,2.7,35.5,8.7,3.3
1989,Darrell Walker,WAS,1.0,81,2882,0.394,0.255,15.3,4.9,12.9,11.9,10.9
1989,Vern Fleming,IND,1.0,82,2876,0.257,0.119,7.1,0.6,19.6,5.4,10.2
1989,Johnny Dawkins,PHI,1.0,81,2868,0.237,0.099,5.9,0.0,19.4,4.1,10.1
1989,Hersey Hawkins,PHI,2.0,82,2853,0.189,0.122,7.3,0.7,25.5,5.1,4.4
1989,Jerome Kersey,POR,3.0,82,2843,0.276,0.209,12.4,3.4,22.1,11.6,3.2
1989,Fat Lever,DEN,2.0,79,2832,0.372,0.304,18.0,6.4,24.5,12.4,8.8
1989,Chris Mullin,GSW,3.6,78,2830,0.348,0.234,13.8,4.2,33.2,7.9,5.4
1989,Buck Johnson,HOU,3.0,82,2829,0.147,0.079,4.7,-0.6,20.6,6.5,4.3
1989,Terry Cummings,SAS,3.9,81,2824,0.193,0.057,3.4,-1.3,30.9,11.5,3.7
1989,Jay Humphries,MIL,1.0,81,2818,0.247,0.108,6.4,0.3,21.1,4.6,8.0
1989,Buck Williams,POR,3.8,82,2801,0.34,0.212,12.3,3.5,19.1,13.7,2.0
1989,Mitch Richmond,GSW,2.1,78,2797,0.146,0.079,4.6,-0.6,29.5,6.2,3.8
1989,Willie Anderson,SAS,2.5,82,2788,0.188,0.121,7.0,0.7,22.2,6.4,6.3
1989,Kevin Johnson,PHO,1.0,74,2782,0.339,0.201,11.6,3.2,28.7,4.7,14.6
1989,Terry Porter,POR,1.1,80,2781,0.396,0.263,15.2,5.1,24.3,4.7,12.5
1989,Hot Rod Williams,CLE,4.3,82,2776,0.295,0.15,8.7,1.6,23.9,11.5,2.9
1989,J.R. Reid,NOR,4.6,82,2757,0.148,0.003,0.2,-3.0,15.8,12.0,1.8
1989,Horace Grant,CHI,4.0,80,2753,0.315,0.17,9.8,2.2,18.7,11.0,4.0
1989,Derrick McKey,OKC,3.8,80,2748,0.229,0.099,5.7,0.0,21.9,8.5,3.3
1989,Muggsy Bogues,NOR,1.0,81,2743,0.373,0.235,13.4,4.2,13.4,3.6,15.2
1989,Moses Malone,ATL,4.2,81,2735,0.321,0.176,10.0,2.4,26.8,14.3,2.3
1989,Danny Ainge,SAC,1.5,75,2726,0.175,0.07,3.9,-0.9,23.6,5.7,8.0
1989,Kevin McHale,BOS,4.1,82,2722,0.328,0.183,10.4,2.6,30.2,11.9,3.0
1989,Chuck Person,IND,3.1,77,2714,0.156,0.081,4.6,-0.5,26.8,7.9,4.1
1989,A.C. Green,LAL,4.0,82,2709,0.285,0.14,7.9,1.3,18.8,12.6,1.6
1989,Mark Price,CLE,1.0,73,2706,0.324,0.186,10.5,2.7,25.4,4.5,11.8
1989,Michael Adams,DEN,1.0,79,2690,0.256,0.118,6.6,0.6,21.8,4.0,8.8
1989,Bernard King,WAS,3.0,82,2685,0.125,0.057,3.2,-1.3,32.8,7.2,6.7
1989,Clyde Drexler,POR,2.1,73,2683,0.354,0.287,16.0,5.8,30.5,9.1,7.7
1989,Bill Laimbeer,DET,5.0,81,2675,0.362,0.217,12.1,3.7,17.6,14.0,3.1
1989,Sam Perkins,DAL,4.3,76,2668,0.289,0.144,8.0,1.4,21.7,10.3,3.1
1989,Tim Hardaway,GSW,1.0,79,2663,0.216,0.078,4.3,-0.6,20.9,5.6,12.4
1989,Mike Gminski,PHI,5.0,81,2659,0.246,0.101,5.6,0.1,20.1,12.4,2.3
1989,Sleepy Floyd,HOU,1.0,82,2629,0.237,0.099,5.4,0.0,18.3,3.6,11.0
1989,Gerald Wilkins,NYK,2.3,82,2609,0.151,0.084,4.5,-0.5,21.9,6.8,6.1
1989,Alvin Robertson,MIL,1.6,81,2599,0.357,0.264,14.3,5.1,21.3,10.3,8.2
1989,Michael Cage,OKC,4.5,82,2595,0.37,0.225,12.2,3.9,14.8,15.2,1.3
1989,Byron Scott,LAL,2.0,77,2593,0.146,0.079,4.2,-0.6,22.2,4.5,5.1
1989,Thurl Bailey,UTH,4.4,82,2583,0.144,-0.001,-0.1,-3.1,21.6,7.6,2.5
1989,Pooh Richardson,MIN,1.1,82,2581,0.229,0.101,5.4,0.1,17.4,4.0,10.3
1989,Joe Dumars,DET,2.0,75,2578,0.221,0.154,8.3,1.7,24.9,3.9,6.9
1989,Detlef Schrempf,IND,4.0,78,2573,0.288,0.143,7.7,1.4,23.6,11.6,4.6
1989,Jeff Malone,WAS,2.0,75,2567,0.057,-0.013,-0.7,-3.5,34.0,3.9,4.5
1989,Dennis Hopson,BRK,2.0,79,2551,0.098,0.03,1.6,-2.1,23.5,5.2,2.8
1989,Reggie Lewis,BOS,2.0,79,2522,0.17,0.103,5.4,0.1,25.5,6.6,4.3
1989,Maurice Cheeks,"SAS, NYK",1.0,81,2519,0.309,0.17,8.9,2.2,15.0,4.6,8.6
1989,Tod Murphy,MIN,4.7,82,2493,0.306,0.161,8.4,1.9,13.1,10.9,2.0
1989,Sherman Douglas,MIA,1.0,81,2470,0.244,0.106,5.4,0.2,22.4,4.0,12.0
1989,Terry Catledge,ORL,4.0,74,2462,0.11,-0.035,-1.8,-4.2,28.0,11.0,1.4
1989,Kevin Duckworth,POR,5.0,82,2462,0.1,-0.045,-2.3,-4.5,25.9,9.9,1.8
1989,Chris Morris,BRK,3.2,80,2451,0.159,0.075,3.8,-0.7,23.2,8.3,2.8
1989,Xavier McDaniel,OKC,3.0,69,2432,0.152,0.084,4.3,-0.5,29.0,8.8,3.4
1989,Mark Jackson,NYK,1.0,82,2428,0.242,0.104,5.3,0.2,16.0,6.3,11.9
1989,Armen Gilliam,"NOR, PHO",4.6,76,2426,0.239,0.094,4.7,-0.2,25.1,11.9,2.0
1989,Kenny Smith,"ATL, SAC",1.0,79,2421,0.142,0.004,0.2,-3.0,18.7,3.1,8.8
1989,Sam Mitchell,MIN,3.6,80,2414,0.167,0.052,2.6,-1.5,20.1,9.2,1.8
1989,Rony Seikaly,MIA,5.0,74,2408,0.236,0.091,4.6,-0.2,24.5,15.3,1.6
1989,Kelly Tripucka,NOR,3.0,79,2405,0.076,0.009,0.4,-2.8,24.6,6.4,4.5
1989,Rik Smits,IND,5.0,82,2404,0.236,0.091,4.6,-0.3,25.4,10.2,2.8
1989,Mark West,PHO,5.0,82,2399,0.399,0.254,12.7,4.8,17.2,14.6,0.9
1989,Robert Parish,BOS,5.0,79,2396,0.37,0.225,11.2,3.9,24.9,15.9,2.1
1989,Dennis Rodman,DET,3.2,82,2377,0.464,0.383,19.0,8.8,14.5,16.0,1.5
1989,Terry Teagle,GSW,3.0,82,2376,0.083,0.016,0.8,-2.6,26.7,7.4,3.1
1989,John Paxson,CHI,1.0,82,2365,0.166,0.028,1.4,-2.2,16.6,2.4,6.8
1989,Lester Conner,BRK,1.0,82,2355,0.262,0.124,6.1,0.8,13.2,5.4,7.8
1989,Reggie Theus,ORL,2.0,76,2350,0.06,-0.007,-0.3,-3.3,29.4,4.5,8.3
1989,Nate McMillan,OKC,2.0,82,2340,0.359,0.292,14.2,6.0,10.7,8.3,12.3
1989,Ken Norman,LAC,3.0,70,2334,0.165,0.098,4.8,0.0,23.2,9.7,3.3
1989,Benoit Benjamin,LAC,5.0,71,2313,0.331,0.186,9.0,2.7,19.9,13.6,3.3
1989,Glen Rice,MIA,3.2,77,2311,0.034,-0.049,-2.4,-4.6,21.8,7.3,2.9
1989,James Edwards,DET,4.5,82,2283,0.108,-0.037,-1.7,-4.2,25.0,7.3,1.3
