NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Stanislav Medvedenko,LAL,5.0,71,729,0.182,0.042,0.6,-1.8,21.8,10.4,2.8
Sean Rooks,LAC,5.0,61,727,0.076,-0.064,-1.0,-5.1,12.1,8.2,1.7
Sam Mitchell,MIN,3.0,74,725,0.063,-0.001,0.0,-3.1,16.2,5.4,3.0
Johnny Newman,DAL,3.0,47,724,0.102,0.038,0.6,-1.9,13.1,3.2,0.9
Lawrence Funderburke,SAC,4.0,56,722,0.24,0.1,1.5,0.0,17.6,13.2,2.1
Walter McCarty,BOS,4.5,56,718,0.24,0.1,1.5,0.0,14.2,8.6,2.7
Don Reid,ORL,4.0,68,714,0.134,-0.006,-0.1,-3.3,15.1,11.8,1.8
Mitch Richmond,LAL,2.0,64,709,0.087,0.023,0.3,-2.4,17.6,6.4,3.9
Michael Doleac,CLE,5.0,42,705,0.112,-0.028,-0.4,-4.0,13.2,11.4,1.7
Bimbo Coles,CLE,1.0,47,693,0.09,0.014,0.2,-2.6,10.3,3.8,7.4
Jud Buechler,"ORL, PHO",2.5,66,684,0.209,0.145,2.1,1.4,7.8,8.1,2.2
Robert Traylor,NOR,4.0,61,679,0.202,0.062,0.9,-1.1,16.1,13.2,2.6
Bryant Stith,CLE,2.0,50,665,0.131,0.066,0.9,-1.0,15.0,6.1,3.0
Eric Montross,TOR,5.0,49,656,0.122,-0.018,-0.3,-3.7,8.5,10.2,1.2
Mark Strickland,ATL,3.3,46,654,0.158,0.071,1.0,-0.9,15.3,9.6,1.5
Eddie Robinson,CHI,3.0,29,653,0.091,0.026,0.4,-2.3,19.3,5.7,2.7
Mark Madsen,LAL,5.0,59,650,0.298,0.158,2.1,1.8,12.3,12.0,3.2
Dalibor Bagaric,CHI,5.0,50,638,0.098,-0.042,-0.6,-4.4,13.9,12.2,1.7
Andrew DeClercq,ORL,5.0,61,633,0.199,0.059,0.8,-1.3,12.3,12.4,1.7
Brian Shaw,LAL,1.4,58,631,0.216,0.145,1.9,1.4,12.9,8.5,6.8
Etan Thomas,WAS,4.5,47,618,0.343,0.203,2.6,3.2,15.8,14.1,0.5
Howard Eisley,NYK,1.0,39,609,0.037,-0.038,-0.5,-4.3,13.5,3.9,7.9
A.J. Guyton,CHI,1.1,45,607,0.046,-0.028,-0.4,-3.9,19.3,3.5,6.4
Glen Rice,HOU,3.0,20,606,0.037,-0.027,-0.3,-3.9,13.6,3.7,2.5
Shammond Williams,OKC,1.0,50,603,0.17,0.095,1.2,-0.1,17.6,5.0,6.6
Rafer Alston,MIL,1.0,50,600,0.154,0.079,1.0,-0.6,14.2,5.8,11.4
Mookie Blaylock,GSW,1.0,35,599,0.125,0.05,0.6,-1.5,9.5,4.2,9.1
Wang Zhizhi,DAL,5.0,55,598,0.16,0.02,0.3,-2.4,24.7,8.9,1.8
John Amaechi,UTH,5.0,54,586,-0.02,-0.16,-2.0,-8.1,14.3,8.9,2.4
Cal Bowdler,ATL,4.0,52,585,0.11,-0.03,-0.4,-4.0,13.3,9.0,0.9
Dana Barros,DET,1.0,29,582,0.072,-0.004,-0.1,-3.2,15.9,4.7,6.4
Felipe Lopez,MIN,2.2,67,581,0.064,0.0,0.0,-3.1,14.0,6.6,3.2
Kenny Satterfield,DEN,1.0,36,560,0.055,-0.021,-0.2,-3.7,16.2,4.5,9.3
Danny Manning,DAL,3.0,41,552,0.175,0.111,1.3,0.4,14.3,9.4,2.6
Rusty LaRue,UTH,1.8,33,541,0.027,-0.04,-0.5,-4.3,17.1,4.3,6.3
Rick Brunson,POR,1.7,59,520,0.195,0.128,1.4,0.9,11.5,6.3,10.5
Loren Woods,MIN,5.0,60,516,0.227,0.087,0.9,-0.4,10.2,11.3,2.0
Steven Hunter,ORL,5.0,53,516,0.172,0.032,0.3,-2.1,17.6,9.0,0.5
Grant Hill,ORL,2.5,14,512,0.205,0.141,1.5,1.3,22.0,11.7,6.0
Vonteego Cummings,PHI,1.0,58,501,0.069,-0.007,-0.1,-3.3,18.4,5.0,5.7
Marc Jackson,"GSW, MIN",4.5,39,496,0.119,-0.021,-0.2,-3.7,18.0,12.4,1.4
John Wallace,PHO,3.0,46,490,0.081,0.017,0.2,-2.5,22.6,8.3,2.8
Quincy Lewis,UTH,2.0,36,490,-0.01,-0.074,-0.8,-5.4,14.1,4.2,3.5
Jamal Crawford,CHI,1.0,23,481,0.149,0.073,0.7,-0.8,21.4,3.4,5.5
Trajan Langdon,CLE,1.5,44,477,0.075,0.005,0.0,-2.9,21.0,5.5,6.0
Tracy Murray,TOR,3.0,40,473,0.097,0.033,0.3,-2.0,23.0,5.4,1.9
Alton Ford,PHO,5.0,53,452,0.132,-0.008,-0.1,-3.3,17.4,11.4,0.7
Tariq Abdul-Wahad,"DAL, DEN",2.5,24,441,0.089,0.025,0.2,-2.3,14.7,9.1,2.6
Dan Langhi,HOU,3.0,34,434,0.088,0.024,0.2,-2.3,11.8,7.4,1.5
Gerald Wallace,SAC,3.0,54,430,0.139,0.074,0.7,-0.8,19.3,9.9,3.0
Mark Pope,MIL,5.0,45,429,0.118,-0.022,-0.2,-3.8,9.7,8.2,1.9
Travis Knight,NYK,5.0,49,429,0.056,-0.084,-0.7,-5.7,11.0,11.6,0.9
Alan Henderson,ATL,4.0,26,422,0.236,0.096,0.8,-0.1,16.3,11.0,1.3
Mark Blount,BOS,5.0,44,415,0.216,0.076,0.7,-0.7,10.9,9.8,1.2
Mengke Bateer,DEN,5.0,27,408,0.028,-0.112,-1.0,-6.6,16.4,11.3,2.6
Tierre Brown,HOU,1.0,40,403,0.114,0.038,0.3,-1.9,14.7,5.0,8.3
Carlos Arroyo,"DEN, TOR",1.4,37,383,0.141,0.07,0.6,-0.9,13.9,5.0,8.8
Eddie Gill,MEM,1.0,23,382,0.056,-0.019,-0.2,-3.7,14.6,3.5,6.2
Anthony Johnson,BRK,1.0,34,366,0.202,0.126,1.0,0.8,12.3,3.8,6.3
Jason Collier,HOU,5.0,25,365,0.175,0.035,0.3,-2.0,13.9,10.8,1.2
Matt Bullard,NOR,3.0,31,350,0.018,-0.046,-0.3,-4.5,14.4,6.4,2.2
Bobby Simmons,WAS,3.0,30,343,0.213,0.148,1.1,1.5,15.7,7.3,2.4
Tremaine Fowlkes,LAC,3.0,22,340,0.207,0.143,1.0,1.4,10.4,9.0,2.4
Chris Dudley,POR,5.0,43,327,0.204,0.064,0.4,-1.1,7.0,11.7,1.9
Sean Marks,MIA,4.5,21,319,0.15,0.01,0.1,-2.8,14.4,11.3,1.2
Antonis Fotsis,MEM,3.0,28,319,0.139,0.075,0.5,-0.7,16.3,9.3,1.5
Isaac Austin,MEM,4.5,21,306,0.081,-0.059,-0.4,-4.9,11.9,11.1,2.0
Evan Eschmeyer,DAL,5.0,31,299,0.257,0.117,0.7,0.6,10.0,15.7,1.4
Derrick Dial,"BRK, TOR",1.2,32,299,0.08,0.007,0.0,-2.9,16.2,9.0,5.6
Brian Scalabrine,BRK,5.0,28,290,0.042,-0.098,-0.6,-6.1,9.9,8.4,3.5
Jason Caffey,MIL,5.0,23,283,0.137,-0.003,0.0,-3.2,16.8,8.5,2.0
Jermaine Jackson,TOR,2.0,24,280,0.252,0.188,1.1,2.8,9.8,4.6,9.8
Calvin Booth,OKC,5.0,15,279,0.146,0.006,0.0,-2.9,16.0,9.3,2.8
Chris Andersen,DEN,4.5,24,262,0.275,0.135,0.7,1.1,13.2,13.9,1.3
William Avery,MIN,1.0,28,258,-0.085,-0.161,-0.9,-8.1,13.2,4.5,6.7
Robert Pack,MIN,1.0,16,252,0.065,-0.011,-0.1,-3.4,11.8,4.4,9.3
Shawnelle Scott,DEN,5.0,21,252,0.334,0.194,1.0,3.0,15.6,19.6,1.5
Felton Spencer,NYK,5.0,32,248,0.016,-0.124,-0.6,-6.9,5.6,9.7,0.6
Kedrick Brown,BOS,2.5,29,245,0.232,0.167,0.9,2.1,12.3,9.8,2.9
Ruben Boumtje-Boumtje,POR,5.0,33,245,0.177,0.037,0.2,-1.9,7.6,10.8,0.8
Zach Randolph,POR,4.5,41,238,0.196,0.056,0.3,-1.3,23.0,13.9,2.6
Antonio McDyess,DEN,4.5,10,236,0.376,0.236,1.2,4.3,23.0,11.2,3.7
Cherokee Parks,SAS,4.0,42,234,0.068,-0.072,-0.4,-5.3,12.9,11.9,2.1
Erick Barkley,POR,1.0,19,228,0.064,-0.012,-0.1,-3.4,12.2,3.8,7.2
Stephen Jackson,SAS,3.0,23,227,-0.044,-0.109,-0.5,-6.5,18.8,5.5,2.3
Nick Anderson,MEM,2.0,15,222,-0.064,-0.128,-0.6,-7.1,13.0,7.1,3.0
Olumide Oyedeji,OKC,5.0,36,221,0.31,0.17,0.8,2.2,11.9,17.2,0.9
Mikki Moore,DET,4.5,30,217,0.266,0.126,0.6,0.8,17.5,11.7,2.4
Mark Bryant,SAS,4.0,30,206,0.225,0.085,0.4,-0.4,13.0,10.3,2.3
Brandon Armstrong,BRK,2.0,35,196,-0.159,-0.224,-0.9,-10.0,15.7,3.9,2.0
Dean Garrett,"GSW, MIN",5.0,34,183,0.09,-0.05,-0.2,-4.6,9.4,15.0,1.3
Jabari Smith,"PHI, SAC",4.6,23,181,0.108,-0.032,-0.1,-4.1,19.4,7.4,2.9
Lavor Postell,NYK,3.0,23,179,-0.064,-0.128,-0.5,-7.1,24.9,4.3,1.3
Samuel Dalembert,PHI,5.0,34,178,0.304,0.164,0.6,2.0,13.8,18.3,1.3
Harold Jamison,LAC,3.5,25,176,0.291,0.189,0.7,2.8,14.7,10.6,1.6
Randy Livingston,OKC,2.0,13,176,0.149,0.085,0.3,-0.4,11.2,6.8,7.1
Isaiah Rider,DEN,2.0,10,173,0.13,0.066,0.2,-1.0,25.8,9.2,3.3
Michael Ruffin,PHI,4.0,15,170,0.218,0.078,0.3,-0.7,4.5,14.4,1.4
Carlos Rogers,IND,4.0,22,168,0.328,0.188,0.7,2.8,16.9,10.9,0.9
Malik Allen,MIA,4.0,12,161,0.293,0.153,0.5,1.7,15.5,11.3,1.5
Primoz Brezec,IND,5.0,22,160,0.189,0.049,0.2,-1.5,12.9,8.4,1.8
Sam Mack,MIA,2.5,12,159,-0.055,-0.119,-0.4,-6.8,12.1,4.2,1.2
Joe Crispin,"LAL, PHO",2.0,21,156,0.145,0.08,0.3,-0.6,24.3,3.4,8.0
Keyon Dooling,LAC,1.0,14,155,-0.099,-0.175,-0.6,-8.5,18.0,0.9,3.7
Mateen Cleaves,SAC,2.0,32,153,-0.117,-0.181,-0.6,-8.7,22.0,2.5,7.8
Amal McCaskill,SAS,5.0,27,153,0.112,-0.028,-0.1,-4.0,16.3,11.3,1.3
Obinna Ekezie,LAC,4.5,29,152,0.133,-0.007,0.0,-3.3,17.1,10.7,0.9
Jaren Jackson,ORL,2.0,9,144,0.078,0.013,0.0,-2.7,13.0,5.7,2.7
Ansu Sesay,OKC,3.0,9,142,0.199,0.135,0.4,1.1,19.6,6.8,2.7
Dean Oliver,GSW,1.0,20,139,-0.098,-0.174,-0.5,-8.5,14.5,2.8,7.3
Doug Overton,LAC,1.0,18,131,-0.087,-0.163,-0.4,-8.1,14.3,4.4,4.8
Chris Crawford,ATL,3.0,7,131,0.08,0.016,0.0,-2.6,19.4,9.2,1.8
Rodney White,DET,3.0,16,129,-0.033,-0.097,-0.3,-6.1,20.8,6.7,4.5
Alvin Jones,PHI,5.0,23,126,0.141,0.001,0.0,-3.1,9.9,13.7,1.1
Michael Dickerson,MEM,2.0,4,124,-0.088,-0.152,-0.4,-7.8,16.6,4.6,3.5
Mike James,MIA,1.0,15,119,0.024,-0.051,-0.1,-4.7,16.9,5.6,7.7
Donny Marshall,BRK,3.0,20,118,0.117,0.053,0.1,-1.4,12.2,8.5,2.0
Michael Bradley,TOR,4.0,26,117,0.212,0.072,0.2,-0.8,12.3,9.8,1.2
DeSagana Diop,CLE,5.0,18,109,-0.084,-0.224,-0.5,-10.0,11.0,7.5,2.2
Jelani McCoy,LAL,5.0,21,104,0.213,0.073,0.2,-0.8,12.0,11.5,3.2
Leon Smith,ATL,4.0,14,100,0.288,0.148,0.3,1.5,14.9,14.9,1.4
Tang Hamilton,MIA,3.5,9,98,0.286,0.184,0.4,2.7,9.8,8.8,2.4
Victor Alexander,DET,4.5,15,97,-0.043,-0.183,-0.4,-8.8,19.8,14.4,3.0
Michael Stewart,TOR,4.5,11,93,0.153,0.013,0.0,-2.7,11.4,12.9,1.5
Chucky Brown,SAC,3.0,18,92,0.225,0.161,0.3,1.9,11.0,17.2,3.1
Jason Hart,SAS,1.0,10,92,0.252,0.177,0.3,2.4,13.6,6.8,6.3
Mitchell Butler,POR,2.0,11,90,0.101,0.037,0.1,-1.9,15.5,7.5,2.7
Brent Price,SAC,1.0,20,89,-0.048,-0.124,-0.2,-6.9,16.7,4.3,4.9
Bruno Sundov,IND,5.0,22,88,-0.005,-0.145,-0.3,-7.6,17.5,11.5,1.6
Theo Ratliff,ATL,5.0,3,82,0.169,0.029,0.0,-2.2,15.2,9.4,0.6
Kirk Haston,NOR,3.0,15,77,-0.188,-0.252,-0.4,-10.9,16.2,12.5,3.1
Jeff Trepagnier,CLE,2.0,12,77,0.017,-0.047,-0.1,-4.6,11.2,7.5,7.5
Jerome Moiso,NOR,4.0,15,76,0.106,-0.034,-0.1,-4.1,10.1,15.8,2.5
Isaac Fontaine,MEM,2.0,6,76,-0.132,-0.196,-0.3,-9.2,6.9,3.2,2.5
Cedric Henderson,GSW,3.0,12,70,0.044,-0.02,0.0,-3.7,24.7,2.1,2.7
Norm Richardson,"CHI, IND",1.1,11,67,0.018,-0.057,-0.1,-4.9,21.5,5.7,1.4
Damone Brown,PHI,3.5,17,66,-0.202,-0.304,-0.4,-12.5,16.7,2.9,1.5
Dee Brown,ORL,1.0,7,65,-0.214,-0.29,-0.4,-12.1,5.2,6.6,1.5
Steve Goodrich,BRK,4.0,9,50,-0.11,-0.25,-0.3,-10.9,4.8,4.8,4.8
Elliot Perry,MEM,1.0,2,48,-0.016,-0.091,-0.1,-5.9,11.0,4.0,7.0
Antonio Harvey,OKC,4.5,5,47,0.094,-0.046,0.0,-4.5,9.2,9.2,5.1
Reggie Slater,"ATL, BRK",3.2,8,47,0.294,0.214,0.2,3.6,21.4,9.2,1.0
Mamadou N'diaye,TOR,5.0,5,46,0.449,0.309,0.3,6.5,20.9,11.5,0.0
Maurice Evans,MIN,2.5,10,45,-0.023,-0.087,-0.1,-5.8,22.4,4.3,4.3
Charlie Bell,"DAL, PHO",2.0,7,44,-0.165,-0.23,-0.2,-10.2,8.7,5.5,2.2
Brian Cardinal,DET,3.5,8,43,0.278,0.176,0.2,2.4,19.0,6.7,2.2
Jamison Brewer,IND,1.0,13,43,0.293,0.217,0.2,3.7,4.5,8.9,10.0
Tim James,PHI,4.0,9,41,-0.03,-0.17,-0.1,-8.4,14.0,8.2,1.2
Joseph Forte,BOS,2.0,8,39,-0.075,-0.139,-0.1,-7.4,7.4,7.4,7.4
Matt Geiger,PHI,5.0,4,36,-0.07,-0.21,-0.2,-9.6,4.0,8.0,0.0
Jeryl Sasser,ORL,2.0,7,36,-0.026,-0.09,-0.1,-5.9,13.3,9.3,2.7
Eldridge Recasner,"NOR, LAC",2.0,6,33,0.012,-0.052,0.0,-4.7,7.3,0.0,7.3
Ira Bowman,PHI,2.0,3,29,0.311,0.247,0.1,4.6,16.6,1.7,1.7
Greg Foster,MIL,5.0,6,24,-0.081,-0.221,-0.1,-9.9,14.0,16.0,2.0
Daniel Santiago,PHO,5.0,3,24,0.106,-0.034,0.0,-4.1,16.0,14.0,4.0
Darrick Martin,DAL,1.0,3,22,-0.651,-0.726,-0.3,-25.7,2.2,2.2,6.5
Ernest Brown,MIA,4.0,3,21,-0.353,-0.493,-0.2,-18.4,6.9,13.7,0.0
Mike Penberthy,LAL,1.0,3,12,0.748,0.673,0.2,17.8,20.0,8.0,8.0
Larry Robinson,NYK,2.0,2,10,-0.057,-0.121,0.0,-6.8,14.4,9.6,0.0
Vinny Del Negro,PHO,2.0,2,6,-0.329,-0.393,0.0,-15.3,16.0,0.0,16.0
Randy Brown,BOS,1.0,1,6,0.1,0.025,0.0,-2.3,0.0,0.0,16.0
Ratko Varda,DET,5.0,1,6,-0.092,-0.232,0.0,-10.3,40.0,8.0,0.0
Dickey Simpkins,ATL,5.0,1,3,0.338,0.198,0.0,3.1,0.0,0.0,16.0
Cedric Henderson,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Ewing,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Smith,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
