Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
1998,Jason Kidd,PHO,1.0,50,2060,0.341,0.277,11.9,5.5,19.7,7.9,12.6
1998,Michael Finley,DAL,2.4,50,2051,0.167,0.108,4.6,0.3,23.6,6.2,5.1
1998,Shareef Abdur-Rahim,MEM,4.5,50,2021,0.155,0.009,0.4,-2.8,27.4,8.9,4.1
1998,Scottie Pippen,HOU,2.9,50,2011,0.226,0.167,7.0,2.1,17.3,7.7,7.0
1998,Gary Payton,OKC,1.0,50,2008,0.225,0.161,6.7,1.9,25.9,5.8,10.4
1998,Allen Iverson,PHI,1.7,48,1990,0.134,0.073,3.0,-0.8,31.0,5.7,5.4
1998,Tim Duncan,SAS,4.2,50,1963,0.311,0.166,6.8,2.1,26.5,14.0,3.0
1998,Anfernee Hardaway,ORL,2.5,50,1944,0.195,0.136,5.5,1.1,19.5,7.0,6.6
1998,Antonio McDyess,DEN,4.5,50,1937,0.215,0.069,2.8,-0.9,26.3,13.3,2.0
1998,Mitch Richmond,WAS,2.0,50,1912,0.067,0.008,0.3,-2.8,24.7,4.3,3.1
1998,Kobe Bryant,LAL,2.0,50,1896,0.163,0.104,4.1,0.1,25.2,6.7,4.8
1998,Stephon Marbury,"MIN, BRK",1.0,49,1895,0.152,0.087,3.4,-0.4,26.4,3.6,11.1
1998,Eddie Jones,"NOR, LAL",2.5,50,1881,0.243,0.184,7.2,2.6,19.9,5.0,4.7
1998,Grant Hill,DET,2.8,50,1852,0.247,0.187,7.2,2.7,27.3,9.2,7.8
1998,David Wesley,NOR,1.2,50,1848,0.206,0.143,5.5,1.4,18.3,4.2,8.4
1998,Karl Malone,UTH,4.0,49,1832,0.311,0.166,6.3,2.1,30.5,12.1,5.3
1998,Dikembe Mutombo,ATL,5.0,50,1829,0.46,0.314,12.0,6.7,14.2,16.0,1.5
1998,Allan Houston,NYK,2.0,50,1815,0.06,0.001,0.0,-3.1,21.5,4.0,3.6
1998,Jason Williams,SAC,1.0,50,1805,0.113,0.048,1.8,-1.6,17.0,4.1,8.0
