Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
2012,Greivis Vasquez,NOR,2.0,78,2685,0.177,0.109,6.1,0.3,19.4,6.0,12.6
2012,Josh Smith,ATL,3.8,76,2685,0.215,0.055,3.1,-1.4,23.7,11.4,5.8
2012,J.R. Smith,NYK,2.5,80,2678,0.165,0.098,5.5,0.0,25.9,7.6,3.9
2012,Joe Johnson,BRK,2.6,72,2644,0.128,0.061,3.3,-1.2,21.2,4.0,4.6
2012,Jeremy Lin,HOU,1.1,82,2641,0.187,0.113,6.2,0.4,19.9,4.5,9.0
2012,Tayshaun Prince,"DET, MEM",3.0,82,2630,0.172,0.104,5.7,0.2,15.5,6.6,3.6
2012,Jeff Teague,ATL,1.0,80,2630,0.192,0.117,6.4,0.6,21.3,3.3,10.6
2012,Thaddeus Young,PHI,4.0,76,2629,0.311,0.133,7.3,1.1,20.6,10.4,2.3
2012,George Hill,IND,1.0,76,2622,0.283,0.208,11.3,3.4,19.7,5.2,6.5
2012,Zach Randolph,MEM,4.1,76,2603,0.324,0.147,8.0,1.5,21.6,15.7,2.0
2012,Blake Griffin,LAC,4.2,80,2596,0.341,0.163,8.8,2.0,26.6,12.2,5.5
2012,Goran Dragic,PHO,1.0,77,2582,0.233,0.158,8.5,1.8,21.1,4.4,10.6
2012,Al Jefferson,UTH,5.0,78,2578,0.284,0.107,5.7,0.2,25.9,13.4,3.1
2012,Paul Pierce,BOS,3.0,77,2577,0.238,0.171,9.2,2.2,26.6,9.1,6.9
2012,Alonzo Gee,CLE,2.9,83,2570,0.134,0.067,3.6,-1.0,15.8,6.0,2.5
2012,Tristan Thompson,CLE,4.0,82,2567,0.32,0.143,7.6,1.4,17.9,14.5,2.0
2012,Nikola Vucevic,ORL,5.0,77,2560,0.354,0.176,9.4,2.4,18.9,17.2,2.7
2012,Carlos Boozer,CHI,4.3,79,2551,0.229,0.052,2.7,-1.5,24.1,14.5,3.4
2012,Metta World Peace,LAL,3.0,75,2531,0.179,0.111,5.9,0.4,17.6,7.1,2.1
2012,Ty Lawson,DEN,1.0,73,2514,0.215,0.14,7.3,1.3,23.2,3.8,9.6
2012,Ryan Anderson,NOR,4.0,81,2507,0.227,0.05,2.6,-1.5,25.1,9.9,1.9
2012,Serge Ibaka,OKC,4.0,80,2486,0.383,0.205,10.6,3.3,20.3,11.9,0.8
2012,Carmelo Anthony,NYK,4.0,67,2482,0.206,0.028,1.5,-2.2,37.1,8.9,3.3
2012,Luke Ridnour,MIN,1.1,82,2474,0.157,0.083,4.3,-0.5,18.2,4.0,6.0
2012,Omer Asik,HOU,5.0,82,2464,0.372,0.195,10.0,3.0,16.2,18.6,1.5
2012,Chris Bosh,MIA,5.0,74,2459,0.306,0.128,6.6,0.9,24.0,9.8,2.4
2012,David West,IND,4.0,73,2438,0.317,0.139,7.1,1.3,24.6,11.1,4.2
2012,Joakim Noah,CHI,5.0,66,2422,0.428,0.25,12.6,4.7,15.5,14.5,5.2
2012,Wesley Matthews,POR,2.0,69,2402,0.173,0.105,5.3,0.2,20.4,3.8,3.5
2012,Dwyane Wade,MIA,1.9,69,2390,0.288,0.22,10.9,3.8,29.4,6.9,7.1
2012,J.J. Redick,"MIL, ORL",2.0,78,2382,0.154,0.087,4.3,-0.4,22.2,3.4,6.0
2012,Darren Collison,DAL,1.0,81,2375,0.239,0.164,8.1,2.0,19.6,4.4,8.4
2012,Paul Millsap,UTH,4.0,78,2374,0.313,0.135,6.7,1.1,22.9,11.2,4.1
2012,Brandon Knight,DET,1.0,75,2364,0.083,0.008,0.4,-2.8,20.3,5.0,6.2
2012,Jarrett Jack,GSW,1.6,79,2354,0.205,0.135,6.6,1.1,20.9,5.0,8.9
2012,Chris Paul,LAC,1.0,70,2335,0.445,0.37,18.0,8.4,24.4,5.4,13.9
2012,Amir Johnson,TOR,4.0,81,2327,0.377,0.199,9.7,3.1,16.8,12.6,2.5
2012,J.J. Hickson,POR,5.0,80,2322,0.41,0.232,11.2,4.1,21.0,17.1,1.8
2012,Raymond Felton,NYK,1.0,68,2311,0.171,0.096,4.6,-0.1,19.7,4.1,7.7
2012,Danilo Gallinari,DEN,3.3,71,2311,0.214,0.114,5.5,0.5,23.9,7.6,3.7
2012,Arron Afflalo,ORL,2.5,64,2307,0.083,0.015,0.7,-2.6,22.0,5.0,4.3
2012,Kyle Singler,DET,2.6,82,2297,0.142,0.075,3.6,-0.8,15.0,6.9,1.6
2012,DeMarcus Cousins,SAC,5.0,75,2289,0.258,0.08,3.8,-0.6,26.8,15.6,4.2
2012,Jason Thompson,SAC,4.1,82,2287,0.229,0.051,2.4,-1.5,18.7,11.5,1.8
2012,Lance Stephenson,IND,2.0,78,2277,0.231,0.164,7.8,2.0,14.5,6.4,4.7
2012,John Salmons,SAC,3.0,76,2275,0.136,0.068,3.2,-1.0,14.2,4.4,4.8
2012,Roy Hibbert,IND,5.0,79,2270,0.306,0.128,6.1,0.9,19.8,13.9,2.4
2012,Brook Lopez,BRK,5.0,74,2254,0.319,0.141,6.6,1.3,30.6,10.9,1.5
2012,Jeff Green,BOS,3.6,81,2253,0.19,0.06,2.8,-1.2,22.1,6.8,2.7
2012,Randy Foye,UTH,1.8,82,2249,0.116,0.047,2.2,-1.6,18.8,2.7,3.6
2012,Kenneth Faried,DEN,4.0,80,2247,0.39,0.213,10.0,3.5,19.7,15.7,1.6
2012,Kyle Korver,ATL,3.0,73,2241,0.268,0.2,9.3,3.1,17.2,6.2,3.1
2012,Brandon Bass,BOS,4.2,81,2240,0.242,0.065,3.0,-1.1,15.0,9.1,1.8
2012,Thabo Sefolosha,OKC,2.6,81,2234,0.293,0.226,10.5,3.9,13.2,6.8,2.7
2012,Jamal Crawford,LAC,2.0,76,2231,0.13,0.062,2.9,-1.1,27.0,2.8,4.2
2012,Spencer Hawes,PHI,5.0,82,2229,0.251,0.074,3.4,-0.8,19.5,12.7,3.9
2012,Martell Webster,WAS,3.0,76,2198,0.252,0.184,8.4,2.6,19.0,6.4,3.1
2012,Danny Green,SAS,2.6,80,2192,0.254,0.187,8.5,2.7,18.4,5.3,3.1
2012,Luis Scola,PHO,4.0,82,2185,0.209,0.031,1.4,-2.1,23.0,11.9,4.0
2012,Bismack Biyombo,CHA,5.0,80,2184,0.261,0.083,3.8,-0.5,8.5,12.8,0.8
2012,Tony Parker,SAS,1.0,66,2181,0.277,0.202,9.2,3.2,29.5,4.4,11.0
2012,Jared Dudley,PHO,3.0,79,2169,0.239,0.171,7.7,2.2,19.1,5.4,4.5
2012,Rodney Stuckey,DET,2.0,76,2168,0.117,0.049,2.2,-1.5,19.4,4.7,6.0
2012,Tyson Chandler,NYK,5.0,66,2162,0.497,0.319,14.4,6.8,15.3,15.6,1.4
2012,Jose Calderon,"DET, TOR",1.7,73,2159,0.336,0.266,12.0,5.2,18.4,3.9,11.5
2012,Andre Miller,DEN,1.3,82,2155,0.237,0.164,7.4,2.0,17.5,5.3,10.8
2012,Kevin Martin,OKC,2.0,77,2138,0.196,0.129,5.7,0.9,24.2,4.0,2.4
2012,Robin Lopez,NOR,5.0,82,2137,0.315,0.137,6.1,1.2,20.9,10.4,1.4
2012,Gerald Henderson,CHA,2.0,68,2133,0.14,0.072,3.2,-0.8,23.7,5.6,4.0
2012,Jimmy Butler,CHI,2.8,82,2133,0.336,0.268,11.9,5.3,15.9,7.4,2.6
2012,Jason Terry,BOS,2.0,79,2123,0.187,0.119,5.3,0.6,18.1,3.6,4.5
2012,Isaiah Thomas,SAC,1.0,79,2122,0.179,0.104,4.6,0.2,24.9,3.6,7.1
2012,Tony Allen,MEM,2.0,79,2113,0.233,0.165,7.3,2.1,16.0,8.2,2.2
2012,Gordon Hayward,UTH,2.5,72,2108,0.2,0.132,5.8,1.0,23.2,5.1,4.9
2012,Vince Carter,DAL,2.7,81,2088,0.22,0.153,6.7,1.7,25.0,7.7,4.5
2012,Nate Robinson,CHI,1.0,82,2087,0.182,0.107,4.6,0.2,24.7,4.2,8.2
2012,Gerald Wallace,BRK,3.1,69,2077,0.224,0.143,6.2,1.4,12.3,7.4,4.2
2012,Tim Duncan,SAS,5.0,69,2070,0.393,0.216,9.3,3.6,28.5,15.9,4.3
2012,Mario Chalmers,MIA,1.0,77,2068,0.209,0.134,5.8,1.1,15.5,4.0,6.3
2012,Al-Farouq Aminu,NOR,3.1,76,2067,0.309,0.232,10.0,4.1,12.9,13.6,2.4
2012,Harrison Barnes,GSW,3.3,81,2061,0.154,0.052,2.2,-1.5,17.4,7.8,2.3
2012,Matt Barnes,LAC,3.0,80,2060,0.258,0.191,8.2,2.9,19.2,8.5,2.9
2012,Emeka Okafor,WAS,5.0,79,2055,0.336,0.159,6.8,1.9,17.9,16.2,2.2
2012,Kyrie Irving,CLE,1.0,59,2048,0.193,0.118,5.0,0.6,31.1,5.1,8.2
2012,Jason Kidd,NYK,2.0,76,2045,0.327,0.26,11.1,5.0,10.8,7.6,5.8
2012,Andrei Kirilenko,MIN,3.8,64,2037,0.347,0.195,8.3,3.0,18.6,8.5,4.2
2012,Ray Allen,MIA,2.1,79,2033,0.207,0.14,5.9,1.3,20.4,5.1,3.2
2012,Michael Kidd-Gilchrist,CHA,3.6,78,2028,0.212,0.082,3.5,-0.5,16.7,10.8,2.8
2012,Tyler Zeller,CLE,5.0,77,2026,0.185,0.007,0.3,-2.9,14.5,10.4,2.3
2012,Kevin Garnett,BOS,5.0,68,2024,0.292,0.114,4.8,0.5,23.8,12.6,3.8
2012,Kyle Lowry,TOR,1.0,68,2023,0.292,0.217,9.1,3.7,18.8,7.6,10.3
2012,Tyreke Evans,SAC,2.5,65,2015,0.231,0.163,6.9,2.0,23.5,6.8,5.4
2012,Ersan Ilyasova,MIL,4.0,73,2013,0.305,0.128,5.4,0.9,22.9,12.4,2.8
2012,Dante Cunningham,MIN,3.0,80,2012,0.221,0.153,6.4,1.7,16.6,9.7,1.6
2012,Corey Brewer,DEN,3.0,82,2010,0.108,0.041,1.7,-1.8,23.6,5.6,3.0
2012,Shawn Marion,DAL,3.8,67,2007,0.346,0.193,8.1,2.9,19.4,12.6,3.9
2012,DeAndre Jordan,LAC,5.0,82,2006,0.399,0.222,9.3,3.8,17.3,14.2,0.7
2012,Tiago Splitter,SAS,4.9,81,2004,0.388,0.21,8.8,3.5,20.1,12.3,3.1
2012,Jameer Nelson,ORL,1.0,56,1975,0.135,0.06,2.5,-1.2,20.0,5.1,10.0
2012,Maurice Harkless,ORL,3.0,76,1973,0.215,0.147,6.0,1.5,15.2,8.2,1.2
2012,Reggie Evans,BRK,4.0,80,1972,0.441,0.263,10.8,5.1,8.8,21.6,1.0
2012,Nikola Pekovic,MIN,5.0,62,1959,0.35,0.173,7.1,2.3,24.8,13.4,1.3
2012,Kendrick Perkins,OKC,5.0,78,1955,0.224,0.047,1.9,-1.6,8.2,11.5,2.7
2012,Mike Dunleavy,MIL,2.6,75,1946,0.21,0.142,5.8,1.4,19.4,7.2,3.6
2012,Courtney Lee,BOS,2.0,78,1943,0.197,0.13,5.3,1.0,15.1,4.7,3.5
2012,Mike Dunleavy,MIL,3.0,75,1943,0.21,0.143,5.8,1.4,19.4,7.2,3.6
2012,Larry Sanders,MIL,5.0,71,1938,0.403,0.225,9.1,3.9,17.2,16.6,2.1
2012,Derrick Williams,MIN,4.0,78,1915,0.161,-0.017,-0.7,-3.6,23.4,10.8,1.2
2012,P.J. Tucker,PHO,2.0,79,1912,0.249,0.182,7.2,2.6,12.7,8.8,2.7
2012,Marco Belinelli,CHI,2.0,73,1883,0.099,0.032,1.2,-2.1,17.9,3.6,3.8
2012,Carl Landry,GSW,4.8,81,1880,0.323,0.146,5.7,1.4,22.3,12.3,1.7
2012,Marcin Gortat,PHO,5.0,61,1879,0.304,0.126,4.9,0.8,17.4,13.2,1.9
2012,Caron Butler,LAC,2.9,78,1879,0.121,0.054,2.1,-1.4,20.8,5.7,2.0
2012,Anthony Davis,NOR,4.4,64,1848,0.376,0.198,7.6,3.1,22.5,13.6,1.6
2012,Markieff Morris,PHO,4.4,82,1842,0.167,-0.01,-0.4,-3.4,17.5,10.3,2.8
2012,Alexey Shved,MIN,2.0,77,1839,0.089,0.021,0.8,-2.4,17.4,4.6,7.5
2012,Kosta Koufos,DEN,5.0,81,1820,0.39,0.212,8.0,3.5,17.1,14.8,0.8
2012,Kawhi Leonard,SAS,3.0,58,1813,0.339,0.271,10.2,5.4,18.2,9.2,2.5
2012,Jason Maxiell,DET,4.0,72,1791,0.214,0.037,1.4,-1.9,13.3,11.0,1.4
2012,Derrick Favors,UTH,4.2,77,1789,0.317,0.139,5.2,1.3,19.5,14.6,2.0
2012,Shane Battier,MIA,3.0,72,1788,0.227,0.16,5.9,1.9,12.7,4.4,1.9
2012,Dorell Wright,PHI,3.2,79,1783,0.269,0.175,6.5,2.4,19.6,8.1,4.0
2012,Patrick Patterson,"HOU, SAC",4.0,71,1777,0.253,0.076,2.8,-0.7,19.9,9.1,2.2
2012,Kirk Hinrich,CHI,1.2,60,1764,0.182,0.108,4.0,0.3,12.5,4.3,8.5
2012,Jerryd Bayless,MEM,1.4,80,1764,0.16,0.088,3.2,-0.4,18.9,4.8,7.2
2012,Dion Waiters,CLE,2.0,61,1757,0.043,-0.024,-0.9,-3.8,24.4,4.1,5.0
2012,Bradley Beal,WAS,2.0,56,1745,0.153,0.085,3.1,-0.4,21.5,5.8,3.8
2012,Marcus Thornton,SAC,1.7,72,1730,0.153,0.083,3.0,-0.5,25.4,5.0,2.5
2012,Marvin Williams,UTH,3.0,73,1728,0.18,0.112,4.0,0.4,14.7,7.3,2.1
2012,Kevin Seraphin,WAS,5.0,79,1723,0.065,-0.112,-4.0,-6.6,20.1,9.6,1.6
2012,J.J. Barea,MIN,1.0,74,1714,0.093,0.018,0.6,-2.5,23.4,5.8,8.2
2012,Jordan Crawford,"BOS, WAS",1.0,70,1712,0.113,0.037,1.3,-1.9,22.8,5.9,6.3
2012,Boris Diaw,SAS,4.0,75,1708,0.276,0.098,3.5,0.0,12.2,7.1,5.1
2012,Ricky Rubio,MIN,2.0,57,1690,0.235,0.167,5.9,2.1,17.3,6.5,11.8
2012,Carlos Delfino,HOU,3.0,67,1689,0.185,0.117,4.1,0.6,20.1,6.3,3.8
2012,E'Twaun Moore,ORL,1.5,75,1682,0.08,0.008,0.3,-2.8,16.8,4.8,5.9
2012,Lavoy Allen,PHI,4.9,79,1668,0.229,0.052,1.8,-1.5,13.1,11.4,2.1
2012,Dirk Nowitzki,DAL,4.6,53,1662,0.269,0.091,3.2,-0.2,26.5,10.5,3.8
2012,Wayne Ellington,"CLE, MEM",2.0,78,1661,0.181,0.114,3.9,0.5,17.7,4.8,3.0
2012,Jodie Meeks,LAL,2.0,78,1660,0.144,0.077,2.6,-0.7,17.9,4.9,2.0
2012,Nene Hilario,WAS,4.0,61,1656,0.269,0.092,3.2,-0.2,22.2,11.8,5.1
2012,John Lucas,TOR,1.0,126,1655,0.117,0.042,1.4,-1.8,19.3,3.8,6.1
2012,Pau Gasol,LAL,4.6,49,1655,0.274,0.096,3.3,-0.1,19.5,12.2,5.8
2012,Ramon Sessions,CHA,1.3,61,1650,0.139,0.066,2.3,-1.0,25.5,4.9,6.7
2012,Steve Novak,NYK,3.0,81,1643,0.209,0.141,4.8,1.3,15.6,4.4,1.0
2012,Antawn Jamison,LAL,3.9,76,1638,0.254,0.085,2.9,-0.4,20.9,10.6,1.5
2012,Steve Nash,LAL,1.0,50,1631,0.241,0.165,5.6,2.1,18.7,4.2,9.8
2012,Ed Davis,"MEM, TOR",4.7,81,1627,0.377,0.199,6.8,3.1,18.4,13.6,1.9
2012,Lamar Odom,LAC,4.0,82,1616,0.269,0.092,3.1,-0.2,9.8,14.3,4.2
2012,John Wall,WAS,1.2,49,1604,0.22,0.147,4.9,1.5,27.1,5.9,11.1
2012,Norris Cole,MIA,1.0,80,1592,0.053,-0.022,-0.7,-3.8,13.4,3.9,4.9
2012,Nick Collison,OKC,4.7,81,1582,0.33,0.152,5.0,1.7,12.5,10.1,3.7
2012,Ben Gordon,CHA,2.0,75,1562,-0.019,-0.087,-2.8,-5.8,25.8,4.0,4.4
2012,Eric Bledsoe,LAC,1.0,76,1554,0.248,0.173,5.6,2.3,19.9,6.9,7.2
2012,Andray Blatche,BRK,5.0,82,1552,0.324,0.146,4.7,1.5,26.1,12.9,2.6
2012,Michael Beasley,PHO,3.5,75,1550,-0.021,-0.138,-4.5,-7.4,23.5,8.7,3.4
2012,Elton Brand,DAL,4.0,72,1530,0.288,0.111,3.5,0.4,16.3,13.5,2.2
2012,C.J. Watson,BRK,1.0,80,1525,0.202,0.127,4.0,0.9,17.1,4.6,5.1
2012,Marcus Morris,"HOU, PHO",3.8,77,1523,0.144,-0.007,-0.2,-3.3,18.8,8.7,2.0
2012,Jeff Taylor,CHA,3.0,77,1510,0.126,0.059,1.9,-1.2,15.0,4.8,2.0
2012,Jeff Taylor,CHA,3.0,77,1507,0.126,0.059,1.9,-1.2,15.0,4.8,2.0
2012,Alan Anderson,TOR,3.0,65,1493,0.081,0.014,0.4,-2.6,22.3,4.8,3.3
2012,Josh McRoberts,"CHA, ORL",4.0,67,1491,0.259,0.081,2.5,-0.5,12.9,10.5,4.5
2012,Gary Neal,SAS,1.5,68,1485,0.074,0.003,0.1,-3.0,20.8,4.6,4.2
2012,Jonas Valanciunas,TOR,5.0,62,1482,0.316,0.138,4.3,1.2,17.9,12.0,1.5
2012,Trevor Ariza,WAS,3.0,56,1475,0.273,0.205,6.3,3.3,17.2,8.7,3.7
2012,Taj Gibson,CHI,4.0,65,1460,0.274,0.096,2.9,-0.1,17.0,11.3,2.0
2012,Beno Udrih,"MIL, ORL",1.0,66,1459,0.18,0.105,3.2,0.2,17.7,4.6,10.0
2012,Shaun Livingston,"CLE, WAS",1.4,66,1453,0.227,0.155,4.7,1.7,13.8,5.2,7.1
2012,Avery Bradley,BOS,1.0,50,1435,0.063,-0.012,-0.4,-3.4,15.4,3.7,3.5
2012,JaVale McGee,DEN,5.0,79,1433,0.36,0.182,5.4,2.6,24.0,12.8,0.8
2012,Byron Mullens,CHA,4.5,53,1429,0.116,-0.061,-1.8,-5.0,18.9,11.3,2.7
2012,Rajon Rondo,BOS,1.0,38,1422,0.29,0.215,6.4,3.6,17.6,7.2,14.2
2012,Devin Harris,ATL,1.1,58,1420,0.19,0.116,3.4,0.5,19.5,3.9,6.7
2012,Mo Williams,UTH,1.0,46,1416,0.13,0.055,1.6,-1.4,20.1,3.7,9.7
2012,Austin Rivers,NOR,1.0,61,1416,-0.012,-0.087,-2.6,-5.8,12.8,3.7,4.3
2012,Nick Young,PHI,2.0,59,1414,0.12,0.052,1.5,-1.5,21.3,4.4,2.9
2012,Udonis Haslem,MIA,3.4,75,1412,0.276,0.17,5.0,2.2,9.9,13.7,1.3
2012,Keith Bogans,BRK,2.0,74,1406,0.122,0.054,1.6,-1.4,10.6,4.1,2.6
2012,Shannon Brown,PHO,2.0,59,1405,0.094,0.027,0.8,-2.2,21.1,5.1,3.7
2012,Manu Ginobili,SAS,2.0,60,1394,0.255,0.187,5.4,2.7,24.3,6.9,9.4
2012,Chris Kaman,DAL,5.0,66,1369,0.185,0.007,0.2,-2.8,24.3,13.0,1.8
2012,Tyler Hansbrough,IND,4.3,81,1369,0.291,0.114,3.2,0.5,19.9,13.1,1.3
2012,Earl Clark,LAL,4.0,59,1363,0.242,0.065,1.8,-1.1,15.1,11.4,2.3
2012,C.J. Miles,CLE,3.0,65,1363,0.134,0.067,1.9,-1.0,25.7,6.1,2.2
2012,Jae Crowder,DAL,3.0,78,1350,0.157,0.09,2.5,-0.3,13.9,6.6,3.3
2012,Brian Roberts,NOR,1.0,78,1329,0.111,0.036,1.0,-2.0,20.0,3.5,7.9
2012,Luc Mbah a Moute,MIL,4.0,58,1328,0.135,-0.042,-1.2,-4.4,14.0,9.3,2.0
2012,Ian Mahinmi,IND,5.0,80,1322,0.213,0.036,1.0,-2.0,14.6,11.3,1.0
2012,Ekpe Udoh,MIL,5.0,76,1310,0.27,0.093,2.5,-0.2,11.8,9.2,1.6
2012,Tobias Harris,"MIL, ORL",3.9,55,1296,0.208,0.045,1.2,-1.7,22.3,10.6,2.6
2012,Marreese Speights,"CLE, MEM",5.0,79,1295,0.229,0.052,1.4,-1.5,24.4,14.3,1.7
2012,Toney Douglas,"HOU, SAC",1.0,71,1290,0.145,0.069,1.9,-0.9,19.9,5.1,5.6
2012,A.J. Price,WAS,1.0,57,1276,0.176,0.101,2.7,0.1,16.6,4.3,7.7
2012,Eric Gordon,NOR,1.0,42,1267,0.025,-0.05,-1.3,-4.6,27.0,2.9,5.2
2012,Pablo Prigioni,NYK,1.0,78,1265,0.293,0.218,5.7,3.7,10.4,5.4,9.0
2012,Andrew Nicholson,ORL,4.0,75,1255,0.173,-0.005,-0.1,-3.2,22.5,9.9,1.7
2012,Andre Drummond,DET,5.0,60,1244,0.515,0.337,8.7,7.4,18.4,17.6,1.2
2012,Quincy Pondexter,MEM,2.8,59,1242,0.222,0.154,4.0,1.7,14.5,5.1,2.4
2012,Terrence Ross,TOR,2.0,73,1240,0.092,0.025,0.6,-2.3,18.1,5.6,2.1
2012,D.J. Augustin,IND,1.0,76,1225,0.201,0.126,3.2,0.8,13.9,3.6,6.7
2012,Roger Mason,NOR,2.0,69,1222,0.144,0.076,1.9,-0.7,14.5,5.2,2.9
2012,Jamaal Tinsley,UTH,1.0,66,1222,0.199,0.124,3.2,0.8,9.0,4.5,11.4
2012,Will Bynum,DET,1.0,65,1217,0.095,0.02,0.5,-2.5,25.1,3.8,9.1
2012,Greg Stiemsma,MIN,5.0,76,1212,0.21,0.032,0.8,-2.1,12.2,10.4,1.2
2012,Chuck Hayes,SAC,5.0,74,1211,0.301,0.124,3.1,0.8,7.8,11.9,4.4
2012,Meyers Leonard,POR,5.0,69,1205,0.236,0.058,1.5,-1.3,15.0,10.2,1.3
2012,Kris Humphries,BRK,4.0,65,1192,0.295,0.117,2.9,0.6,15.1,14.7,1.3
2012,Willie Green,LAC,2.0,72,1185,0.145,0.078,1.9,-0.7,18.2,3.9,2.2
2012,Steve Blake,LAL,1.0,45,1170,0.219,0.144,3.5,1.4,13.4,5.4,7.1
2012,Brendan Haywood,CHA,5.0,61,1165,0.206,0.029,0.7,-2.2,8.9,11.9,1.2
2012,DeShawn Stevenson,ATL,2.0,56,1158,0.155,0.088,2.1,-0.4,11.8,5.1,2.2
2012,Garrett Temple,WAS,2.0,51,1158,0.174,0.107,2.6,0.2,10.9,5.1,4.8
2012,Brandan Wright,DAL,5.0,64,1149,0.393,0.215,5.2,3.6,22.6,10.9,1.6
2012,Alec Burks,UTH,2.0,64,1136,0.092,0.024,0.6,-2.3,19.1,6.1,3.9
2012,Zaza Pachulia,ATL,5.0,52,1133,0.327,0.149,3.5,1.6,13.0,14.2,3.3
2012,Festus Ezeli,GSW,5.0,78,1124,0.29,0.113,2.6,0.4,8.2,13.4,0.9
2012,Louis Williams,ATL,2.0,39,1121,0.153,0.086,2.0,-0.4,23.6,3.4,6.0
2012,DeMarre Carroll,UTH,3.0,66,1110,0.278,0.211,4.9,3.5,17.0,8.1,2.6
2012,Greg Smith,HOU,5.0,70,1109,0.37,0.193,4.5,2.9,18.2,13.9,1.1
2012,Damien Wilkins,PHI,2.0,61,1098,0.161,0.093,2.1,-0.2,17.0,4.6,4.0
2012,Charlie Villanueva,DET,4.0,69,1094,0.172,-0.005,-0.1,-3.2,20.5,10.6,2.4
2012,Richard Hamilton,CHI,2.0,50,1088,-0.003,-0.07,-1.6,-5.3,21.6,3.7,5.3
2012,Marquis Daniels,MIL,3.0,59,1088,0.101,0.033,0.8,-2.0,14.3,6.6,2.9
2012,Gerald Green,IND,2.7,60,1082,0.079,0.011,0.2,-2.7,18.7,6.3,2.2
2012,Wilson Chandler,DEN,4.0,43,1081,0.198,0.021,0.5,-2.4,24.9,9.7,2.6
2012,Enes Kanter,UTH,5.0,70,1079,0.302,0.124,2.8,0.8,22.5,13.5,1.4
2012,Stephen Jackson,SAS,3.2,55,1076,0.07,-0.025,-0.6,-3.8,15.2,6.9,3.6
2012,Glen Davis,ORL,4.1,34,1065,0.13,-0.047,-1.0,-4.5,23.1,11.1,3.2
2012,Draymond Green,GSW,3.0,79,1061,0.139,0.072,1.6,-0.9,10.3,11.8,2.4
2012,Thomas Robinson,"HOU, SAC",4.0,70,1058,0.185,0.008,0.2,-2.8,15.1,14.3,2.1
