Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
1983,Eddie Johnson,"ATL, SAC",2.4,149,4813,0.093,0.027,2.7,-2.2,26.7,6.0,6.7
1983,Jeff Ruland,WAS,5.0,75,3082,0.361,0.217,13.9,3.7,25.9,14.4,4.6
1983,Sidney Moncrief,MIL,1.5,79,3075,0.335,0.264,16.9,5.1,25.8,8.2,5.6
1983,Norm Nixon,LAC,1.0,82,3053,0.192,0.114,7.3,0.5,21.9,3.2,14.4
1983,Larry Bird,BOS,3.0,79,3028,0.378,0.312,19.7,6.6,30.2,12.6,8.2
1983,Rolando Blackman,DAL,2.0,81,3025,0.247,0.181,11.4,2.5,28.8,5.9,4.6
1983,Isiah Thomas,DET,1.0,82,3007,0.282,0.205,12.8,3.3,27.9,5.2,14.6
1983,Buck Williams,BRK,4.0,81,3003,0.339,0.196,12.2,3.0,20.4,16.0,2.1
1983,Jack Sikma,OKC,5.0,82,2993,0.331,0.188,11.7,2.8,25.1,14.6,5.2
1983,Adrian Dantley,UTH,3.0,79,2984,0.309,0.243,15.1,4.5,38.9,7.2,5.0
1983,Joe Barry Carroll,GSW,5.0,80,2962,0.175,0.031,1.9,-2.1,26.6,10.3,3.2
1983,Dominique Wilkins,ATL,3.0,81,2961,0.206,0.14,8.6,1.3,28.4,9.4,2.0
1983,Purvis Short,GSW,3.0,79,2945,0.12,0.053,3.3,-1.4,29.4,7.1,4.0
1983,Terry Cummings,LAC,4.0,81,2907,0.201,0.058,3.5,-1.3,30.6,12.8,2.3
1983,Mark Aguirre,DAL,3.0,79,2900,0.178,0.11,6.6,0.3,38.6,7.8,5.9
1983,Larry Nance,PHO,3.0,82,2899,0.36,0.291,17.6,6.0,24.0,11.2,3.5
1983,Alex English,DEN,3.0,82,2870,0.229,0.163,9.7,2.0,36.2,7.8,6.8
1983,Robert Parish,BOS,5.0,80,2867,0.336,0.192,11.5,2.9,25.4,14.3,2.3
1983,Bill Laimbeer,DET,5.0,82,2864,0.397,0.254,15.1,4.8,23.8,16.8,2.5
1983,Mike Mitchell,SAS,3.5,79,2853,0.065,-0.041,-2.4,-4.4,30.9,9.6,1.6
1983,Gus Williams,OKC,1.1,80,2818,0.204,0.127,7.5,0.9,25.5,3.5,11.5
1983,Rickey Green,UTH,1.0,81,2768,0.327,0.25,14.4,4.7,18.6,4.0,13.0
1983,Kiki Vandeweghe,DEN,4.0,78,2734,0.233,0.089,5.1,-0.3,40.3,6.5,4.2
1983,Dave Greenwood,CHI,4.0,78,2718,0.284,0.14,7.9,1.3,16.8,13.9,2.5
1983,Marques Johnson,MIL,3.5,74,2715,0.253,0.144,8.1,1.4,27.1,8.5,5.6
1983,T.R. Dunn,DEN,2.0,80,2705,0.329,0.263,14.8,5.1,8.1,10.2,4.0
1983,Rick Mahorn,WAS,4.3,82,2701,0.261,0.117,6.6,0.6,13.1,13.1,2.3
1983,Greg Ballard,WAS,3.0,82,2701,0.206,0.14,7.9,1.3,21.1,8.7,5.2
1983,Ralph Sampson,HOU,5.0,82,2693,0.261,0.118,6.6,0.6,30.7,16.3,2.9
1983,Frank Johnson,WAS,1.0,82,2686,0.187,0.109,6.1,0.3,17.5,3.3,10.1
1983,Jim Paxson,POR,2.0,81,2686,0.179,0.113,6.3,0.4,30.8,3.1,4.5
1983,Julius Erving,PHI,3.0,77,2683,0.301,0.234,13.1,4.2,30.9,9.5,5.5
1983,Clark Kellogg,IND,3.0,79,2676,0.274,0.208,11.6,3.4,27.0,12.9,4.2
1983,Dave Corzine,CHI,5.0,82,2674,0.231,0.087,4.9,-0.4,18.0,10.3,3.6
1983,Bernard King,NYK,3.0,77,2667,0.261,0.194,10.8,3.0,36.5,7.1,3.0
1983,Dennis Johnson,BOS,2.0,80,2665,0.155,0.089,4.9,-0.3,19.0,5.0,6.1
1983,Brad Davis,DAL,1.0,81,2665,0.262,0.184,10.2,2.7,16.1,3.4,10.1
1983,Darrell Griffith,UTH,2.0,82,2650,0.071,0.005,0.3,-2.9,29.6,6.1,5.1
1983,Mychal Thompson,POR,5.0,79,2648,0.321,0.177,9.8,2.4,22.5,12.5,5.6
1983,Calvin Natt,POR,3.0,79,2638,0.291,0.225,12.4,3.9,23.2,8.7,3.3
1983,Ricky Sobers,WAS,1.5,81,2624,0.062,-0.01,-0.5,-3.4,23.2,3.3,6.9
1983,Kareem Abdul-Jabbar,LAL,5.0,80,2622,0.281,0.137,7.5,1.2,31.4,10.7,3.9
1983,Moses Malone,PHI,4.9,71,2613,0.358,0.214,11.7,3.6,29.6,17.5,1.8
1983,Dan Roundfield,ATL,4.0,73,2610,0.276,0.132,7.2,1.0,25.4,13.3,3.4
1983,Gene Banks,SAS,3.0,80,2600,0.3,0.234,12.7,4.2,19.4,10.7,4.7
1983,George Gervin,SAS,2.0,76,2584,0.043,-0.023,-1.3,-3.8,36.5,5.8,4.1
1983,Lewis Lloyd,HOU,2.0,82,2578,0.158,0.091,4.9,-0.2,27.1,5.5,6.0
1983,Kevin McHale,BOS,4.4,82,2577,0.319,0.176,9.4,2.4,28.1,11.4,1.9
1983,Lester Conner,GSW,1.0,82,2573,0.299,0.222,11.9,3.8,16.9,5.7,7.5
1983,Tom Chambers,OKC,4.0,82,2570,0.167,0.023,1.2,-2.4,27.7,9.9,2.5
1983,Magic Johnson,LAL,1.1,67,2567,0.48,0.404,21.6,9.5,22.0,9.2,16.4
1983,Andrew Toney,PHI,2.0,78,2556,0.119,0.052,2.8,-1.5,29.8,3.6,7.0
1983,Sleepy Floyd,GSW,2.0,77,2555,0.126,0.059,3.2,-1.2,24.3,5.1,5.1
1983,Walter Davis,PHO,2.0,78,2546,0.154,0.088,4.7,-0.3,29.4,3.8,8.1
1983,Orlando Woolridge,CHI,3.1,75,2544,0.151,0.08,4.2,-0.6,27.2,7.0,2.6
1983,James Donaldson,LAC,5.0,82,2525,0.325,0.181,9.5,2.6,18.4,12.3,1.7
1983,John Long,DET,2.0,82,2514,0.119,0.053,2.8,-1.4,25.5,5.5,3.9
1983,Jamaal Wilkes,LAL,3.0,75,2507,0.146,0.08,4.2,-0.6,24.8,6.5,4.1
1983,Caldwell Jones,HOU,4.5,81,2506,0.212,0.069,3.6,-0.9,15.3,11.1,3.0
1983,Cedric Maxwell,BOS,3.9,80,2502,0.276,0.138,7.2,1.2,18.3,8.8,3.9
1983,Jerry Sichting,IND,1.0,80,2497,0.215,0.138,7.2,1.2,17.6,3.3,8.8
1983,Maurice Cheeks,PHI,1.0,75,2494,0.286,0.209,10.8,3.4,18.3,3.9,9.2
1983,Kelly Tripucka,DET,3.0,76,2493,0.08,0.013,0.7,-2.7,31.2,5.9,4.4
1983,Pat Cummings,DAL,4.6,80,2492,0.183,0.039,2.0,-1.9,20.1,12.7,3.0
1983,Bill Cartwright,NYK,5.0,77,2487,0.361,0.217,11.2,3.7,25.3,12.5,2.1
1983,Kenny Carr,POR,3.8,82,2455,0.271,0.14,7.2,1.3,25.1,12.6,3.1
1983,Quintin Dailey,CHI,1.5,82,2449,0.059,-0.012,-0.6,-3.5,29.2,4.6,5.0
1983,Rory Sparrow,NYK,1.8,79,2436,0.188,0.12,6.1,0.7,16.1,3.7,10.6
1983,Junior Bridgeman,MIL,3.0,81,2431,0.105,0.038,1.9,-1.9,24.1,6.6,5.2
1983,Steve Stipanovich,IND,5.0,81,2426,0.159,0.015,0.8,-2.6,19.2,11.1,3.4
1983,Darryl Dawkins,BRK,5.0,81,2417,0.276,0.132,6.7,1.0,26.9,10.7,2.4
1983,James Worthy,LAL,3.5,82,2415,0.246,0.145,7.3,1.4,23.6,10.2,4.1
1983,Cliff Robinson,CLE,4.0,73,2402,0.158,0.014,0.7,-2.6,26.0,15.0,3.7
1983,Kyle Macy,PHO,1.0,82,2402,0.214,0.136,6.8,1.2,16.6,3.7,7.1
1983,Michael Cooper,LAL,2.0,82,2387,0.279,0.213,10.6,3.5,14.9,5.3,9.7
1983,World B. Free,CLE,2.0,75,2375,0.049,-0.017,-0.8,-3.6,33.7,4.4,4.6
1983,Larry Drew,SAC,1.0,73,2363,0.163,0.086,4.2,-0.4,24.3,3.0,11.3
1983,Tree Rollins,ATL,5.0,77,2351,0.336,0.193,9.4,2.9,13.6,12.1,1.3
1983,Maurice Lucas,PHO,4.0,75,2309,0.292,0.149,7.2,1.5,24.8,15.1,4.2
1983,Kurt Nimphius,DAL,5.0,82,2284,0.293,0.149,7.1,1.6,13.6,10.8,3.7
1983,Herb Williams,IND,4.2,69,2279,0.194,0.051,2.4,-1.5,21.7,11.7,4.5
1983,Al Wood,OKC,2.0,81,2236,0.123,0.056,2.6,-1.3,24.9,5.9,3.6
1983,Ray Williams,NYK,1.0,76,2230,0.212,0.134,6.2,1.1,24.2,5.7,9.7
1983,Danny Vranes,OKC,3.4,80,2174,0.204,0.104,4.7,0.2,14.8,8.7,2.9
1983,Otis Birdsong,BRK,2.0,69,2168,0.09,0.024,1.1,-2.3,30.2,3.8,5.9
1983,Mark Olberding,SAC,4.0,81,2160,0.211,0.067,3.0,-1.0,16.9,9.9,4.3
1983,Ennis Whatley,CHI,1.0,80,2159,0.225,0.147,6.6,1.5,14.9,4.4,14.7
1983,Mark Eaton,UTH,5.0,82,2139,0.31,0.167,7.4,2.1,10.3,13.4,2.5
1983,Truck Robinson,NYK,4.0,65,2135,0.216,0.072,3.2,-0.8,15.8,12.3,2.1
1983,Mitchell Wiggins,CHI,2.0,82,2123,0.11,0.044,2.0,-1.7,23.0,7.4,4.2
1983,Mickey Johnson,GSW,3.7,78,2122,0.177,0.058,2.6,-1.3,24.0,11.7,5.0
1983,Albert King,BRK,2.9,79,2103,0.147,0.081,3.5,-0.6,26.6,8.9,4.6
1983,Lonnie Shelton,CLE,5.0,79,2101,0.138,-0.006,-0.3,-3.3,19.4,8.7,4.1
1983,Larry Smith,GSW,4.0,75,2091,0.339,0.195,8.5,3.0,13.4,15.4,1.7
