Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
1985,Eddie Johnson,(3+),2.6,153,3991,0.076,0.008,0.6,-2.8,26.9,6.5,6.6
1985,Maurice Cheeks,PHI,1.0,82,3270,0.332,0.216,14.7,3.6,18.6,3.4,11.1
1985,Larry Bird,BOS,3.3,82,3113,0.409,0.318,20.6,6.8,32.6,12.4,8.6
1985,Buck Williams,BRK,4.0,82,3070,0.308,0.164,10.5,2.0,20.3,15.4,2.0
1985,Dominique Wilkins,ATL,3.0,78,3049,0.198,0.13,8.2,0.9,37.2,9.7,3.2
1985,Alex English,DEN,3.4,81,3024,0.169,0.071,4.5,-0.9,38.3,6.4,5.1
1985,Jeff Malone,WAS,1.9,80,2992,0.079,0.006,0.4,-2.9,28.8,4.6,3.1
1985,Mike Mitchell,SAS,3.0,82,2970,0.018,-0.051,-3.2,-4.7,31.0,6.6,3.0
1985,Charles Barkley,PHI,4.0,80,2952,0.443,0.299,18.4,6.2,26.1,16.7,5.1
1985,Reggie Theus,SAC,1.5,82,2919,0.235,0.141,8.6,1.3,24.7,5.0,13.0
1985,Bill Laimbeer,DET,5.0,82,2891,0.334,0.191,11.5,2.9,22.6,17.8,2.4
1985,Alvin Robertson,SAS,2.0,82,2878,0.339,0.271,16.2,5.3,23.2,8.6,7.5
1985,Vern Fleming,IND,1.0,80,2870,0.268,0.151,9.1,1.6,19.0,6.5,8.4
1985,Ralph Sampson,HOU,4.5,79,2864,0.215,0.071,4.3,-0.9,25.0,14.7,4.7
1985,Roy Hinson,CLE,3.0,82,2834,0.222,0.154,9.1,1.7,27.2,10.8,1.7
1985,Joe Barry Carroll,GSW,5.0,79,2801,0.113,-0.03,-1.8,-4.0,28.7,11.5,3.0
1985,Kiki Vandeweghe,POR,3.1,79,2791,0.186,0.106,6.2,0.2,33.7,3.7,3.2
1985,Isiah Thomas,DET,1.0,77,2790,0.311,0.194,11.3,3.0,27.7,4.8,14.3
1985,Jack Sikma,OKC,4.7,80,2790,0.269,0.126,7.3,0.8,23.6,12.9,5.2
1985,Rolando Blackman,DAL,2.0,82,2787,0.157,0.089,5.2,-0.3,30.3,5.0,4.7
1985,Herb Williams,IND,4.4,78,2770,0.213,0.07,4.0,-0.9,26.8,12.3,3.0
1985,Sleepy Floyd,GSW,1.0,82,2764,0.321,0.205,11.8,3.3,24.5,5.2,13.0
1985,Randy Wittman,ATL,2.0,81,2760,0.194,0.126,7.2,0.8,18.1,3.0,5.3
1985,Adrian Dantley,UTH,2.5,76,2744,0.289,0.221,12.6,3.8,39.7,6.9,4.6
1985,Jay Humphries,PHO,1.0,82,2733,0.216,0.1,5.7,0.0,15.9,4.6,9.2
1985,Dennis Johnson,BOS,1.0,78,2732,0.16,0.044,2.5,-1.7,21.3,4.7,8.0
1985,Moses Malone,PHI,5.0,74,2706,0.259,0.115,6.5,0.5,31.2,15.5,1.6
1985,Xavier McDaniel,OKC,3.0,82,2706,0.218,0.15,8.5,1.6,24.9,11.6,3.4
1985,Paul Pressey,MIL,1.0,80,2704,0.382,0.265,14.9,5.2,20.3,7.1,11.1
1985,James Donaldson,"DAL, LAC",5.0,83,2682,0.345,0.201,11.2,3.2,12.8,14.2,1.7
1985,Terry Cummings,MIL,4.0,82,2669,0.186,0.042,2.4,-1.8,29.3,12.5,3.5
1985,Kareem Abdul-Jabbar,LAL,5.0,79,2629,0.283,0.139,7.6,1.3,33.7,8.7,5.1
1985,Kelly Tripucka,DET,3.0,81,2626,0.188,0.12,6.6,0.6,29.6,6.4,4.8
1985,Sam Perkins,DAL,4.1,80,2626,0.291,0.147,8.1,1.5,22.6,12.5,2.8
1985,Fat Lever,DEN,1.0,78,2616,0.262,0.146,7.9,1.5,19.8,7.7,10.7
1985,Rodney McCray,HOU,2.9,82,2610,0.301,0.233,12.7,4.2,15.6,9.6,5.4
1985,Marques Johnson,LAC,2.5,75,2605,0.2,0.132,7.2,1.0,28.1,7.7,5.2
1985,Magic Johnson,LAL,1.0,72,2578,0.473,0.357,19.1,8.0,25.2,7.9,16.9
1985,Clyde Drexler,POR,2.1,75,2576,0.287,0.218,11.7,3.7,25.9,7.8,11.2
1985,Mychal Thompson,POR,4.5,82,2569,0.157,0.014,0.7,-2.7,22.5,11.4,3.3
1985,Gerald Henderson,OKC,1.0,82,2568,0.236,0.121,6.5,0.7,20.0,3.5,9.1
1985,Robert Parish,BOS,5.0,81,2567,0.349,0.206,11.0,3.3,24.4,14.4,2.7
1985,Sidney Moncrief,MIL,2.0,73,2567,0.336,0.268,14.3,5.2,27.5,6.2,6.7
1985,Cliff Robinson,WAS,4.0,78,2563,0.202,0.059,3.1,-1.2,27.3,12.7,3.5
1985,Mark Eaton,UTH,5.0,80,2551,0.286,0.143,7.6,1.4,12.7,12.7,1.9
1985,World B. Free,CLE,2.0,75,2535,0.108,0.04,2.1,-1.8,33.2,4.1,5.9
1985,Mike Gminski,BRK,5.0,81,2525,0.351,0.208,10.9,3.4,25.3,12.7,2.5
1985,Mark Aguirre,DAL,3.0,74,2501,0.132,0.063,3.3,-1.1,32.1,8.5,6.5
1985,Larry Nance,PHO,4.0,73,2484,0.353,0.209,10.8,3.4,28.5,11.9,4.6
1985,Karl Malone,UTH,3.6,81,2475,0.142,0.027,1.4,-2.2,23.3,13.9,4.6
1985,Julius Erving,PHI,2.6,74,2474,0.177,0.109,5.6,0.3,26.0,7.2,4.8
1985,John Bagley,CLE,1.0,78,2472,0.234,0.117,6.0,0.6,17.7,5.3,14.3
1985,Hakeem Olajuwon,HOU,5.0,68,2467,0.4,0.257,13.2,4.9,31.1,15.2,2.7
1985,Cedric Maxwell,LAC,3.0,76,2458,0.275,0.206,10.6,3.3,21.0,12.2,4.2
1985,James Worthy,LAL,3.0,75,2454,0.292,0.224,11.4,3.9,29.3,7.6,3.9
1985,Lewis Lloyd,HOU,2.0,82,2444,0.199,0.131,6.7,1.0,27.2,6.4,5.9
1985,Larry Smith,GSW,4.0,77,2441,0.345,0.201,10.2,3.2,14.6,16.8,1.9
1985,Purvis Short,GSW,2.4,64,2427,0.116,0.048,2.4,-1.6,32.3,6.5,4.7
1985,Kyle Macy,CHI,1.0,82,2426,0.218,0.101,5.1,0.1,13.9,3.5,8.8
1985,Mike Woodson,SAC,2.0,81,2417,0.087,0.019,0.9,-2.5,25.1,4.5,3.9
1985,Danny Ainge,BOS,2.0,80,2407,0.231,0.163,8.2,2.0,17.1,4.7,8.1
1985,T.R. Dunn,DEN,2.0,82,2401,0.297,0.229,11.5,4.0,8.2,7.5,3.4
1985,Steve Stipanovich,IND,5.0,79,2397,0.251,0.107,5.4,0.3,21.5,12.5,4.1
1985,Kevin McHale,BOS,4.0,68,2397,0.363,0.22,11.0,3.8,29.0,11.0,3.6
1985,Otis Birdsong,BRK,2.0,77,2395,0.082,0.014,0.7,-2.7,24.3,4.0,5.2
1985,Artis Gilmore,SAS,5.0,71,2395,0.326,0.182,9.1,2.6,23.7,12.0,2.0
1985,LaSalle Thompson,SAC,5.0,80,2377,0.323,0.18,8.9,2.5,20.7,15.5,3.4
1985,Thurl Bailey,UTH,4.0,82,2358,0.144,0.0,0.0,-3.1,24.3,10.0,3.1
1985,Rory Sparrow,NYK,1.0,74,2344,0.215,0.098,4.8,0.0,16.3,3.5,9.7
1985,Dan Roundfield,WAS,3.0,79,2321,0.285,0.216,10.5,3.6,19.0,13.3,3.5
1985,Sidney Green,CHI,4.3,80,2307,0.163,0.019,0.9,-2.5,22.4,13.7,2.9
1985,Kevin Willis,ATL,4.2,82,2300,0.236,0.092,4.4,-0.2,21.1,14.7,0.9
1985,Melvin Turpin,CLE,5.0,80,2292,0.279,0.135,6.5,1.1,23.0,11.6,1.2
1985,Gus Williams,WAS,1.0,77,2284,0.127,0.011,0.5,-2.7,21.8,3.5,9.5
1985,Wayman Tisdale,IND,3.5,81,2277,0.13,0.025,1.2,-2.3,25.1,12.3,1.7
1985,Michael Cooper,LAL,2.0,82,2269,0.245,0.177,8.3,2.4,16.0,5.2,9.9
1985,Orlando Woolridge,CHI,3.2,70,2248,0.177,0.096,4.5,-0.1,30.9,7.5,4.5
1985,Walter Davis,PHO,1.9,70,2239,0.089,0.015,0.7,-2.6,32.7,4.4,7.7
1985,Louis Orr,NYK,3.5,74,2237,0.184,0.08,3.7,-0.6,18.8,6.7,3.8
1985,Kurt Nimphius,"DAL, LAC",4.6,80,2226,0.162,0.018,0.8,-2.5,19.3,9.8,1.3
1985,Clint Richardson,IND,2.0,82,2224,0.159,0.091,4.2,-0.2,17.1,5.4,8.0
1985,Byron Scott,LAL,1.5,76,2190,0.112,0.018,0.8,-2.5,25.7,4.1,3.6
1985,Terry Teagle,GSW,2.0,82,2158,0.057,-0.011,-0.5,-3.4,25.9,5.2,2.6
1985,Mark Olberding,SAC,4.0,81,2157,0.256,0.112,5.1,0.4,13.6,9.4,5.9
1985,Robert Reid,HOU,3.3,82,2157,0.114,0.026,1.2,-2.3,21.9,6.7,4.9
1985,Derek Harper,DAL,1.1,79,2150,0.307,0.194,8.7,3.0,21.5,5.0,9.3
1985,Ricky Pierce,MIL,2.9,81,2147,0.241,0.173,7.7,2.3,25.2,5.2,4.0
1985,Gene Banks,CHI,3.0,82,2139,0.25,0.182,8.1,2.6,20.1,8.1,5.6
1985,Norm Nixon,LAC,1.1,67,2138,0.133,0.02,0.9,-2.5,22.0,4.0,12.9
1985,John Lucas,HOU,1.0,65,2120,0.233,0.117,5.2,0.6,22.8,3.2,12.9
1985,Wayne Cooper,DEN,4.9,78,2112,0.245,0.102,4.5,0.1,23.2,13.9,1.8
1985,Manute Bol,WAS,5.0,80,2090,0.343,0.199,8.7,3.1,6.8,11.0,0.5
1985,Benoit Benjamin,LAC,5.0,79,2088,0.271,0.128,5.6,0.9,20.2,13.8,1.8
1985,George Gervin,CHI,2.0,82,2065,0.013,-0.055,-2.4,-4.8,30.8,5.0,3.3
1985,Bob Hansen,UTH,2.0,82,2032,0.119,0.05,2.1,-1.5,16.8,5.8,4.6
1985,Gerald Wilkins,NYK,2.4,81,2025,0.05,-0.018,-0.8,-3.6,24.0,4.9,3.8
1985,Darrell Walker,NYK,1.4,81,2023,0.173,0.077,3.2,-0.7,19.9,5.2,8.0
1985,Tom Chambers,OKC,4.0,66,2019,0.16,0.017,0.7,-2.6,29.1,10.2,3.1
1985,Earl Cureton,DET,4.0,80,2017,0.225,0.081,3.4,-0.6,16.3,12.0,3.3
1985,Rickey Green,UTH,1.0,80,2012,0.213,0.097,4.1,-0.1,22.2,3.2,9.8
1985,Calvin Natt,DEN,4.0,69,2007,0.254,0.111,4.6,0.4,29.1,10.4,3.9
1985,Alvan Adams,PHO,4.9,78,2005,0.267,0.123,5.2,0.8,20.1,11.4,7.8
1985,Albert King,BRK,3.0,73,1998,0.057,-0.011,-0.5,-3.4,25.2,8.8,4.3
1985,Jay Vincent,DAL,3.5,80,1994,0.119,0.013,0.5,-2.7,26.6,8.9,4.3
1985,Bill Hanzlik,DEN,3.0,79,1982,0.191,0.122,5.1,0.7,23.9,6.4,7.7
1985,Vinnie Johnson,DET,1.4,79,1978,0.143,0.046,1.9,-1.6,26.6,5.5,6.5
1985,Brad Davis,DAL,1.0,82,1971,0.296,0.18,7.4,2.5,18.6,3.6,11.4
1985,Larry Drew,SAC,1.0,75,1971,0.118,0.001,0.0,-3.0,21.7,3.0,8.2
1985,Darwin Cook,BRK,1.0,79,1965,0.206,0.089,3.7,-0.3,15.4,4.3,9.5
1985,Joe Dumars,DET,2.0,82,1957,0.164,0.096,3.9,-0.1,18.9,2.9,9.6
1985,Cliff Levingston,ATL,3.5,81,1945,0.309,0.204,8.3,3.3,18.6,13.2,1.8
1985,John Stockton,UTH,1.0,82,1935,0.35,0.233,9.4,4.2,15.6,4.4,15.1
1985,Jim Paxson,POR,1.9,75,1931,0.166,0.094,3.8,-0.1,24.4,3.7,6.9
1985,Dave Greenwood,SAS,4.0,68,1910,0.271,0.128,5.1,0.9,13.5,13.3,2.3
1985,Danny Young,OKC,1.3,82,1901,0.292,0.187,7.4,2.7,14.3,3.0,7.7
1985,Steve Colter,POR,1.0,81,1868,0.167,0.05,1.9,-1.5,18.1,4.5,6.6
1985,Wes Matthews,SAS,1.0,75,1853,0.203,0.086,3.3,-0.4,21.2,3.4,12.3
1985,Steve Johnson,SAS,4.5,71,1828,0.276,0.133,5.1,1.0,25.8,12.1,2.5
1985,Alton Lister,MIL,4.9,81,1812,0.351,0.207,7.8,3.4,21.1,15.7,2.7
1985,Greg Ballard,GSW,3.2,75,1792,0.229,0.149,5.6,1.5,17.7,11.2,2.2
1985,Randy Breuer,MIL,5.0,82,1792,0.282,0.139,5.2,1.2,18.3,12.3,3.1
1985,Trent Tucker,NYK,2.0,77,1788,0.181,0.112,4.2,0.4,22.0,4.5,5.2
1985,Tree Rollins,ATL,5.0,74,1781,0.294,0.15,5.6,1.6,11.2,12.3,1.1
1985,Charles Oakley,CHI,4.0,77,1772,0.344,0.201,7.4,3.2,20.0,18.0,3.6
1985,Patrick Ewing,NYK,4.2,50,1771,0.211,0.068,2.5,-1.0,27.0,12.2,2.8
1985,Rory White,LAC,3.9,75,1761,0.106,-0.029,-1.1,-4.0,23.9,4.9,2.0
1985,Sedale Threatt,PHI,2.0,70,1754,0.031,-0.038,-1.4,-4.2,19.0,3.3,5.3
1985,Maurice Lucas,LAL,4.2,77,1750,0.199,0.056,2.0,-1.3,21.5,15.5,2.3
1985,Al Wood,OKC,2.2,78,1749,0.064,-0.004,-0.1,-3.2,24.8,6.7,3.1
1985,Craig Hodges,MIL,1.3,66,1739,0.236,0.134,4.8,1.1,19.8,3.2,6.3
1985,Dave Corzine,CHI,5.0,67,1709,0.27,0.127,4.5,0.9,18.0,12.2,4.2
1985,Tim McCormick,OKC,5.0,77,1705,0.29,0.147,5.2,1.5,19.2,11.3,2.3
1985,Jon Koncak,ATL,5.0,82,1695,0.221,0.078,2.8,-0.7,19.3,13.2,1.6
1985,Ron Anderson,"CLE, IND",3.0,77,1676,0.202,0.133,4.7,1.1,20.2,7.8,4.1
1985,Otis Thorpe,SAC,4.0,75,1675,0.264,0.12,4.2,0.7,21.3,12.0,2.4
1985,Jim Petersen,HOU,4.0,82,1664,0.214,0.07,2.4,-0.9,14.6,11.4,2.5
1985,Danny Schayes,DEN,5.0,80,1654,0.274,0.131,4.5,1.0,19.1,12.7,2.3
1985,Terry Tyler,SAC,3.1,71,1651,0.16,0.084,2.9,-0.5,19.6,9.1,2.7
1985,Mike Sanders,PHO,2.6,82,1644,0.181,0.113,3.9,0.4,26.4,8.0,4.4
1985,Charles Jones,WAS,3.8,81,1609,0.288,0.159,5.3,1.9,9.3,9.6,2.3
1985,Micheal Ray Richardson,BRK,1.7,47,1604,0.23,0.149,5.0,1.6,22.1,7.5,10.2
1985,Ed Pinckney,PHO,3.3,80,1602,0.216,0.124,4.1,0.8,20.4,9.2,2.7
1985,Jerry Sichting,BOS,1.5,82,1596,0.206,0.114,3.8,0.5,16.2,3.1,5.7
1985,Mickey Johnson,BRK,3.2,79,1574,0.138,0.056,1.8,-1.3,18.8,10.1,6.6
1985,Kurt Rambis,LAL,4.0,74,1573,0.393,0.249,8.2,4.7,12.5,15.8,2.1
1985,Doc Rivers,ATL,1.0,53,1571,0.293,0.176,5.8,2.4,18.7,4.9,13.5
1985,John Paxson,CHI,1.4,75,1570,0.171,0.071,2.3,-0.9,12.1,2.9,8.4
1985,Danny Vranes,OKC,3.4,80,1569,0.214,0.113,3.7,0.4,9.2,8.6,2.1
1985,Michael Cage,LAC,4.2,78,1566,0.231,0.088,2.9,-0.3,16.0,12.8,2.5
1985,Kenny Carr,POR,4.0,55,1557,0.254,0.111,3.6,0.4,18.9,15.2,2.2
