Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1011,NJN,1,Harris-Morrow-Outlaw-Humphries-Lopez,258.4,1.03,1.14,-60,5,18,21.7
1011,NJN,2,Harris-Graham-Outlaw-Favors-Lopez,152.9,0.99,1.12,-38,8,12,40.0
1011,NJN,3,Harris-Graham-Outlaw-Humphries-Lopez,134.2,1.02,1.13,-22,7,8,46.6
1011,NJN,4,Harris-Morrow-Outlaw-Favors-Lopez,120.0,1.04,1.14,-22,12,11,52.1
1011,NJN,5,Farmar-Morrow-Vujacic-Humphries-Lopez,117.6,0.96,1.18,-40,4,7,36.3
1011,NJN,6,Farmar-Morrow-Outlaw-Humphries-Lopez,106.4,1.11,1.07,+18,10,7,58.8
1011,NJN,7,Harris-Vujacic-Outlaw-Humphries-Lopez,63.5,1.12,1.14,+4,8,10,44.4
1011,NJN,8,Harris-Morrow-Outlaw-Murphy-Lopez,58.2,0.91,1.03,-13,2,3,40.0
1011,NJN,9,D.Williams-Vujacic-James-Humphries-Lopez,50.7,1.04,1.21,-18,1,4,20.0
1011,NJN,10,Harris-Vujacic-Outlaw-Favors-Lopez,49.5,0.99,1.15,-19,5,14,26.3
1011,NJN,11,Harris-Morrow-Vujacic-Humphries-Lopez,48.4,1.15,1.10,+9,6,5,54.5
1011,NJN,12,Farmar-Morrow-Vujacic-Humphries-Petro,45.9,0.99,0.87,+11,3,4,42.8
1011,NJN,13,Farmar-Vujacic-Graham-Gadzuric-Lopez,43.0,1.08,1.14,-4,2,2,50.0
1011,NJN,14,Farmar-Morrow-James-Humphries-Lopez,42.9,1.05,0.93,+10,4,3,57.1
1011,NJN,15,Farmar-Vujacic-Outlaw-Humphries-Lopez,40.4,0.92,1.17,-17,8,10,44.4
1011,NJN,16,Harris-Farmar-Morrow-Humphries-Lopez,38.3,1.29,1.15,+14,5,5,50.0
1011,NJN,17,Harris-Farmar-Outlaw-Humphries-Lopez,38.2,1.04,1.20,-13,5,8,38.4
1011,NJN,18,D.Williams-Morrow-Vujacic-Humphries-Lopez,38.0,1.15,1.20,-2,3,3,50.0
1011,NJN,19,Farmar-Vujacic-Outlaw-Humphries-Petro,37.3,1.13,1.05,+6,6,6,50.0
1011,NJN,20,D.Williams-Morrow-Outlaw-Humphries-Lopez,37.2,1.09,1.05,+5,3,1,75.0
