Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0708,IND,1,Diener-Dunleavy-Granger-Murphy-Foster,252,1.11,1.13,-6,9,13,40.9
0708,IND,2,Tinsley-Dunleavy-Granger-Murphy-O'Neal,202,0.97,1.09,-48,5,11,31.2
0708,IND,3,Murray-Dunleavy-Granger-Murphy-Foster,166,1.04,1.10,-23,5,8,38.4
0708,IND,4,Tinsley-Dunleavy-Granger-Foster-O'Neal,148,1.03,1.00,+11,10,8,55.5
0708,IND,5,Owens-Dunleavy-Granger-Murphy-O'Neal,102,1.07,1.06,-3,4,4,50.0
0708,IND,6,Diener-Rush-Dunleavy-Granger-Foster,97,1.23,1.22,+8,7,9,43.7
0708,IND,7,Tinsley-Dunleavy-Granger-Murphy-Foster,87,1.01,1.07,-11,5,7,41.6
0708,IND,8,Diener-Rush-Dunleavy-Granger-Murphy,75,1.08,1.19,-22,3,9,25.0
0708,IND,9,Tinsley-Rush-Dunleavy-Granger-Foster,57,0.93,1.08,-18,1,8,11.1
0708,IND,10,Diener-Daniels-Dunleavy-Granger-Foster,47,1.12,1.22,-5,7,7,50.0
0708,IND,11,Diener-Daniels-Dunleavy-Granger-Murphy,47,1.26,1.34,-12,7,9,43.7
0708,IND,12,Tinsley-Dunleavy-Williams-Granger-O'Neal,44,0.99,1.07,-9,3,5,37.5
0708,IND,13,Diener-Daniels-Dunleavy-Granger-O'Neal,44,1.10,0.79,+23,3,4,42.8
0708,IND,14,Tinsley-Rush-Dunleavy-Granger-Murphy,40,1.11,1.02,+9,2,3,40.0
0708,IND,15,Tinsley-Rush-Dunleavy-Granger-O'Neal,39,1.11,0.98,+11,5,2,71.4
0708,IND,16,Diener-Dunleavy-Granger-Murphy-Harrison,38,1.38,1.02,+25,5,3,62.5
0708,IND,17,Diener-Daniels-Dunleavy-Williams-Murphy,36,1.10,1.06,+5,4,4,50.0
0708,IND,18,Tinsley-Dunleavy-Williams-Granger-Foster,31,1.17,0.97,+16,5,1,83.3
0708,IND,19,Murray-Rush-Dunleavy-Granger-Murphy,31,1.13,1.15,+1,2,1,66.6
0708,IND,20,Daniels-Dunleavy-Granger-Murphy-Foster,30,0.86,1.23,-24,1,6,14.2
