Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,ATL,1,Teague-Korver-Carroll-Millsap-Horford,390.7,1.05,1.04,+5,12,11,52.1
1314,ATL,2,Teague-Korver-Carroll-Millsap-Antic,298.0,1.08,1.04,+32,11,10,52.3
1314,ATL,3,Teague-Korver-Carroll-Millsap-Brand,199.8,1.09,0.97,+44,17,12,58.6
1314,ATL,4,Teague-Korver-Carroll-Millsap-Ayon,90.3,1.05,0.98,+11,4,4,50.0
1314,ATL,5,Teague-Mack-Carroll-Millsap-Antic,87.3,1.09,1.12,+1,5,4,55.5
1314,ATL,6,Teague-Williams-Korver-Millsap-Brand,84.6,1.08,1.19,-14,12,6,66.6
1314,ATL,7,Teague-Williams-Carroll-Millsap-Brand,82.2,1.16,1.07,+8,14,13,51.8
1314,ATL,8,Williams-Mack-Carroll-Scott-Brand,63.1,1.09,1.21,-13,5,10,33.3
1314,ATL,9,Teague-Korver-Carroll-Scott-Brand,62.4,1.18,1.18,-2,7,6,53.8
1314,ATL,10,Williams-Mack-Korver-Scott-Brand,60.0,1.17,1.24,-3,9,11,45.0
1314,ATL,11,Teague-Williams-Carroll-Scott-Brand,47.2,1.15,1.03,+8,8,5,61.5
1314,ATL,12,Teague-Martin-Carroll-Millsap-Horford,46.2,0.89,0.94,-7,4,4,50.0
1314,ATL,13,Teague-Mack-Korver-Carroll-Brand,41.6,1.09,0.90,+15,4,0,100
1314,ATL,14,Teague-Williams-Carroll-Millsap-Horford,41.3,1.03,0.95,+5,5,2,71.4
1314,ATL,15,Teague-Williams-Korver-Millsap-Horford,40.0,1.24,1.18,+14,6,2,75.0
1314,ATL,16,Teague-Korver-Carroll-Scott-Millsap,36.4,0.97,1.17,-13,4,9,30.7
1314,ATL,17,Teague-Williams-Korver-Millsap-Antic,35.8,0.95,1.22,-9,6,6,50.0
1314,ATL,18,Schroder-Mack-Martin-Scott-Brand,35.8,0.90,1.07,-14,3,5,37.5
1314,ATL,19,Teague-Korver-Carroll-Scott-Antic,34.2,1.01,0.85,+12,4,3,57.1
1314,ATL,20,Teague-Korver-Carroll-Horford-Ayon,33.3,0.99,0.79,+15,3,1,75.0
