Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1516,HOU,1,Beverley-Harden-Ariza-Motiejunas-Howard,294.8,1.15,1.04,+67,19,11,63.3
1516,HOU,2,Beverley-Harden-Brewer-Ariza-Howard,201.3,1.09,1.16,-51,12,23,34.2
1516,HOU,3,Beverley-Harden-Ariza-Capela-Howard,196.2,1.13,1.03,+33,13,8,61.9
1516,HOU,4,Beverley-Harden-Ariza-Smith-Howard,110.0,1.13,1.05,+15,9,8,52.9
1516,HOU,5,Beverley-Harden-Ariza-Jones-Howard,93.0,1.11,1.32,-46,6,14,30.0
1516,HOU,6,Lawson-Harden-Thornton-Ariza-Howard,80.5,1.09,1.06,+12,5,5,50.0
1516,HOU,7,Terry-Harden-Ariza-Jones-Howard,80.0,0.94,1.10,-31,4,9,30.7
1516,HOU,8,Beverley-Harden-Ariza-Jones-Capela,77.5,1.21,1.21,-4,9,8,52.9
1516,HOU,9,Beverley-Harden-Brewer-Ariza-Capela,74.5,1.27,0.98,+47,11,5,68.7
1516,HOU,10,Lawson-Harden-Ariza-Jones-Howard,71.6,1.07,1.15,-10,5,8,38.4
1516,HOU,11,Beverley-Harden-Ariza-Beasley-Howard,69.9,1.03,1.28,-30,3,9,25.0
1516,HOU,12,Beverley-Harden-Thornton-Ariza-Howard,65.2,1.21,1.01,+38,9,7,56.2
1516,HOU,13,Lawson-Harden-Thornton-Ariza-Capela,63.2,1.24,1.08,+22,5,5,50.0
1516,HOU,14,Beverley-Terry-Harden-Ariza-Howard,62.1,1.10,1.04,+17,7,5,58.3
1516,HOU,15,Lawson-Harden-Ariza-Jones-Capela,58.9,1.02,1.12,-13,9,8,52.9
1516,HOU,16,Terry-Harden-Brewer-Ariza-Howard,54.0,1.21,0.99,+29,6,8,42.8
1516,HOU,17,Terry-Harden-Ariza-Jones-Capela,45.4,0.99,1.28,-22,3,7,30.0
1516,HOU,18,Lawson-Thornton-Brewer-Jones-Capela,43.6,0.89,1.16,-21,4,7,36.3
1516,HOU,19,Terry-Harden-Ariza-Capela-Howard,36.0,1.30,1.11,+19,4,5,44.4
1516,HOU,20,Terry-Harden-Ariza-Beasley-Capela,31.5,0.95,1.30,-27,3,8,27.2
