Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1213,NOH,1,Vasquez-Gordon-Aminu-Davis-Lopez,503.8,1.07,1.08,-22,14,20,41.1
1213,NOH,2,Vasquez-Mason-Aminu-Anderson-Lopez,183.8,1.16,1.19,-9,12,9,57.1
1213,NOH,3,Vasquez-Rivers-Aminu-Anderson-Lopez,144.1,1.01,1.12,-28,9,14,39.1
1213,NOH,4,Vasquez-Gordon-Aminu-Anderson-Lopez,133.9,1.05,1.13,-25,11,12,47.8
1213,NOH,5,Vasquez-Rivers-Aminu-Davis-Lopez,127.6,1.07,1.10,-2,8,6,57.1
1213,NOH,6,Vasquez-Gordon-Aminu-Anderson-Davis,105.3,1.14,1.08,+16,11,9,55.0
1213,NOH,7,Vasquez-Rivers-Thomas-Davis-Lopez,100.1,1.01,1.00,-2,3,8,27.2
1213,NOH,8,Vasquez-Mason-Aminu-Davis-Lopez,71.7,1.04,1.13,-14,4,8,33.3
1213,NOH,9,Roberts-Rivers-Thomas-Anderson-Smith,69.1,1.09,1.10,-1,5,4,55.5
1213,NOH,10,Roberts-Gordon-Aminu-Anderson-Lopez,54.7,1.02,1.05,-3,1,2,33.3
1213,NOH,11,Roberts-Rivers-Mason-Anderson-Smith,51.3,1.05,1.05,-1,5,5,50.0
1213,NOH,12,Vasquez-Rivers-Aminu-Anderson-Smith,50.7,0.97,1.12,-12,6,8,42.8
1213,NOH,13,Vasquez-Rivers-Aminu-Anderson-Davis,43.4,1.18,1.08,+0,6,7,46.1
1213,NOH,14,Roberts-Mason-Miller-Anderson-Smith,43.1,0.96,1.07,-8,2,5,28.5
1213,NOH,15,Vasquez-Gordon-Aminu-Anderson-Smith,40.7,1.22,1.21,-2,4,3,57.1
1213,NOH,16,Vasquez-Mason-Henry-Anderson-Lopez,39.7,1.01,1.01,+4,3,4,42.8
1213,NOH,17,Roberts-Harris-Miller-Anderson-Amundson,35.7,1.09,0.73,+26,4,1,80.0
1213,NOH,18,Roberts-Rivers-Henry-Anderson-Smith,34.6,1.02,0.97,+4,4,3,57.1
1213,NOH,19,Roberts-Rivers-Thomas-Miller-Smith,33.1,1.19,1.00,+6,2,3,40.0
1213,NOH,20,Roberts-Rivers-Miller-Anderson-Smith,32.3,0.95,1.00,-3,3,5,37.5
