Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1516,MIL,1,Carter-Williams-Middleton-Antetokounmpo-Parker-Monroe,539.4,1.08,1.14,-69,16,24,40.0
1516,MIL,2,Bayless-Middleton-Antetokounmpo-Parker-Monroe,289.0,1.13,1.16,-9,11,14,44.0
1516,MIL,3,Mayo-Middleton-Antetokounmpo-Parker-Monroe,135.0,1.11,0.97,+39,11,5,68.7
1516,MIL,4,Mayo-Middleton-Antetokounmpo-Parker-Plumlee,133.0,1.08,1.08,-2,4,6,40.0
1516,MIL,5,Carter-Williams-Bayless-Middleton-Antetokounmpo-Monroe,89.3,1.13,1.08,+9,7,8,46.6
1516,MIL,6,Carter-Williams-Mayo-Middleton-Parker-Monroe,76.9,1.02,0.99,+3,8,8,50.0
1516,MIL,7,Bayless-Mayo-Middleton-Antetokounmpo-Monroe,74.1,0.95,1.08,-20,2,6,25.0
1516,MIL,8,Bayless-Middleton-Antetokounmpo-Parker-Plumlee,64.1,1.12,0.99,+11,6,5,54.5
1516,MIL,9,Carter-Williams-Mayo-Middleton-Antetokounmpo-Monroe,62.1,0.95,1.04,-5,7,9,43.7
1516,MIL,10,Vaughn-Middleton-Antetokounmpo-Parker-Monroe,61.1,1.22,1.11,+14,4,2,66.6
1516,MIL,11,Carter-Williams-Middleton-Antetokounmpo-Parker-Henson,60.8,1.15,0.85,+36,6,6,50.0
1516,MIL,12,Ennis-Middleton-Antetokounmpo-Parker-Monroe,56.1,0.95,1.04,-3,4,8,33.3
1516,MIL,13,Carter-Williams-Middleton-Antetokounmpo-O'Bryant-Monroe,55.5,1.11,0.98,+16,7,3,70.0
1516,MIL,14,Carter-Williams-Mayo-Middleton-Parker-Henson,46.8,1.14,1.06,+11,6,5,54.5
1516,MIL,15,Carter-Williams-Mayo-Middleton-Antetokounmpo-Henson,38.8,1.30,1.02,+13,6,3,66.6
1516,MIL,16,Bayless-Vaughn-Antetokounmpo-O'Bryant-Monroe,38.6,1.20,1.24,-4,3,4,42.8
1516,MIL,17,Ennis-Vaughn-Antetokounmpo-Parker-Monroe,36.7,1.33,1.22,+9,4,2,66.6
1516,MIL,18,Ennis-Vaughn-Copeland-Plumlee-O'Bryant,35.8,0.97,1.16,-11,2,6,25.0
1516,MIL,19,Carter-Williams-Bayless-Middleton-Parker-Henson,31.5,0.80,1.15,-20,1,6,14.2
1516,MIL,20,Vasquez-Bayless-Middleton-Antetokounmpo-Monroe,31.4,0.95,1.13,-6,2,5,28.5
