Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,NYK,1,Jack-Lee-HardawayJr.-Porzingis-Kanter,377.0,1.18,1.08,+82,17,9,65.3
1718,NYK,2,Jack-Lee-Thomas-Porzingis-Kanter,299.5,1.11,1.15,-35,8,14,36.3
1718,NYK,3,Mudiay-Lee-HardawayJr.-Beasley-Kanter,125.5,1.04,1.19,-43,3,8,27.2
1718,NYK,4,Ntilikina-Baker-McDermott-Beasley-O'Quinn,118.8,1.16,1.14,+9,9,6,60.0
1718,NYK,5,Jack-Lee-HardawayJr.-Beasley-Kanter,87.7,1.10,1.24,-30,2,7,22.2
1718,NYK,6,Ntilikina-Lee-McDermott-Beasley-O'Quinn,70.5,1.11,1.06,+12,12,9,57.1
1718,NYK,7,Jack-Lee-HardawayJr.-Porzingis-O'Quinn,55.8,1.11,1.26,-10,4,6,40.0
1718,NYK,8,Jack-Lee-McDermott-Porzingis-Kanter,52.6,0.96,0.96,-3,6,12,33.3
1718,NYK,9,Ntilikina-Lee-Thomas-McDermott-O'Quinn,47.2,1.06,1.00,+3,4,4,50.0
1718,NYK,10,Sessions-Lee-HardawayJr.-Porzingis-Kanter,46.3,0.82,1.04,-17,0,3,0.0
1718,NYK,11,Jack-Lee-Thomas-Beasley-Kanter,37.0,1.03,1.20,-15,2,4,33.3
1718,NYK,12,Mudiay-Ntilikina-HardawayJr.-Thomas-Kanter,36.3,1.08,1.20,-5,3,3,50.0
1718,NYK,13,Jack-Lee-HardawayJr.-Beasley-O'Quinn,34.0,0.97,0.86,+11,2,0,100
1718,NYK,14,Burke-Ntilikina-HardawayJr.-Beasley-Kanter,32.8,1.07,0.78,+18,2,2,50.0
1718,NYK,15,Ntilikina-Lee-McDermott-Porzingis-O'Quinn,31.1,1.16,1.22,-7,5,8,38.4
1718,NYK,16,Burke-HardawayJr.-Thomas-Beasley-Kanter,28.8,1.23,1.30,-4,2,1,66.6
1718,NYK,17,Mudiay-Lee-HardawayJr.-Thomas-Kanter,28.5,0.89,1.29,-22,0,6,0.0
1718,NYK,18,Ntilikina-HardawayJr.-McDermott-Porzingis-O'Quinn,28.5,1.06,0.81,+15,6,3,66.6
1718,NYK,19,Ntilikina-Baker-McDermott-Porzingis-O'Quinn,27.4,0.93,0.84,+5,3,3,50.0
1718,NYK,20,Ntilikina-HardawayJr.-Thomas-McDermott-O'Quinn,25.6,1.09,1.12,+1,4,4,50.0
