Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2021,ATL,1,Young-Huerter-Reddish-Collins-Capela,190.2,1.19,1.24,-24,6,5,54.5
2021,ATL,2,Young-Huerter-Snell-Collins-Capela,179.9,1.21,1.09,+36,8,6,57.1
2021,ATL,3,Young-Bogdanovic-Snell-Collins-Capela,111.8,1.31,1.28,+10,4,5,44.4
2021,ATL,4,Young-Huerter-Bogdanovic-Collins-Capela,108.6,1.29,1.05,+54,8,4,66.6
2021,ATL,5,Young-Huerter-Bogdanovic-Hill-Capela,95.6,1.33,1.14,+48,7,3,70.0
2021,ATL,6,Young-Hunter-Reddish-Collins-Capela,95.0,1.17,1.02,+31,7,2,77.7
2021,ATL,7,Young-Huerter-Hunter-Collins-Capela,92.3,1.10,0.94,+32,7,2,77.7
2021,ATL,8,Young-Huerter-Snell-Gallinari-Collins,90.0,1.32,1.15,+41,9,5,64.2
2021,ATL,9,Goodwin-Huerter-Bogdanovic-Hill-Capela,69.8,1.21,1.04,+20,5,2,71.4
2021,ATL,10,Young-Bogdanovic-Snell-Gallinari-Capela,51.2,1.09,0.99,+8,6,4,60.0
2021,ATL,11,Young-Huerter-Hill-Collins-Capela,50.2,1.40,1.23,+11,5,3,62.5
2021,ATL,12,L.Williams-Huerter-Hill-Gallinari-Okongwu,47.9,1.11,0.96,+16,3,5,37.5
2021,ATL,13,Young-Huerter-Hunter-Reddish-Collins,44.6,1.17,1.35,-18,3,6,33.3
2021,ATL,14,Goodwin-Mays-Okongwu-Fernando-Knight,41.8,1.08,1.12,-5,6,4,60.0
2021,ATL,15,Young-Huerter-Snell-Gallinari-Capela,36.6,1.20,0.91,+27,5,2,71.4
2021,ATL,16,Young-Bogdanovic-Snell-Hill-Capela,31.5,1.19,1.17,-1,2,2,50.0
2021,ATL,17,Rondo-Bogdanovic-Hill-Gallinari-Okongwu,29.4,1.15,1.14,+4,2,2,50.0
2021,ATL,18,Young-Huerter-Reddish-Gallinari-Collins,29.4,1.01,1.32,-12,5,4,55.5
2021,ATL,19,Goodwin-Huerter-Bogdanovic-Collins-Capela,29.3,1.04,1.03,-2,2,1,66.6
2021,ATL,20,Young-Huerter-Hill-Gallinari-Capela,26.8,1.51,1.24,+21,7,5,58.3
