Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1213,POR,1,Lillard-Matthews-Batum-Aldridge-Hickson,%1143.2,1.07,1.08,-29,25,32,43.8
1213,POR,2,Lillard-Batum-Claver-Aldridge-Hickson,142.0,1.04,1.11,-23,4,7,36.3
1213,POR,3,Lillard-Matthews-Batum-Aldridge-Leonard,118.7,1.19,1.10,+24,14,8,63.6
1213,POR,4,Lillard-Matthews-Batum-Babbitt-Aldridge,79.5,1.26,0.97,+71,13,5,72.2
1213,POR,5,Lillard-Matthews-Batum-Hickson-Leonard,74.8,1.05,1.18,-21,2,3,40.0
1213,POR,6,Lillard-Pavlovic-Batum-Aldridge-Hickson,52.8,1.04,1.12,-12,3,7,30.0
1213,POR,7,Lillard-Barton-Claver-Aldridge-Hickson,52.6,0.94,1.03,-7,3,3,50.0
1213,POR,8,Smith-Barton-Babbitt-Freeland-Leonard,41.6,0.76,0.85,-8,3,7,30.0
1213,POR,9,Lillard-Maynor-Batum-Aldridge-Leonard,33.3,1.18,0.86,+24,7,2,77.7
1213,POR,10,Lillard-Matthews-Batum-Freeland-Hickson,33.0,1.34,1.14,+13,3,3,50.0
1213,POR,11,Lillard-Matthews-Claver-Aldridge-Hickson,32.9,1.18,1.23,-2,1,2,33.3
1213,POR,12,Lillard-Matthews-Batum-Aldridge-Jeffries,32.3,0.92,1.18,-13,4,7,36.3
1213,POR,13,Lillard-Barton-Batum-Aldridge-Hickson,31.3,1.30,1.08,+12,5,5,50.0
1213,POR,14,Lillard-Matthews-Batum-Jeffries-Leonard,29.4,0.81,1.17,-15,3,8,27.2
1213,POR,15,Lillard-Barton-Claver-Hickson-Leonard,26.9,0.98,1.19,-12,0,2,0.0
1213,POR,16,Lillard-Maynor-Batum-Claver-Leonard,25.9,1.17,1.20,-5,3,5,37.5
1213,POR,17,Lillard-Maynor-Batum-Aldridge-Hickson,25.4,1.10,1.04,+1,4,4,50.0
1213,POR,18,Price-Barton-Batum-Aldridge-Leonard,25.0,1.13,0.85,+13,6,3,66.6
1213,POR,19,Lillard-Price-Batum-Aldridge-Hickson,25.0,0.98,1.02,-3,4,5,44.4
1213,POR,20,Price-Matthews-Batum-Aldridge-Hickson,24.2,1.09,1.12,-8,4,6,40.0
