Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1516,CHI,1,Rose-Butler-Snell-Gibson-Gasol,219.8,0.96,0.95,+1,10,11,47.6
1516,CHI,2,Rose-Butler-Snell-Mirotic-Gasol,202.3,1.04,1.06,+2,9,14,39.1
1516,CHI,3,Rose-Butler-Mirotic-Gibson-Gasol,145.8,1.13,1.13,-4,5,6,45.4
1516,CHI,4,Rose-Butler-McDermott-Mirotic-Gasol,129.0,1.05,0.98,+38,16,10,61.5
1516,CHI,5,Rose-Moore-Dunleavy-Gibson-Gasol,111.8,1.19,1.17,+2,4,3,57.1
1516,CHI,6,Rose-Butler-Dunleavy-Gibson-Gasol,93.1,1.06,1.04,+6,3,3,50.0
1516,CHI,7,Rose-Moore-Butler-Gibson-Gasol,78.9,1.10,1.08,+2,6,4,60.0
1516,CHI,8,Rose-Butler-McDermott-Gibson-Gasol,68.9,1.13,1.07,+13,11,14,44.0
1516,CHI,9,Brooks-Holiday-McDermott-Mirotic-Portis,58.4,0.82,1.08,-32,2,5,28.5
1516,CHI,10,Rose-Butler-Dunleavy-Mirotic-Gibson,42.4,0.96,1.16,-18,3,4,42.8
1516,CHI,11,Hinrich-Butler-Mirotic-Gibson-Gasol,39.0,0.92,1.04,-12,0,3,0.0
1516,CHI,12,Moore-Dunleavy-Snell-Gibson-Gasol,38.9,1.19,1.21,-4,1,1,50.0
1516,CHI,13,Rose-Butler-Dunleavy-Portis-Gasol,38.5,0.96,1.17,-15,2,3,40.0
1516,CHI,14,Rose-Butler-Dunleavy-Mirotic-Gasol,38.3,1.00,1.33,-22,1,4,20.0
1516,CHI,15,Rose-Moore-McDermott-Gibson-Gasol,37.8,1.03,1.06,-2,3,5,37.5
1516,CHI,16,Brooks-Moore-McDermott-Gibson-Noah,37.6,0.85,0.97,-9,3,4,42.8
1516,CHI,17,Rose-Moore-McDermott-Gibson-Noah,37.6,1.03,1.05,-3,5,5,50.0
1516,CHI,18,Rose-Butler-McDermott-Gasol-Noah,35.8,1.04,0.94,+7,5,4,55.5
1516,CHI,19,Hinrich-Butler-Snell-Mirotic-Gasol,35.3,1.10,1.06,+5,2,2,50.0
1516,CHI,20,Rose-Moore-Butler-Mirotic-Gasol,31.6,0.84,1.11,-15,1,7,12.5
