Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,HOU,1,Paul-Harden-Gordon-Tucker-Capela,409.4,1.16,1.10,+61,20,14,58.8
1819,HOU,2,Paul-Harden-EnnisIII-Tucker-Capela,208.4,1.06,1.15,-38,9,9,50.0
1819,HOU,3,Harden-Gordon-HouseJr.-Tucker-Capela,126.9,1.19,1.02,+35,12,4,75.0
1819,HOU,4,Harden-Gordon-EnnisIII-Tucker-Capela,121.3,1.19,1.13,+12,8,6,57.1
1819,HOU,5,Harden-Rivers-HouseJr.-Tucker-Capela,118.9,1.20,1.21,-7,4,7,36.3
1819,HOU,6,Paul-Harden-Gordon-Tucker-Faried,98.1,1.28,1.27,+5,4,5,44.4
1819,HOU,7,Harden-Rivers-Green-Tucker-Capela,95.9,1.17,1.07,+19,9,8,52.9
1819,HOU,8,Harden-Gordon-Green-Tucker-Capela,63.8,1.23,1.27,-21,5,11,31.2
1819,HOU,9,Harden-Rivers-Gordon-Tucker-Faried,58.7,1.07,1.19,-20,4,9,30.7
1819,HOU,10,Harden-Rivers-Green-Tucker-Nene,54.0,1.17,1.07,+15,8,6,57.1
1819,HOU,11,Harden-Rivers-Gordon-Tucker-Capela,51.3,1.09,1.16,-18,4,9,30.7
1819,HOU,12,Paul-Gordon-Anthony-Tucker-Capela,45.0,1.01,1.09,-5,1,2,33.3
1819,HOU,13,Harden-Green-EnnisIII-Tucker-Capela,37.2,1.35,1.14,+17,5,4,55.5
1819,HOU,14,Paul-Harden-HouseJr.-Tucker-Capela,33.9,1.32,0.94,+20,5,0,100
1819,HOU,15,Harden-Rivers-Gordon-EnnisIII-Tucker,30.7,1.31,1.25,+10,3,2,60.0
1819,HOU,16,Paul-Harden-Gordon-Tucker-Nene,29.7,1.16,1.05,+8,4,7,36.3
1819,HOU,17,Harden-Gordon-Clark-Tucker-Capela,29.6,1.61,1.14,+26,6,2,75.0
1819,HOU,18,Paul-Harden-Rivers-Tucker-Capela,29.6,1.17,1.16,+2,4,5,44.4
1819,HOU,19,Paul-Harden-Clark-Tucker-Capela,28.8,1.40,1.07,+16,3,0,100
1819,HOU,20,Paul-Gordon-EnnisIII-Tucker-Capela,28.3,1.29,1.04,+14,5,1,83.3
