Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,OKC,1,Westbrook-Ferguson-Grant-George-Adams,899.9,1.15,1.06,+161,33,21,61.1
1819,OKC,2,Westbrook-Schroder-Grant-George-Adams,425.9,1.18,1.12,+86,30,22,57.6
1819,OKC,3,Westbrook-Schroder-Ferguson-Grant-Adams,183.2,1.11,1.11,+17,17,14,54.8
1819,OKC,4,Schroder-Ferguson-Grant-George-Adams,139.5,1.25,1.00,+67,7,6,53.8
1819,OKC,5,Westbrook-Abrines-Grant-George-Adams,86.3,1.13,1.04,+18,8,4,66.6
1819,OKC,6,Schroder-Nader-George-Morris-Noel,76.7,0.99,1.06,-13,3,10,23.0
1819,OKC,7,Schroder-Diallo-Abrines-Patterson-Noel,75.9,0.99,1.18,-29,4,10,28.5
1819,OKC,8,Schroder-Nader-George-Patterson-Noel,61.2,1.05,1.07,-2,5,8,38.4
1819,OKC,9,Westbrook-Schroder-Ferguson-George-Adams,58.9,1.34,1.23,+12,10,5,66.6
1819,OKC,10,Schroder-Abrines-Grant-George-Adams,51.4,0.98,0.97,+1,6,4,60.0
1819,OKC,11,Westbrook-Ferguson-George-Patterson-Adams,50.5,1.04,1.21,-24,5,7,41.6
1819,OKC,12,Westbrook-Schroder-Grant-George-Noel,41.9,1.19,1.04,+16,9,7,56.2
1819,OKC,13,Schroder-Ferguson-George-Patterson-Adams,41.2,1.14,0.98,+14,5,2,71.4
1819,OKC,14,Westbrook-Schroder-Nader-Grant-Adams,40.9,0.96,1.20,-22,2,8,20.0
1819,OKC,15,Felton-Diallo-Abrines-Patterson-Noel,30.9,0.85,1.08,-17,1,4,20.0
1819,OKC,16,Westbrook-Schroder-George-Patterson-Adams,30.2,1.09,1.01,+4,6,4,60.0
1819,OKC,17,Felton-Schroder-George-Morris-Noel,29.2,1.19,1.02,+7,4,3,57.1
1819,OKC,18,Westbrook-Ferguson-Grant-George-Noel,28.4,0.91,0.92,+2,4,4,50.0
1819,OKC,19,Schroder-Diallo-Nader-Patterson-Noel,26.8,1.05,1.33,-18,2,5,28.5
1819,OKC,20,Schroder-Abrines-George-Patterson-Noel,25.7,0.94,0.90,+0,5,7,41.6
