Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,MEM,1,Conley-Lee-Prince-Randolph-Gasol,591.7,1.10,1.02,+96,20,14,58.8
1314,MEM,2,Conley-Allen-Prince-Randolph-Gasol,181.0,1.05,1.00,+18,8,7,53.3
1314,MEM,3,Calathes-Lee-Prince-Randolph-Gasol,159.5,0.94,0.98,-11,9,12,42.8
1314,MEM,4,Conley-Allen-Prince-Randolph-Koufos,157.6,1.03,1.03,+2,8,5,61.5
1314,MEM,5,Conley-Allen-Lee-Randolph-Gasol,67.3,1.12,0.91,+20,6,4,60.0
1314,MEM,6,Conley-Allen-Miller-Randolph-Gasol,65.4,1.17,1.27,-11,9,8,52.9
1314,MEM,7,Conley-Lee-Miller-Randolph-Gasol,65.0,1.07,1.06,+18,7,6,53.8
1314,MEM,8,Conley-Miller-Prince-Randolph-Gasol,58.4,1.35,1.14,+29,9,5,64.2
1314,MEM,9,Conley-Bayless-Prince-Randolph-Koufos,56.8,0.87,1.09,-28,1,7,12.5
1314,MEM,10,Conley-Miller-Prince-Randolph-Koufos,52.4,0.99,1.27,-24,1,5,16.6
1314,MEM,11,Conley-Lee-Johnson-Randolph-Gasol,45.9,1.25,1.09,+17,6,2,75.0
1314,MEM,12,Calathes-Miller-Johnson-Davis-Koufos,44.7,0.99,1.04,-2,5,7,41.6
1314,MEM,13,Calathes-Allen-Miller-Randolph-Koufos,43.8,1.04,1.08,-3,4,8,33.3
1314,MEM,14,Calathes-Allen-Miller-Leuer-Koufos,39.4,0.99,0.86,+9,4,3,57.1
1314,MEM,15,Calathes-Allen-Miller-Johnson-Koufos,39.1,1.40,1.09,+23,5,1,83.3
1314,MEM,16,Conley-Pondexter-Prince-Randolph-Gasol,37.8,1.28,1.25,+3,3,2,60.0
1314,MEM,17,Conley-Lee-Prince-Randolph-Koufos,35.6,1.12,0.98,+10,4,2,66.6
1314,MEM,18,Calathes-Lee-Johnson-Randolph-Gasol,33.6,1.05,1.00,-6,3,5,37.5
1314,MEM,19,Conley-Allen-Miller-Randolph-Koufos,32.0,1.21,1.27,+0,3,9,25.0
1314,MEM,20,Conley-Miller-Johnson-Davis-Koufos,28.5,1.18,0.78,+24,6,0,100
