Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1011,CHA,1,Augustin-Jackson-Wallace-Diaw-K.Brown,363.5,1.05,1.14,-58,9,16,36.0
1011,CHA,2,Augustin-Jackson-Wallace-Diaw-Mohammed,362.8,1.05,1.06,-12,17,19,47.2
1011,CHA,3,Augustin-Henderson-Cunningham-Diaw-K.Brown,229.4,1.11,1.11,+0,6,8,42.8
1011,CHA,4,Augustin-Henderson-Jackson-Diaw-K.Brown,219.8,1.01,1.12,-49,6,13,31.5
1011,CHA,5,Augustin-Jackson-Wallace-Diaw-Thomas,121.5,1.19,1.04,+28,11,9,55.0
1011,CHA,6,Augustin-Henderson-Jackson-Diaw-Thomas,79.0,1.04,1.16,-17,3,9,25.0
1011,CHA,7,Augustin-Henderson-McGuire-Diaw-K.Brown,59.9,0.94,1.08,-16,4,5,44.4
1011,CHA,8,Augustin-Henderson-Jackson-Wallace-Diaw,57.0,1.24,0.97,+27,8,1,88.8
1011,CHA,9,Augustin-Jackson-Wallace-Diaw-Diop,51.7,1.06,1.11,-5,2,4,33.3
1011,CHA,10,Augustin-Jackson-McGuire-Diaw-Mohammed,45.1,0.86,1.08,-18,2,2,50.0
1011,CHA,11,Augustin-Henderson-Jackson-Diaw-Mohammed,36.7,1.26,1.21,+5,2,4,33.3
1011,CHA,12,Augustin-Jackson-McGuire-Wallace-Diaw,34.9,0.98,1.22,-17,1,4,20.0
1011,CHA,13,Livingston-Jackson-Wallace-Diaw-Thomas,34.2,0.94,1.17,-20,2,8,20.0
1011,CHA,14,Livingston-Henderson-Jackson-Najera-Mohammed,31.2,1.04,1.21,-14,3,6,33.3
1011,CHA,15,Livingston-Jackson-Wallace-Diaw-K.Brown,30.4,1.09,1.03,+1,3,2,60.0
1011,CHA,16,Augustin-Jackson-Wallace-Najera-Diaw,26.7,1.12,0.89,+15,2,2,50.0
1011,CHA,17,Augustin-Henderson-Wallace-Diaw-K.Brown,26.6,1.02,1.02,-2,1,4,20.0
1011,CHA,18,Livingston-Henderson-Najera-Cunningham-White,26.4,0.89,1.34,-19,0,3,0.0
1011,CHA,19,Augustin-Jackson-D.Brown-Wallace-Diaw,24.7,1.11,1.00,+7,3,3,50.0
1011,CHA,20,Augustin-Jackson-Wallace-Thomas-Mohammed,24.2,1.10,1.21,-2,2,2,50.0
