Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,CHI,1,Arcidiacono-LaVine-Holiday-Parker-CarterJr.,225.5,1.01,1.07,-22,6,9,40.0
1819,CHI,2,Dunn-LaVine-PorterJr.-Markkanen-Lopez,200.5,1.14,1.19,-23,5,6,45.4
1819,CHI,3,Arcidiacono-Dunn-Holiday-CarterJr.-Markkanen,99.5,1.05,1.08,-7,3,4,42.8
1819,CHI,4,Payne-LaVine-Holiday-Parker-CarterJr.,98.2,1.04,1.24,-44,2,10,16.6
1819,CHI,5,Dunn-LaVine-Selden-Markkanen-Lopez,90.4,1.02,1.06,-1,5,5,50.0
1819,CHI,6,Dunn-LaVine-Hutchison-CarterJr.-Markkanen,82.8,0.91,1.16,-42,2,4,33.3
1819,CHI,7,Arcidiacono-LaVine-Holiday-CarterJr.-Markkanen,78.6,0.97,1.11,-30,2,5,28.5
1819,CHI,8,Dunn-LaVine-Holiday-CarterJr.-Markkanen,70.9,0.98,1.06,-12,2,4,33.3
1819,CHI,9,Dunn-LaVine-Hutchison-Portis-Markkanen,55.2,1.02,1.22,-24,1,5,16.6
1819,CHI,10,Arcidiacono-LaVine-PorterJr.-Markkanen-Lopez,52.3,1.35,0.84,+57,6,2,75.0
1819,CHI,11,Dunn-Harrison-LaVine-Markkanen-Lopez,51.3,1.31,1.12,+22,5,2,71.4
1819,CHI,12,Payne-LaVine-Holiday-Hutchison-CarterJr.,47.9,0.92,1.11,-16,2,4,33.3
1819,CHI,13,Dunn-LaVine-Hutchison-Markkanen-Lopez,44.4,1.04,0.99,+1,1,4,20.0
1819,CHI,14,Payne-LaVine-Holiday-CarterJr.-Portis,39.7,0.94,1.17,-19,1,3,25.0
1819,CHI,15,Arcidiacono-LaVine-Holiday-Parker-Lopez,37.8,1.04,1.01,+4,6,6,50.0
1819,CHI,16,Arcidiacono-Harrison-Luwawu-Cabarrot-Selden-Felicio,37.8,1.05,1.00,+0,3,5,37.5
1819,CHI,17,Dunn-Harrison-Blakeney-Markkanen-Lopez,36.3,0.99,1.04,-5,2,2,50.0
1819,CHI,18,Arcidiacono-LaVine-Selden-Markkanen-Lopez,35.0,0.93,1.32,-29,2,7,22.2
1819,CHI,19,Arcidiacono-Harrison-Luwawu-Cabarrot-Selden-Lopez,33.2,0.89,1.45,-44,3,7,30.0
1819,CHI,20,Payne-Harrison-Blakeney-Hutchison-Felicio,32.6,0.83,1.11,-17,1,4,20.0
