Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,NYK,1,Mudiay-HardawayJr.-Knox-Vonleh-Kanter,165.0,1.08,1.23,-55,4,11,26.6
1819,NYK,2,Mudiay-HardawayJr.-Hezonja-Vonleh-Kanter,152.2,1.09,1.15,-23,5,8,38.4
1819,NYK,3,Mudiay-HardawayJr.-Knox-Vonleh-Kornet,106.9,1.05,1.18,-33,5,5,50.0
1819,NYK,4,Mudiay-Dotson-Hezonja-Knox-Jordan,96.5,1.17,1.42,-54,2,4,33.3
1819,NYK,5,Ntilikina-Dotson-HardawayJr.-Vonleh-Robinson,92.1,1.09,1.03,+9,5,3,62.5
1819,NYK,6,SmithJr.-Dotson-Knox-Vonleh-Jordan,68.6,0.98,1.22,-40,1,6,14.2
1819,NYK,7,Burke-Ntilikina-HardawayJr.-Thomas-Kanter,62.8,1.00,1.04,-5,3,2,60.0
1819,NYK,8,Burke-HardawayJr.-Thomas-Knox-Vonleh,44.9,0.89,0.97,-7,2,2,50.0
1819,NYK,9,SmithJr.-Dotson-Hezonja-Knox-Jordan,34.9,1.03,1.12,-7,0,2,0.0
1819,NYK,10,Burke-Ntilikina-Trier-Knox-Robinson,33.3,1.01,1.22,-16,1,5,16.6
1819,NYK,11,Mudiay-Jenkins-Trier-Ellenson-Robinson,30.7,1.12,0.94,+8,1,2,33.3
1819,NYK,12,SmithJr.-Dotson-Knox-Kornet-Robinson,30.7,0.95,1.02,+0,1,3,25.0
1819,NYK,13,Mudiay-Trier-HardawayJr.-Vonleh-Kanter,29.5,1.28,1.10,+18,3,4,42.8
1819,NYK,14,SmithJr.-Dotson-Thomas-Knox-Vonleh,29.3,1.03,1.21,-10,2,2,50.0
1819,NYK,15,Mudiay-Dotson-HardawayJr.-Knox-Vonleh,29.2,0.90,1.17,-19,1,7,12.5
1819,NYK,16,Ntilikina-Trier-Dotson-Knox-Robinson,29.2,1.11,0.98,+3,2,2,50.0
1819,NYK,17,Burke-Trier-Dotson-Hezonja-Kanter,29.2,1.16,1.02,+12,3,2,60.0
1819,NYK,18,Mudiay-Dotson-Knox-Kornet-Robinson,28.2,1.03,1.14,-5,0,2,0.0
1819,NYK,19,Ntilikina-Trier-Dotson-Hezonja-Robinson,27.6,1.07,0.82,+13,4,2,66.6
1819,NYK,20,Burke-Trier-Hezonja-Thomas-Kanter,26.4,1.17,1.06,+7,2,1,66.6
