Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,TOR,1,Lowry-Green-Leonard-Siakam-Ibaka,536.1,1.19,1.08,+105,22,11,66.6
1819,TOR,2,Lowry-VanVleet-Green-Siakam-Ibaka,184.3,1.23,1.06,+59,7,8,46.6
1819,TOR,3,VanVleet-Green-Leonard-Siakam-Ibaka,183.4,1.26,1.09,+61,8,6,57.1
1819,TOR,4,Lowry-Green-Leonard-Siakam-Gasol,157.2,1.24,1.12,+50,9,2,81.8
1819,TOR,5,Lowry-Green-Leonard-Siakam-Valanciunas,137.4,1.24,1.02,+68,8,2,80.0
1819,TOR,6,VanVleet-Green-Leonard-Siakam-Gasol,84.8,1.22,1.05,+27,5,1,83.3
1819,TOR,7,Lowry-VanVleet-Leonard-Siakam-Ibaka,67.5,1.15,1.07,+7,9,7,56.2
1819,TOR,8,VanVleet-Wright-Miles-Anunoby-Valanciunas,47.0,1.11,1.25,-11,3,5,37.5
1819,TOR,9,Lowry-Powell-Green-Siakam-Ibaka,41.3,1.18,1.24,-7,1,2,33.3
1819,TOR,10,Lowry-Green-Leonard-Anunoby-Ibaka,39.4,1.16,1.08,+9,6,5,54.5
1819,TOR,11,Lowry-VanVleet-Green-Leonard-Ibaka,33.6,1.51,0.89,+41,9,2,81.8
1819,TOR,12,VanVleet-Wright-Miles-Anunoby-Ibaka,33.5,1.07,1.28,-14,1,3,25.0
1819,TOR,13,Lowry-Green-Anunoby-Siakam-Ibaka,31.9,1.36,0.96,+32,2,1,66.6
1819,TOR,14,Lowry-VanVleet-Green-Siakam-Gasol,29.3,1.49,0.89,+37,2,0,100
1819,TOR,15,Lowry-VanVleet-Green-Siakam-Valanciunas,26.7,1.32,0.98,+20,3,1,75.0
1819,TOR,16,Lowry-VanVleet-Leonard-Anunoby-Ibaka,26.2,0.96,1.23,-10,4,5,44.4
1819,TOR,17,Lin-Green-Leonard-Siakam-Gasol,26.1,0.98,1.00,-1,2,1,66.6
1819,TOR,18,Lowry-Wright-Powell-Anunoby-Monroe,25.2,1.11,0.94,+11,2,1,66.6
1819,TOR,19,VanVleet-Lin-Powell-Siakam-Ibaka,24.8,0.94,1.23,-9,3,3,50.0
1819,TOR,20,Wright-Powell-Anunoby-Siakam-Monroe,24.5,0.86,1.04,-7,2,3,40.0
