Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1415,IND,1,G.Hill-Miles-S.Hill-West-Hibbert,374.7,1.07,1.03,+23,15,13,53.5
1415,IND,2,Watson-Stuckey-S.Hill-West-Hibbert,260.4,0.98,1.15,-78,5,18,21.7
1415,IND,3,Watson-Stuckey-Rudez-Scola-Mahinmi,141.8,1.01,1.04,-5,9,11,45.0
1415,IND,4,Sloan-S.Hill-Copeland-Scola-Hibbert,135.4,1.07,1.04,+4,7,4,63.6
1415,IND,5,G.Hill-Stuckey-Miles-West-Hibbert,122.4,1.13,1.00,+38,14,7,66.6
1415,IND,6,G.Hill-Stuckey-S.Hill-West-Hibbert,88.8,0.99,1.11,-17,8,8,50.0
1415,IND,7,Watson-Miles-S.Hill-West-Hibbert,75.0,1.10,1.06,+9,8,5,61.5
1415,IND,8,Sloan-Miles-S.Hill-Scola-Hibbert,64.5,0.76,1.13,-50,0,7,0.0
1415,IND,9,G.Hill-Miles-S.Hill-West-Mahinmi,56.0,1.08,0.80,+31,6,2,75.0
1415,IND,10,Stuckey-S.Hill-Copeland-West-Hibbert,53.6,0.90,1.24,-36,0,3,0.0
1415,IND,11,Sloan-Stuckey-S.Hill-West-Hibbert,52.2,0.92,0.94,+2,5,3,62.5
1415,IND,12,Sloan-Stuckey-S.Hill-Scola-Mahinmi,47.7,0.90,1.00,-9,2,4,33.3
1415,IND,13,Sloan-Miles-Rudez-Scola-Mahinmi,41.7,0.93,0.78,+13,2,2,50.0
1415,IND,14,Watson-Miles-Rudez-Scola-Mahinmi,40.3,0.84,1.01,-16,2,5,28.5
1415,IND,15,G.Hill-Miles-S.Hill-Scola-Hibbert,38.3,1.26,1.04,+19,6,2,75.0
1415,IND,16,Watson-Miles-Copeland-Scola-Allen,38.0,1.05,0.77,+22,2,2,50.0
1415,IND,17,Sloan-Miles-Copeland-Scola-Allen,37.6,1.15,1.06,+2,2,2,50.0
1415,IND,18,G.Hill-Stuckey-S.Hill-West-Mahinmi,34.4,1.03,1.32,-17,4,8,33.3
1415,IND,19,Sloan-Stuckey-George-Scola-Mahinmi,34.3,1.13,1.19,-4,1,3,25.0
1415,IND,20,Watson-Stuckey-Miles-West-Mahinmi,32.3,1.15,1.01,+6,7,6,53.8
