Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1011,CLE,1,Gibson-M.Williams-Parker-Jamison-Varejao,238.6,1.03,0.99,+21,7,6,53.8
1011,CLE,2,Sessions-Gee-Parker-Samuels-Hickson,156.9,0.94,1.15,-65,3,11,21.4
1011,CLE,3,Sessions-Parker-Eyenga-Jamison-Hickson,154.4,1.09,1.12,-9,3,7,30.0
1011,CLE,4,M.Williams-Parker-Graham-Hickson-Varejao,139.4,0.95,1.04,-23,3,5,37.5
1011,CLE,5,M.Williams-Parker-Moon-Hickson-Varejao,111.1,0.84,1.10,-56,2,7,22.2
1011,CLE,6,Davis-Gee-Parker-Hickson-Hollins,90.7,1.11,1.07,+6,4,4,50.0
1011,CLE,7,Sessions-Parker-Moon-Hickson-Varejao,76.1,1.12,1.04,+8,5,2,71.4
1011,CLE,8,Sessions-Harris-Eyenga-Jamison-Hickson,75.4,1.10,1.11,-2,3,4,42.8
1011,CLE,9,Sessions-Gibson-Moon-Jamison-Hollins,74.2,0.98,1.17,-34,5,8,38.4
1011,CLE,10,Sessions-Gee-Parker-Hickson-Hollins,73.6,0.86,1.04,-29,3,5,37.5
1011,CLE,11,Sessions-Gibson-Eyenga-Jamison-Hickson,72.3,0.92,1.20,-44,2,8,20.0
1011,CLE,12,Sessions-Gibson-J.Williams-Jamison-Hollins,64.9,1.23,1.04,+22,7,5,58.3
1011,CLE,13,Sessions-Harris-Gee-Jamison-Hickson,51.1,1.11,1.20,-12,2,4,33.3
1011,CLE,14,Sessions-Gibson-Parker-Jamison-Hickson,48.4,1.07,1.04,+5,9,3,75.0
1011,CLE,15,Gibson-Harris-Eyenga-Harangody-Hollins,45.5,1.00,0.89,+12,4,3,57.1
1011,CLE,16,Sessions-Gibson-Eyenga-Harangody-Hollins,41.4,1.07,1.01,+3,4,3,57.1
1011,CLE,17,Sessions-Gibson-Graham-Jamison-Hollins,35.9,1.24,1.24,+1,4,2,66.6
1011,CLE,18,M.Williams-Parker-Moon-Jamison-Varejao,31.6,1.01,0.97,+3,3,3,50.0
1011,CLE,19,Gibson-M.Williams-Parker-Hickson-Varejao,28.8,1.40,1.02,+23,4,3,57.1
1011,CLE,20,Sessions-Harris-Gee-Samuels-Hickson,27.6,0.88,1.04,-9,3,4,42.8
