Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,UTA,1,Rubio-Mitchell-Ingles-Favors-Gobert,446.6,1.12,1.01,+110,27,17,61.3
1718,UTA,2,Rubio-Mitchell-Crowder-Ingles-Gobert,190.9,1.20,0.90,+126,15,5,75.0
1718,UTA,3,Rubio-Mitchell-Ingles-Jerebko-Favors,170.4,1.06,1.07,-4,8,11,42.1
1718,UTA,4,Rubio-Hood-Ingles-Favors-Gobert,114.8,1.03,1.11,-16,3,8,27.2
1718,UTA,5,Rubio-Mitchell-Sefolosha-Ingles-Favors,114.0,1.13,1.17,-6,7,7,50.0
1718,UTA,6,Rubio-Mitchell-Ingles-Jerebko-Gobert,95.9,1.03,0.94,+26,9,4,69.2
1718,UTA,7,Mitchell-O'Neale-Ingles-Favors-Gobert,79.7,1.13,0.96,+28,9,3,75.0
1718,UTA,8,Mitchell-Hood-Johnson-Ingles-Favors,65.4,1.10,1.01,+21,7,2,77.7
1718,UTA,9,Mitchell-O'Neale-Crowder-Ingles-Gobert,48.4,1.05,1.05,-4,5,6,45.4
1718,UTA,10,Rubio-Mitchell-Johnson-Ingles-Gobert,41.3,1.15,0.95,+22,7,3,70.0
1718,UTA,11,Rubio-Burks-Hood-Johnson-Udoh,41.2,0.84,1.16,-27,1,6,14.2
1718,UTA,12,Rubio-Mitchell-Johnson-Ingles-Udoh,39.2,1.16,1.37,-20,1,3,25.0
1718,UTA,13,Rubio-Mitchell-O'Neale-Crowder-Gobert,38.9,1.18,0.86,+22,9,3,75.0
1718,UTA,14,Mitchell-Burks-Ingles-Jerebko-Favors,38.4,1.31,1.07,+14,5,5,50.0
1718,UTA,15,Mitchell-O'Neale-Crowder-Jerebko-Gobert,37.5,1.18,1.04,+10,7,7,50.0
1718,UTA,16,Neto-Burks-Hood-Sefolosha-Udoh,36.0,1.40,0.94,+32,3,1,75.0
1718,UTA,17,Mitchell-Hood-Sefolosha-Ingles-Favors,34.0,0.97,1.04,-9,4,6,40.0
1718,UTA,18,Neto-Burks-O'Neale-Johnson-Favors,32.0,0.86,1.13,-18,2,4,33.3
1718,UTA,19,Rubio-Burks-Hood-Sefolosha-Udoh,31.8,1.25,0.79,+26,8,2,80.0
1718,UTA,20,Mitchell-Hood-Ingles-Jerebko-Favors,31.0,1.06,1.48,-32,3,9,25.0
