Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0809,ATL,1,Bibby-Johnson-Williams-Smith-Horford,567,1.04,1.09,-43,15,17,46.8
0809,ATL,2,Bibby-Johnson-Evans-Smith-Horford,315,1.10,1.12,-7,15,17,46.8
0809,ATL,3,Bibby-Murray-Johnson-Smith-Horford,208,1.23,1.08,+53,15,9,62.5
0809,ATL,4,Bibby-Johnson-Williams-Smith-Pachulia,194,1.07,1.09,-9,10,11,47.6
0809,ATL,5,Bibby-Johnson-Williams-Horford-Pachulia,133,1.06,1.03,+6,15,7,68.1
0809,ATL,6,Bibby-Johnson-Evans-Williams-Horford,110,1.17,1.15,+11,9,9,50.0
0809,ATL,7,Bibby-Johnson-Evans-Smith-Pachulia,109,1.21,1.04,+32,15,11,57.6
0809,ATL,8,Bibby-Murray-Johnson-Smith-Pachulia,106,1.25,0.94,+71,16,11,59.2
0809,ATL,9,Murray-Johnson-Evans-Smith-Pachulia,80,1.19,0.95,+31,17,8,68.0
0809,ATL,10,Bibby-Murray-Johnson-Williams-Horford,72,1.14,1.04,+20,9,4,69.2
0809,ATL,11,Murray-Johnson-Evans-Smith-Horford,53,1.20,0.99,+19,10,7,58.8
0809,ATL,12,Murray-Johnson-Williams-Smith-Horford,47,1.22,0.98,+22,7,2,77.7
0809,ATL,13,Murray-Johnson-Evans-Williams-Horford,44,1.11,1.13,-1,5,7,41.6
0809,ATL,14,Bibby-Murray-Johnson-Williams-Smith,42,1.34,1.26,+11,4,3,57.1
0809,ATL,15,Bibby-Johnson-Evans-Horford-Pachulia,41,1.07,1.10,-5,7,7,50.0
0809,ATL,16,Murray-Johnson-Evans-Horford-Pachulia,41,0.91,0.98,-4,6,10,37.5
0809,ATL,17,Bibby-Johnson-Evans-Williams-Pachulia,36,1.09,1.05,+10,4,5,44.4
0809,ATL,18,Murray-Evans-Williams-Smith-Pachulia,36,1.16,1.35,-17,5,7,41.6
0809,ATL,19,Murray-Johnson-Williams-Horford-Pachulia,35,1.15,1.27,-7,4,6,40.0
0809,ATL,20,Law-Murray-Evans-Williams-Jones,33,0.97,1.30,-25,2,7,22.2
