Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1112,NYK,1,Shumpert-Fields-Anthony-Stoudemire-Chandler,262.3,1.07,1.03,+10,9,7,56.2
1112,NYK,2,Lin-Fields-Anthony-Stoudemire-Chandler,259.4,1.00,0.96,+20,7,6,53.8
1112,NYK,3,Davis-Shumpert-Fields-Anthony-Chandler,168.3,1.08,0.96,+44,7,5,58.3
1112,NYK,4,Douglas-Fields-Anthony-Stoudemire-Chandler,91.3,1.03,1.05,+1,5,6,45.4
1112,NYK,5,Davis-Shumpert-Smith-Anthony-Chandler,62.4,0.99,1.15,-12,4,8,33.3
1112,NYK,6,Shumpert-Smith-Anthony-Novak-Chandler,55.1,1.06,1.06,+8,5,4,55.5
1112,NYK,7,Davis-Shumpert-Smith-Novak-Jeffries,47.0,1.24,1.11,+12,3,4,42.8
1112,NYK,8,Lin-Walker-Fields-Stoudemire-Chandler,42.1,1.01,1.01,+4,1,2,33.3
1112,NYK,9,Lin-Walker-Fields-Jeffries-Chandler,39.9,0.96,0.95,+1,3,3,50.0
1112,NYK,10,Shumpert-Fields-Anthony-Jeffries-Chandler,35.4,1.25,1.21,+4,6,5,54.5
1112,NYK,11,Douglas-Fields-Anthony-Harrellson-Chandler,34.2,1.07,1.06,+3,1,2,33.3
1112,NYK,12,Douglas-Walker-Fields-Stoudemire-Chandler,33.9,0.90,0.90,+2,1,1,50.0
1112,NYK,13,Lin-Smith-Anthony-Stoudemire-Chandler,31.5,0.85,1.11,-11,4,6,40.0
1112,NYK,14,Shumpert-Smith-Fields-Anthony-Chandler,29.6,1.23,0.90,+17,4,1,80.0
1112,NYK,15,Bibby-Shumpert-Anthony-Stoudemire-Chandler,29.4,0.89,1.20,-19,0,6,0.0
1112,NYK,16,Douglas-Walker-Anthony-Harrellson-Chandler,28.8,0.96,0.83,+6,3,3,50.0
1112,NYK,17,Lin-Shumpert-Fields-Novak-Chandler,28.2,1.31,0.93,+23,3,2,60.0
1112,NYK,18,Douglas-Fields-Anthony-Jeffries-Chandler,27.7,1.05,0.70,+18,4,2,66.6
1112,NYK,19,Lin-Shumpert-Anthony-Stoudemire-Chandler,27.0,1.29,1.11,+5,3,3,50.0
1112,NYK,20,Bibby-Smith-Anthony-Novak-Chandler,26.6,1.53,1.28,+17,3,0,100
