Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1415,PHI,1,Carter-Williams-McDaniels-MbahaMoute-Covington-Noel,152.1,1.03,0.89,+31,11,7,61.1
1415,PHI,2,Carter-Williams-Thompson-MbahaMoute-Covington-Noel,102.1,0.95,1.05,-17,5,5,50.0
1415,PHI,3,Carter-Williams-MbahaMoute-Sampson-Covington-Noel,99.2,0.97,1.05,-18,2,5,28.5
1415,PHI,4,Carter-Williams-Thompson-MbahaMoute-Noel-Sims,74.8,0.83,0.97,-23,2,4,33.3
1415,PHI,5,Smith-Richardson-MbahaMoute-Sampson-Noel,62.5,0.91,1.04,-19,1,5,16.6
1415,PHI,6,Smith-Grant-Covington-Aldemir-Noel,53.2,0.95,1.16,-19,1,4,20.0
1415,PHI,7,Carter-Williams-McDaniels-Covington-Noel-Sims,49.3,0.74,1.05,-32,1,7,12.5
1415,PHI,8,Carter-Williams-Wroten-MbahaMoute-Noel-Sims,45.3,0.83,1.12,-29,2,4,33.3
1415,PHI,9,Drew-McDaniels-Thompson-Grant-Sims,44.2,0.94,1.06,-8,2,3,40.0
1415,PHI,10,Wroten-Thompson-MbahaMoute-Davies-Sims,39.4,0.86,1.14,-23,0,5,0.0
1415,PHI,11,Frazier-Thompson-MbahaMoute-Covington-Noel,38.9,0.89,1.03,-9,1,3,25.0
1415,PHI,12,Carter-Williams-Wroten-MbahaMoute-Covington-Noel,33.5,1.18,1.17,+3,6,2,75.0
1415,PHI,13,Canaan-MbahaMoute-Sampson-Covington-Noel,32.7,1.00,0.99,+2,2,1,66.6
1415,PHI,14,Canaan-Richardson-MbahaMoute-Covington-Noel,30.5,0.84,1.24,-28,1,3,25.0
1415,PHI,15,Wroten-Thompson-Johnson-Noel-Sims,29.9,0.89,0.91,-3,1,1,50.0
1415,PHI,16,Wroten-Thompson-MbahaMoute-Davies-Noel,24.1,1.00,1.27,-14,2,2,50.0
1415,PHI,17,Wroten-Thompson-MbahaMoute-Noel-Sims,23.8,0.89,1.13,-11,2,2,50.0
1415,PHI,18,Canaan-Richardson-MbahaMoute-Sampson-Noel,23.6,1.04,0.89,+7,2,1,66.6
1415,PHI,19,Smith-MbahaMoute-Grant-Covington-Noel,23.2,1.17,1.04,+6,2,2,50.0
1415,PHI,20,Carter-Williams-Sampson-Covington-Noel-Sims,22.7,0.71,0.98,-14,1,3,25.0
