Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1213,BKN,1,Williams-Johnson-Wallace-Evans-Lopez,640.1,1.11,1.06,+66,20,20,50.0
1213,BKN,2,Williams-Johnson-Wallace-Humphries-Lopez,189.8,1.06,1.07,+0,6,8,42.8
1213,BKN,3,Williams-Bogans-Johnson-Evans-Lopez,163.4,1.07,1.13,-18,11,8,57.8
1213,BKN,4,Williams-Bogans-Johnson-Humphries-Lopez,123.7,1.16,1.01,+37,8,4,66.6
1213,BKN,5,Williams-Bogans-Johnson-Wallace-Lopez,106.6,1.15,0.93,+42,10,4,71.4
1213,BKN,6,Williams-Bogans-Wallace-Evans-Lopez,95.6,1.18,1.11,+13,8,5,61.5
1213,BKN,7,Williams-Johnson-Wallace-Evans-Blatche,87.6,1.10,0.88,+24,7,5,58.3
1213,BKN,8,Watson-Williams-Wallace-Evans-Lopez,71.8,1.05,0.97,+8,4,4,50.0
1213,BKN,9,Williams-Johnson-Wallace-Humphries-Blatche,70.9,1.17,1.06,+18,6,2,75.0
1213,BKN,10,Watson-Johnson-Stackhouse-Evans-Blatche,62.1,1.12,0.96,+20,6,9,40.0
1213,BKN,11,Watson-Brooks-Bogans-Humphries-Blatche,55.0,1.02,0.99,-4,7,6,53.8
1213,BKN,12,Watson-Bogans-Johnson-Humphries-Blatche,53.8,1.04,1.00,-2,5,7,41.6
1213,BKN,13,Watson-Bogans-Johnson-Teletovic-Blatche,52.1,1.00,1.07,-11,2,6,25.0
1213,BKN,14,Watson-Johnson-Wallace-Evans-Lopez,49.4,1.25,0.89,+29,6,1,85.7
1213,BKN,15,Watson-Bogans-Johnson-Evans-Blatche,47.7,1.16,0.98,+15,5,4,55.5
1213,BKN,16,Watson-Williams-Johnson-Wallace-Lopez,40.9,1.16,1.12,+7,7,5,58.3
1213,BKN,17,Watson-Brooks-Stackhouse-Humphries-Blatche,39.5,0.86,1.07,-16,2,4,33.3
1213,BKN,18,Watson-Williams-Johnson-Evans-Lopez,39.5,1.14,1.24,-6,4,8,33.3
1213,BKN,19,Watson-Williams-Johnson-Humphries-Lopez,36.8,1.15,1.43,-12,1,6,14.2
1213,BKN,20,Williams-Bogans-Johnson-Teletovic-Lopez,33.5,1.44,1.18,+17,7,4,63.6
