Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0910,TOR,1,Jack-DeRozan-Turkoglu-Bargnani-Bosh,369.7,1.02,1.15,-99,9,20,31.0
0910,TOR,2,Calderon-DeRozan-Turkoglu-Bargnani-Bosh,334.8,1.14,1.14,-8,15,16,48.3
0910,TOR,3,Calderon-Jack-Turkoglu-Bargnani-Bosh,121.4,1.15,1.27,+1,12,13,48.0
0910,TOR,4,Calderon-Weems-Wright-Bargnani-Bosh,110.7,1.18,1.11,+15,9,2,81.8
0910,TOR,5,Jack-Weems-Turkoglu-Bargnani-Bosh,101.5,1.12,1.08,+13,10,6,62.5
0910,TOR,6,Calderon-Wright-Turkoglu-Bargnani-Bosh,86.4,1.18,1.27,+6,9,11,45.0
0910,TOR,7,Jack-DeRozan-Weems-Bargnani-Bosh,78.5,1.14,1.03,+15,8,6,57.1
0910,TOR,8,Jack-DeRozan-Turkoglu-Bargnani-Nesterovic,72.8,1.15,1.28,-19,3,5,37.5
0910,TOR,9,Calderon-Weems-Turkoglu-Johnson-Bargnani,72.3,1.19,1.10,+20,8,4,66.6
0910,TOR,10,Jack-Weems-Wright-Bargnani-Bosh,71.2,1.19,0.91,+31,5,6,45.4
0910,TOR,11,Jack-DeRozan-Wright-Bargnani-Bosh,62.5,1.12,1.19,-10,4,8,33.3
0910,TOR,12,Jack-DeRozan-Turkoglu-Johnson-Bargnani,53.5,0.96,1.16,-16,10,8,55.5
0910,TOR,13,Calderon-Belinelli-Turkoglu-Bargnani-Bosh,53.4,1.13,1.03,+19,9,5,64.2
0910,TOR,14,Jack-Wright-Turkoglu-Bargnani-Bosh,49.1,1.30,1.08,+14,11,8,57.8
0910,TOR,15,Jack-Belinelli-Turkoglu-Johnson-Bargnani,46.5,1.21,1.13,+12,10,4,71.4
0910,TOR,16,Jack-Belinelli-Turkoglu-Johnson-Bosh,43.2,1.20,1.12,+12,8,6,57.1
0910,TOR,17,Jack-Belinelli-Turkoglu-Bargnani-Bosh,42.2,1.37,1.17,+26,10,6,62.5
0910,TOR,18,Jack-Belinelli-Wright-Johnson-Bargnani,40.4,1.03,1.02,+7,7,4,63.6
0910,TOR,19,Calderon-Weems-Wright-Johnson-Bosh,38.8,1.34,1.03,+24,6,2,75.0
0910,TOR,20,Calderon-Belinelli-Wright-Johnson-Bosh,37.9,1.05,0.96,+7,7,4,63.6
