Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2122,PHO,1,Paul-Booker-Crowder-Bridges-Ayton,742.3,1.19,1.12,+125,24,14,63.1
2122,PHO,2,Payne-Booker-Crowder-Bridges-Ayton,136.4,1.25,1.14,+31,8,10,44.4
2122,PHO,3,Paul-Booker-Crowder-Bridges-McGee,124.9,1.15,0.98,+44,10,7,58.8
2122,PHO,4,Paul-Shamet-Crowder-Bridges-Ayton,112.6,1.12,1.03,+22,9,6,60.0
2122,PHO,5,Paul-Booker-Bridges-C.Johnson-Biyombo,86.0,1.24,1.23,+4,5,5,50.0
2122,PHO,6,Paul-Booker-Bridges-C.Johnson-Smith,74.6,1.23,1.16,+8,4,4,50.0
2122,PHO,7,Payne-Shamet-Crowder-Bridges-Ayton,73.2,0.99,1.08,-12,2,4,33.3
2122,PHO,8,Booker-Crowder-Bridges-C.Johnson-Ayton,67.6,1.34,1.24,+15,3,2,60.0
2122,PHO,9,Paul-Booker-Crowder-Bridges-Kaminsky,66.3,1.31,1.08,+37,5,1,83.3
2122,PHO,10,Paul-Booker-Bridges-C.Johnson-McGee,61.9,1.22,1.16,+5,7,8,46.6
2122,PHO,11,Payne-Shamet-Booker-C.Johnson-McGee,60.8,1.09,0.99,+15,8,5,61.5
2122,PHO,12,Payne-Shamet-Bridges-C.Johnson-McGee,56.3,1.08,1.15,-10,6,4,60.0
2122,PHO,13,Payne-Booker-Craig-Bridges-Ayton,50.6,1.40,0.97,+42,5,1,83.3
2122,PHO,14,Paul-Booker-Bridges-C.Johnson-Ayton,42.0,1.22,0.95,+31,12,6,66.6
2122,PHO,15,Paul-Crowder-Bridges-C.Johnson-Ayton,39.4,1.25,0.91,+31,7,2,77.7
2122,PHO,16,Paul-Shamet-Bridges-C.Johnson-McGee,36.5,1.22,0.89,+26,7,3,70.0
2122,PHO,17,Payne-Payton-Shamet-C.Johnson-McGee,31.9,1.07,0.81,+13,5,3,62.5
2122,PHO,18,Payton-Booker-Bridges-C.Johnson-McGee,31.7,1.19,1.38,-14,5,5,50.0
2122,PHO,19,Payne-Shamet-Nader-C.Johnson-McGee,31.6,1.24,1.15,+8,4,4,50.0
2122,PHO,20,A.Holiday-Shamet-Booker-Craig-McGee,31.1,1.20,1.05,+16,5,3,62.5
