Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0809,DAL,1,Kidd-Wright-Howard-Nowitzki-Dampier,391,1.13,1.09,+29,20,14,58.8
0809,DAL,2,Kidd-Terry-Howard-Nowitzki-Dampier,256,1.18,1.05,+69,20,14,58.8
0809,DAL,3,Kidd-Terry-Wright-Nowitzki-Dampier,157,1.15,1.11,+19,14,9,60.8
0809,DAL,4,Kidd-Terry-Howard-Nowitzki-Bass,140,1.27,0.99,+87,15,7,68.1
0809,DAL,5,Kidd-Terry-Wright-Nowitzki-Bass,112,1.25,1.17,+29,11,11,50.0
0809,DAL,6,Kidd-Terry-George-Nowitzki-Dampier,90,1.10,1.22,-22,4,12,25.0
0809,DAL,7,Kidd-Barea-George-Nowitzki-Dampier,84,1.12,0.99,+22,5,2,71.4
0809,DAL,8,Kidd-Howard-George-Nowitzki-Dampier,83,1.01,1.06,-11,3,5,37.5
0809,DAL,9,Barea-Terry-Wright-Nowitzki-Bass,81,1.21,1.04,+21,16,9,64.0
0809,DAL,10,Kidd-Barea-Wright-Nowitzki-Dampier,80,1.21,1.10,+13,6,2,75.0
0809,DAL,11,Kidd-Terry-George-Nowitzki-Bass,68,1.20,1.10,+13,7,7,50.0
0809,DAL,12,Kidd-Barea-Terry-Nowitzki-Bass,63,1.20,1.25,-1,8,9,47.0
0809,DAL,13,Barea-Terry-George-Nowitzki-Bass,56,1.13,1.02,+8,6,5,54.5
0809,DAL,14,Kidd-Wright-George-Nowitzki-Dampier,55,1.08,1.19,-13,3,4,42.8
0809,DAL,15,Barea-Terry-Howard-Nowitzki-Bass,52,1.07,1.09,+10,10,9,52.6
0809,DAL,16,Barea-Terry-Howard-Singleton-Bass,49,1.17,1.03,+6,5,4,55.5
0809,DAL,17,Kidd-Terry-Wright-Singleton-Nowitzki,48,1.07,1.15,-2,4,4,50.0
0809,DAL,18,Kidd-Barea-Terry-Nowitzki-Dampier,47,0.96,1.02,-8,5,6,45.4
0809,DAL,19,Kidd-Barea-Howard-Nowitzki-Dampier,45,1.14,1.05,+11,4,3,57.1
0809,DAL,20,Kidd-Terry-Wright-Nowitzki-Hollins,43,1.01,1.07,-10,1,2,33.3
