Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0708,CLE,1,Gibson-Pavlovic-James-Gooden-Ilgauskas,214,1.13,1.05,+37,8,8,50.0
0708,CLE,2,Hughes-Pavlovic-James-Gooden-Ilgauskas,195,1.00,1.01,-7,6,8,42.8
0708,CLE,3,Gibson-Hughes-James-Gooden-Ilgauskas,181,1.06,1.07,+4,9,11,45.0
0708,CLE,4,West-D.Brown-James-Wallace-Ilgauskas,120,1.07,1.07,-1,3,3,50.0
0708,CLE,5,Hughes-Newble-James-Gooden-Ilgauskas,114,1.11,1.07,+13,5,4,55.5
0708,CLE,6,West-D.Brown-James-Varejao-Wallace,106,1.05,1.06,-7,3,7,30.0
0708,CLE,7,Gibson-Hughes-James-Gooden-Varejao,97,1.15,1.01,+23,10,9,52.6
0708,CLE,8,West-Pavlovic-James-Wallace-Ilgauskas,95,0.96,0.88,+16,4,2,66.6
0708,CLE,9,Gibson-Da.Jones-D.Brown-James-Varejao,74,1.15,1.10,+11,5,5,50.0
0708,CLE,10,West-D.Brown-James-Smith-Varejao,49,1.18,1.11,+7,7,6,53.8
0708,CLE,11,Gibson-D.Brown-James-Varejao-Ilgauskas,43,1.26,0.92,+28,4,2,66.6
0708,CLE,12,Gibson-D.Brown-Pavlovic-Gooden-Ilgauskas,40,0.71,1.07,-29,0,4,0.0
0708,CLE,13,Da.Jones-D.Brown-James-Smith-Varejao,40,1.22,0.99,+14,3,4,42.8
0708,CLE,14,Gibson-Da.Jones-D.Brown-Varejao-Ilgauskas,38,1.14,0.82,+21,5,3,62.5
0708,CLE,15,West-D.Brown-James-Varejao-Ilgauskas,38,1.05,1.08,-5,3,3,50.0
0708,CLE,16,Da.Jones-D.Brown-Szczerbiak-James-Smith,36,0.98,1.23,-12,3,5,37.5
0708,CLE,17,Gibson-S.Brown-Pavlovic-Gooden-Ilgauskas,35,0.94,1.05,-8,2,1,66.6
0708,CLE,18,Gibson-D.Brown-Pavlovic-Varejao-Ilgauskas,34,1.14,0.84,+16,4,2,66.6
0708,CLE,19,Snow-Hughes-Newble-James-Ilgauskas,33,0.95,1.08,-10,1,1,50.0
0708,CLE,20,Gibson-Da.Jones-James-Gooden-Ilgauskas,32,1.48,1.19,+23,6,1,85.7
