Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1920,WAS,1,Thomas-Beal-BrownJr.-Hachimura-Bryant,175.5,1.03,1.21,-70,4,11,26.6
1920,WAS,2,Smith-Beal-Bonga-Hachimura-Mahinmi,95.8,1.05,0.98,+10,5,3,62.5
1920,WAS,3,Smith-Beal-Bonga-Hachimura-Bryant,76.9,1.04,1.15,-21,2,3,40.0
1920,WAS,4,Smith-Beal-Hachimura-Bertans-Wagner,61.3,1.30,1.34,-7,9,5,64.2
1920,WAS,5,Smith-Bonga-BrownJr.-Hachimura-Bryant,59.5,1.07,1.00,+8,3,2,60.0
1920,WAS,6,Smith-McRae-Miles-Bertans-Wagner,58.2,0.96,1.19,-35,1,6,14.2
1920,WAS,7,Smith-Beal-Hachimura-Bertans-Bryant,57.8,1.11,1.24,-19,4,8,33.3
1920,WAS,8,Smith-Beal-BrownJr.-Bertans-Bryant,56.6,1.28,1.21,+9,6,5,54.5
1920,WAS,9,Thomas-PaytonII-Beal-Bonga-Mahinmi,55.8,1.23,1.17,+8,3,3,50.0
1920,WAS,10,Thomas-Beal-Bonga-Bertans-Mahinmi,55.8,1.03,1.18,-17,3,6,33.3
1920,WAS,11,Thomas-Beal-Hachimura-Bertans-Bryant,50.5,1.35,1.49,-7,4,7,36.3
1920,WAS,12,Napier-Jer.Robinson-BrownJr.-Bertans-Wagner,49.6,0.89,1.09,-25,2,4,33.3
1920,WAS,13,Smith-Beal-Bonga-Hachimura-Wagner,48.8,0.93,1.20,-27,2,4,33.3
1920,WAS,14,Napier-Jer.Robinson-Beal-Hachimura-Bryant,36.5,1.36,0.82,+43,3,0,100
1920,WAS,15,Smith-McRae-BrownJr.-Bertans-Bryant,35.4,1.05,1.29,-16,0,5,0.0
1920,WAS,16,Smith-Beal-Miles-Bertans-Wagner,34.9,1.20,1.19,+3,3,3,50.0
1920,WAS,17,Smith-McRae-BrownJr.-Bertans-Pasecniks,33.6,1.05,1.15,-6,2,4,33.3
1920,WAS,18,Smith-Beal-BrownJr.-Hachimura-Bertans,33.5,1.11,1.29,-15,3,8,27.2
1920,WAS,19,Smith-Jer.Robinson-BrownJr.-Hachimura-Bryant,32.9,1.07,1.42,-23,0,5,0.0
1920,WAS,20,Smith-McRae-Beal-Bertans-Bryant,30.0,1.39,0.84,+41,5,2,71.4
