Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0910,ORL,1,Nelson-Carter-Barnes-Lewis-Howard,772.8,1.15,0.99,+252,35,13,72.9
0910,ORL,2,Williams-Carter-Pietrus-Lewis-Howard,294.0,1.13,1.06,+37,16,11,59.2
0910,ORL,3,Nelson-Carter-Pietrus-Lewis-Howard,158.3,1.09,1.03,+18,15,13,53.5
0910,ORL,4,Williams-Redick-Pietrus-Anderson-Gortat,126.9,1.19,1.03,+40,12,11,52.1
0910,ORL,5,Nelson-Redick-Barnes-Lewis-Howard,117.4,1.11,1.09,+0,10,11,47.6
0910,ORL,6,Williams-Carter-Barnes-Lewis-Howard,107.0,1.11,1.02,+24,17,15,53.1
0910,ORL,7,Williams-Redick-Pietrus-Anderson-Howard,101.8,1.12,1.03,+16,11,12,47.8
0910,ORL,8,Nelson-Redick-Carter-Lewis-Howard,77.2,1.12,1.13,+4,10,9,52.6
0910,ORL,9,Nelson-Carter-Barnes-Lewis-Gortat,74.4,1.20,0.86,+40,13,6,68.4
0910,ORL,10,Williams-Redick-Barnes-Lewis-Howard,73.4,1.21,1.09,+19,18,13,58.0
0910,ORL,11,Nelson-Redick-Barnes-Anderson-Howard,68.7,1.49,1.01,+68,7,2,77.7
0910,ORL,12,Williams-Redick-Pietrus-Bass-Gortat,68.2,1.01,1.05,-2,9,6,60.0
0910,ORL,13,Williams-Redick-Pietrus-Lewis-Howard,67.3,1.03,1.13,-19,7,14,33.3
0910,ORL,14,Williams-Redick-Pietrus-Bass-Howard,65.3,1.28,1.01,+35,12,7,63.1
0910,ORL,15,Williams-Redick-Pietrus-Lewis-Gortat,58.5,1.04,1.15,-8,10,11,47.6
0910,ORL,16,Williams-Redick-Barnes-Anderson-Howard,57.3,1.15,1.08,+17,12,4,75.0
0910,ORL,17,Nelson-Redick-Barnes-Bass-Howard,45.3,0.93,1.20,-26,2,5,28.5
0910,ORL,18,Nelson-Redick-Pietrus-Lewis-Howard,44.6,0.84,1.00,-12,8,10,44.4
0910,ORL,19,Williams-Redick-Carter-Lewis-Howard,39.4,1.15,1.15,+2,8,9,47.0
0910,ORL,20,A.Johnson-Redick-Barnes-Anderson-Howard,35.1,1.30,1.04,+13,5,4,55.5
