Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1718,CHA,1,Walker-Batum-Kidd-Gilchrist-Williams-Howard,1063.9,1.11,1.08,+52,27,28,49.0
1718,CHA,2,Walker-Lamb-Kidd-Gilchrist-Williams-Howard,228.2,1.09,1.08,+0,12,11,52.1
1718,CHA,3,Walker-Batum-Kidd-Gilchrist-Kaminsky-Howard,129.6,1.21,1.25,-17,18,15,54.5
1718,CHA,4,Walker-Lamb-Bacon-Williams-Howard,126.1,1.23,1.05,+46,9,4,69.2
1718,CHA,5,Carter-Williams-Lamb-Graham-O'BryantIII-Kaminsky,117.0,1.03,1.09,-15,5,10,33.3
1718,CHA,6,Walker-Lamb-Batum-Kaminsky-Howard,108.2,1.12,1.09,+21,18,16,52.9
1718,CHA,7,Carter-Williams-Lamb-Graham-Kaminsky-Zeller,82.3,1.14,1.07,+8,5,4,55.5
1718,CHA,8,Walker-Graham-Batum-Williams-Howard,80.1,1.13,1.13,+1,7,5,58.3
1718,CHA,9,Walker-Lamb-Batum-Williams-Howard,73.1,1.04,1.08,-2,11,17,39.2
1718,CHA,10,Stone-Monk-Lamb-Kaminsky-Hernangomez,72.8,1.16,1.07,+16,2,2,50.0
1718,CHA,11,Carter-Williams-Lamb-Bacon-Kaminsky-Zeller,53.0,0.96,0.99,-1,3,3,50.0
1718,CHA,12,Monk-Graham-Bacon-Kaminsky-Hernangomez,44.4,1.03,1.06,-4,4,2,66.6
1718,CHA,13,Walker-Lamb-Graham-Kaminsky-Howard,42.0,1.06,0.96,+14,6,5,54.5
1718,CHA,14,Walker-Lamb-Kidd-Gilchrist-Kaminsky-Howard,41.8,1.30,0.89,+29,10,6,62.5
1718,CHA,15,Carter-Williams-Batum-Kidd-Gilchrist-Williams-Howard,38.0,1.05,0.90,+12,3,2,60.0
1718,CHA,16,Carter-Williams-Lamb-Batum-O'BryantIII-Kaminsky,35.0,1.13,0.99,+6,2,3,40.0
1718,CHA,17,Monk-Lamb-Graham-Kaminsky-Zeller,32.3,1.03,1.06,+1,2,2,50.0
1718,CHA,18,Carter-Williams-Lamb-Batum-Kaminsky-Howard,32.1,1.11,1.30,-10,5,12,29.4
1718,CHA,19,Walker-Carter-Williams-Lamb-Kaminsky-Zeller,30.6,1.16,1.14,+5,6,3,66.6
1718,CHA,20,Carter-Williams-Monk-Lamb-Graham-Kaminsky,30.4,1.09,1.63,-32,0,5,0.0
