Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0708,LAL,1,Fisher-Bryant-Radmanovic-Odom-Gasol,388,1.22,1.08,+101,16,6,72.7
0708,LAL,2,Fisher-Bryant-Walton-Odom-Bynum,272,1.18,0.99,+106,15,6,71.4
0708,LAL,3,Fisher-Bryant-Radmanovic-Odom-Turiaf,232,1.17,1.06,+61,10,8,55.5
0708,LAL,4,Fisher-Bryant-Walton-Odom-Gasol,164,1.16,0.92,+83,10,2,83.3
0708,LAL,5,Fisher-Bryant-Walton-Odom-Brown,134,0.96,1.07,-33,3,9,25.0
0708,LAL,6,Farmar-Vujacic-Bryant-Odom-Turiaf,132,1.28,1.20,+22,15,13,53.5
0708,LAL,7,Fisher-Bryant-Radmanovic-Odom-Bynum,129,1.15,0.95,+61,9,2,81.8
0708,LAL,8,Farmar-Vujacic-Walton-Odom-Turiaf,99,1.11,0.91,+30,13,9,59.0
0708,LAL,9,Farmar-Vujacic-Bryant-Walton-Turiaf,97,1.21,1.18,+10,12,10,54.5
0708,LAL,10,Farmar-Vujacic-Bryant-Odom-Gasol,80,1.37,0.99,+65,11,5,68.7
0708,LAL,11,Fisher-Bryant-Walton-Odom-Turiaf,68,1.08,1.13,-6,6,8,42.8
0708,LAL,12,Fisher-Bryant-Ariza-Odom-Bynum,63,1.23,1.19,+4,2,4,33.3
0708,LAL,13,Fisher-Vujacic-Bryant-Odom-Gasol,62,1.18,1.32,-13,5,7,41.6
0708,LAL,14,Fisher-Bryant-Walton-Odom-Mihm,50,1.15,0.93,+21,3,1,75.0
0708,LAL,15,Farmar-Bryant-Ariza-Odom-Bynum,47,1.19,0.90,+28,11,2,84.6
0708,LAL,16,Fisher-Bryant-Odom-Turiaf-Brown,44,1.02,1.10,-11,2,3,40.0
0708,LAL,17,Fisher-Bryant-Walton-Turiaf-Brown,43,0.93,0.92,+2,1,1,50.0
0708,LAL,18,Fisher-Bryant-Walton-Turiaf-Bynum,42,1.35,1.16,+16,4,3,57.1
0708,LAL,19,Farmar-Vujacic-Radmanovic-Odom-Turiaf,40,1.17,0.92,+21,7,3,70.0
0708,LAL,20,Fisher-Bryant-Odom-Turiaf-Bynum,39,0.95,1.08,-10,1,4,20.0
